cb_2020_3,road_density_local,road_density_secondary,road_len_total_m
1400000US34017014300,0.0,0.0,37111.487097416226
1400000US34017014401,40361.24831118628,0.0,38068.14689499741
1400000US34017014402,40356.998201778275,0.0,36825.10742690246
1400000US34017014501,0.0,0.0,24218.193790416906
1400000US34017014502,48000.51428051916,0.0,35201.31581251578
1400000US34017014600,4661.156046076697,8618.163462398697,124355.56004208766
1400000US34017014700,27151.652190785644,0.0,44114.48867555767
1400000US34017014801,36601.81111567352,0.0,84686.7096326127
1400000US34017014802,9058.689046949507,6865.4058197438,76172.07390315457
1400000US34017014900,51157.76428964754,0.0,46411.58280544685
1400000US34017015001,0.0,0.0,16462.846095715096
1400000US34017015003,0.0,0.0,9707.890776121838
1400000US34017015004,0.0,0.0,21387.3364098804
1400000US34017015100,0.0,0.0,26900.15216142482
1400000US34017015201,0.0,0.0,21801.583729852016
1400000US34017015202,0.0,0.0,44072.59108045418
1400000US34017015300,0.0,0.0,21741.94683774009
1400000US34017015500,0.0,0.0,29996.186374815254
1400000US34017015600,0.0,0.0,19065.171203657304
1400000US34017015700,0.0,0.0,27829.599065469378
1400000US34017015801,0.0,0.0,10655.482674279365
1400000US34017015802,0.0,0.0,34871.76553962077
1400000US34017015900,0.0,0.0,25660.42230613179
1400000US34017016000,0.0,0.0,24253.244682805074
1400000US34017016100,0.0,0.0,23650.22512693464
1400000US34017016200,0.0,0.0,27503.41977166112
1400000US34017016300,0.0,0.0,21175.954740607023
1400000US34017016400,0.0,0.0,35826.386009117974
1400000US34017016500,0.0,38549.86480217985,32809.62568921242
1400000US34017016600,0.0,0.0,41633.29427726211
1400000US34017016700,0.0,55559.03231715455,27046.837302228687
1400000US34017016800,0.0,49192.40971072192,38111.06891779501
1400000US34017016900,0.0,0.0,23572.291981586466
1400000US34017017000,0.0,0.0,27946.543722487233
1400000US34017017100,0.0,0.0,27994.85011950062
1400000US34017017200,0.0,0.0,22506.680462742162
1400000US34017017300,0.0,0.0,13469.37372155677
1400000US34017017400,0.0,0.0,24621.395009728283
1400000US34017017500,0.0,0.0,22813.46807082135
1400000US34017017600,0.0,0.0,23945.761812912002
1400000US34017017700,0.0,0.0,41388.59111975994
1400000US34017017800,0.0,0.0,42794.625120864985
1400000US34017017900,0.0,6198.017385256668,45548.468512478474
1400000US34017018000,0.0,0.0,18296.062188436004
1400000US34017018100,0.0,28860.00514264505,27596.460703688877
1400000US34017018200,0.0,0.0,31328.13144979919
1400000US34017018301,0.0,0.0,17909.607536230793
1400000US34017018302,0.0,0.0,17892.65720667293
1400000US34017018401,0.0,0.0,20566.374926630375
1400000US34017018402,0.0,0.0,30090.14108196553
1400000US34017018501,0.0,0.0,22710.040961122813
1400000US34017018502,0.0,0.0,14113.06932810866
1400000US34017018600,0.0,0.0,17510.68215167647
1400000US34017018701,0.0,0.0,20331.4217131716
1400000US34017018702,0.0,0.0,13907.291680514421
1400000US34017018800,0.0,0.0,20910.301191723665
1400000US34017018900,0.0,0.0,22473.325737539777
1400000US34017019000,0.0,0.0,25048.413242006976
1400000US34017019100,0.0,0.0,19926.62699096459
1400000US34017019200,0.0,0.0,36148.284236297215
1400000US34017019300,0.0,0.0,26115.03289348908
1400000US34017019400,0.0,0.0,13009.782455349956
1400000US34017019800,782.3294100268313,11385.196301620928,101708.34417566514
1400000US34017019900,347.96817863958,10734.98068056664,140702.41168650074
1400000US34017020000,0.0,0.0,32994.58232659658
1400000US34017020100,0.0,9411.938009110181,69171.05009494444
1400000US34017032400,0.0,0.0,47286.21177937686
1400000US34017980100,0.0,13018.206041970701,55187.83683441345
1400000US34019010100,0.0,761.4139886380619,372137.7521673891
1400000US34019010201,214.61763393213653,0.0,149598.88462760372
1400000US34019010202,247.1371698634777,0.0,193466.84375642138
1400000US34019010300,1215.6252853779022,0.0,98441.54725203547
1400000US34019010400,380.59679556694266,1116.5846223489345,283126.2400514934
1400000US34019010500,0.0,0.0,195369.3846918769
1400000US34019010600,0.0,0.0,358033.45252014964
1400000US34019010701,253.62584207981743,1175.4629775399221,349304.8445257035
1400000US34019010702,384.11035026477384,1047.6719407068817,336549.32529404905
1400000US34019010801,7999.166464620348,16858.679783105414,137804.96255581928
1400000US34019010802,12807.837741385109,27032.672057600303,122172.34245692223
1400000US34019010900,0.0,0.0,60283.754973137016
1400000US34019011001,2129.477388903767,1932.5108251807656,291261.8699913811
1400000US34019011003,2068.2143121803674,2179.6984310988773,142466.05764777173
1400000US34019011004,1477.3111238679126,1537.332112632983,239898.41603283962
1400000US34019011100,2513.3871097159517,2405.0905420049953,338439.0258734665
1400000US34019011202,1186.6116828464974,0.0,152784.8064111895
1400000US34019011203,293.3626390096789,0.0,168080.01309480617
1400000US34019011204,1202.8643141402686,0.0,143043.87423840977
1400000US34019011301,1510.542070146501,0.0,282331.77633349923
1400000US34019011303,2961.379692709878,0.0,107474.95537394188
1400000US34019011304,1811.2632692076677,0.0,126648.96373424552
1400000US34019011305,3080.973768868302,0.0,105519.23239787095
1400000US34019011306,2608.0684813227112,0.0,207258.48824535572
1400000US34019011400,31181.89744076892,0.0,121066.293639253
1400000US34019011500,913.5656844453953,0.0,339219.9844696823
1400000US34019011600,654.5785247466586,171.60190704328272,414623.4836109143
1400000US34019011700,877.8699331472014,226.2633069035694,270463.1668368105
1400000US34019011800,1374.6352125062288,295.74389121549774,216943.99765679106
1400000US34019011900,11888.435310915227,5280.24731461769,109633.8583696161
1400000US34023000101,7058.031641998172,0.0,38154.07897712122
1400000US34023000102,4151.645022278245,0.0,79117.11638657295
1400000US34023000200,2364.8914200574063,0.0,86578.46900724008
1400000US34023000300,4360.645703706815,0.0,69076.37092229519
1400000US34023000401,0.0,0.0,60813.775955500794
1400000US34023000403,0.0,0.0,39187.557128522814
1400000US34023000404,0.0,0.0,71489.4742782757
1400000US34023000501,0.0,0.0,63747.93103845961
1400000US34023000503,0.0,0.0,34357.495627088334
1400000US34023000504,0.0,0.0,10121.1909859258
1400000US34023000603,1246.439225843084,3060.7819686769462,136745.82653255807
1400000US34023000608,23774.74831439503,0.0,25816.2704637368
1400000US34023000609,0.0,0.0,36696.73003785442
1400000US34023000610,0.0,0.0,48657.750219073285
1400000US34023000701,0.0,10274.64173550805,94085.34882010298
1400000US34023000702,1878.5896493295204,5632.142908559596,144665.78460469755
1400000US34023000801,0.0,0.0,52858.240307690765
1400000US34023000802,0.0,0.0,35446.41906075055
1400000US34023000901,0.0,0.0,30401.51183009811
1400000US34023000902,0.0,0.0,52960.68598694135
1400000US34023001001,0.0,0.0,47205.10826203475
1400000US34023001003,0.0,0.0,82616.8195840106
1400000US34023001004,0.0,9161.288032260984,89351.50349553462
1400000US34023001100,6576.372787053457,0.0,47719.20748513908
1400000US34023001200,7089.278561770782,0.0,47476.004600215776
1400000US34023001300,6502.841777467853,0.0,24852.957645643837
1400000US34023001409,0.0,0.0,67310.96920652248
1400000US34023001410,0.0,0.0,46423.30585012275
1400000US34023001411,0.0,0.0,57330.79887822769
1400000US34023001412,0.0,0.0,48923.770733236626
1400000US34023001413,0.0,0.0,73933.80543388276
1400000US34023001414,0.0,0.0,33230.869349830115
1400000US34023001415,0.0,0.0,82520.94691944738
1400000US34023001417,7024.910534848436,0.0,53937.74602907426
1400000US34023001418,10116.90985813223,0.0,64277.52501840545
1400000US34023001419,0.0,0.0,13927.639506482992
1400000US34023001502,3672.9372000433355,8742.079587851906,100456.42581052144
1400000US34023001504,34.24410273223688,9001.249671010619,71824.63257646891
1400000US34023001505,0.0,0.0,14351.124002947687
1400000US34023001506,0.0,0.0,52127.59885327269
1400000US34023001600,61427.62888361058,0.0,133317.85759960298
1400000US34023001701,23521.279492636735,4357.425073035454,144847.16443029896
1400000US34023001702,30725.418800446034,0.0,78842.686876643
1400000US34023001803,35379.95489354413,122718.39865341737,386624.1689954532
1400000US34023001804,36339.02860398516,126045.02782211063,374744.0728188348
1400000US34023001805,18790.114449647503,94305.02032889235,546632.2614424842
1400000US34023001806,0.0,9180.301683020389,246407.63067357527
1400000US34023001901,26515.25915937667,91970.44353815194,376303.9352469825
1400000US34023001902,0.0,199181.47976873597,224934.3311560601
1400000US34023001903,60946.84604822767,211399.34667863656,374525.96298727515
1400000US34023002000,10531.274560204956,12510.62459573822,117850.50704248658
1400000US34023002101,9491.480808200322,0.0,37099.38780637275
1400000US34023002102,6344.2195230105135,0.0,55475.932003130336
1400000US34023002200,1799.649591998252,19546.587801316804,63605.514663012276
1400000US34023002301,0.0,22960.140745278284,80945.12443637944
1400000US34023002302,0.0,14925.823244203433,68302.992625624
1400000US34023002401,5366.098207747501,4142.355643609145,77604.64332833255
1400000US34023002402,5719.6895686791095,4358.529211166009,61133.73632026081
1400000US34023002500,6021.414386177862,10549.08158658991,120124.80474934026
1400000US34023002603,40216.81133196838,5912.050705232187,128046.08044165361
1400000US34023002604,31802.75229429974,0.0,176640.55014580756
1400000US34023002605,8068.253882611465,0.0,43004.51932191198
1400000US34023002701,12850.109572465994,0.0,66428.08321166849
1400000US34023002703,6955.433366416854,0.0,73057.40400125331
1400000US34023002805,5441.389469345437,0.0,41612.471265683016
1400000US34023002901,0.0,124131.10256981003,323265.47658903635
1400000US34023002902,11054.522359626653,282162.69988029177,326499.52303306013
1400000US34023003001,12635.989118249341,147047.798615939,340988.8729629251
1400000US34023003002,20822.919792403605,72214.3866415013,433764.69181867165
1400000US34023003101,43886.16528259131,14684.759833141497,128046.22780883509
1400000US34023003102,24999.186937837716,190150.63191990723,362435.69789801486
1400000US34023003201,0.0,88212.65271989502,168030.48118187347
1400000US34023003203,4147.003246729581,19578.97495881075,79886.38611302103
1400000US34023003300,8552.154793279456,38352.578596952524,291763.41428215854
1400000US34023003401,1845.1094217774503,25607.979442323158,218851.02812227004
1400000US34023003500,0.0,109649.39268029158,342942.2936806935
1400000US34023003601,0.0,0.0,45246.30870441955
1400000US34023003700,0.0,115888.99871676411,181556.23163742272
1400000US34023003801,0.0,109581.1106786295,194613.7932841678
1400000US34023003802,0.0,0.0,20812.229119078485
1400000US34023004000,6366.270187250545,2257.8535314755127,58340.654913703846
1400000US34023004100,21818.712778643574,8736.062138347057,48019.24423112574
1400000US34023004200,17494.457441055743,8013.404309620979,49130.720301589485
1400000US34023004300,0.0,7373.533988513999,29195.272956121837
1400000US34023004400,0.0,0.0,23432.113002909726
1400000US34023004501,0.0,9407.498681147255,27861.128887475556
1400000US34023004502,0.0,1431.9966076630146,31975.2423118972
1400000US34023004600,0.0,0.0,38564.55042345719
1400000US34023004700,15868.742088896548,0.0,54594.95900776669
1400000US34023004800,4259.581832843299,0.0,40240.294554122396
1400000US34023004900,0.0,0.0,40331.73301995746
1400000US34023005000,0.0,0.0,28573.16051037114
1400000US34023005100,0.0,5801.584075203506,35844.39873003103
1400000US34023005200,0.0,0.0,15903.34505026416
1400000US34023005300,11730.378377653213,0.0,28172.737419713038
1400000US34023005500,15012.370866405743,0.0,69950.55334660705
1400000US34023005601,6602.004503583644,0.0,22908.5982228678
1400000US34023005602,2223.4291910234665,0.0,30823.920652634544
1400000US34023005700,8590.80693320368,0.0,28205.137040542602
1400000US34023005800,7460.958782172757,0.0,25784.511913268387
1400000US34023006001,45816.49438481256,144871.57073997438,469626.18282137986
1400000US34023006002,29791.169164097344,3921.783408648561,129301.30311171715
1400000US34023006101,14773.5617514767,0.0,118945.06746619943
1400000US34023006103,35408.854320693266,0.0,135528.89092337887
1400000US34023006104,32637.792920207332,0.0,135692.8042403343
1400000US34023006204,75424.78627278948,0.0,109240.77625706267
1400000US34023006205,23616.674025210632,0.0,132304.7809307828
1400000US34023006206,28932.17267343234,0.0,193962.72286966574
1400000US34023006207,26384.40122377484,0.0,144850.07098403116
1400000US34023006208,21486.81257365555,0.0,135590.3609239466
1400000US34023006209,13575.661113192442,0.0,105217.97116481866
1400000US34023006300,0.0,83732.37251915163,445525.16141313594
1400000US34023006403,4790.614210551958,50974.88007049857,441757.8953988359
1400000US34023006500,3156.9679386752373,0.0,155097.08898456176
1400000US34023006601,0.0,23133.941346931857,317901.5457129342
1400000US34023006604,0.0,0.0,92973.52121840925
1400000US34023006605,0.0,33969.93844584968,268292.9795352948
1400000US34023006606,0.0,120045.73621769348,426349.11999937816
1400000US34023006607,0.0,0.0,77152.121574076
1400000US34023006608,0.0,0.0,103460.33797623173
1400000US34023006701,9117.798143492386,0.0,140269.18744772015
1400000US34023006703,8908.904442702244,0.0,144903.48955081284
1400000US34023006800,0.0,0.0,72172.13214105897
1400000US34023006900,0.0,0.0,44444.320330684845
1400000US34023007000,0.0,0.0,83221.11597575077
1400000US34023007101,0.0,0.0,75377.95082517064
1400000US34023007102,0.0,0.0,74841.37231059223
1400000US34023007103,0.0,0.0,49554.59681722504
1400000US34023007202,0.0,0.0,70262.23722305149
1400000US34023007203,0.0,3726.616713324003,83481.58287499711
1400000US34023007301,0.0,0.0,88173.59848977366
1400000US34023007303,11560.389573442813,8523.609917835021,64320.50820042397
1400000US34023007305,6928.481168685549,5108.449886551174,69895.0225882225
1400000US34023007306,0.0,16273.242888843448,46206.85543270703
1400000US34023007402,4963.634220903461,7315.731265859462,128490.96233234032
1400000US34023007500,8293.65512690666,0.0,61270.49330115297
1400000US34023007600,11941.770299846557,0.0,77641.76913477242
1400000US34023007702,899.0455947023033,0.0,129729.54125811736
1400000US34023007703,6002.5358591328695,0.0,58473.451225648874
1400000US34023007704,8601.694296594666,0.0,45404.61958955812
1400000US34023007801,2232.4956092817356,0.0,100299.11868829568
1400000US34023007804,10688.601328067654,439.12021937640236,104915.44931661342
1400000US34023007805,4759.323129301397,0.0,33853.829226774105
1400000US34023007806,11389.525844549627,0.0,57597.92210413127
1400000US34023007905,6526.339776524489,0.0,62752.12735063255
1400000US34023007906,20559.11324769398,0.0,54015.401891697096
1400000US34023007907,7979.646553443293,0.0,50538.50155574494
1400000US34023007908,13076.07969501138,0.0,59460.05675066099
1400000US34023007909,4014.216803297993,0.0,72035.10539298387
1400000US34023007910,3847.6249464216107,2618.7963856047786,88027.152610163
1400000US34023007911,2233.870850476741,0.0,50654.73043803696
1400000US34023007913,24149.234272522015,10958.010401242947,201259.24395280215
1400000US34023007914,5116.885670692857,0.0,52486.55198656113
1400000US34023008001,2163.6259751074494,7579.502861948353,125491.71922239302
1400000US34023008101,0.0,0.0,89276.50567950083
1400000US34023008102,0.0,0.0,53478.13058363397
1400000US34023008103,0.0,0.0,38248.60670124763
1400000US34023008204,0.0,0.0,122382.43013162169
1400000US34023008205,0.0,0.0,100505.46575316519
1400000US34023008206,481.31935727345257,66964.72875560883,447193.82753663854
1400000US34023008207,0.0,0.0,85859.95594002597
1400000US34023008209,0.0,0.0,68302.3046482751
1400000US34023008210,230.10557139816888,32013.998483502608,476910.4049157588
1400000US34023008211,0.0,0.0,93871.8704596977
1400000US34023008212,0.0,0.0,134021.82477383333
1400000US34023008213,512.1461887042296,0.0,237830.67809041138
1400000US34023008214,357.61935455559546,0.0,151540.59663435988
1400000US34023008300,0.0,0.0,80653.32543627184
1400000US34023008403,17204.250109027987,0.0,231977.70975101128
1400000US34023008404,33134.69077291139,0.0,167395.35837395865
1400000US34023008405,18176.222533179647,0.0,138548.1807448914
1400000US34023008406,46050.220532154235,0.0,115597.84073669814
1400000US34023008501,8223.64682635706,0.0,143789.63554678974
1400000US34023008502,952.2117862830569,6213.330736302869,657654.711791618
1400000US34023008504,6030.38957283395,0.0,190394.06246218196
1400000US34023008505,8354.48252444843,0.0,136262.21364594583
1400000US34023008506,0.0,0.0,78434.8544114282
1400000US34023008601,6178.326958588736,0.0,186728.14578481135
1400000US34023008602,0.0,0.0,97101.11740682155
1400000US34023008604,0.0,0.0,68881.54079615508
1400000US34023008605,0.0,0.0,62081.39017489371
1400000US34023008606,0.0,0.0,51983.97507298222
1400000US34023008700,1257.2501679139707,9936.606009613028,546730.8709306378
1400000US34023008801,1939.9077844183323,1984.7222838714365,101267.74545504256
1400000US34023009000,3005.8408271011535,45909.659185387805,333266.054131364
1400000US34023009101,0.0,60695.04899364014,184599.21942729838
1400000US34023009200,2951.428459359974,4290.075578440144,185853.29661707047
1400000US34023009300,12898.767453549179,7730.135708664256,56133.69942730315
1400000US34023009400,5364.461569130992,56862.44262524441,449255.46058655716
1400000US34023980000,0.0,35365.68864841755,192035.16067071713
1400000US34023980100,0.0,6113.837590158299,61890.661180027215
1400000US34023980200,8076.787141902074,2373.581727936443,40826.38245455477
1400000US34025800101,14570.520748645593,0.0,66045.2341416438
1400000US34025800102,20568.73717185348,0.0,27329.962821780813
1400000US34025800200,11168.661721439234,0.0,85743.37987466807
1400000US34025800400,4611.15370543264,0.0,75486.99472516321
1400000US34025800500,5119.47157580578,0.0,92958.85197689405
1400000US34025800601,9296.236472313678,0.0,91853.44168568199
1400000US34025800602,19017.98443922971,0.0,89915.91273447152
1400000US34025800701,4350.977627454303,0.0,67172.20263712158
1400000US34025800702,10537.089479914766,0.0,85694.46096026037
1400000US34025800800,6811.942393416758,0.0,120240.45862884937
1400000US34025800900,1398.9636680629962,0.0,162183.29741027975
1400000US34025801000,2085.361097425468,0.0,96280.93154540326
1400000US34025801100,1521.690155836032,0.0,96821.05878661115
1400000US34025801200,0.0,16748.808096647666,187605.5312822145
1400000US34025801300,0.0,11956.318572155042,201383.6646528294
1400000US34025801400,5514.6335099645075,0.0,72711.26429828262
1400000US34025801500,0.0,1794.6918319744038,203623.84960915876
1400000US34025801600,4771.47050961868,0.0,56538.16330482099
1400000US34025801700,0.0,0.0,28199.460904082745
1400000US34025801800,1793.8913228781657,0.0,73652.41080216554
1400000US34025801900,12005.208569042752,0.0,61174.80076481552
1400000US34025802000,12636.256903139387,0.0,87134.38086642738
1400000US34025802100,3190.5658024852687,0.0,89013.11514928163
1400000US34025802200,7277.5102660979255,0.0,65088.77198545911
1400000US34025802300,9113.856794911238,0.0,87753.64804161785
1400000US34025802400,6282.370565725113,28670.201621419328,191520.62056522677
1400000US34025802500,5630.651355229528,0.0,41065.005041580735
1400000US34025802600,2176.676973435785,42613.52067318262,169257.8725760476
1400000US34025802700,9024.189026463324,31581.581161201146,211469.919681832
1400000US34025802800,5686.098188107669,0.0,61444.0957893478
1400000US34025802900,6630.485800104293,0.0,64226.630738986234
1400000US34025803000,8581.85501676401,0.0,100816.37837005444
1400000US34025803100,0.0,22763.20989419835,99145.84764991462
1400000US34025803201,4289.476097031782,0.0,62518.357283984544
1400000US34025803202,0.0,8774.735498777507,218459.67987758463
1400000US34025803300,567.6063742737226,878.0161263057489,262563.25376891857
1400000US34025803400,11548.952222311555,0.0,65547.76559981886
1400000US34025803500,22466.577001420083,0.0,45897.09360168257
1400000US34025803601,12513.159505477397,0.0,56339.47241075085
1400000US34025803602,23318.164189126288,0.0,54148.32328503729
1400000US34025803700,0.0,0.0,64097.86995091528
1400000US34025803800,0.0,0.0,77326.33365726838
1400000US34025803900,0.0,0.0,54287.21486020214
1400000US34025804100,2472.503594136809,0.0,42790.4376569596
1400000US34025804200,2514.8641364049568,0.0,103628.85931232535
1400000US34025804600,2059.581639022551,23928.210296378486,321249.4371815005
1400000US34025804801,417.2814330981303,6882.24099658504,249352.45951049522
1400000US34025804802,1017.8438170203924,34889.826505468605,306853.01930733083
1400000US34025805001,19601.66304483861,0.0,117371.32099969606
1400000US34025805100,3152.894634837803,10409.067612472938,187199.9777644552
1400000US34025805300,1975.101524961434,0.0,87273.61297430431
1400000US34025805400,9794.46347169996,0.0,65803.79978516312
1400000US34025805500,10245.774159783254,0.0,53789.43704063307
1400000US34025805600,31085.12550587019,0.0,45185.7447827989
1400000US34025805700,18516.600716972225,0.0,50111.25556808988
1400000US34025805800,0.0,0.0,48728.99950821425
1400000US34025805900,0.0,0.0,46014.9716518269
1400000US34025806000,0.0,0.0,46805.33009897163
1400000US34025806100,2970.8747666939967,0.0,64765.046318954366
1400000US34025806201,4851.211454923537,0.0,63527.22564447567
1400000US34025806202,6252.025327580761,0.0,84303.03270878339
1400000US34025806300,4905.926818053247,0.0,78929.00599522622
1400000US34025806400,1561.4228853559089,0.0,80222.26136062572
1400000US34025806501,3534.9766121966113,24441.595888281314,127609.10007910003
1400000US34025806502,4850.956473590794,22673.102317341934,151597.05250100678
1400000US34025806503,857.2940223815274,19237.442294957244,148551.0576803493
1400000US34025806504,5891.557615815891,12778.020584814212,98242.66081869107
1400000US34025806600,1369.4977722334581,0.0,79857.48654817647
1400000US34025807004,16026.415263282706,0.0,29832.828179983757
1400000US34025807005,17066.947498486792,0.0,30334.3947546346
1400000US34025807006,14927.004236344887,0.0,37739.3808091362
1400000US34025807100,0.0,0.0,38181.481785740696
1400000US34025807200,22193.49862552771,0.0,27633.711898339447
1400000US34025807300,0.0,0.0,25624.23306698858
1400000US34025807401,0.0,0.0,21278.646732558987
1400000US34025807402,19131.445311335483,0.0,30170.89447522875
1400000US34025807500,17722.663716135485,0.0,51444.65945611091
1400000US34025807600,14244.662078013538,0.0,57662.176281738364
1400000US34025807700,2899.3683013865707,21261.298300148606,138853.6085699728
1400000US34025807800,3609.4679548139734,11281.5527851257,99335.1622443638
1400000US34025807900,2028.3527983153085,0.0,80552.20171827902
1400000US34025808001,650.4920249348244,9360.043175745968,93885.7110320665
1400000US34025808002,1404.2651400160469,24056.255168683405,115157.29455653222
1400000US34025808100,4001.467856348802,0.0,62038.19997648556
1400000US34025808201,11175.600020261749,0.0,45583.865255231256
1400000US34025808202,0.0,0.0,26002.27898569146
1400000US34025808300,9350.94826689336,0.0,45145.89371347239
1400000US34025808401,9168.45264796145,0.0,41061.319898962436
1400000US34025808402,8546.510035702438,0.0,74664.04077768052
1400000US34025808501,2752.4799022424904,7247.842285818965,148325.00014887715
1400000US34025808502,9875.40799809914,0.0,55895.26419629877
1400000US34025808600,812.743872275031,3788.887747490757,402117.03066289483
1400000US34025808701,1909.6037733575683,7568.375206078606,252013.4531732789
1400000US34025808702,1644.8771386022136,9075.981190204047,355724.95641404076
1400000US34025808800,4288.717374036462,0.0,93472.07238362532
1400000US34025808901,5550.968182258787,0.0,56787.49244662742
1400000US34025808902,12107.396846262971,0.0,41916.75857214514
1400000US34025809000,0.0,0.0,30593.995458179546
1400000US34025809100,0.0,0.0,56295.70175665144
1400000US34025809200,3334.1110145023226,0.0,49667.27533137166
1400000US34025809301,7141.80755364424,0.0,51170.49177312728
1400000US34025809302,0.0,0.0,30345.648107665013
1400000US34025809400,4157.081390925185,0.0,84618.50376222987
1400000US34025809503,1878.553458169079,0.0,149264.93974565953
1400000US34025809504,809.1601625657054,0.0,123564.22791453708
1400000US34025809505,1706.6636230696135,10384.336275970003,220859.5794913873
1400000US34025809506,9858.272114975021,13275.588771965207,240355.5247940779
1400000US34025809600,6268.611310352849,8336.056417574819,274713.4980701618
1400000US34025809701,1256.7040360816848,2824.821897638317,204334.21596296265
1400000US34025809703,0.0,16396.02636465696,135872.95950756394
1400000US34025809704,2136.514150443151,9689.449050378375,185713.57942484695
1400000US34025809901,741.3615964542258,3399.0705044353117,291051.49144118465
1400000US34025809902,480.72704592920024,1986.2913831711655,288143.4448279097
1400000US34025809903,363.689977521319,0.0,146043.7884775527
1400000US34025810001,0.0,0.0,102108.06076604879
1400000US34025810002,20612.01628023268,0.0,126197.24066272966
1400000US34025810003,5575.625728100647,0.0,89846.17453836497
1400000US34025810004,0.0,0.0,75082.4763230878
1400000US34025810101,6478.012819902524,0.0,118701.97252270096
1400000US34025810102,8205.127014005064,0.0,128293.2980671486
1400000US34025810201,795.9572717261245,813.0879429531798,293329.17651148036
1400000US34025810202,419.1659199835853,0.0,122409.18675223987
1400000US34025810300,0.0,0.0,55708.05068341782
1400000US34025810401,7243.287068458685,0.0,163690.234611093
1400000US34025810402,2111.5885056796515,6318.980147809935,235936.74133871982
1400000US34025810501,6134.7227171709765,2443.5913091731477,191337.00423937442
1400000US34025810503,10367.347183901009,3440.596172765968,176025.48314773932
1400000US34025810504,10342.07234908231,3672.5929909988663,209037.9742739378
1400000US34025810505,0.0,0.0,132439.61295461646
1400000US34025810600,1177.836991287989,0.0,314684.42882563197
1400000US34025810700,9391.971560637583,0.0,63975.22571724414
1400000US34025810800,8894.540315062242,0.0,63151.25622718245
1400000US34025810900,52303.47969498807,0.0,126242.16482967939
1400000US34025811000,15025.835454046899,0.0,67621.02526570279
1400000US34025811101,8649.428840105653,2857.48733136747,201210.2615625137
1400000US34025811102,485.39357624334235,431.05800883472534,336274.3226613659
1400000US34025811200,854.3049562777276,781.5203291856893,227899.5122498148
1400000US34025811301,6556.253534106708,3057.158931093333,166710.16996759974
1400000US34025811303,13274.153288449526,6074.027879854279,141918.1609150513
1400000US34025811304,11322.780505564186,0.0,117614.21879262678
1400000US34025811401,0.0,6570.747852303464,90792.08033225132
1400000US34025811402,10160.371132671653,0.0,71758.09788802118
1400000US34025811501,0.0,0.0,57226.7372297922
1400000US34025811502,0.0,837.2009621141385,218155.71154738637
1400000US34025811600,0.0,0.0,102049.51181528816
1400000US34025811900,5.8264770119454665,428.54073289839835,598248.3383530455
1400000US34025812000,0.0,0.0,47676.731509231424
1400000US34025812100,3442.9128148708123,0.0,87991.63849369924
1400000US34025812200,9174.312286529757,0.0,116575.15050812569
1400000US34025812300,3650.084230837999,0.0,78708.95934113782
1400000US34025812400,5177.293797471917,0.0,104480.70764018351
1400000US34025812501,429.706994737876,0.0,456617.45593615505
1400000US34025812502,0.0,1276.7566196800483,387172.16240215127
1400000US34025812600,2247.9096198139255,11174.94383035757,245467.66462678448
1400000US34027040101,0.0,0.0,55287.86005592258
1400000US34027040102,2457.3692440544432,0.0,80943.10366264328
1400000US34027040200,3506.7230100328843,0.0,109149.73081687442
1400000US34027040301,1617.4542109774914,10474.034575565576,135053.4027036142
1400000US34027040302,0.0,0.0,57361.516617999274
1400000US34027040400,5865.458475793214,16271.042654066352,156306.34768704945
1400000US34027040500,0.0,0.0,76162.32055877865
1400000US34027040600,6392.717866090313,0.0,91552.61651894922
1400000US34027040701,990.2736268695766,3208.866469362187,240691.29239674273
1400000US34027040702,1421.243322901095,0.0,161026.03715420776
1400000US34027040801,1121.5087936435164,3351.5121700124237,225534.13129301998
1400000US34027040803,3401.265310944972,8106.066460114288,202715.21331709353
1400000US34027040804,4827.269954535429,14425.793263733758,151745.31887132628
1400000US34027040805,2526.5117987631215,0.0,113701.41735290764
1400000US34027040900,0.0,0.0,138517.67359740345
1400000US34027041000,6405.525496962309,17327.87729456282,170595.57734854342
1400000US34027041100,0.0,0.0,68336.93640094678
1400000US34027041200,4168.29207602091,0.0,96333.4578610572
1400000US34027041300,0.0,5994.753314210534,158213.4507469574
1400000US34027041400,8125.860561315072,11819.328858358036,195613.25607010082
1400000US34027041500,5374.302631000704,6289.282939859431,249645.7309884786
1400000US34027041602,8865.341002929687,17264.691849392362,163076.75437921268
1400000US34027041603,13679.127923279266,19242.885721284383,244555.1575133388
1400000US34027041604,12815.364261956993,14125.154624608851,208300.83870077666
1400000US34027041605,6837.422503159003,0.0,120308.48823597658
1400000US34027041606,30314.563372856246,0.0,70613.95273259173
1400000US34027041701,0.0,0.0,31761.764988754265
1400000US34027041702,0.0,0.0,33790.8095244678
1400000US34027041704,5985.146557585497,16741.472207944687,174688.0301240952
1400000US34027041705,19467.850067503907,24932.381209178006,105316.0314739159
1400000US34027041706,4872.511722026984,18105.054078153047,196469.1210263305
1400000US34027041801,21071.49833875421,92363.74897782797,176168.6013966679
1400000US34027041802,18687.982333487613,7372.479995040365,203804.99532082706
1400000US34027041803,0.0,10291.797926277857,257839.19474132353
1400000US34027041901,0.0,1043.1511654013736,71955.72903100838
1400000US34027041902,5354.194519892159,0.0,125118.59665582745
1400000US34027042000,7182.1745826102815,7619.448566245038,228111.56311493978
1400000US34027042100,0.0,2082.167607651786,81605.61019466423
