cb_2020_3,dist_water_m
1400000US17031806802,1788.830603612203
1400000US17031806900,1024.947071176415
1400000US17031807000,1478.2398053465772
1400000US17031807100,1089.3318823272289
1400000US17031807200,1244.5466024180614
1400000US17031807300,1375.6701092359333
1400000US17031807400,787.9712994844361
1400000US17031807500,1490.747519673562
1400000US17031807600,820.8261828892821
1400000US17031807700,856.3226054735113
1400000US17031807800,976.6749301580033
1400000US17031807900,1213.9746969492644
1400000US17031808001,683.505306350685
1400000US17031808002,1178.3483251062985
1400000US17031808100,1397.2937142497324
1400000US17031808200,827.4203633004995
1400000US17031808301,1197.4518724866089
1400000US17031808302,1790.9121100336038
1400000US17031808400,894.6974125280465
1400000US17031808500,689.5621758049388
1400000US17031808600,678.5689309353853
1400000US17031808702,312.74068434189684
1400000US17031808800,400.92129946684815
1400000US17031808900,1235.9520115758712
1400000US17031809000,1153.960620233568
1400000US17031809100,445.6760294201424
1400000US17031809200,396.2974527126559
1400000US17031809300,483.54296241755594
1400000US17031809401,429.5194772425842
1400000US17031809402,834.9818453082936
1400000US17031809500,1177.4739695508554
1400000US17031809600,831.4291420257388
1400000US17031809700,957.5010065066381
1400000US17031809800,1426.7042223136662
1400000US17031809900,528.3513788929591
1400000US17031810000,529.6658763162376
1400000US17031810100,1495.904638698584
1400000US17031810200,1549.5917266406561
1400000US17031810301,834.9604030368607
1400000US17031810302,1467.3464980731158
1400000US17031810400,2453.3980671034737
1400000US17031810501,1352.3103899551734
1400000US17031810502,2755.716875301876
1400000US17031810600,4145.4918454238705
1400000US17031810701,2460.683459965277
1400000US17031810702,1836.1258167732706
1400000US17031810800,1748.9450995105854
1400000US17031810900,2060.1300790476635
1400000US17031811000,1193.597549877195
1400000US17031811100,566.1585110274024
1400000US17031811200,358.41325615045184
1400000US17031811301,884.2322091067833
1400000US17031811302,715.0425797462274
1400000US17031811401,819.7131166295004
1400000US17031811402,1056.6628576200142
1400000US17031811500,575.1156021233063
1400000US17031811600,854.0030092329317
1400000US17031811701,511.90904275685176
1400000US17031811702,605.8905208259179
1400000US17031811800,584.2450714371582
1400000US17031811900,995.8327435117708
1400000US17031812000,802.9467630510608
1400000US17031812100,2750.379179186596
1400000US17031812200,3040.320077607658
1400000US17031812301,2587.3007575238234
1400000US17031812302,2465.5711766284717
1400000US17031812400,2814.7941018993643
1400000US17031812500,1897.1590861956627
1400000US17031812600,1307.5147087031066
1400000US17031812700,2150.3431273495767
1400000US17031812801,2445.2786785607236
1400000US17031812802,2760.9669316632444
1400000US17031812900,2383.6880459389336
1400000US17031813000,1203.5804346593006
1400000US17031813100,1393.3753356346956
1400000US17031813200,2170.527151672074
1400000US17031813301,385.11428700004024
1400000US17031813302,277.43457236910496
1400000US17031813400,405.0598342174184
1400000US17031813500,493.46344182113546
1400000US17031813600,511.1384439907953
1400000US17031813701,778.2429825618211
1400000US17031813702,571.7349088747213
1400000US17031813801,344.78674435056416
1400000US17031813802,690.4888465472372
1400000US17031813900,324.30210957887226
1400000US17031814000,260.045034444305
1400000US17031814100,474.8247021276697
1400000US17031814200,564.648730879362
1400000US17031814300,783.4014162429804
1400000US17031814400,589.831142851162
1400000US17031814500,766.1789823725925
1400000US17031814600,1142.9819087634546
1400000US17031814700,1650.6957322083927
1400000US17031814800,1067.9929032275666
1400000US17031814900,962.2307623449814
1400000US17031815000,663.2855853832807
1400000US17031815100,660.234776448908
1400000US17031815200,1142.2884724644553
1400000US17031815300,1397.2458575512017
1400000US17031815400,1430.8409452944354
1400000US17031815500,1070.9333411569248
1400000US17031815600,414.98184826739146
1400000US17031815701,820.3265461410049
1400000US17031815702,323.34845280133914
1400000US17031815800,434.94174788475385
1400000US17031815900,1752.9622196862847
1400000US17031816000,1230.741255502004
1400000US17031816100,808.924173701655
1400000US17031816200,713.1600557417413
1400000US17031816300,873.0954173687998
1400000US17031816401,905.436951050057
1400000US17031816402,1351.83796313078
1400000US17031816500,583.3003971237948
1400000US17031816600,533.0676268096624
1400000US17031816700,983.5505251864157
1400000US17031816800,664.0407304787807
1400000US17031816900,645.231654182175
1400000US17031817000,514.4872711429781
1400000US17031817101,684.0152329088081
1400000US17031817102,843.6642987030089
1400000US17031817200,1269.9675635587857
1400000US17031817300,1382.7445295848738
1400000US17031817400,448.44173659630775
1400000US17031817500,605.9096596580803
1400000US17031817600,1383.8020771918789
1400000US17031817700,1740.3998839915066
1400000US17031817900,1760.7068378310942
1400000US17031818000,2096.917442774073
1400000US17031818100,2173.0198234576683
1400000US17031818200,1232.1611576459386
1400000US17031818300,763.5925805292272
1400000US17031818401,556.1954620870836
1400000US17031818402,1017.2654822577646
1400000US17031818500,1040.712978580923
1400000US17031818600,2249.777563196536
1400000US17031818700,730.5388390676807
1400000US17031818800,1438.7145670033533
1400000US17031818900,2444.6228181207885
1400000US17031819000,1662.9540319591788
1400000US17031819100,260.94291470675853
1400000US17031819200,590.0407075818039
1400000US17031819300,1280.327055272133
1400000US17031819400,687.591084868097
1400000US17031819500,1727.431083500203
1400000US17031819600,1262.5283341708098
1400000US17031819700,2423.120996685761
1400000US17031819801,1927.3213251008801
1400000US17031819802,2030.3236970462478
1400000US17031819900,1233.6953443272519
1400000US17031820000,964.5557522679694
1400000US17031820101,787.2613605075202
1400000US17031820103,1471.303351639284
1400000US17031820104,1281.0664379572684
1400000US17031820202,259.16060948691705
1400000US17031820203,392.5691006256434
1400000US17031820204,505.0939039667352
1400000US17031820300,579.6421120581158
1400000US17031820400,693.5959692043936
1400000US17031820501,439.26833641003185
1400000US17031820502,729.1700015951864
1400000US17031820603,480.5696749782451
1400000US17031820604,491.1585480674931
1400000US17031820605,324.1002961214077
1400000US17031820606,683.5031350019377
1400000US17031820700,382.9793395726562
1400000US17031820800,335.7955984260224
1400000US17031820901,537.2899163684493
1400000US17031820902,921.0834498906249
1400000US17031821001,699.0775568249927
1400000US17031821002,660.2294048353831
1400000US17031821101,1744.5279256512592
1400000US17031821102,1891.451470791405
1400000US17031821200,1048.0267380419953
1400000US17031821300,200.53062582467234
1400000US17031821401,984.3606259104429
1400000US17031821402,545.0035603612016
1400000US17031821500,267.59214813803885
1400000US17031821600,2191.954903079958
1400000US17031821700,1029.6760635597525
1400000US17031821800,1772.5468968118805
1400000US17031821900,1778.43243419826
1400000US17031822000,1093.2605752077154
1400000US17031822101,1685.8602519899985
1400000US17031822102,618.6516446222396
1400000US17031822200,2239.739074799732
1400000US17031822301,1245.1149221375404
1400000US17031822302,1538.2960768551106
1400000US17031822400,650.4026689965864
1400000US17031822500,1886.8875324710775
1400000US17031822601,1175.6237248522364
1400000US17031822602,529.1346394720783
1400000US17031822701,875.8584603940129
1400000US17031822702,1132.494833906971
1400000US17031822801,619.2259291839785
1400000US17031822802,1147.2490153003291
1400000US17031822900,626.3275399527408
1400000US17031823001,982.6208174360027
1400000US17031823002,1379.4781079313013
1400000US17031823101,910.0391777251922
1400000US17031823102,943.5808538994837
1400000US17031823200,626.5599386968573
1400000US17031823302,665.6011118343977
1400000US17031823303,1031.5437724474111
1400000US17031823304,1131.0929123701508
1400000US17031823400,429.1457903112753
1400000US17031823500,849.5916261192217
1400000US17031823602,609.2515378792538
1400000US17031823603,187.0058312092626
1400000US17031823604,494.80743264057145
1400000US17031823605,471.17176936054744
1400000US17031823702,1092.5084133806427
1400000US17031823703,631.999663003782
1400000US17031823704,840.7770526000282
1400000US17031823705,992.156614470364
1400000US17031823801,336.09220551388336
1400000US17031823803,513.181963991746
1400000US17031823805,353.50250713207583
1400000US17031823806,285.6889561184291
1400000US17031823901,450.1910824405825
1400000US17031823903,690.5724110903228
1400000US17031823904,724.4950452787714
1400000US17031824003,810.9449555249375
1400000US17031824004,345.35752513142774
1400000US17031824005,584.6578033253636
1400000US17031824006,369.9644057967684
1400000US17031824105,318.46768977956293
1400000US17031824106,643.4447321055386
1400000US17031824107,1058.3260983404857
1400000US17031824113,283.0408715182931
1400000US17031824114,354.079516911583
1400000US17031824115,405.8127863388085
1400000US17031824116,295.8136309914533
1400000US17031824119,426.4449611855472
1400000US17031824121,646.727509500866
1400000US17031824122,680.4542442644737
1400000US17031824123,537.2273263978432
1400000US17031824124,335.4700117085687
1400000US17031824125,455.3661389454487
1400000US17031824126,367.3430980189056
1400000US17031824127,418.691107970497
1400000US17031824128,393.52656762136314
1400000US17031824129,354.57852078476475
1400000US17031824300,966.0275975519995
1400000US17031824400,1045.911714113626
1400000US17031824503,669.9894565896533
1400000US17031824505,583.9322984557712
1400000US17031824507,664.3756104178195
1400000US17031824508,861.1166723196152
1400000US17031824509,530.3636698318229
1400000US17031824601,672.8074111241402
1400000US17031824602,958.374820055089
1400000US17031824701,1933.6262093529888
1400000US17031824702,1441.241058292173
1400000US17031824800,785.8758576962457
1400000US17031824900,852.1032280715256
1400000US17031825000,508.7755412043102
1400000US17031825200,369.1428908137202
1400000US17031825302,611.7341997880294
1400000US17031825303,1045.9294725207085
1400000US17031825304,342.75956056703984
1400000US17031825400,459.47002235770276
1400000US17031825501,488.10287925969595
1400000US17031825503,488.03027793856825
1400000US17031825504,529.2819297907064
1400000US17031825505,451.74922447334245
1400000US17031825600,814.3666877644882
1400000US17031825700,317.6349299848101
1400000US17031825801,481.118675682765
1400000US17031825802,747.0032916511667
1400000US17031825803,1069.9770387201502
1400000US17031825900,699.4356422981914
1400000US17031826000,777.6006268270747
1400000US17031826100,1448.8359600662502
1400000US17031826201,445.5752505436473
1400000US17031826202,1156.1956941562828
1400000US17031826301,546.0713726300538
1400000US17031826303,825.929620382057
1400000US17031826304,1097.983232482246
1400000US17031826401,308.57966906617185
1400000US17031826402,1089.3348361858605
1400000US17031826500,726.96738410622
1400000US17031826600,1222.8272488300177
1400000US17031826700,1339.4128405920371
1400000US17031826800,1006.5796914302844
1400000US17031826901,1496.3860395976412
1400000US17031826902,1347.8528150344441
1400000US17031827000,1335.8351146556238
1400000US17031827100,839.1244450718169
1400000US17031827200,885.1160980117348
1400000US17031827300,684.3032711170626
1400000US17031827400,859.5032947062253
1400000US17031827500,704.567439676057
1400000US17031827600,587.6536908262723
1400000US17031827700,747.8374877391359
1400000US17031827801,817.855071356294
1400000US17031827802,664.6952615888988
1400000US17031827804,728.7864037094146
1400000US17031827805,592.0995940760411
1400000US17031827901,509.8322867768547
1400000US17031827902,533.5994519850387
1400000US17031828000,686.2640535102746
1400000US17031828100,657.8469442206941
1400000US17031828201,680.3747302637364
1400000US17031828202,1099.7044046366475
1400000US17031828300,420.4296641442636
1400000US17031828401,881.0084977748518
1400000US17031828402,330.7875808890048
1400000US17031828503,397.22813936879
1400000US17031828504,698.7073122163125
1400000US17031828505,555.9308043885521
1400000US17031828507,594.963458796049
1400000US17031828508,362.1582047030496
1400000US17031828601,1398.1464120639619
1400000US17031828602,1276.2476806858806
1400000US17031828701,579.0343218377976
1400000US17031828702,680.9692911088022
1400000US17031828801,872.6367751133199
1400000US17031828802,1540.9386827126596
1400000US17031828900,1186.6160310126618
1400000US17031829000,798.9762139131518
1400000US17031829100,944.9776494569053
1400000US17031829200,1557.61123235014
1400000US17031829301,870.4537194492385
1400000US17031829302,745.4446942873868
1400000US17031829401,598.0076441797463
1400000US17031829402,784.9176131342991
1400000US17031829500,522.1735839111142
1400000US17031829600,1111.0720527362132
1400000US17031829700,474.42766325568357
1400000US17031829800,696.8863798665292
1400000US17031829902,359.79759889586126
1400000US17031829903,829.9840882026724
1400000US17031829904,389.27206794563244
1400000US17031830001,232.60777130633872
1400000US17031830003,407.4740966735414
1400000US17031830004,500.13378326330775
1400000US17031830005,573.5382567953278
1400000US17031830006,320.9586489051347
1400000US17031830007,562.5459938828488
1400000US17031830008,479.6634364019488
1400000US17031830100,609.23023728537
1400000US17031830201,493.8642690945371
1400000US17031830202,615.9513255700306
1400000US17031830300,1240.8429434427735
1400000US17031830400,1420.6867461524723
1400000US17031830500,278.187145645704
1400000US17031830600,1430.3550489390414
1400000US17031830700,420.2227116670936
1400000US17031830800,1549.3547744963728
1400000US17031830900,387.08810611967493
1400000US17031831000,894.6637325056155
1400000US17031831100,918.5227340648529
1400000US17031831200,606.8398400833505
1400000US17031831300,378.9020494664713
1400000US17031831400,666.8079380655327
1400000US17031831500,4387.114730703251
1400000US17031831600,3481.8102544493145
1400000US17031831700,1948.797745562162
1400000US17031831800,579.6439833145433
1400000US17031831900,1586.262329698983
1400000US17031832000,776.4079811848338
1400000US17031832100,481.94048749215705
1400000US17031832200,654.7190872147554
1400000US17031832300,277.52977469816045
1400000US17031832400,994.9645829971868
1400000US17031832500,294.87774953761357
1400000US17031832600,368.7722184230275
1400000US17031832900,1561.8502635145533
1400000US17031833000,888.2371372285174
1400000US17031833100,1129.035517494406
1400000US17031833300,874.8219960940473
1400000US17031833900,379.09473865712147
1400000US17031834000,3180.3812568266144
1400000US17031834200,1888.224763175915
1400000US17031834300,2165.241079538124
1400000US17031834400,623.908161067672
1400000US17031834500,1068.5933536419714
1400000US17031834600,1333.8860994239822
1400000US17031834700,1096.1967767627386
1400000US17031834800,1608.6992785056316
1400000US17031834900,2188.7497489879493
1400000US17031835000,930.0778574725131
1400000US17031835100,813.0926342646263
1400000US17031835200,538.9281275300211
1400000US17031835500,563.0765094552324
1400000US17031835600,466.68252449129085
1400000US17031835800,1578.6288976471028
1400000US17031836000,1435.7523852464712
1400000US17031836100,781.8977733881343
1400000US17031836200,484.06454400724476
1400000US17031836300,538.8584400477556
1400000US17031836400,469.7683463796092
1400000US17031836500,385.5600896205516
1400000US17031836600,943.0122833590983
1400000US17031836700,1190.3493764406494
1400000US17031836800,273.9155597116933
1400000US17031836900,647.1430950764652
1400000US17031837000,1231.6815457695611
1400000US17031837100,1374.4107510338488
1400000US17031837300,919.4515673066526
1400000US17031837400,1177.6870350714835
1400000US17031837800,2193.5015917803426
1400000US17031838000,1648.4335309600065
1400000US17031838100,2055.6003576115304
1400000US17031838200,1408.1217035917257
1400000US17031838300,356.3902553224441
1400000US17031838600,440.27391026479745
1400000US17031838700,1692.748433081186
1400000US17031838800,141.53505815115847
1400000US17031839000,243.8909517558603
1400000US17031839100,27.094242614989202
1400000US17031839200,574.5460337814072
1400000US17031839500,1112.248376915139
1400000US17031839600,1437.125043054909
1400000US17031839700,555.2093406203205
1400000US17031839800,1251.4269585289094
1400000US17031839900,699.5095051532651
1400000US17031840000,970.5918057444646
1400000US17031840100,814.4085089334058
1400000US17031840200,350.7735702214679
1400000US17031840300,481.82676534280597
1400000US17031840400,495.72361651512534
1400000US17031840700,881.772949820722
1400000US17031840800,868.550146260763
1400000US17031841000,253.51231358313842
1400000US17031841100,384.43483973096045
1400000US17031841200,659.7272773515461
1400000US17031841300,464.70354307950345
1400000US17031841500,768.830880143423
1400000US17031841700,920.5196267691659
1400000US17031841800,423.8397604223257
1400000US17031841900,427.8679567132426
1400000US17031842000,1142.8126232263405
1400000US17031842100,954.9364799472032
1400000US17031842200,216.20096277239335
1400000US17031842300,219.13994581391626
1400000US17031842400,3385.822077639519
1400000US17031842500,1461.4532229119754
1400000US17031842600,912.5752250552572
1400000US17031842800,675.733713566578
1400000US17031842900,949.1556314125693
1400000US17031843000,1186.1016964902626
1400000US17031843100,316.61973712667407
1400000US17031843200,221.34584457012014
1400000US17031843300,439.0203428647561
1400000US17031843400,1012.5272317714209
1400000US17031843500,378.5344956041473
1400000US17031843600,736.5434906869074
1400000US17031843700,362.7032511904516
1400000US17031843800,330.034098390863
1400000US17031843900,342.8026148099116
1400000US17031844600,1175.7200501027376
1400000US17031844700,1301.7540810125402
1400000US17031980000,380.9044120672531
1400000US17031980100,606.143744122248
1400000US17037000100,1701.3310986264164
1400000US17037000200,1463.4433230662946
1400000US17037000300,1665.870113706622
1400000US17037000401,713.878389321701
1400000US17037000402,1086.8504146255716
1400000US17037000500,1080.5076411766875
1400000US17037000600,427.2148977405285
1400000US17037000700,691.2069558091067
1400000US17037000800,998.2045646128346
1400000US17037000900,636.376431914693
1400000US17037001002,577.0127532459252
1400000US17037001003,733.1369815833364
1400000US17037001004,612.86465743492
1400000US17037001300,763.3943790601132
1400000US17037001400,1361.3314786412693
1400000US17037001500,939.3848835997537
1400000US17037001600,1019.376701017896
1400000US17037001700,1730.6429713847476
1400000US17037001800,1454.308163201094
1400000US17037001900,1269.6300506852099
1400000US17037002000,610.281062984964
1400000US17037002100,600.0671687828637
1400000US17037002200,438.0356114582273
1400000US17043840000,668.3847411356376
1400000US17043840101,488.8511906607653
1400000US17043840102,595.9167909443058
1400000US17043840103,641.623619713168
1400000US17043840104,448.11688604419965
1400000US17043840201,388.44520902746706
1400000US17043840202,353.9232205955468
1400000US17043840303,806.1072761016586
1400000US17043840304,396.4307092848154
1400000US17043840600,882.0483040052206
1400000US17043840703,424.25349683936884
1400000US17043840704,600.167598626733
1400000US17043840705,1107.4603627361287
1400000US17043840706,534.3237025888318
1400000US17043840801,663.8356367460425
1400000US17043840802,1057.3374121490112
1400000US17043840901,344.6444129551767
1400000US17043840904,298.6847857578575
1400000US17043840906,295.11042301452494
1400000US17043840907,277.66536757764584
1400000US17043840908,459.82996416413255
1400000US17043840910,772.3426264630981
1400000US17043840911,428.14504289868336
1400000US17043841002,254.00455554781752
1400000US17043841003,677.0107442287585
1400000US17043841004,707.8980754145767
1400000US17043841102,244.2044029686527
1400000US17043841103,615.2629986170363
1400000US17043841104,515.5368816425703
1400000US17043841108,235.12418269038798
1400000US17043841109,472.24340474204183
1400000US17043841110,328.7716963561162
1400000US17043841111,351.7876953636732
1400000US17043841112,316.6002753754528
1400000US17043841113,286.57020628842025
1400000US17043841114,279.44313086069786
1400000US17043841204,384.5489873733905
1400000US17043841205,321.6756287667902
1400000US17043841206,373.39801148082654
1400000US17043841207,680.0830987815556
1400000US17043841208,332.21167122810465
1400000US17043841209,299.99535359618454
1400000US17043841210,244.33487803217588
1400000US17043841307,335.41738966640224
1400000US17043841308,339.75421783147607
1400000US17043841310,497.34094899467357
1400000US17043841312,478.0891848052197
1400000US17043841313,415.03471725610416
1400000US17043841314,503.8393067328042
1400000US17043841315,241.06151888768838
1400000US17043841316,369.6961563987129
1400000US17043841318,650.8594644061693
1400000US17043841320,302.99074505191635
1400000US17043841321,559.0276010068502
1400000US17043841322,303.7216988328791
1400000US17043841323,277.66722037007355
1400000US17043841324,215.22994611436806
1400000US17043841325,260.57496152838735
1400000US17043841326,479.85877820521017
1400000US17043841327,398.1225845318717
1400000US17043841401,431.2556730683201
1400000US17043841403,573.6093350627348
1400000US17043841404,356.35337142229224
1400000US17043841501,484.60701383816854
1400000US17043841503,1026.1205471908952
1400000US17043841504,991.5442190914015
1400000US17043841603,371.2779902638277
1400000US17043841604,280.63658398732986
1400000US17043841605,431.4394599206779
1400000US17043841606,454.96852575957473
1400000US17043841607,537.8442238145244
1400000US17043841704,260.9530607198205
1400000US17043841705,503.90494567268365
1400000US17043841706,343.4576753276654
1400000US17043841707,334.9543023315694
1400000US17043841708,236.99737992983486
1400000US17043841801,437.8949075170279
1400000US17043841802,489.47707904631056
1400000US17043841901,900.1904938060777
1400000US17043841902,1342.7406907532854
1400000US17043842000,514.3090687862798
1400000US17043842100,462.86926756180236
1400000US17043842200,986.7279069804155
1400000US17043842300,990.7496909653485
1400000US17043842400,1108.6653266599662
1400000US17043842500,928.971363829119
1400000US17043842601,331.07025308879645
1400000US17043842602,531.2063832454519
1400000US17043842603,377.3670528536304
1400000US17043842604,347.29072081635445
1400000US17043842605,550.9562340930524
1400000US17043842702,430.8497975442077
1400000US17043842703,655.7826391148656
1400000US17043842704,224.69263949224387
1400000US17043842706,501.29056810522303
1400000US17043842708,465.1045116578913
1400000US17043842709,409.83435768222995
1400000US17043842710,348.2312957312868
1400000US17043842711,491.6231189873139
1400000US17043842800,892.264939466717
1400000US17043842900,1091.5065435374702
1400000US17043843000,535.600812903678
1400000US17043843100,1071.624157351236
1400000US17043843200,985.1972226624443
1400000US17043843301,458.1527381742767
1400000US17043843302,403.764487609094
1400000US17043843400,339.5513536874845
1400000US17043843500,884.2914763660864
1400000US17043843601,571.2392589945803
1400000US17043843602,831.2609163371139
1400000US17043843700,788.7554312158383
1400000US17043843800,1053.5467026361353
1400000US17043843900,1406.9448708083632
1400000US17043844001,1377.0152749851059
1400000US17043844002,1489.6419470192077
1400000US17043844100,918.4928941200941
1400000US17043844201,522.5889714820631
1400000US17043844202,374.5171388127902
1400000US17043844304,463.3032655783382
1400000US17043844305,491.0816315820125
1400000US17043844306,298.35497610421305
1400000US17043844307,509.94815827857065
1400000US17043844308,337.9892472834434
1400000US17043844309,278.3577251050927
1400000US17043844310,570.1521712667057
1400000US17043844401,570.325196618027
1400000US17043844402,386.6786247521696
1400000US17043844501,620.0903217851549
1400000US17043844502,261.7897261122411
1400000US17043844601,412.51666182860754
1400000US17043844602,839.491053629122
1400000US17043844701,1404.641224537174
1400000US17043844702,545.8529678457246
1400000US17043844801,1312.8848899619732
1400000US17043844802,1156.748044924703
1400000US17043844901,1186.5998517089874
1400000US17043844902,1357.338949130521
1400000US17043845000,1154.3836720519137
1400000US17043845100,708.3253818471007
1400000US17043845200,947.3999110541857
1400000US17043845300,1295.769916781995
1400000US17043845401,611.2294068712295
1400000US17043845402,353.56493331786373
1400000US17043845502,359.05942296255523
1400000US17043845505,465.2085608349627
1400000US17043845506,351.11894283484196
1400000US17043845507,1122.989031334329
1400000US17043845508,454.99736475722494
1400000US17043845509,430.2405792420143
1400000US17043845510,338.9804816274684
1400000US17043845601,670.065437691744
1400000US17043845602,555.2803410417835
1400000US17043845701,1009.6313277372033
1400000US17043845702,1086.8747122715808
1400000US17043845703,400.7744733256576
1400000US17043845704,680.241044717679
1400000US17043845802,307.01709686049304
1400000US17043845803,438.1599745672634
1400000US17043845805,576.1395145653099
1400000US17043845807,320.8831691356312
1400000US17043845808,308.9960866771185
1400000US17043845809,350.6719664793161
1400000US17043845810,1166.147453780391
1400000US17043845811,800.6245280094779
1400000US17043845901,420.54256977489484
1400000US17043845902,335.0039380205977
1400000US17043846002,645.0764675391031
1400000US17043846003,862.7921855807621
1400000US17043846004,413.3327738316402
1400000US17043846102,378.0877969087225
1400000US17043846103,541.5882855277673
1400000US17043846104,707.9964921771159
1400000US17043846105,842.0033679247888
1400000US17043846106,407.7589205601801
1400000US17043846201,594.3492499781921
1400000US17043846202,361.6601608028243
1400000US17043846203,728.7599004328665
1400000US17043846205,387.61741402512405
1400000US17043846206,622.4800123950102
1400000US17043846207,673.898925016075
1400000US17043846208,654.3404630124205
1400000US17043846209,804.7013671839162
1400000US17043846304,1155.7784407097447
1400000US17043846305,649.5361743930063
1400000US17043846307,756.5109151640662
1400000US17043846308,359.48436872972957
1400000US17043846310,863.629129185901
1400000US17043846311,750.4786419778479
1400000US17043846312,265.8759474583759
1400000US17043846313,524.3828410023816
1400000US17043846314,1242.746413673213
1400000US17043846315,949.9668875891095
1400000US17043846404,936.8553243195661
1400000US17043846405,273.93455071349354
1400000US17043846408,297.8279773853467
1400000US17043846409,249.20678914670506
1400000US17043846410,357.8696634111361
1400000US17043846411,233.8641399984617
1400000US17043846412,284.13260984808437
1400000US17043846413,266.49549826150644
1400000US17043846504,458.7320120918258
1400000US17043846507,188.24226025021645
1400000US17043846509,288.0008962417103
1400000US17043846510,321.3393011113405
1400000US17043846511,497.86488210988927
1400000US17043846513,248.2778596070665
1400000US17043846514,184.26291512066157
1400000US17043846515,542.6010720231181
1400000US17043846517,259.99250902214544
1400000US17043846518,320.9961779424828
1400000US17043846519,357.69387050071236
1400000US17043846521,343.9185138625193
1400000US17043846522,335.6209455837623
1400000US17043846523,365.93313312278315
1400000US17043846524,565.1170755253719
1400000US17043846603,459.15666161011995
1400000US17043846604,427.4454253281474
1400000US17043846701,425.6821940571521
1400000US17043846702,489.783068605896
1400000US17063000102,650.308904594093
1400000US17063000103,259.12385813597615
1400000US17063000200,1477.283969967708
1400000US17063000300,300.60995337605164
1400000US17063000400,511.29583274276035
1400000US17063000500,1203.6511300367301
1400000US17063000600,2229.9453435694145
1400000US17063000700,336.9439525950186
1400000US17063000800,1035.0916551786645
1400000US17063000900,1683.3832583319677
1400000US17089850101,499.08169720842716
1400000US17089850103,348.874655912294
1400000US17089850105,335.0038698054992
1400000US17089850106,476.73614146998
1400000US17089850201,1169.8270130604126
1400000US17089850202,507.60844933735984
1400000US17089850301,734.7280283737849
1400000US17089850302,720.7107926215753
1400000US17089850400,396.7530706330669
1400000US17089850500,309.8415623323838
1400000US17089850600,473.0799872881623
1400000US17089850703,914.236755312274
1400000US17089850704,378.69964620904034
1400000US17089850705,887.4062160299485
1400000US17089850706,732.1425835322192
1400000US17089850707,465.2279035374241
1400000US17089850708,347.99987933953616
1400000US17089850709,932.6484799663326
1400000US17089850710,232.15971189881765
1400000US17089850711,671.8699704692267
1400000US17089850800,567.8045332559063
1400000US17089851000,828.4874953357083
1400000US17089851101,1014.405920911037
1400000US17089851102,782.1414860503905
1400000US17089851301,674.1791925728522
1400000US17089851302,896.6454235388949
1400000US17089851400,444.96709141931666
1400000US17089851500,160.33924698740375
1400000US17089851600,672.8727762484132
1400000US17089851801,301.13667450109443
1400000US17089851904,441.4682315593349
1400000US17089851907,299.1916667828903
1400000US17089851908,470.2405121832487
1400000US17089851909,494.48237298990693
1400000US17089851910,581.1731387104825
1400000US17089851911,407.49404536819867
1400000US17089851912,480.26490911998053
1400000US17089851913,340.1072019803634
1400000US17089852001,565.9352994406498
1400000US17089852002,651.2612798816231
1400000US17089852004,415.16073010106396
1400000US17089852005,587.0229247447542
1400000US17089852101,493.1722420386379
1400000US17089852103,317.82940889294235
1400000US17089852104,411.43413062861794
1400000US17089852201,840.5560377673693
1400000US17089852203,513.9773380372344
1400000US17089852204,432.97266897867786
1400000US17089852300,238.10018417897425
1400000US17089852403,1088.131266521432
1400000US17089852404,506.6482982630958
1400000US17089852405,849.6909880204479
1400000US17089852406,862.827248639486
1400000US17089852407,361.8539422498246
1400000US17089852408,958.4346152374194
1400000US17089852500,504.422549534507
1400000US17089852606,385.7327391095133
1400000US17089852607,856.6260957776677
1400000US17089852608,723.5251068500893
1400000US17089852700,654.8837966057362
1400000US17089852803,899.1579988363907
1400000US17089852805,423.1711260392902
1400000US17089852806,795.5434936200103
1400000US17089852807,448.57834585935916
1400000US17089852808,469.1448899303405
1400000US17089852903,284.16107791097085
1400000US17089852904,758.8967053601601
1400000US17089852905,637.2541417947957
1400000US17089852906,406.7601945392348
1400000US17089852907,678.7667662707299
1400000US17089853001,247.5925366063888
1400000US17089853004,435.952603146772
1400000US17089853005,321.1094553393023
1400000US17089853006,554.2778489169965
1400000US17089853007,762.8344090776852
1400000US17089853008,375.64541559193043
1400000US17089853100,1418.8979221431307
1400000US17089853200,716.8887630543452
1400000US17089853300,677.150720813474
1400000US17089853401,1490.974623810463
1400000US17089853402,915.5046514309739
1400000US17089853500,1315.4090195108317
1400000US17089853601,727.2304289891704
1400000US17089853602,999.1341555600716
1400000US17089853900,1069.2867158766735
1400000US17089854001,573.5383940640559
1400000US17089854002,325.7381180670167
1400000US17089854100,410.49579135117796
1400000US17089854200,799.045442598563
1400000US17089854301,859.1345664779317
1400000US17089854302,414.90710529997756
1400000US17089854401,463.43710345134866
1400000US17089854402,294.72590918135785
1400000US17089854403,433.69546171398594
1400000US17089854504,598.0799452089221
1400000US17089854505,482.08695246201785
1400000US17089854506,639.2639628505239
1400000US17089854507,746.8764043178709
1400000US17089854508,315.5129888642072
1400000US17089854509,660.2109909204787
1400000US17089854600,206.39397237597186
1400000US17089854700,350.0751764662557
1400000US17089854800,424.99617179611886
1400000US17089854900,401.7981098540041
1400000US17093890103,320.67620787611617
1400000US17093890104,409.8225985659615
1400000US17093890105,566.8226666573435
1400000US17093890106,321.54762429949875
1400000US17093890107,651.8885385273543
