cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,fam_inc_10to15k,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US40017300400,-0.0107936123387113,-0.1965320849416382,0.1613626707348666,-0.0075228780806552,0.087991738286899,-0.0159125598392098,-0.0135601691569835,-0.061729575897063,-0.0937752282211675,-0.179729751349756,-0.1056707502820802,-0.1795600984935358,-0.1840820670846339,-0.2427749436053216,-0.1870480408480146,-0.0406876934904749,-0.1161842822919086,0.0859259284907065,-0.0725188005078094,0.0009783240641117509,-0.16480437379075,-0.0496401317858115,0.019619844605726,0.0632983077069012,0.0943886829089559,0.1573727225864614,-0.1150193893030895,-0.129041170546546,0.0726817230042615,0.1141741019389513,-0.0220574494397961,-0.0068831520399362,0.0908643409076492,-0.0575712049657051,-0.0308910734056422,-0.0279506654691875,-0.1196639377439884,-0.1400349589820633,-0.0352925529460878,0.0718885043986999,0.0016917739036611,-0.1825673266734338,-0.0029962877914676,-0.0847413601654111,0.1525645777250922,0.1072931235534573,0.1236582645368437,0.0171360437170963,0.0575481110837261,-0.117766653453062,0.0100302033283797,0.1400586749131149,-0.203885318608909,0.0835049192523408,0.000980248492958805,-0.0711304157173765,-0.0278074101581601,0.0433483318149376,-0.0086307289440067,0.2427505731478491,-0.0577828190965399,-0.0521361758803241,-0.0055526670180373,0.1476832937459757,121,1761,3.084899,570.8452691644037,6.348868446331947
1400000US40017300902,0.0219137651271578,-0.2676111583055461,0.1907263397959387,0.0029622342804053,0.0851017154011676,0.0076391458557348,-0.070996682884579,-0.1469247842908955,-0.0900164005008205,-0.1634243223045962,-0.0687877988381983,-0.1015965278617932,-0.1833602892161045,-0.2846620876559244,-0.2067690193327236,-0.0689943611150765,-0.0254962939101282,0.137562983267326,-0.0028768164862903,-0.0491094108421191,-0.118846418310156,0.0056395840233496,-0.0596314099823298,0.0020132166141562,-0.0217303723217205,0.2538104447626759,-0.0184697956378825,-0.0349051032677908,-0.012907743841684,0.1077970159673661,0.0393061769274852,-0.0723199931970579,0.0609757003762807,-0.0697369341106382,0.0515943139805206,-0.0736080661942008,-0.1590233032002191,-0.139965740226208,-0.0164043794389412,0.1171918466601762,-0.0753396360231096,-0.1563607403983668,0.0262889478479798,-0.0208228262174284,0.1691324772883088,0.1273846308665292,0.016903050258792,0.0130387362183405,0.0736217036519616,-0.1599176024958447,0.0305556984736423,0.1118244021759998,-0.2601563741481008,0.0884438913664505,0.0870210844992484,-0.1509376863091563,0.0085716245922082,0.0703358751800121,0.0652325465287127,0.1416109501464648,-0.0150177862900987,0.0082647313585344,-0.0903375593307521,0.1127275444131675,0,2951,1.472486,2004.0937570883527,7.603446100287455
1400000US40027200300,0.0450171722590294,-0.2833980091816096,0.1683201606376185,0.0221146353754013,0.0739291641720411,-0.0085500062043791,-0.0434980363258133,-0.1143029266105806,-0.0561242183093938,-0.1443261984275426,-0.0530587802143962,-0.1108373753862335,-0.1836641766008092,-0.2870875974920134,-0.1738335389922704,-0.0533490041426602,-0.0451838974883829,0.1241675253398278,-0.0357215687962214,-0.0360150367570872,-0.125967312301162,0.0182723417253495,-0.0616067887722228,0.0299751934034193,0.0072425273551728,0.2178287044689797,-0.0528249575929147,-0.0530404229207192,0.0248012670299031,0.1349962981914168,0.0220789952081558,-0.0816320432586837,0.0250964990180186,-0.0685357873273044,0.0488144707565037,-0.0596936553560931,-0.1404572309217748,-0.1593908935930057,-0.0164810707977915,0.0560360739348167,-0.0636720059618937,-0.1476231142411765,0.051719489663476,-0.023006461222568,0.1642829877912795,0.1212763624029621,0.0195295382597935,-0.0020341219797752,0.0614152486895226,-0.1367725805621448,-0.0249109348223672,0.0920277321818943,-0.2680615130227999,0.1286970563691582,0.0690501186483385,-0.1296518047124351,0.0162519892951049,0.0650321475879123,0.058890878391604,0.1600103550614441,-0.0391713518292786,0.007128718249599,-0.0780628648949514,0.1340046505265607,49,4132,2.693268,1534.1956314781892,7.336413099117652
1400000US40027201303,0.0111606440949542,-0.2581186322503309,0.1365651914304281,0.0187157187112559,0.0869067726296134,-0.0113596115716863,-0.0605857713784616,-0.1041786638922097,-0.0014774182834987,-0.11139784894896,-0.0860082747373194,-0.1248718395311245,-0.2089758442316008,-0.2891096840404841,-0.1907786192605508,-0.0427429275237892,-0.0604327064249266,0.1195583056490934,-0.0792162370440344,-0.0552930910686553,-0.1438018570176513,0.0152484217092771,-0.0658213006298002,0.0494300561913003,0.0265953592479083,0.2016605402043954,-0.1157629819278192,-0.0584093437115625,0.0473111378126852,0.1529939933465499,0.0182376621749358,-0.0486124312298122,0.0491853732788624,-0.0885853491600393,0.0476320564711836,-0.0556630578493789,-0.1394935600736936,-0.1738799359090903,0.0169291636813362,0.0573864188235993,-0.0570771694176029,-0.1415039288219799,0.073785348346834,-0.0181321656690213,0.160705553756895,0.0980795394002566,0.0391825454166445,-0.0397304973942647,0.0576064671168779,-0.1481160620201184,-0.0212102435212721,0.1123074853107963,-0.2435286895993424,0.1547429936616964,0.0496799233766596,-0.1240700498162239,0.0150004784293592,0.0673593044942527,0.063330996365443,0.1721546301610985,-0.0459937252515465,-0.0326440586534094,-0.0791484106238783,0.1118424007028976,0,4138,2.64085,1566.9197417498156,7.357505014491815
1400000US40027201405,-0.0147354681079899,-0.1539604165836491,0.0906389691029797,-0.0225333174433269,0.0883282942050814,-0.0191030313535008,-0.0449868938823423,-0.0346833869424698,0.0695293494847913,-0.0925612579037424,-0.1261758220231787,-0.1476742841965965,-0.1783615663080556,-0.2668075008028948,-0.1583440674309258,-0.0004571216963820224,-0.112656705630915,0.0817577911427401,-0.1553783228782868,-0.0530665420533274,-0.1663080341723999,-0.0083304868883368,-0.0138777600039509,0.1263070286669894,0.0956913478623024,0.0960065889372231,-0.2147290144610146,-0.12512226037749,0.1037244564884061,0.1501850992130675,-0.0166833311416926,0.0235140070841895,0.0960474279011972,-0.1183940871394705,-0.028061421118837,-0.0500286382728416,-0.1373133323644644,-0.1580082148644642,0.0448609497185731,0.0236386071258167,-0.0049839184716552,-0.1383530239503043,0.095610167450385,-0.0633617293858039,0.1303075081815485,0.0807187420090069,0.0998075958669104,-0.0896232337883403,0.0234162195702158,-0.1629461086964996,-0.0420767500552533,0.1213528815837899,-0.1739578590187743,0.1405128384169086,-0.0343494155086783,-0.0373309140310449,-0.0299393978269342,0.0645727121214246,0.0444727597753656,0.2222210137994209,-0.1042548638434165,-0.0431144605021736,-0.0213219169066652,0.1210714350317873,0,5470,20.070084,272.5449479932421,5.611465952027256
1400000US40027201505,0.0406051000118316,-0.288086914263768,0.1807264346926349,0.0070662433474005,0.0873213017755308,0.0078168911092344,-0.0679379115500725,-0.1227037694233597,-0.0636734210684693,-0.1640169631749206,-0.0338532677125715,-0.111717346455575,-0.1782445344049525,-0.2904309429722976,-0.1877744345580209,-0.0340830612000004,-0.0340521797414538,0.1429883008401744,-0.0341919984904407,-0.0156032785374812,-0.1448274005479863,0.0258769110162729,-0.0436436301133287,0.0270854298125889,0.016838248360235,0.2632463267053752,-0.0378166738996693,-0.0458963815854968,0.0330207629666428,0.1075365632190174,0.0022599158638597,-0.0957174670640974,-0.000807152698627344,-0.0757718577265242,0.0812110830286542,-0.080122924011802,-0.1536685988338509,-0.1510573296430416,-0.0127020418731506,0.0532956939029504,-0.0859925296020598,-0.1579176043746713,0.059367836020642,-0.0124286763140292,0.1741940043878683,0.1263712952976518,0.0236638512757744,0.0085660251988725,0.0802623365738388,-0.1493284162009245,-0.0092899913022658,0.0780459801592102,-0.2378155735433388,0.1371354846429992,0.0852387444429883,-0.1416151813188812,0.0351330294285941,0.0553385160011513,0.0410490977093647,0.1575667168229969,-0.0095598428308649,0.0232760163061756,-0.0857118883072949,0.1067018634413208,74,5573,3.872495,1439.1238723355357,7.27248441132556
1400000US40027201607,-0.0011224906865904,-0.1963812497613913,0.1450979312618855,-0.03365059646141,0.0810078491542118,-0.0173849366747258,-0.0378134618428523,-0.0739234008771767,-0.0543952238547344,-0.1460147439053294,-0.1068514511424425,-0.1632918677560538,-0.1736117235738705,-0.2627339357402692,-0.1932269923757673,-0.0275689954497029,-0.1176542782369854,0.0873241951371145,-0.0967119349234127,-0.024777717428225,-0.1834218673590671,-0.0136069002016011,-0.0019646151048189,0.0738959439331392,0.0788785087927397,0.1290247411639421,-0.1380411832657487,-0.1364671592072462,0.0774711550141986,0.1175389714629995,-0.0207277092554762,-0.0129932218254339,0.0719329306579164,-0.0828297620020369,-0.0277459243455494,-0.0382283211380114,-0.1092203030894218,-0.1302965990182782,0.0046055945855528,0.0546347905304717,-0.0216270792803824,-0.1505599494570906,0.0248858673163497,-0.066758416124615,0.1504854538016898,0.0904993186276269,0.1019329226171225,-0.0176889060633422,0.0467886719422795,-0.1464179900959274,-0.0030766286418989,0.1213742375777864,-0.1897176839118189,0.1008355991968682,-0.020642711932251,-0.0474530617546604,-0.0228355429796579,0.0536781672231451,0.0191781651679519,0.2465323593984306,-0.0795387548239753,-0.0387062288929158,-0.0296835809795241,0.1471930928833493,26,5454,10.21842,533.7420070813296,6.281784400831321
1400000US40027201610,0.0137994867478112,-0.1546527241409628,0.1349045522290694,-0.0494462006771313,0.0767912959401476,-0.0136632841652059,-0.0080721408947105,-0.0481275830593725,-0.0432680991477904,-0.1330603580654931,-0.1086309320178906,-0.1622660394909386,-0.1509320119328753,-0.2555787942791905,-0.18103493437339,-0.0271745589558445,-0.1635620559220256,0.0681577575087598,-0.1003164652717389,-0.0398336499226793,-0.1939405566138211,-0.043919349799467,0.030214726662309,0.0936854083964849,0.1156434435615937,0.0839322411908325,-0.1554479163216127,-0.120181115057603,0.100953025530796,0.0985135423350773,-0.0236268875571697,-0.0027276363300544,0.1103451758642728,-0.077877134298053,-0.060581599401148,-0.0347591526422067,-0.0910537624928655,-0.1368924466790552,0.0173161395171029,0.0634415848156665,0.0102218618004677,-0.1532252193312627,0.0302201745518848,-0.0804533821863392,0.1349109552670993,0.0821013251946696,0.116338682971562,-0.031892862998549,0.0486464793627083,-0.1496202883750659,-0.0167600233459637,0.1136909943457259,-0.1454444966026094,0.079692195074229,-0.0596685261156531,-0.021004919164881,-0.0218978670959914,0.0321039862478842,0.0084541901127034,0.2307789767896739,-0.0974100561492414,-0.0310811211460974,0.0253743340532104,0.1676078962581476,41,3780,18.56285,203.63252410055566,5.321215805207379
1400000US40027201902,0.0454212321241702,-0.2926097863362501,0.1899376631395478,-0.012487568028762,0.0558705295005883,0.0164583526982282,-0.0736463393606771,-0.1438388664935148,-0.0730772384263655,-0.1741128577935697,-0.051465992260976,-0.098625899137946,-0.1763770499021226,-0.2937204722168822,-0.1938199094755447,-0.0861780895938488,-0.0048919950268398,0.1410224730694542,-0.0025917921269495,-0.0195309132125982,-0.1274453168251521,0.0356620459614807,-0.057712971350604,-0.0029850463985318,-0.0316970958584923,0.2757043995477468,-0.0014327549711311,-0.0428087305912969,5.113408548245967e-05,0.122050984146246,0.0154003149134565,-0.1038728375426325,0.003715317189927,-0.0906824752070725,0.0738798923105338,-0.0866647409250896,-0.1535782578953059,-0.1558881871851256,0.0005559797734540579,0.0918078825652546,-0.086042574103628,-0.1540330895159239,0.0363954466014094,-0.0156855968771689,0.1832236171447033,0.1184443047706831,0.0092303712280248,0.0182663227829142,0.0745747163630251,-0.1474296267422394,0.0231221363698125,0.0869590532382119,-0.2540356460752682,0.0990160439329166,0.0900952401650619,-0.1401636087869134,0.0239629144448965,0.0622936880896816,0.0328016637151454,0.1281033766752256,-0.0079006083068137,0.0493338478763239,-0.1137373464473247,0.124107383841143,9,4329,2.468928,1753.392565518314,7.46987795947404
1400000US40027201903,0.0227834609729763,-0.259417149008992,0.1809665560618977,-0.0444632719734831,0.0806165401819771,0.0039125431245008,-0.0882320058622006,-0.1363504050435517,-0.0675434723233446,-0.1617385416489321,-0.0913623271090609,-0.1199626152763176,-0.1733475108230363,-0.2831082353616783,-0.2084694273613084,-0.0757529635938303,-0.0283751820614087,0.1331189527738115,-0.0410963529998186,-0.0190332800713485,-0.1551113018164312,0.006751249387049,-0.0362164202868485,0.0392700804130594,-0.0111933625920075,0.2344934658182851,-0.0694411421972358,-0.0693845800720061,0.0452223832783792,0.111075131188994,0.0033611044284219,-0.0668120280813081,0.0472310117197899,-0.0952303872895667,0.0519069191879703,-0.0605200853098246,-0.149860334539486,-0.1197390661595791,0.0217119238275975,0.1069624219023411,-0.0796020147794396,-0.1654502040018159,0.0357749183236372,-0.0088420832416316,0.1721469610569919,0.1119251691729323,0.0305466355799407,0.0122971706718911,0.0623372268018726,-0.1714841606448288,0.0306316768780116,0.1155316011555974,-0.2210041251972933,0.093962970568657,0.057653582817359,-0.1146209133248034,0.0087953442000101,0.0668119039948679,0.0279439131458292,0.1728539345181054,-0.0335799943309912,0.013608312344949,-0.1054603247844473,0.1163943763788172,0,2640,1.740765,1516.5746094389538,7.3248686877474185
1400000US40027201904,0.0409401128072733,-0.2715320485380181,0.1814012437458306,-0.0360637496871467,0.0716950574323414,0.0117149065508068,-0.0889660128871434,-0.1406766721827009,-0.0520880212920502,-0.1592227147630477,-0.0764569648408926,-0.0921663975614561,-0.1750840516308763,-0.2916702177498774,-0.1966535645295751,-0.0836698782683689,-0.0049290101252735,0.1361380692009682,-0.0294502999143014,-0.027640946505717,-0.1346099738277428,0.0353481882783657,-0.0515997784552829,0.0302858116474342,-0.0300495484322146,0.2583487937687189,-0.0442753678575673,-0.0453486076821688,0.0349563162113286,0.1172466492359689,0.0063821366707877,-0.0787118161972815,0.0203874244533598,-0.1029790920034023,0.0842944466718456,-0.0829099879466983,-0.1481231682664339,-0.1410857914804906,0.0185741467150843,0.0951281106405266,-0.0991950262021943,-0.1586669043576713,0.0458008703297498,0.0034417318912674,0.1788886139667119,0.1247828834356191,0.0085172137982264,0.0124668184585918,0.0609386065529734,-0.1592725483128388,0.0214735171870653,0.0902393767849631,-0.2454142497413095,0.0931647453653279,0.0722317259927405,-0.1367107652599989,0.0294763096138149,0.0651712282813568,0.0349129919154988,0.1442890571647135,-0.0202133336083863,0.0317676520352767,-0.1289702224712301,0.120813663158596,39,4464,2.414439,1848.8766955802157,7.52287426481337
1400000US40027202005,0.0211931384718366,-0.260032230319449,0.1703852125028721,-0.0118453076757787,0.0653646476713154,-0.0008891674688338848,-0.0676108184007728,-0.1096088904605999,-0.05223255247685,-0.1613059870504039,-0.0749433063773025,-0.1264640373411606,-0.1736865723289579,-0.2812864363630722,-0.1804088083048043,-0.0496214666386843,-0.0431740092553841,0.125964258339183,-0.0479171060673606,-0.0187319601880407,-0.1522294156043349,0.0214821557064686,-0.0574351879283615,0.0419402021284524,0.0040911717914886,0.2150834340641967,-0.0658887669582874,-0.0867326323039107,0.0323509896799218,0.1293922938987594,-0.0035996622582526,-0.0689012847409049,0.0202910893858052,-0.0845824566110084,0.0345283383037603,-0.0457604606350646,-0.1386927972649912,-0.1497930077174559,-0.0038430830952946,0.0662709809900098,-0.0644574471007326,-0.1517913106163986,0.0403070274189974,-0.0301959206630719,0.1563138244290199,0.1140981408079049,0.0417576624773724,-0.0012127319978372,0.0428021351903468,-0.1480107378713947,-0.0003299814770347388,0.0996209179066971,-0.2459368234623426,0.113696700371887,0.0437601700338476,-0.1081361053080341,0.0042676465064504,0.0736058031548393,0.0344449589736504,0.1881278420892227,-0.051979881064999,0.0081571803767875,-0.0884173592426116,0.1383954896126668,67,6809,4.923908,1382.8446835318614,7.232620906998553
1400000US40027202008,-0.000617307941710697,-0.2228625645133461,0.1696022257789028,-0.0367192843214837,0.0702348662991365,0.0074181696840016,-0.0637163842230258,-0.0943114156518033,-0.0312585032782436,-0.1544056079830058,-0.1106247711833062,-0.1329471648266591,-0.1821244289439623,-0.2764256775513575,-0.1954974367609209,-0.0401254637041062,-0.0703523512603671,0.1246203706559006,-0.0649306998726713,-0.0358572250294576,-0.1762680708841525,0.0063909604818673,-0.0260743443072282,0.0761292128313434,0.0387532591364767,0.1799876683192973,-0.1198878646173799,-0.1000260522940857,0.0570858928455947,0.1286702115189531,0.0101555090974404,-0.0411703343059688,0.0633770706174839,-0.0859285590592012,0.0112294989125367,-0.0384290053182878,-0.1418118784540398,-0.1358100098180977,0.0228224943662707,0.0637522740058133,-0.0614627012049305,-0.1546700330369468,0.0377994752361199,-0.0323614468930599,0.1466762486010868,0.1009586109500037,0.0689338597511381,-0.0171712044098489,0.0406577642592462,-0.1692719168997756,0.0094699089173185,0.1121156823609147,-0.2224140926413933,0.1178719491027996,0.026610525026494,-0.1038346363308284,-0.0183831665457834,0.0720395734029206,0.0523246373317605,0.2182931330890066,-0.0744472844830066,-0.0105775993425505,-0.0631887205653496,0.1195974397347346,0,4851,4.930739,983.8281847812265,6.892467194262926
1400000US40027202106,0.0185025033449948,-0.2331959983869923,0.1687205769751014,-0.0237579716577776,0.0863733573102067,-0.0010139610262375,-0.0690551925024513,-0.0967551245904158,-0.0181890952521341,-0.152294463512904,-0.0837610821022115,-0.1221855375280543,-0.186135553002087,-0.2865567036907979,-0.1813954858542009,-0.0297580946643911,-0.0586496680066743,0.1296734181378042,-0.0703927239831531,-0.0162671144733593,-0.1528221672094121,0.030080527638981,-0.033825524595345,0.0656278174609981,0.0343976749753865,0.2094557488534501,-0.1039190490580586,-0.0876015305056765,0.0596862342536611,0.1243687563308914,-0.0027475677797815,-0.0392246104057927,0.0347058586546549,-0.088925192102277,0.0406249507949072,-0.0659728327362144,-0.1640094177377324,-0.1442914068183665,0.0187413891219419,0.0455542782355982,-0.0516378073661291,-0.1548367715819732,0.0488273179219769,-0.0340186564878404,0.1521067188384834,0.1108762821082873,0.0750832195893095,-0.0176504187776337,0.0466604890920513,-0.1589117614194855,-0.0015905750997366,0.105850755803192,-0.2269462179248195,0.1223357247571103,0.0352276470384068,-0.1090722256962302,0.0065268726486446,0.0695844203929741,0.0356016978889725,0.2047588362637046,-0.0565879314285508,-0.002626382736409,-0.0808706514048354,0.1037246529640309,0,6264,5.166816,1212.3520558889652,7.101142102521344
1400000US40027200700,-0.0238111768268493,-0.2528129841008995,0.1699724701342925,0.00010258581380724996,0.057093040090622,0.0267402048027883,-0.0393894490251861,-0.0948070224753514,-0.0279031755163357,-0.1914449365844957,-0.1308218453875358,-0.1791900108040453,-0.2035925536414361,-0.2884931843066411,-0.1680301709325192,-0.0258573289047834,-0.0961010836574454,0.1387613457928067,-0.0348805911929269,-0.0350161764893754,-0.154713437856731,-0.0020482443172898,-0.0605485358061367,0.0706294554431117,0.038665274537873,0.1459883575053286,-0.0648867548715533,-0.1685479928576688,0.0200073795431043,0.1349776186322007,-0.0080384230374583,-0.0618934829033544,0.0294184597920566,-0.0847231323809685,-0.0518433754447316,-0.0013857736689358,-0.1213108409137008,-0.1907085186400601,-0.037653080049085,0.1045736370891777,0.0005615057154254264,-0.1444570458250887,-0.0128292946994942,-0.0661366817758177,0.1579528980659894,0.0934270106966699,0.0450874488249961,-0.0237159723563512,0.0170749707599455,-0.1301981942122114,-0.0124054848700668,0.1367397303209465,-0.269299669355991,0.1138846206108504,0.013807153138183,-0.0883779866260492,-0.0266012785724508,0.0925525957714681,0.0423520431715873,0.2013994572857362,-0.0702160707270381,0.002600668361532,-0.0237332344944493,0.140741303681257,0,250,1.102086,226.84255130724827,5.428654825963094
1400000US40027201202,0.0644858051103916,-0.2874750643195712,0.1777437425165387,-0.002443912768337,0.0677443134473342,-0.0324674392405598,-0.0347527946039592,-0.1314536052857834,-0.0958651875453217,-0.1409121244875935,-0.0363234584710802,-0.1008213302643472,-0.1707157140047799,-0.2843609387643069,-0.195208779779791,-0.0902383575979925,-0.0213747438985877,0.1529915010361234,-0.0599401838079859,-0.0401891548131111,-0.0955342583903168,-0.0042696801595545,-0.1069500053194325,-0.0278999087652487,-0.0051619140585156,0.2255764098111265,-0.0228168647770882,-0.0391923611123035,-0.000976901982434798,0.1214477757182409,0.0343473689624182,-0.1032366781612807,0.0123898701162886,-0.0741323004286179,0.0590212233219896,-0.069848908081958,-0.1440579673402474,-0.1745265723622266,-0.0071623949621738,0.0562802983182593,-0.0838999464636532,-0.1386730491636024,0.0223546076917581,-0.0296815383321608,0.1942336906027715,0.1456419070579763,0.0006880089637568832,0.0262133193797769,0.0659692250977385,-0.0984311429602863,-0.0205842248790217,0.1172246738365579,-0.2719679248209857,0.1264026130914055,0.0842771823027217,-0.1353053610384934,0.0304925508002658,0.0755560769013729,0.0794922353810145,0.1260472865917709,-0.0104642648859062,-0.0287283495928415,-0.1257892108564411,0.1208951754045112,4,5451,1.299256,4195.478027424926,8.342000887580406
1400000US40051000400,0.0094291396162861,-0.2277797136211356,0.1486055871157057,0.0145769742837739,0.090214136541718,-0.007321055088167,0.0007998102183179854,-0.0564939382885429,-0.014844273118772,-0.1851195353218102,-0.0687625524028665,-0.1430821123346681,-0.1741473792919012,-0.2641294833816223,-0.165032827991621,-0.0045754471337152,-0.1260899753271401,0.091245653501397,-0.0702408152367561,-0.0237266988931127,-0.1353316232404363,0.0094777311333241,0.0139319968067892,0.0579706048235976,0.0894911874240356,0.1558513809018412,-0.0799787720357024,-0.0666028355854583,0.0593135349541781,0.0919348739107716,-0.0026779095665414,-0.03846125376275,0.0370684442441242,-0.0403430726196942,0.024086346248978,-0.090072737778578,-0.1480612073537853,-0.1601203806252291,-0.0113747902846856,0.0396570488132512,-0.022305265206152,-0.1707589487496838,0.0434702382019347,-0.0587703821162447,0.1508209498936064,0.0912943516207421,0.0941226752327009,-0.0312347729406436,0.0633993455219296,-0.1529529560264787,-0.0200454725029103,0.0900106032308098,-0.2363348005568442,0.0953315537320812,0.0135950392350991,-0.0734376486967817,-0.0126474929670144,0.0398459050311738,0.0129735924568756,0.200146568995284,-0.0522219339675438,0.0062018424875071,-0.0197935817701932,0.1495638231870043,18,3483,5.022991,693.4115549878549,6.54306480345518
1400000US40051000501,0.0191401019977816,-0.2467569965841146,0.1676203592780287,0.026721598094098,0.0903882368321408,-0.0301144024894074,-0.0573417675197746,-0.0590512563019061,-0.0238483954903118,-0.1836705514624561,-0.0818007483891515,-0.158882046614571,-0.1988173674391763,-0.2821279738134669,-0.1633332246654018,0.0088067155795624,-0.0976155608626091,0.1061436667098681,-0.0669567091127611,-0.0019021632305724,-0.1479340957665195,0.0045508733203018,0.0083766430287679,0.0564449168743925,0.0692235457144109,0.1949665541540293,-0.1116036068803664,-0.0974618827082719,0.0674009370363751,0.1188866639337899,-0.0137560223648863,-0.0176811892603711,0.0209110178456446,-0.0314971520876257,0.0435289242722962,-0.0675935773651585,-0.1556083299324636,-0.1435359141269829,-0.0278277366549948,0.0374213967066334,-0.0354577255622051,-0.1729900313230986,0.0373222595032421,-0.0248094507916997,0.1503310933846354,0.1410008904294347,0.092581473233588,-0.0252548130650628,0.0483977783126016,-0.1681685385507571,-0.0059910804290006,0.1047872642986437,-0.2428858430885479,0.1354948788444394,0.0059751648874813,-0.113855178354406,0.0003073104704122886,0.07456710243439,0.0159559686010855,0.2276168356868781,-0.0259199543388384,-0.0055911827714011,-0.0490201113227524,0.1166877497564656,16,3355,4.031831,832.1281323547539,6.725187450691552
1400000US40051000801,-0.0041087400562417,-0.0743077140078077,0.0797287246682139,-0.0921947570339524,0.0786822756719229,-0.0064979057253765,-0.0320346084834859,-0.0214795447189363,0.0887850831477879,-0.1239926550129811,-0.1478434437487602,-0.1739085328193123,-0.1739631195924046,-0.2828893989083303,-0.1440993169199676,0.0064430259915528,-0.1450273348748547,0.0677146650484164,-0.1607828908487594,-0.0449797063298418,-0.1818971878623023,-0.0132199966278831,0.006503689058218,0.1397035332926628,0.1207906059036822,0.0653578391258393,-0.2003214322369348,-0.1385179395394086,0.116790324456758,0.1142115355275325,-0.0182955189277567,0.0591957692759993,0.1311507039297534,-0.1064491558303897,-0.0833056267784853,-0.0780213462072022,-0.1174082156813444,-0.1171899991739265,0.07905767201313,0.0070340788072651,0.030744731666152,-0.1481935861373746,0.0908604072163918,-0.1068120570670125,0.1432391043589788,0.054594713668021,0.1535723234242567,-0.1039036673974019,0.0130112196937361,-0.1844373617652711,-0.0080505390708676,0.0940596734409384,-0.1320548599785595,0.0952957377464871,-0.0616633449630569,0.0115268366023404,-0.0438405976975848,0.0419144859455952,0.026528390329658,0.2394475461307756,-0.1138560527995205,-0.0225134050626908,0.0063422656662272,0.1294047492407037,0,2567,161.978398,15.847792246963698,2.824219624294919
1400000US40051000905,-0.0029464494112353,-0.1355679885402098,0.1325310567151032,-0.0629642949025822,0.0779677458250063,0.0071925016564338,0.0080370168304265,-0.0284395645728116,-0.0211681962161109,-0.1510454961039563,-0.1347107305307183,-0.1597532664130106,-0.1377630050227018,-0.2415214525916761,-0.1562738437383776,-0.0025756876333186,-0.1758669287882676,0.0479066763670307,-0.0982100262288661,-0.0440668231732655,-0.1721272305906894,-0.0664789539288851,0.0490095564037095,0.112419049912474,0.1416437736822662,0.0521007508601494,-0.1338759260092052,-0.1054377925668608,0.0895039635893913,0.0643906569145446,-0.0148959968009147,0.0040107712326553,0.1373029353614683,-0.0740803576118025,-0.0733377448021919,-0.0455718545746966,-0.1079269118631341,-0.1502068056007227,0.0284511162909923,0.0703465243897227,0.0206335059723053,-0.1450957538035384,0.0091422403587392,-0.1025645357815541,0.1336433096507647,0.0496055133280613,0.1374401291708894,-0.0388619696674621,0.026727326064324,-0.1493948595866531,-0.0055194379286279,0.0952869569998359,-0.1703635709515464,0.0412954289191647,-0.0460380177571899,-0.0158168396209365,-0.0245436946352173,0.0334729226323001,0.004688678209397,0.226276081224727,-0.1136451952863171,-0.0234855322409339,0.0408136394365016,0.170917616549589,10,3536,50.347421,70.23199857645142,4.265942135668402
1400000US40081961200,-0.0277837053202591,-0.0503673501137874,0.0450594336253338,-0.0592269563805577,0.0747272261967629,-0.0085088395992086,-0.0413196097151101,0.0111760404500868,0.0949308436399149,-0.0759634733047354,-0.1473723088564021,-0.1540044141029031,-0.1349171288367771,-0.2527536632535146,-0.1629236137798501,0.0555942456585564,-0.1475723030802166,0.0677788240290173,-0.1492805171794053,-0.0284790884774991,-0.1768772522938836,-0.030267534783495,0.0306780316644191,0.1588942822317749,0.1578868364384029,0.0454787260336793,-0.2360064829082086,-0.1531419750438307,0.136387032050557,0.0994116512247453,-0.0470139046932156,0.0573001118761108,0.1191707469857139,-0.132464139664887,-0.0775138655805352,-0.0725597258605436,-0.1486666766882203,-0.181068048023945,0.069386352729635,-0.0020331081818923,0.0471529508461923,-0.0970874759406602,0.1013129424080169,-0.086520578999389,0.1080868072325021,0.0452415139827661,0.1254415747758609,-0.1083612760406545,0.0340435339326796,-0.178009235470773,-0.0543535512017705,0.0881930259935416,-0.1152722209656096,0.1297055619419869,-0.0693122686552704,0.0139710519683795,-0.0132762298748512,0.0783549101357497,0.0240744513317222,0.2205097009895797,-0.1328815488336252,-0.0245295041280609,-0.0166760646562779,0.1198860373249305,29,4331,493.810368,8.770573241588966,2.2793751379863734
