cb_2020_3,cbsa_code,cbsa_title,group,county_fips,tract_name,population
1400000US09007550201,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5502.01, Middlesex County, Connecticut",4188
1400000US09007550202,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5502.02, Middlesex County, Connecticut",2850
1400000US09007560100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5601, Middlesex County, Connecticut",5695
1400000US09007560200,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5602, Middlesex County, Connecticut",3606
1400000US09007570100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5701, Middlesex County, Connecticut",4637
1400000US09007570200,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5702, Middlesex County, Connecticut",3377
1400000US09007570300,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5703, Middlesex County, Connecticut",5851
1400000US09007580100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5801, Middlesex County, Connecticut",4375
1400000US09007585100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5851, Middlesex County, Connecticut",7196
1400000US09007590101,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5901.01, Middlesex County, Connecticut",3831
1400000US09007590102,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5901.02, Middlesex County, Connecticut",4391
1400000US09007595101,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5951.01, Middlesex County, Connecticut",3809
1400000US09007595102,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 5951.02, Middlesex County, Connecticut",5180
1400000US09007600100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6001, Middlesex County, Connecticut",4219
1400000US09007610100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6101, Middlesex County, Connecticut",2020
1400000US09007610200,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6102, Middlesex County, Connecticut",3517
1400000US09007610300,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6103, Middlesex County, Connecticut",4016
1400000US09007610400,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6104, Middlesex County, Connecticut",3373
1400000US09007620100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6201, Middlesex County, Connecticut",4466
1400000US09007630101,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6301.01, Middlesex County, Connecticut",3945
1400000US09007630102,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6301.02, Middlesex County, Connecticut",2666
1400000US09007640100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6401, Middlesex County, Connecticut",6390
1400000US09007670100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6701, Middlesex County, Connecticut",4410
1400000US09007670200,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6702, Middlesex County, Connecticut",5662
1400000US09007680101,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6801.01, Middlesex County, Connecticut",3306
1400000US09007680102,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6801.02, Middlesex County, Connecticut",3579
1400000US09007680200,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 6802, Middlesex County, Connecticut",6117
1400000US09007990100,25540,"Hartford-East Hartford-Middletown, CT",high,09007,"Census Tract 9901, Middlesex County, Connecticut",0
1400000US09013526101,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5261.01, Tolland County, Connecticut",4142
1400000US09013526102,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5261.02, Tolland County, Connecticut",5364
1400000US09013528100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5281, Tolland County, Connecticut",3178
1400000US09013529100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5291, Tolland County, Connecticut",4902
1400000US09013530100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5301, Tolland County, Connecticut",2242
1400000US09013530200,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5302, Tolland County, Connecticut",6812
1400000US09013530301,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5303.01, Tolland County, Connecticut",4507
1400000US09013530302,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5303.02, Tolland County, Connecticut",6019
1400000US09013530400,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5304, Tolland County, Connecticut",3878
1400000US09013530500,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5305, Tolland County, Connecticut",3300
1400000US09013530600,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5306, Tolland County, Connecticut",2542
1400000US09013533102,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5331.02, Tolland County, Connecticut",5557
1400000US09013533103,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5331.03, Tolland County, Connecticut",4249
1400000US09013533104,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5331.04, Tolland County, Connecticut",4879
1400000US09013535101,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5351.01, Tolland County, Connecticut",5829
1400000US09013535102,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5351.02, Tolland County, Connecticut",3748
1400000US09013535200,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5352, Tolland County, Connecticut",6771
1400000US09013538100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5381, Tolland County, Connecticut",1585
1400000US09013538201,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5382.01, Tolland County, Connecticut",4914
1400000US09013538202,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 5382.02, Tolland County, Connecticut",4354
1400000US09013840100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8401, Tolland County, Connecticut",5876
1400000US09013850100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8501, Tolland County, Connecticut",5941
1400000US09013850200,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8502, Tolland County, Connecticut",6493
1400000US09013860100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8601, Tolland County, Connecticut",5402
1400000US09013881100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8811, Tolland County, Connecticut",5154
1400000US09013881200,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8812, Tolland County, Connecticut",9932
1400000US09013881300,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8813, Tolland County, Connecticut",5053
1400000US09013881500,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8815, Tolland County, Connecticut",5543
1400000US09013890100,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8901, Tolland County, Connecticut",3807
1400000US09013890202,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8902.02, Tolland County, Connecticut",5045
1400000US09013890203,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8902.03, Tolland County, Connecticut",903
1400000US09013890204,25540,"Hartford-East Hartford-Middletown, CT",high,09013,"Census Tract 8902.04, Tolland County, Connecticut",3026
1400000US28029950101,27140,"Jackson, MS",medium,28029,"Census Tract 9501.01, Copiah County, Mississippi",2599
1400000US28029950102,27140,"Jackson, MS",medium,28029,"Census Tract 9501.02, Copiah County, Mississippi",2986
1400000US28029950200,27140,"Jackson, MS",medium,28029,"Census Tract 9502, Copiah County, Mississippi",4730
1400000US28029950300,27140,"Jackson, MS",medium,28029,"Census Tract 9503, Copiah County, Mississippi",4465
1400000US28029950400,27140,"Jackson, MS",medium,28029,"Census Tract 9504, Copiah County, Mississippi",4913
1400000US28029950501,27140,"Jackson, MS",medium,28029,"Census Tract 9505.01, Copiah County, Mississippi",3293
1400000US28029950502,27140,"Jackson, MS",medium,28029,"Census Tract 9505.02, Copiah County, Mississippi",2649
1400000US28029950600,27140,"Jackson, MS",medium,28029,"Census Tract 9506, Copiah County, Mississippi",2704
1400000US28049000100,27140,"Jackson, MS",medium,28049,"Census Tract 1, Hinds County, Mississippi",4503
1400000US28049000200,27140,"Jackson, MS",medium,28049,"Census Tract 2, Hinds County, Mississippi",5068
1400000US28049000301,27140,"Jackson, MS",medium,28049,"Census Tract 3.01, Hinds County, Mississippi",2041
1400000US28049000302,27140,"Jackson, MS",medium,28049,"Census Tract 3.02, Hinds County, Mississippi",3865
1400000US28049000400,27140,"Jackson, MS",medium,28049,"Census Tract 4, Hinds County, Mississippi",3673
1400000US28049000500,27140,"Jackson, MS",medium,28049,"Census Tract 5, Hinds County, Mississippi",5194
1400000US28049000600,27140,"Jackson, MS",medium,28049,"Census Tract 6, Hinds County, Mississippi",3208
1400000US28049000700,27140,"Jackson, MS",medium,28049,"Census Tract 7, Hinds County, Mississippi",5584
1400000US28049000800,27140,"Jackson, MS",medium,28049,"Census Tract 8, Hinds County, Mississippi",4000
1400000US28049000900,27140,"Jackson, MS",medium,28049,"Census Tract 9, Hinds County, Mississippi",1939
1400000US28049001000,27140,"Jackson, MS",medium,28049,"Census Tract 10, Hinds County, Mississippi",1405
1400000US28049001100,27140,"Jackson, MS",medium,28049,"Census Tract 11, Hinds County, Mississippi",1733
1400000US28049001200,27140,"Jackson, MS",medium,28049,"Census Tract 12, Hinds County, Mississippi",1366
1400000US28049001300,27140,"Jackson, MS",medium,28049,"Census Tract 13, Hinds County, Mississippi",4710
1400000US28049001400,27140,"Jackson, MS",medium,28049,"Census Tract 14, Hinds County, Mississippi",3289
1400000US28049001500,27140,"Jackson, MS",medium,28049,"Census Tract 15, Hinds County, Mississippi",2948
1400000US28049001600,27140,"Jackson, MS",medium,28049,"Census Tract 16, Hinds County, Mississippi",3766
1400000US28049002100,27140,"Jackson, MS",medium,28049,"Census Tract 21, Hinds County, Mississippi",3151
1400000US28049002200,27140,"Jackson, MS",medium,28049,"Census Tract 22, Hinds County, Mississippi",2325
1400000US28049002300,27140,"Jackson, MS",medium,28049,"Census Tract 23, Hinds County, Mississippi",2634
1400000US28049002400,27140,"Jackson, MS",medium,28049,"Census Tract 24, Hinds County, Mississippi",3786
1400000US28049002500,27140,"Jackson, MS",medium,28049,"Census Tract 25, Hinds County, Mississippi",2167
1400000US28049002700,27140,"Jackson, MS",medium,28049,"Census Tract 27, Hinds County, Mississippi",1384
1400000US28049003000,27140,"Jackson, MS",medium,28049,"Census Tract 30, Hinds County, Mississippi",1867
1400000US28049003200,27140,"Jackson, MS",medium,28049,"Census Tract 32, Hinds County, Mississippi",1066
1400000US28049003300,27140,"Jackson, MS",medium,28049,"Census Tract 33, Hinds County, Mississippi",5531
1400000US28049003400,27140,"Jackson, MS",medium,28049,"Census Tract 34, Hinds County, Mississippi",2712
1400000US28049003500,27140,"Jackson, MS",medium,28049,"Census Tract 35, Hinds County, Mississippi",4325
1400000US28049003600,27140,"Jackson, MS",medium,28049,"Census Tract 36, Hinds County, Mississippi",3338
1400000US28049003700,27140,"Jackson, MS",medium,28049,"Census Tract 37, Hinds County, Mississippi",3142
1400000US28049003800,27140,"Jackson, MS",medium,28049,"Census Tract 38, Hinds County, Mississippi",2656
1400000US28049010102,27140,"Jackson, MS",medium,28049,"Census Tract 101.02, Hinds County, Mississippi",4722
1400000US28049010103,27140,"Jackson, MS",medium,28049,"Census Tract 101.03, Hinds County, Mississippi",4650
1400000US28049010104,27140,"Jackson, MS",medium,28049,"Census Tract 101.04, Hinds County, Mississippi",2158
1400000US28049010201,27140,"Jackson, MS",medium,28049,"Census Tract 102.01, Hinds County, Mississippi",3239
1400000US28049010202,27140,"Jackson, MS",medium,28049,"Census Tract 102.02, Hinds County, Mississippi",5172
1400000US28049010203,27140,"Jackson, MS",medium,28049,"Census Tract 102.03, Hinds County, Mississippi",2440
1400000US28049010301,27140,"Jackson, MS",medium,28049,"Census Tract 103.01, Hinds County, Mississippi",3231
1400000US28049010304,27140,"Jackson, MS",medium,28049,"Census Tract 103.04, Hinds County, Mississippi",5605
1400000US28049010305,27140,"Jackson, MS",medium,28049,"Census Tract 103.05, Hinds County, Mississippi",3920
1400000US28049010400,27140,"Jackson, MS",medium,28049,"Census Tract 104, Hinds County, Mississippi",3242
1400000US28049010501,27140,"Jackson, MS",medium,28049,"Census Tract 105.01, Hinds County, Mississippi",3954
1400000US28049010502,27140,"Jackson, MS",medium,28049,"Census Tract 105.02, Hinds County, Mississippi",4051
1400000US28049010600,27140,"Jackson, MS",medium,28049,"Census Tract 106, Hinds County, Mississippi",4949
1400000US28049010700,27140,"Jackson, MS",medium,28049,"Census Tract 107, Hinds County, Mississippi",7198
1400000US28049010801,27140,"Jackson, MS",medium,28049,"Census Tract 108.01, Hinds County, Mississippi",1278
1400000US28049010804,27140,"Jackson, MS",medium,28049,"Census Tract 108.04, Hinds County, Mississippi",1393
1400000US28049010805,27140,"Jackson, MS",medium,28049,"Census Tract 108.05, Hinds County, Mississippi",3924
1400000US28049010806,27140,"Jackson, MS",medium,28049,"Census Tract 108.06, Hinds County, Mississippi",4189
1400000US28049010807,27140,"Jackson, MS",medium,28049,"Census Tract 108.07, Hinds County, Mississippi",3293
1400000US28049010808,27140,"Jackson, MS",medium,28049,"Census Tract 108.08, Hinds County, Mississippi",4667
1400000US28049010809,27140,"Jackson, MS",medium,28049,"Census Tract 108.09, Hinds County, Mississippi",2822
1400000US28049010901,27140,"Jackson, MS",medium,28049,"Census Tract 109.01, Hinds County, Mississippi",2836
1400000US28049010902,27140,"Jackson, MS",medium,28049,"Census Tract 109.02, Hinds County, Mississippi",1575
1400000US28049011001,27140,"Jackson, MS",medium,28049,"Census Tract 110.01, Hinds County, Mississippi",5586
1400000US28049011002,27140,"Jackson, MS",medium,28049,"Census Tract 110.02, Hinds County, Mississippi",3930
1400000US28049011101,27140,"Jackson, MS",medium,28049,"Census Tract 111.01, Hinds County, Mississippi",2936
1400000US28049011103,27140,"Jackson, MS",medium,28049,"Census Tract 111.03, Hinds County, Mississippi",5432
1400000US28049011104,27140,"Jackson, MS",medium,28049,"Census Tract 111.04, Hinds County, Mississippi",4976
1400000US28049011105,27140,"Jackson, MS",medium,28049,"Census Tract 111.05, Hinds County, Mississippi",5262
1400000US28049011201,27140,"Jackson, MS",medium,28049,"Census Tract 112.01, Hinds County, Mississippi",2458
1400000US28049011203,27140,"Jackson, MS",medium,28049,"Census Tract 112.03, Hinds County, Mississippi",4693
1400000US28049011204,27140,"Jackson, MS",medium,28049,"Census Tract 112.04, Hinds County, Mississippi",5624
1400000US28049011300,27140,"Jackson, MS",medium,28049,"Census Tract 113, Hinds County, Mississippi",4187
1400000US28049011400,27140,"Jackson, MS",medium,28049,"Census Tract 114, Hinds County, Mississippi",1141
1400000US28049011500,27140,"Jackson, MS",medium,28049,"Census Tract 115, Hinds County, Mississippi",3294
1400000US28049011600,27140,"Jackson, MS",medium,28049,"Census Tract 116, Hinds County, Mississippi",3201
1400000US28051950100,27140,"Jackson, MS",medium,28051,"Census Tract 9501, Holmes County, Mississippi",4412
1400000US28051950200,27140,"Jackson, MS",medium,28051,"Census Tract 9502, Holmes County, Mississippi",3486
1400000US28051950300,27140,"Jackson, MS",medium,28051,"Census Tract 9503, Holmes County, Mississippi",2443
1400000US28051950400,27140,"Jackson, MS",medium,28051,"Census Tract 9504, Holmes County, Mississippi",1994
1400000US28051950501,27140,"Jackson, MS",medium,28051,"Census Tract 9505.01, Holmes County, Mississippi",3240
1400000US28051950502,27140,"Jackson, MS",medium,28051,"Census Tract 9505.02, Holmes County, Mississippi",1839
1400000US28089030104,27140,"Jackson, MS",medium,28089,"Census Tract 301.04, Madison County, Mississippi",2389
1400000US28089030105,27140,"Jackson, MS",medium,28089,"Census Tract 301.05, Madison County, Mississippi",3110
1400000US28089030107,27140,"Jackson, MS",medium,28089,"Census Tract 301.07, Madison County, Mississippi",2499
1400000US28089030108,27140,"Jackson, MS",medium,28089,"Census Tract 301.08, Madison County, Mississippi",5270
1400000US28089030109,27140,"Jackson, MS",medium,28089,"Census Tract 301.09, Madison County, Mississippi",4029
1400000US28089030110,27140,"Jackson, MS",medium,28089,"Census Tract 301.10, Madison County, Mississippi",2955
1400000US28089030111,27140,"Jackson, MS",medium,28089,"Census Tract 301.11, Madison County, Mississippi",2665
1400000US28089030112,27140,"Jackson, MS",medium,28089,"Census Tract 301.12, Madison County, Mississippi",2707
1400000US28089030202,27140,"Jackson, MS",medium,28089,"Census Tract 302.02, Madison County, Mississippi",5272
1400000US28089030203,27140,"Jackson, MS",medium,28089,"Census Tract 302.03, Madison County, Mississippi",2906
1400000US28089030204,27140,"Jackson, MS",medium,28089,"Census Tract 302.04, Madison County, Mississippi",4080
1400000US28089030205,27140,"Jackson, MS",medium,28089,"Census Tract 302.05, Madison County, Mississippi",3240
1400000US28089030206,27140,"Jackson, MS",medium,28089,"Census Tract 302.06, Madison County, Mississippi",1773
1400000US28089030207,27140,"Jackson, MS",medium,28089,"Census Tract 302.07, Madison County, Mississippi",3281
1400000US28089030208,27140,"Jackson, MS",medium,28089,"Census Tract 302.08, Madison County, Mississippi",5242
1400000US28089030301,27140,"Jackson, MS",medium,28089,"Census Tract 303.01, Madison County, Mississippi",6568
1400000US28089030302,27140,"Jackson, MS",medium,28089,"Census Tract 303.02, Madison County, Mississippi",7085
1400000US28089030401,27140,"Jackson, MS",medium,28089,"Census Tract 304.01, Madison County, Mississippi",9059
1400000US28089030402,27140,"Jackson, MS",medium,28089,"Census Tract 304.02, Madison County, Mississippi",8233
1400000US28089030403,27140,"Jackson, MS",medium,28089,"Census Tract 304.03, Madison County, Mississippi",1364
1400000US28089030501,27140,"Jackson, MS",medium,28089,"Census Tract 305.01, Madison County, Mississippi",3213
1400000US28089030502,27140,"Jackson, MS",medium,28089,"Census Tract 305.02, Madison County, Mississippi",3830
1400000US28089030600,27140,"Jackson, MS",medium,28089,"Census Tract 306, Madison County, Mississippi",3044
1400000US28089030900,27140,"Jackson, MS",medium,28089,"Census Tract 309, Madison County, Mississippi",6359
1400000US28089031000,27140,"Jackson, MS",medium,28089,"Census Tract 310, Madison County, Mississippi",2259
1400000US28089031100,27140,"Jackson, MS",medium,28089,"Census Tract 311, Madison County, Mississippi",3050
1400000US28121020101,27140,"Jackson, MS",medium,28121,"Census Tract 201.01, Rankin County, Mississippi",6351
1400000US28121020103,27140,"Jackson, MS",medium,28121,"Census Tract 201.03, Rankin County, Mississippi",4501
1400000US28121020104,27140,"Jackson, MS",medium,28121,"Census Tract 201.04, Rankin County, Mississippi",5073
1400000US28121020105,27140,"Jackson, MS",medium,28121,"Census Tract 201.05, Rankin County, Mississippi",2289
1400000US28121020208,27140,"Jackson, MS",medium,28121,"Census Tract 202.08, Rankin County, Mississippi",6023
1400000US28121020209,27140,"Jackson, MS",medium,28121,"Census Tract 202.09, Rankin County, Mississippi",4790
1400000US28121020210,27140,"Jackson, MS",medium,28121,"Census Tract 202.10, Rankin County, Mississippi",4985
1400000US28121020212,27140,"Jackson, MS",medium,28121,"Census Tract 202.12, Rankin County, Mississippi",3383
1400000US28121020213,27140,"Jackson, MS",medium,28121,"Census Tract 202.13, Rankin County, Mississippi",1294
1400000US28121020214,27140,"Jackson, MS",medium,28121,"Census Tract 202.14, Rankin County, Mississippi",4232
1400000US28121020215,27140,"Jackson, MS",medium,28121,"Census Tract 202.15, Rankin County, Mississippi",4879
1400000US28121020216,27140,"Jackson, MS",medium,28121,"Census Tract 202.16, Rankin County, Mississippi",4242
1400000US28121020217,27140,"Jackson, MS",medium,28121,"Census Tract 202.17, Rankin County, Mississippi",3059
1400000US28121020218,27140,"Jackson, MS",medium,28121,"Census Tract 202.18, Rankin County, Mississippi",5955
1400000US28121020219,27140,"Jackson, MS",medium,28121,"Census Tract 202.19, Rankin County, Mississippi",4546
1400000US28121020301,27140,"Jackson, MS",medium,28121,"Census Tract 203.01, Rankin County, Mississippi",3213
1400000US28121020303,27140,"Jackson, MS",medium,28121,"Census Tract 203.03, Rankin County, Mississippi",5368
1400000US28121020304,27140,"Jackson, MS",medium,28121,"Census Tract 203.04, Rankin County, Mississippi",2656
1400000US28121020401,27140,"Jackson, MS",medium,28121,"Census Tract 204.01, Rankin County, Mississippi",4627
1400000US28121020402,27140,"Jackson, MS",medium,28121,"Census Tract 204.02, Rankin County, Mississippi",5937
1400000US28121020500,27140,"Jackson, MS",medium,28121,"Census Tract 205, Rankin County, Mississippi",4475
1400000US28121020601,27140,"Jackson, MS",medium,28121,"Census Tract 206.01, Rankin County, Mississippi",3755
1400000US28121020602,27140,"Jackson, MS",medium,28121,"Census Tract 206.02, Rankin County, Mississippi",6162
1400000US28121020703,27140,"Jackson, MS",medium,28121,"Census Tract 207.03, Rankin County, Mississippi",2128
1400000US28121020705,27140,"Jackson, MS",medium,28121,"Census Tract 207.05, Rankin County, Mississippi",6282
1400000US28121020801,27140,"Jackson, MS",medium,28121,"Census Tract 208.01, Rankin County, Mississippi",2498
1400000US28121020803,27140,"Jackson, MS",medium,28121,"Census Tract 208.03, Rankin County, Mississippi",2330
1400000US28121020804,27140,"Jackson, MS",medium,28121,"Census Tract 208.04, Rankin County, Mississippi",6677
1400000US28121020805,27140,"Jackson, MS",medium,28121,"Census Tract 208.05, Rankin County, Mississippi",2051
1400000US28121020806,27140,"Jackson, MS",medium,28121,"Census Tract 208.06, Rankin County, Mississippi",5182
1400000US28121020901,27140,"Jackson, MS",medium,28121,"Census Tract 209.01, Rankin County, Mississippi",3035
1400000US28121020902,27140,"Jackson, MS",medium,28121,"Census Tract 209.02, Rankin County, Mississippi",3553
1400000US28121021001,27140,"Jackson, MS",medium,28121,"Census Tract 210.01, Rankin County, Mississippi",5399
1400000US28121021003,27140,"Jackson, MS",medium,28121,"Census Tract 210.03, Rankin County, Mississippi",5765
1400000US28121021004,27140,"Jackson, MS",medium,28121,"Census Tract 210.04, Rankin County, Mississippi",4896
1400000US28121021005,27140,"Jackson, MS",medium,28121,"Census Tract 210.05, Rankin County, Mississippi",2464
1400000US28121980000,27140,"Jackson, MS",medium,28121,"Census Tract 9800, Rankin County, Mississippi",64
1400000US28127950101,27140,"Jackson, MS",medium,28127,"Census Tract 9501.01, Simpson County, Mississippi",2119
1400000US28127950102,27140,"Jackson, MS",medium,28127,"Census Tract 9501.02, Simpson County, Mississippi",3732
1400000US28127950200,27140,"Jackson, MS",medium,28127,"Census Tract 9502, Simpson County, Mississippi",3864
1400000US28127950301,27140,"Jackson, MS",medium,28127,"Census Tract 9503.01, Simpson County, Mississippi",2366
1400000US28127950302,27140,"Jackson, MS",medium,28127,"Census Tract 9503.02, Simpson County, Mississippi",3802
1400000US28127950401,27140,"Jackson, MS",medium,28127,"Census Tract 9504.01, Simpson County, Mississippi",1831
1400000US28127950402,27140,"Jackson, MS",medium,28127,"Census Tract 9504.02, Simpson County, Mississippi",1539
1400000US28127950403,27140,"Jackson, MS",medium,28127,"Census Tract 9504.03, Simpson County, Mississippi",3229
1400000US28127950500,27140,"Jackson, MS",medium,28127,"Census Tract 9505, Simpson County, Mississippi",4336
1400000US28163950100,27140,"Jackson, MS",medium,28163,"Census Tract 9501, Yazoo County, Mississippi",9199
1400000US28163950200,27140,"Jackson, MS",medium,28163,"Census Tract 9502, Yazoo County, Mississippi",2776
1400000US28163950300,27140,"Jackson, MS",medium,28163,"Census Tract 9503, Yazoo County, Mississippi",5445
1400000US28163950400,27140,"Jackson, MS",medium,28163,"Census Tract 9504, Yazoo County, Mississippi",1794
1400000US28163950500,27140,"Jackson, MS",medium,28163,"Census Tract 9505, Yazoo County, Mississippi",3727
1400000US28163950601,27140,"Jackson, MS",medium,28163,"Census Tract 9506.01, Yazoo County, Mississippi",2820
1400000US28163950602,27140,"Jackson, MS",medium,28163,"Census Tract 9506.02, Yazoo County, Mississippi",2750
1400000US47001020100,28940,"Knoxville, TN",medium,47001,"Census Tract 201, Anderson County, Tennessee",3199
1400000US47001020201,28940,"Knoxville, TN",medium,47001,"Census Tract 202.01, Anderson County, Tennessee",4091
1400000US47001020202,28940,"Knoxville, TN",medium,47001,"Census Tract 202.02, Anderson County, Tennessee",4059
1400000US47001020300,28940,"Knoxville, TN",medium,47001,"Census Tract 203, Anderson County, Tennessee",3959
1400000US47001020400,28940,"Knoxville, TN",medium,47001,"Census Tract 204, Anderson County, Tennessee",4348
1400000US47001020500,28940,"Knoxville, TN",medium,47001,"Census Tract 205, Anderson County, Tennessee",3745
1400000US47001020600,28940,"Knoxville, TN",medium,47001,"Census Tract 206, Anderson County, Tennessee",2311
1400000US47001020700,28940,"Knoxville, TN",medium,47001,"Census Tract 207, Anderson County, Tennessee",1622
1400000US47001020800,28940,"Knoxville, TN",medium,47001,"Census Tract 208, Anderson County, Tennessee",4803
1400000US47001020901,28940,"Knoxville, TN",medium,47001,"Census Tract 209.01, Anderson County, Tennessee",5385
1400000US47001020902,28940,"Knoxville, TN",medium,47001,"Census Tract 209.02, Anderson County, Tennessee",6783
1400000US47001021001,28940,"Knoxville, TN",medium,47001,"Census Tract 210.01, Anderson County, Tennessee",2783
1400000US47001021002,28940,"Knoxville, TN",medium,47001,"Census Tract 210.02, Anderson County, Tennessee",3569
1400000US47001021100,28940,"Knoxville, TN",medium,47001,"Census Tract 211, Anderson County, Tennessee",4106
1400000US47001021201,28940,"Knoxville, TN",medium,47001,"Census Tract 212.01, Anderson County, Tennessee",5111
1400000US47001021202,28940,"Knoxville, TN",medium,47001,"Census Tract 212.02, Anderson County, Tennessee",5583
1400000US47001021301,28940,"Knoxville, TN",medium,47001,"Census Tract 213.01, Anderson County, Tennessee",3521
1400000US47001021303,28940,"Knoxville, TN",medium,47001,"Census Tract 213.03, Anderson County, Tennessee",3891
1400000US47001021304,28940,"Knoxville, TN",medium,47001,"Census Tract 213.04, Anderson County, Tennessee",3644
1400000US47001980100,28940,"Knoxville, TN",medium,47001,"Census Tract 9801, Anderson County, Tennessee",0
1400000US47009010100,28940,"Knoxville, TN",medium,47009,"Census Tract 101, Blount County, Tennessee",2773
1400000US47009010200,28940,"Knoxville, TN",medium,47009,"Census Tract 102, Blount County, Tennessee",6508
1400000US47009010301,28940,"Knoxville, TN",medium,47009,"Census Tract 103.01, Blount County, Tennessee",6399
1400000US47009010302,28940,"Knoxville, TN",medium,47009,"Census Tract 103.02, Blount County, Tennessee",3389
1400000US47009010400,28940,"Knoxville, TN",medium,47009,"Census Tract 104, Blount County, Tennessee",3485
1400000US47009010500,28940,"Knoxville, TN",medium,47009,"Census Tract 105, Blount County, Tennessee",2740
1400000US47009010600,28940,"Knoxville, TN",medium,47009,"Census Tract 106, Blount County, Tennessee",4266
1400000US47009010700,28940,"Knoxville, TN",medium,47009,"Census Tract 107, Blount County, Tennessee",4926
1400000US47009010800,28940,"Knoxville, TN",medium,47009,"Census Tract 108, Blount County, Tennessee",3128
1400000US47009010900,28940,"Knoxville, TN",medium,47009,"Census Tract 109, Blount County, Tennessee",6282
1400000US47009011001,28940,"Knoxville, TN",medium,47009,"Census Tract 110.01, Blount County, Tennessee",6362
1400000US47009011002,28940,"Knoxville, TN",medium,47009,"Census Tract 110.02, Blount County, Tennessee",4404
1400000US47009011101,28940,"Knoxville, TN",medium,47009,"Census Tract 111.01, Blount County, Tennessee",4727
1400000US47009011102,28940,"Knoxville, TN",medium,47009,"Census Tract 111.02, Blount County, Tennessee",8793
