cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,minor_ratio,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US36091062800,-0.0368107301821545,-0.2720936946197322,0.0041019606806276,-0.038907695538382,0.0620278805488941,-0.1551786817000049,-0.1006654900006248,-0.0316904193756735,-0.0826897894710337,-0.0459887583119595,0.10318204767101,-0.0896361237609334,-0.1113765878562554,-0.1589498485513973,-0.215278936421615,-0.0065562793423642,-0.0201678957228488,0.1171176065322429,-0.0497725355581013,0.0592448148309295,-0.0209136135447993,-0.0269532224094763,-0.1781935844881251,0.0142781393090498,-0.0259878545973966,0.2396634456047968,-0.0104212264055668,-0.1098244786342717,0.1093966949959885,-0.0350973817461969,-0.0907138463090323,0.0251226961947189,-0.0648695981566775,-0.048727306606371,0.0614319786087247,0.0144101410768723,0.0035150505257855,-0.0871396637244315,0.0011258649484454,0.100842191114126,-0.1392731886615688,-0.0426662679038299,0.0979345391335582,0.086091557625313,0.1321512043937092,0.1830021813010312,0.0671238384327159,-0.0095482516226337,0.2134982815310744,-0.2073972819415613,-0.0501028461981688,0.0878966686437788,-0.0805462752884198,0.0834211680128347,0.1544425985946849,-0.0442549934888504,0.2100810517081099,0.1360969442910074,-0.0053187156509661,-0.0061126954490198,0.0645993272239081,-0.0729507126180116,-0.0997871933847241,0.0352189612055836,0.144792,2141,0.732551,2922.663405005249,7.9805926996761904
1400000US36091060507,0.0315922291435036,-0.0198044593364292,0.0264406725995118,-0.0108266000517451,-0.0013636305933424,-0.2059849001321601,-0.0109554145432866,0.2474521415773188,0.0665571129630301,0.0460106339268734,0.1156169101672277,-0.0457070097468205,-0.1278877448351394,-0.0139948029718283,-0.1579719164862782,0.037186625080551,-0.1040930069643169,0.0074448955938241,-0.0235140226868259,-0.1077735204343673,0.1281127515648898,-0.0725735800408067,-0.042570323681254,-0.0152957305896899,0.1228050612016723,0.1012424292319741,-0.2475293396806219,-0.0579625543877556,0.1068737869441809,0.0254365866875291,0.063161276928622,0.1487403122690544,0.0516669217662039,0.0372295302315266,-0.0058871666334862,0.0119309508127087,0.0039834226627457,-0.068529208607923,0.0040364819299402,-0.0921816420200487,-0.1507146530374814,0.029474809669793,-0.0013901760035893,0.1052957812837918,-0.0009770932426031809,0.0704433028038306,0.1783195623579752,-0.2215581097969576,0.2769063918278097,-0.1955344317978157,-0.0191322279499716,-0.0234606318278011,-0.0729317958324883,0.1451840266174693,0.0804974160600773,0.1652633307001349,0.1150707474710266,0.1333329563235054,-0.0299350797454857,-0.0143084606426838,-0.0217796353143716,-0.0785600843299688,-0.0176285879732232,0.044598473645149,0.108179,379,45.677485,8.29730445973547,2.2297245151074017
1400000US36091062601,-0.0697740618746045,-0.0912664271138974,0.0114356658644762,0.0050869127246699,0.0196256469088002,-0.2157117550094147,0.0430219158783841,0.1347057962650357,0.0176735720087028,-0.0169973944987417,0.1188261963043871,-0.0769195312154248,-0.1395078449261397,0.0131913785730204,-0.2440757309444817,0.0707919421540275,-0.1200082780473139,0.000244178303638567,-0.1065564952040222,-0.0054174035400634,0.0571263170238365,-0.0417370487067067,-0.1548546415970982,-0.0474046180811934,0.0872260592341993,0.1255285256470284,-0.1658888529229502,-0.140026146547837,0.155388711666035,0.0586384095288805,-0.0279632147927277,0.0552169582296507,-0.0351891174856869,-0.0426271312832469,-0.0117115650652274,0.0857187184450032,-0.0128238583343018,-0.1432080104647231,-0.0250403591004046,-0.0873604264004597,-0.0710361022796929,0.0423198315873126,0.0569569658549354,0.0569972913247693,0.048840120495848,0.0815900414937395,0.2313440236849814,-0.1251482918435971,0.2413488095275274,-0.1610830762236791,-0.1368906602501518,0.0370594958735795,-0.0473905251889688,0.1191081493155687,0.1022414949223626,0.1749633124046999,0.1124394451612923,0.0760659811832679,0.0193866533669678,0.0050503361365149,-0.0038040812779156,-0.1315857676810652,-0.0739568240905372,0.0371448430815873,0.306468,2891,18.039662,160.25799152999653,5.083005514323779
1400000US36091062602,-0.0810380915883116,-0.0671268614772341,0.0084327609119444,0.0074417716991055,0.019415618330874,-0.1993070464200113,0.054761577133403,0.1233669069988474,0.0158482688021818,-0.0196512094862921,0.1157946104360613,-0.085857711610176,-0.1247074571209068,0.0115399582726188,-0.2524261929176249,0.0681385689604859,-0.1166384640790009,0.0014218640221998,-0.1180091874080023,0.0061165381773157,0.0355938228360243,-0.0317856107371355,-0.1407207355984646,-0.0341257784035807,0.0794825812646649,0.1074413384761761,-0.1742214683245628,-0.1712869173407927,0.1624682668629742,0.0673264601882325,-0.0503034806254349,0.0526996104829956,-0.0150117085404847,-0.0591431809668572,-0.0392199710226268,0.0990562245574331,-0.0057248329208726,-0.1525899720301746,-0.0271341741184721,-0.0801630908001458,-0.0381221185038866,0.0554735584179854,0.0675848210630894,0.0428346912737883,0.0487830589785346,0.0745642630600199,0.2189453134236126,-0.1043548302437063,0.2346985744075661,-0.1484625698418526,-0.1382768558781047,0.0606697712458016,-0.0372659968049401,0.1070952391552745,0.0879386913665702,0.1696327999341256,0.0998885773722237,0.0681713178440796,0.0138709598500712,0.0057945857588899,-0.009383210910061,-0.1452816592040714,-0.0829604017917306,0.0341860366598858,0.214782,6183,42.971013,143.88769471178165,4.975958923096501
1400000US36091062700,-0.071451569890994,-0.1039610155900049,0.0198965326215666,-0.0124064931682638,0.0314530584940697,-0.1874962297641723,-0.0164137673364726,0.0718568426619372,0.027117540124498,-0.0548918043259821,0.1172388705336756,-0.0843113009744362,-0.1332415480709094,-0.0724521951315834,-0.2434265538455031,0.0535594211825283,-0.0912979730999858,0.0390086343607747,-0.1506779805801841,0.0284156455833962,0.012967763043182,-0.0108958204889896,-0.1469640028059623,0.0159736234570619,0.0165298016356937,0.1314903127626876,-0.1278127102424874,-0.1669442251632838,0.1542904683070936,0.0496195963639744,-0.0684463192978806,0.0398914998246176,-0.0167525088735293,-0.0630224267770343,-0.0075968812241401,0.0812465149900346,-0.0030459589978956,-0.1406281641981271,-0.0076899910061883,-0.0376290853742605,-0.0721519478149038,0.0333443373273508,0.0847291267205929,0.0375187843266088,0.08747173759626,0.1357823944617427,0.1740356075202272,-0.0609853227503968,0.2096573865205714,-0.1761688095541832,-0.0996022629795499,0.1020469234859241,-0.0631807268702032,0.0933567297791695,0.0931804066698678,0.088670791760826,0.1486368310679842,0.0818817846132391,0.0103866592313239,0.0350077962968363,0.0011077256602465,-0.145770255075499,-0.1054973435198015,0.0322676459502187,0.231352,6341,16.275173,389.6118339264351,5.967714314774309
1400000US36091062404,-0.0896327435938277,-0.040323879081062,0.0273927292810588,-0.0072187541032939,0.0375964800807684,-0.1936249926729879,0.0135226478926229,0.1411245320670711,0.0501732608130391,-0.0408908582624128,0.1134831727276022,-0.0520641264906055,-0.115711080907312,0.0054590141600061,-0.2535386997252681,0.0507206158769473,-0.0930266094648935,0.0261240034297496,-0.1531757957486544,0.0082673786043115,0.0271775365312549,-0.0372237906955225,-0.0978107252368478,-0.0052946712354114,0.0530319683240836,0.1067554659162955,-0.1639190609830662,-0.1560699665362743,0.1418246880252934,0.0378308029205793,-0.064349524767674,0.0392740832430223,0.0249550452208664,-0.0661591889777811,-0.0360445024020858,0.1111946872416387,-0.0119440831028613,-0.1550468573311118,0.0076259391222164,-0.0556720903631711,-0.0312605493523577,0.0582745218106858,0.081437911309562,-0.0038910250957947,0.0447368442549361,0.0697017128497863,0.2353394758162284,-0.0814354286226296,0.2145549497151517,-0.1552241179919858,-0.086775309517282,0.1013079962870631,-0.0536697206404278,0.1010244426583227,0.0946311585257517,0.1570170801526322,0.095541300321938,0.0659770895209576,0.0082441577201371,-0.0001269802955514539,-0.0196188781084821,-0.1605006127062421,-0.0943724161533852,0.0302967588181645,0.155148,2778,27.729064,100.18369173946874,4.61693759504802
1400000US36091061906,-0.0647611864985034,-0.122717871320707,0.0195184177151933,-0.0257095471264352,0.0101018267126276,-0.193548535054882,-0.0128119944299142,0.0826712071857249,0.0172379725801329,-0.0080248620330363,0.0993842531359485,-0.0729484999101203,-0.1212658173181826,-0.0310981285846279,-0.2228354452748597,0.061495236863919,-0.0825576532457462,0.0079531342197344,-0.1086981871677695,0.00335974264351,0.0251772767913844,-0.0192472674314629,-0.1482283229726269,-0.0032155935819164,-0.0004263144582018122,0.1058090516614484,-0.1271335149787582,-0.1592919041871947,0.1734425322146259,0.0209582094639552,-0.0438304046903889,0.0742206416365194,-0.0028508891327119,-0.0682238408612811,-0.0471870103082983,0.1014441348159977,0.0210153359603087,-0.1062713746996352,-0.0071251007300368,-0.0144144495420948,-0.1093178956633494,0.017428381554718,0.0621748930082291,0.0536962533796375,0.0635589538537691,0.1289398942679529,0.1711015771793003,-0.0670947662044065,0.2213146750817969,-0.188028574024197,-0.0779009307317409,0.0714155480161516,-0.0658305103883455,0.1132817908447146,0.0920283268752805,0.1070713408136335,0.0856589551456954,0.0833389390821103,0.0343470365402903,-0.0072950288809293,-0.0142480894869565,-0.1399956460126555,-0.0730980991124175,0.0706196075089983,0.24216,3093,7.040685,439.303846145652,6.0874650480077985
1400000US36091062410,-0.0440206433038533,-0.2100142158083144,0.0456624927691004,-0.0043262600357511,0.0148538571718748,-0.2225921426758579,-0.0752717064675976,0.0053861317895277,0.0126580964071275,-0.1154231481146235,0.1546646822775421,-0.0571907637939757,-0.1684577508149945,-0.092082565454517,-0.2471169749431411,0.0368951070761688,-0.1135210263966251,0.100714943620947,-0.0783758400730608,0.0233373519414112,0.0515125940598768,-0.01824681095361,-0.1588880901586232,-0.043585880377557,-0.0367251163669063,0.1773164730074028,-0.0556250260576826,-0.0730054159363841,0.1215619579298366,0.0152353402979069,-0.0045097591932281,0.0255177747690065,-0.0318231258741527,-0.0071153490496043,0.0153604467338239,0.0499257480618053,-0.0376793902844843,-0.1124570867247197,0.0085132105596476,-0.0070630088785184,-0.1633566015158553,-0.0101827128722269,0.0867854211181859,0.0709613263441827,0.1226652651606243,0.1207646958581344,0.1663018098489417,-0.0413502270028023,0.2816012364414031,-0.2170039029843781,-0.0710240950198385,0.0568479845776483,-0.1121857746798559,0.0923567820792891,0.1588243415304723,0.0440930130347828,0.173871286743424,0.1089958425924604,0.0150270741034632,-0.0059963002645134,0.0584026341071858,-0.1082803030092326,-0.1030968950549118,0.0170018553841964,0.135105,3575,3.289954,1086.6413329791237,6.991766715878707
1400000US36093032902,-0.0098384818680727,-0.2404280283026593,0.0897202831957346,-0.0331139583470593,0.0416493787197866,-0.1504723363426037,-0.0755448438422355,-0.0815546044200541,0.0110771974696051,-0.1707069917967112,0.1173483136574473,-0.050016660027635,-0.1798724804006671,-0.1401165973416041,-0.2120761204290935,0.0592350394915581,-0.0704422634108984,0.1768865967094238,-0.0082172145832062,0.0397336837071178,0.0262957089701001,0.039016640053726,-0.1076589317261631,0.00095702711526302,-0.051554214719786,0.2654676611896728,0.0231362402585548,-0.0848267281298898,0.1383733482245284,-0.0128418114846514,-0.0218927264199978,0.0159060960971269,-0.1044924941650789,-0.0308797122289866,0.0847256504484983,-0.0152598408856928,-0.0590324507827585,-0.0992775171346891,-0.0212376690735695,0.0065454182404044,-0.1437894283389407,-0.0514102741426735,0.0769553285466345,0.0573993777692637,0.1832976344905931,0.1578724773628141,0.1004163837708962,-0.0139740485307814,0.2637309683317317,-0.1848342561175923,-0.0367149812152161,0.0424424998869998,-0.1589499633336755,0.0806319698722884,0.1834752405883534,-0.0689200002743145,0.1968281245032256,0.0887678418126952,0.0396496301935459,-0.0004127782965953701,0.0605081669374265,-0.0098816359784363,-0.1153847547752696,-0.0280004215700214,0.264177,4391,2.997245,1465.012036053109,7.2903010925446186
1400000US36093031901,-0.0444562504448244,-0.1574900440092804,0.0434913397620882,0.0456290520257316,0.0224845835025336,-0.1923565763023535,-0.0319175263003045,0.0674074037260458,0.0322531849372352,-0.1098872451801076,0.1476654663688843,-0.0955285765541306,-0.1989984742612833,-0.0700436964742532,-0.2156052037200859,0.0879860072076951,-0.1220061009284542,0.095052233715011,-0.0640056897821173,0.0277520327108859,0.0492443542560846,-0.0287800958983428,-0.1628915758333757,-0.0284554998554032,0.0402353434210147,0.2024036168748525,-0.133668999586148,-0.1287081933970549,0.1414052211360216,0.0304898711368201,-0.0220117513270132,0.0821773405937052,-0.0768081371628748,0.009946593918784,0.0335420654381431,0.0626421158128885,-0.0458926131217117,-0.14345763594586,-0.0158321041957202,-0.0682881532426062,-0.1442202560634272,-0.001781145451001,0.1058573128858694,0.1056814956265312,0.1137331268523507,0.1287847906367673,0.1793118940466201,-0.0780730337969771,0.2698845217644089,-0.207888410263246,-0.1067074173371372,0.0182870213332699,-0.0944613559547178,0.1295307835963934,0.1547299301324662,0.0740739140899271,0.1898671237409162,0.1322668622251036,0.000519306055774526,0.0278908836113745,0.0526309260772032,-0.0989666635338234,-0.0752162001089338,-0.0033087652611135,0.269767,5160,5.806721,888.6254393830874,6.790800519516278
1400000US36093021801,-0.0260166225809239,-0.232057248484022,0.0314793067240559,0.0161611334958738,0.0437867973555309,-0.1732419305024461,-0.0237306662250297,0.0063774080042993,-0.0088777900964197,-0.1327526796043243,0.1255659747418656,-0.1082437345772802,-0.1811367905987323,-0.1185810321418332,-0.219865682908903,0.0949040583269716,-0.0938051089349023,0.1182840126228051,-0.0242457307620463,0.0488112543377986,0.032171723836413,-0.0283403469592093,-0.1521682292367646,-0.0387024051934697,0.0250620404247407,0.2216725074957525,-0.0096685283252634,-0.1077558398662142,0.1196342620840921,-0.0132463174568903,-0.0528573833223413,0.0492768871294751,-0.1437004159993368,0.0159920034156618,0.039371655312296,0.0372613651061677,-0.0026272129290748,-0.1389381662398721,-0.0477208395703828,0.009942764554916,-0.0913896474364603,-0.0150556308420075,0.0898068643686383,0.0713415015038451,0.1430108587937088,0.1350340574180628,0.125108728982545,-0.0466782926515433,0.2259905636370956,-0.195730250335312,-0.092417634371204,0.0194679372744983,-0.1097279185277294,0.1000572140880391,0.1504758719562326,0.0061467777389025,0.2043701087266276,0.1163399048381161,0.0188256367060692,0.0180839859855107,0.0736677207010931,-0.0521973412846626,-0.0918487682157773,-0.0045075799432585,0.206437,2175,2.07001,1050.7195617412476,6.95818178146829
1400000US36093032402,-0.0602781042746683,-0.1379845071739288,0.0387076094159577,-0.0175815655884566,0.0478430384304749,-0.1752400120278869,-0.0085320077288555,0.0143643070906558,0.0122164961463943,-0.080454150469723,0.104868096691499,-0.0928727676360935,-0.1578650492072691,-0.0525048249583403,-0.2759922448113926,0.0254686251615946,-0.1097976437604608,0.0490007155081695,-0.1176705853275761,0.0469091634011565,0.0238859882280445,-0.0283578338130684,-0.1515718541800527,-0.0416060882288076,-0.02859162696943,0.15935436617137,-0.0726001202055886,-0.1709171481690817,0.1643419420878559,0.0263319334284931,-0.0664870585219152,0.0320592407531106,-0.0437250739343271,-0.0588550301464432,-0.0333041953673822,0.0910731241197362,0.0325551315138934,-0.1516068977899606,-0.0184069516948541,0.0068499321971536,-0.0443804180850099,0.0309987215948585,0.05580204780221,0.0296630835351716,0.0963819740536093,0.1173528808870039,0.1854829528335126,-0.0392066099444932,0.2171766414196231,-0.1883475367119089,-0.0912813442404355,0.1105014277435463,-0.0674110079324595,0.0862754039160034,0.1026497116904561,0.0743975576166262,0.1333160377159867,0.0720371519169764,0.0282146380483349,-0.0024853228444697,0.0192657039664503,-0.1362194296365818,-0.0958609552557927,0.0267428177171837,0.24337,3620,11.358636,318.700238303261,5.767383801462018
1400000US36093020101,-0.0183000740695832,-0.2266232262537726,0.0498071813509222,0.0264859483272213,0.0787596577314648,-0.1542097883754066,-0.0357025667145444,-0.0101940670851177,0.0154083757153513,-0.1156199863482585,0.1144462059647068,-0.114385844871701,-0.1957116232566168,-0.1317861589520774,-0.2318716374169148,0.0895707469872756,-0.0736825143935936,0.1276304356367664,-0.0383908648111503,0.0561678047117867,0.0059689210484183,-0.0145258534684231,-0.1612044566135227,-0.0279261009480344,0.0274725008443351,0.2899089712855052,-0.0380583434458692,-0.1335073505011261,0.137281823332655,-0.0080392495087898,-0.0705896331913924,0.0321058716553935,-0.1278763216098677,-0.026558449501417,0.1130799887547845,0.0066313320969612,-0.0002291951075451759,-0.1648273893623541,-0.060019970738059,0.0296648946538116,-0.0971941899418343,-0.0270163523001903,0.1277526746108686,0.0765523416247681,0.1250366182255038,0.13906151637779,0.1160111652950686,-0.0489653303092271,0.2103824672503622,-0.2070295469071698,-0.0616414913666829,0.018889026110701,-0.1043954759164084,0.1302023187886114,0.1690576978619445,0.0006501713415352378,0.2593429135838708,0.1240470784492221,0.0030962902506795,0.0083491694967629,0.0580050806549379,-0.006278110887168,-0.108870537130406,-0.0088736695896991,0.172087,2214,1.187342,1864.6691517692461,7.5313750622408975
1400000US36093033101,-0.0703551521900563,-0.0194548781203408,0.0216305262117949,0.0345838187176401,0.0505689716471788,-0.1853035662891064,0.0470361132138482,0.1957341349980328,0.0661165584401771,0.0334304508974638,0.0877607971868072,-0.0728522994300119,-0.1247794607073193,0.0386493520923066,-0.2390010455541868,0.0956979751898255,-0.0556317370934796,0.0186000413371452,-0.1096638189787613,-0.0211022640144212,0.0507667554437526,-0.0453442871609765,-0.1075573880147223,-0.019172488678682,0.1254118770204875,0.0709891060931851,-0.2408897274798561,-0.1833327274241992,0.1405042225631824,0.0534347569840919,-0.0424872333748502,0.0662149144958862,0.0175622433311929,-0.0616422412345691,-0.0250620737816344,0.1012307532182315,-0.0316820782533227,-0.1664825370616748,-0.0419423598301688,-0.0716070966481405,-0.0253834034812947,0.0834526696799253,0.0348550707510309,0.0414544300668271,-0.0089035239155015,0.0427927184445119,0.2319604955700611,-0.1617662459351393,0.1926596591072278,-0.1362454415633728,-0.0818751221079995,0.0461465483415464,-0.049836838689594,0.1613242768496633,0.0830545067716294,0.19109635565324,0.076533193923139,0.0692582094980489,0.0043225128010117,0.0058288393655692,-0.0347483929580825,-0.1268465500326806,-0.0894012419341259,0.0248665551122316,0.164488,1836,61.979593,29.622653378830673,3.421740041564382
1400000US36093033500,-0.0265255340313087,-0.2165124380789206,0.0486357094227106,-0.0640499286941341,0.0557884174032616,-0.1747410699865242,-0.0657300812703608,-0.0777879928924028,-0.0509638621805369,-0.0809754335064356,0.0992244084280772,-0.0721738315146394,-0.1400690787450091,-0.1218116303976806,-0.2493247230902042,-0.040263453285996,-0.0131178762174538,0.0960138112835802,-0.0902854676075513,0.0608773757276723,0.0141492468038989,-0.0485401036210031,-0.1587564716960789,-0.0512191458392873,-0.0658361154363745,0.2103376973643603,-0.0044863511558823,-0.105318760784669,0.1344949481970081,0.001873903709774,-0.0292814149683816,-0.0132379413759309,-0.0222214017478075,-0.0759182147624687,-0.0018387980916029,0.0438168344375781,-0.014619667873359,-0.0760170426150659,0.0022252498254837,0.0810299611298614,-0.081231630923956,0.0013017363194985,0.0276762185437578,0.0225678805718219,0.1400651380445108,0.1158402814784355,0.1202293543011431,0.0137386937501245,0.2376594972547238,-0.1686995351746554,-0.0457657618465183,0.1247007489773037,-0.1082956401547854,0.0807806149059505,0.158371655046782,-0.0205514936132936,0.152291438871126,0.0726386901466208,0.0258745873548772,-0.0088043861276057,0.0418600691695916,-0.1099995067429664,-0.1422378269002991,0.036460132781878,0.071668,2386,2.560521,931.8416056732204,6.838235417595992
1400000US36093031902,-0.0317696854361222,-0.1726517998906578,0.0347368470041986,0.0029334121234037,0.0227158954327172,-0.2042415987330126,-0.034268972358669,0.0336473846539411,0.0031448611504313,-0.083418219182401,0.1488054748815815,-0.0916530479861401,-0.1781990440693615,-0.0955835444462364,-0.2307003137129424,0.0537220805526075,-0.1079754672079209,0.0915561888203878,-0.0788685456873934,0.0140547654112728,0.0442225050573896,-0.0143450952032491,-0.1862162063605623,-0.0430837417525292,0.0180941908208053,0.1910515200298603,-0.0907258003957583,-0.0950556609431882,0.1131057398751077,0.0347555135898956,-0.0126548733342212,0.0471184095519654,-0.0712335004539119,-0.0175898111873379,0.0470104329984755,0.0347577229438136,-0.0456806430216154,-0.1415163825657258,-0.0022430153131409,-0.0590434802709566,-0.1415681135431029,-0.0044991272559032,0.0909018397556326,0.0812078566605062,0.1198844260984739,0.124056465087813,0.170163020777044,-0.0896678768115207,0.2639618749398618,-0.1890824512958722,-0.0922002189079874,0.0245971069326309,-0.1055908661047649,0.1019615278427997,0.1424239737972241,0.0708423555946578,0.1848293697475525,0.1232768774052197,-0.0025475160575196,0.0256733196683699,0.0446558649224896,-0.0881866815985555,-0.1149287358420229,0.0209984869445942,0.23786,2636,4.487906,587.3563305470302,6.377332768683836
1400000US36093020900,0.0068577392852277,-0.3010866336441434,0.0163400637628196,-0.0389113191276635,0.1084696750848959,-0.1612982670885927,-0.1152760445945832,-0.0942311992914327,-0.0929763548098374,-0.0360699872900014,0.0735064944021618,-0.0508858775780188,-0.1386954631260555,-0.1903630648725986,-0.2651159842093638,-0.0659724956378862,0.0309044891499583,0.1853998694580391,-0.0383420088052199,0.0636811117657163,-0.0175386571050239,-0.0236887783830846,-0.1912639491300085,-0.0629623045612167,-0.0383021334757248,0.3089415818597606,0.0377394937050632,-0.0214669860340006,0.0621326780610998,-0.0459134221446995,-0.050169385474191,-0.0095591113614025,-0.0472564833118582,-0.059550974997617,0.1152666554072204,-0.0460629387991738,-0.0509845234705687,-0.1031066255747675,0.0356515411699548,0.1379492613074576,-0.1057741141321673,-0.0669547102841455,0.0907431932000356,0.0477674031384063,0.1768587294103944,0.094933272430928,0.0623619991968161,0.0032487159373411,0.2274862719159053,-0.1687022872515195,0.0231122267482392,0.0650360867029677,-0.0986391633054754,0.0926354020536386,0.1741874981549006,-0.0945973584020783,0.2151028263980992,0.1083726275188456,-0.0064201613344749,-0.0386176807375479,0.098327500987983,-0.0094224069702792,-0.1863015273593198,0.0332609114419046,0.282795,3621,0.737486,4909.923713806093,8.499217332179253
1400000US36093033004,-0.0186272607174044,-0.2152985873990208,0.0570296271185561,-0.0627504568881801,0.0456641225337738,-0.1803108895895758,-0.0576642306550805,-0.0848452355859451,-0.0672815968026849,-0.1017556253862565,0.1154097245918479,-0.0740511872553237,-0.1623995265673348,-0.1218403622580897,-0.2532510605745312,-0.0087726325806438,-0.0565521788720736,0.1233177153821634,-0.0427911715152657,0.0345167918866101,0.0211588748108259,-0.0282479596521942,-0.1506785412677528,-0.0598854037252323,-0.0741631617489065,0.2032047067212082,0.0050184134812917,-0.0741125025406156,0.110789406971329,0.0010805401594674,-0.0002925189468133792,-0.0045021345899761,-0.0299411964338674,-0.038901799973278,0.0104437956211425,0.0274607125840538,-0.0380623354789686,-0.0800708370332019,-0.0022376936893263,0.0357503604713656,-0.1069716038930516,-0.0120734237436034,0.0395564918531606,0.0343181158936311,0.1553280161242115,0.1365751510080269,0.1094524412409802,-0.015676393663287,0.2543775338846932,-0.1737690245491804,-0.0485443737043274,0.0979451021191789,-0.138690029024625,0.0575662605838379,0.1689215980936177,-0.0320465861437236,0.1435655204937926,0.0951217223241123,0.0608896469609647,-0.009095746709209,0.0360095208466671,-0.0961044613845349,-0.1373183089568422,0.0193978929043438,0.17232,2565,4.00518,640.4206552514494,6.463685490126021
1400000US36093021002,-0.0180013400006368,-0.2795012083305501,0.0549870523818811,-0.0178901334547835,0.0758028015371791,-0.1788880138978006,-0.1372449904188833,-0.054597327601506,-0.0282599560093053,-0.0724583839596039,0.1151069381607588,-0.0489026094277069,-0.1465781473897265,-0.1798117375604438,-0.2424344262750581,-0.0263937696606033,0.0162856490118893,0.1949778855466796,-0.0756664921755874,0.0294174836833447,0.0035526163497791,-0.0231967689743388,-0.1697046635082133,-0.0373055888373596,-0.0385128618975638,0.2965062133009996,0.0131463323809287,-0.0346757379456978,0.0821489404329357,-0.0147391860851474,-0.0428146849018524,0.0111945814751915,-0.0386895442050712,-0.0459068587629958,0.1090131041236684,-0.0463181483951458,-0.0365736674710727,-0.0812968125767524,0.0162091336841097,0.0954092247246107,-0.1277820468414377,-0.0644932780184686,0.0959952616482641,0.053001555034161,0.175687532139851,0.119906791842249,0.0976305402417835,0.0140912755417219,0.2631884559161569,-0.1726923069340721,0.0164967176477188,0.0741990619081269,-0.1212145620573897,0.1160982935988097,0.1931661397506047,-0.0649406222119484,0.2349409539942827,0.0919545416273124,0.001720360762611,-0.0040451259046461,0.0841504091179762,-0.0184090280266144,-0.1399665054125949,0.0089205152453232,0.223652,2486,0.497227,4999.728494228994,8.51733887964899
1400000US36093021400,-0.004078324085092,-0.2385755444737544,0.142066273258886,-0.060473471537119,0.0307869795201956,-0.2093086059354667,-0.1228645121016053,-0.0787897064788895,-0.0008478548401545162,-0.1155774830717259,0.1125108651684302,0.0099427747568021,-0.137603589111582,-0.1512445320090508,-0.2058195832682951,-0.0060396547554392,0.0224979551627711,0.2111750497634699,-0.054967961836597,-0.0040106969549883,0.0318370028610672,0.0452298134749106,-0.1341440940788208,0.0087889873742811,-0.083789983544702,0.2406462212219882,-0.040496889881994,-0.0679809100364267,0.1365380362868452,0.00010210040849194731,0.0212779730054562,0.0253861666833754,-0.0259968047853423,-0.0665704904051499,0.0914566276801358,-0.0403663915246449,-0.0774105030540247,-0.0279802196747846,0.0046522997949313,0.026438226731599,-0.1654487150003788,-0.0619143457420643,0.0411842224746875,0.035218567890284,0.1844297282384841,0.1313395156154789,0.0941181428733152,0.0370948116338429,0.2921251332675275,-0.1323041953506492,0.0064428286654533,0.0767558018789105,-0.1820663609492862,0.1079873015188692,0.1733270920722449,-0.0859255537096415,0.1874046107542424,0.0392967650330835,0.0237910461007478,0.0188713213569717,0.0375240641801362,-0.0307057005470285,-0.1432960386708441,-0.0156522423569319,0.261258,2909,0.850053,3422.1395607097443,8.138313409159684
1400000US36095740300,-0.0307106566445106,-0.259323618352908,0.1469237237439561,-0.0369424938496108,0.0911484383641275,-0.143111618987319,-0.04920582384317,-0.0708778688575461,-0.0690211602761896,-0.1284582986762371,0.0299405699725423,-0.0864730815296162,-0.1336665544525584,-0.0140391404353811,-0.2358886492776414,0.0269316934089065,0.0282045213939399,0.1595790583097511,0.0109264581397916,0.0712073217644455,-0.0025509663413506,-0.1211467370632544,-0.0779537809279671,-0.017989661977867,-0.0313375035275615,0.1881427420702406,-0.0852208179686334,-0.2267739681706349,0.1775613244524317,-0.0876858663035484,-0.0785120012147042,-0.1132860486518095,-0.0674206661759518,-0.1033020090223021,-0.0653751336994907,0.1008884647610079,0.0083589361998485,-0.0992011806266708,-0.0806901260152296,0.122683365990006,-0.0747780632646981,0.0426312777723257,-0.0359448069604299,0.0612620896169698,-0.0040091595664462,0.0798660281659869,0.1063941868662447,0.001050562931985,0.1562550223045358,-0.1703926146889279,0.0090492035602226,0.0606498469302417,-0.1081486022099756,0.185267794813269,0.1886607819732171,0.0721759740040858,0.1161636155933335,0.0780142983873156,-0.0293907176527229,0.0033250309039505,-0.0038377141298756,-0.0713629619488172,-0.1406844287053916,-0.0151952232809954,0.042882,1166,0.56898,2049.281169812647,7.6257322187335985
