cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,poi_pub,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US26065005304,0.0509835057228008,-0.1238716784557318,0.1131829573696843,-0.0535969086017974,0.0873820488730666,-0.0795495460614638,-0.0193364576312144,-0.141290136375021,0.0204285000579697,-0.1163501729512386,0.0783606007394236,-0.1948158967689903,-0.1198371412745135,-0.1007740736479824,-0.3737649974619899,-0.0712915080637109,-0.0835391070320007,0.0207903528898764,-0.097784423766678,0.0244610276185596,0.0680930606774012,-0.0701813346367873,-0.1156914801604267,-0.1319811305943863,-0.0642917211287738,0.1828104079733197,0.0741988831553897,0.0006955931153046747,0.149209300529882,0.0504395305391691,-0.0083583823499278,0.0095076480767691,-0.0553096532344786,-0.0663322938019529,-0.0394491133101833,-0.0558310393498596,-0.0070109825501767,-0.1159740198162724,-0.0003082460342196945,0.0702876859803232,-0.1365641884521689,-0.0222601128960635,0.0329997233168321,-0.0419480475178858,0.1742245066996018,0.0918649950244921,0.1055277478520322,-0.0867508367681921,0.1428474379140238,-0.1368785239334394,-0.0686789131267406,0.0588045935284386,-0.1591108159287883,-0.0315563121800138,0.1400843319158256,0.0779300591647895,0.1953840553591332,0.0331639385769682,0.0204364952793885,-0.0522022482123595,0.0395591648797652,-0.1845878811834709,-0.1178885422675155,0.1036766344293976,0.136298,3225,7.336864,439.5610985838091,6.0880491385588185
1400000US26065980300,0.0130818257079306,-0.0015535392483093,0.0222084539795391,-0.0707495563146149,0.0285384369085717,-0.1925541666267032,0.0535587962487398,0.085454337979668,0.0107632597870376,-0.0144841465149879,0.1647793065153483,-0.1725015594443577,0.0094188158203888,-0.0266266446929021,-0.3378207982764194,-0.0246362416793763,-0.2035776475307574,-0.0607404618597767,-0.1994425369711129,0.0021417900237956,0.0676908622902014,-0.042512528834744,-0.0789434531533865,-0.0754619568258112,0.0961447300573144,0.0544768005195024,-0.0239831115872331,0.0528033685260525,0.1187788955187009,0.0886983043532799,-0.0513263593142472,0.0649000817193541,-0.0344836829183226,-0.0274120608346583,-0.0058474433390537,-0.1217428570749599,-0.0067554662349495,-0.11400469468687,0.0469711268239573,-0.0907764820458558,-0.1247974330333119,0.011586862711979,0.083016948620575,-0.0399373161385381,0.060475372403517,0.0835192028779006,0.2172809526583562,-0.2258836829326412,0.1857669430710485,-0.1222077113719652,-0.1327804230540503,0.0559100051857197,-0.0900076917285643,-0.0098536013058848,0.0823569011923295,0.2502026000252878,0.1968572090522797,-0.0029122485230398,-0.0259535348694791,-0.0561672929712687,-0.0695990420269074,-0.1695200595304767,-0.0365584424965968,0.1348662133345687,0.0,0,18.879253,0.0,0.0
1400000US26065001200,0.0556971595667452,-0.1841960072122259,0.1463475005580587,-0.0064826256328145,0.0777063483200875,-0.0782005429259029,-0.0530212657892766,-0.1022829265686163,0.0565345073923424,-0.1302053876970895,0.1035136458043261,-0.2102021312977598,-0.1442832918471381,-0.0990780420772039,-0.353027300557712,-0.0263995973971363,-0.0566747864754317,0.0751441535835607,-0.0664293322724586,0.0565802929157605,0.0805379457539241,-0.0048308360815421,-0.0765840219114784,-0.1095462237048736,-0.0296567130336566,0.2429974786195781,0.07741205449004,0.0228111356864965,0.1463986516294962,0.0387009188186175,-0.0037796411149592,0.0199726950714413,-0.1239054552165257,-0.0321846479143697,0.059276722409828,-0.104135229290079,-0.0588941048713212,-0.085849574663907,-0.015318529415066,0.0137542877795794,-0.2144072520721389,-0.066052062119005,0.0554883223108894,0.0081964584229869,0.1606250715005333,0.1196894707304557,0.1009779542013548,-0.1338803998386413,0.1515205366527255,-0.1281321166792985,-0.0614262924591351,0.0051100326275553,-0.185962184450466,0.0169389926826482,0.2098737482917627,0.0458564123360115,0.2173122569030665,0.0655267271569472,-0.0028181959575812,-0.0456530384919315,0.0958023471779451,-0.1200720375988044,-0.1248540207646731,0.0749910098103323,0.0,2331,1.307175,1783.2348384875781,7.4867449404002375
1400000US26065006302,0.0166993969716952,-0.0201756946120675,0.0980356580722734,-0.1201466959979424,0.0833892014340383,-0.0691608137064828,0.0369005013550134,-0.0426889789512292,0.027364253030049,-0.1664770674119584,0.0543026291976484,-0.1551232008956954,-0.0475079300116573,0.0176268928481377,-0.3118231590997985,-0.0126825910280951,-0.1452653640195727,0.0017827281777211,-0.1137482384732499,0.0654818205058577,0.0268645364363118,-0.0783086961489271,0.012003116926928,-0.0612994679740105,-0.041583781899642,0.1661466787628509,0.0700747254448646,0.0020001536053088,0.1493978248848767,-0.0796677993679728,-0.0990268022778065,-0.0348183825177114,-0.0279286870783812,-0.0417472285981356,-0.0698998900001313,-0.0712290841945389,0.0127716724612868,-0.0875101471551709,0.0470285705297026,0.0448878761761541,-0.0907087723272046,0.0377108442402681,0.06501994132417,-0.1098727273373379,0.0537572354506425,0.0518677449344621,0.1761845570659291,-0.0903912788985373,0.1458546990644399,-0.1098680311773453,-0.0307925364069957,0.0534952615442313,-0.1397116332346993,-0.0264547659615545,0.1468738783471366,0.1786041590944196,0.0861292896659854,0.0308381838306496,0.0206463744290874,-0.1038521226243397,-0.0640673912480567,-0.1747332689606742,-0.0912135268739188,0.0993155882748597,0.0,3861,20.123334,191.8668149124792,5.261999872517663
1400000US26065005700,0.0058080358355308,0.015390605347121,0.0549421657531436,-0.0992374792170659,0.0694823663031696,-0.1124256110268123,0.0684177045032861,0.0303415022022916,0.0391718393610246,-0.1253290736345287,0.0804189203094691,-0.1362305611914771,-0.0185774409792854,0.0424240953625487,-0.3095205829937887,0.0066039801755383,-0.1692723991241076,-0.0287708127012515,-0.1405641166192655,0.0496889016814943,0.0435450334516378,-0.0842611727038072,0.0198507725476414,-0.0527983257683373,0.0197145075268232,0.0985989761938631,0.0208265567052625,0.0257489800104561,0.1506572749666785,-0.0482302116017092,-0.0997574771957563,-0.0020587233401755,-0.0135526206689079,-0.0486013033991833,-0.0585491219859182,-0.0770577956139044,0.0017910723264513,-0.1017225768391971,0.0452345471163208,0.0126500947614493,-0.0775008969952495,0.0533295663598865,0.0723666334232012,-0.1064307283258786,0.0335575591271736,0.0326973593884552,0.2039613351825071,-0.1268060055098539,0.1495160450313048,-0.1007858835347105,-0.0785502364183163,0.0621159804790324,-0.1181987720418888,-0.0318679409220254,0.1223265707410784,0.2356505809181184,0.1063947734977117,0.0151800309345123,0.0095362044279622,-0.1022527798599695,-0.0848512750941768,-0.1906794829521185,-0.0701385005405434,0.1113880132876554,0.007215,4858,138.59156,35.052639569105075,3.5849800807205727
1400000US26065004902,0.0468039213417811,-0.1331935932087965,0.0981338250345577,-0.019015586401149,0.0630775780193248,-0.1093151208676238,-0.0209892522370243,-0.0346357731836258,0.0339818375766916,-0.1054808801617351,0.1102450658556268,-0.2105784486872206,-0.1165925979574576,-0.0581393476806013,-0.3423201340485216,-0.0494435785329106,-0.1195995441286823,0.0097792481258796,-0.0823283336599557,0.0519788354875148,0.0856598844510973,-0.0561619831654694,-0.0763256909862247,-0.1268829288878232,-0.0042618740551182,0.1753796398689424,0.0329746182347652,0.0388419935853117,0.1571813177931043,0.0650780145213992,-0.0102957894390576,0.0550923894084148,-0.0897918648976636,-0.0080335257039599,-0.0126200698306238,-0.0739016468466514,-0.0271896626304318,-0.0941653224170045,0.0073086848196883,0.0110828490896292,-0.2174582961477052,-0.0278313465025495,0.0568760827338556,0.0067684955810618,0.1230634970606181,0.1221894568358213,0.1338916477617532,-0.1394379570423216,0.15145825867192,-0.1537584671843191,-0.1178762181257409,0.0260491407189982,-0.148049508185059,0.0088914667525286,0.1804711160626546,0.1216522541477018,0.2324815179580167,0.0705094887348442,-0.0232698761352912,-0.052930760484587,0.0590884840319708,-0.186506039941359,-0.0548726400169067,0.1115668734046963,0.0,4836,5.192002,931.432615010549,6.8377968861836225
1400000US26065001703,0.0645735800158198,-0.1851271339422505,0.1234428838588982,-0.0050184906438043,0.0840243289625821,-0.06436739168099,0.0039662379356006,-0.0865343730058771,0.0439931013253055,-0.1670868076844899,0.0650088311584504,-0.2414385067985537,-0.1681745971750134,-0.0940210809388709,-0.2977789982035854,0.039885428102518,-0.0715710265757354,0.0584887966796376,-0.0127311299257881,0.0705373687411015,0.0730964585250124,-0.0412696485146202,-0.0632961389556441,-0.1037500027898939,-0.0036942698757509,0.2322223913745594,0.0547539815187829,-0.0344446772575939,0.1663564620717494,0.0237882903219957,-0.0201515408346092,0.0342534268098916,-0.1767942507806754,-0.0040654311163958,0.0135917201577761,-0.0505663860248219,-0.0425584459131425,-0.0830626241205734,-0.067977629047252,0.0276894966069788,-0.1865622420019647,-0.0372987515466951,0.0372160175998763,0.0088141886213232,0.1513924514114157,0.115114787996867,0.0835781702766049,-0.1004236561897219,0.1118567818043163,-0.1186759323667352,-0.0888424988928018,-0.0303168459327491,-0.2128983962867606,0.0369450521902312,0.2100294955484879,0.0495466368963204,0.2073216686179015,0.082014109059536,-0.0137347462833837,0.002562149625231,0.0907750220301009,-0.1275176819737894,-0.1037476262310836,0.072339989591058,0.0,4371,3.252779,1343.7740467458748,7.203981282938722
1400000US26065000100,0.0757783115836228,-0.1549879867538236,0.141828305507812,-0.0640291422143871,0.1006747219315897,-0.064685453099083,-0.0213884137316289,-0.1422810216184897,0.0005498110665042465,-0.1277524169667846,0.0639122412873892,-0.202047525202583,-0.1403946204598234,-0.1083406768229188,-0.3590730177361058,-0.0512614838170803,-0.0336896581573885,0.0692449308008704,-0.0376308754025076,0.0399487634686201,0.0715495288423842,-0.078596617233919,-0.0894087831713797,-0.1315348671291487,-0.0401733620504384,0.2254476649446186,0.0599329588616983,-0.0061973717737818,0.1534757397425805,0.019837108989132,0.0025922045567223,0.009596377327165,-0.089045224727683,-0.0507486182540564,-0.0032151240137194,-0.057613961565674,-0.0462482408136002,-0.1028316658628386,-0.0268270327356639,0.0747970101653811,-0.1510363364182664,-0.0480943595891928,0.0168593670802913,-0.0074228830586524,0.173393483435298,0.0926592969884108,0.0819234162071435,-0.0705428380791421,0.1274461272588806,-0.1188528196916914,-0.0392927741833312,0.0185891919473844,-0.1960432306891076,-8.350054566232023e-05,0.1735216984525259,0.0361279828922814,0.1997973285231462,0.0550489548667354,0.0206395344157068,-0.0338002925137543,0.0520890424079515,-0.1516778138694386,-0.1531436846216811,0.0787320221589457,0.0,2091,2.281919,916.334015361632,6.821471653874999
1400000US26065002800,0.0716864326795249,-0.1937462084805311,0.1399927180120002,-0.0260529192834116,0.0870547458712008,-0.0491366362927864,-0.0421475451349122,-0.1402694760435378,0.0382808014569011,-0.1404814645486681,0.0801085913841397,-0.1915034457453013,-0.1514642118793789,-0.1041517628520384,-0.3345635642495997,-0.0271809091624878,-0.0345686612455643,0.0901824718313018,-0.0194729630704565,0.0598451877147588,0.069299639824787,-0.0082349516090174,-0.0943809656214106,-0.1083862155093103,-0.0504709214673943,0.2635948689247654,0.0810314314058569,-0.0003284341090986095,0.1455481663459179,0.0294385818832418,0.007258340661308,-0.0028161952071974,-0.1289441628721266,-0.0495084166276209,0.049067650206502,-0.0913460625665386,-0.0821789741852274,-0.0832843409215075,-0.0257503457331041,0.0351682140721045,-0.2040305942791967,-0.0650669330087167,0.0431599599578608,-0.0007021373839537629,0.1714179635326679,0.1108641315591459,0.0736648914692111,-0.099575023068354,0.1398696247778429,-0.1219625172053968,-0.0560442982311982,-0.0184245363746363,-0.1989339116718227,0.0114314009784172,0.2149046263657039,0.0105681529351957,0.1942399639722042,0.0726038292349886,0.0049712442306289,-0.0428236126277657,0.0873843767611402,-0.1021866090785673,-0.1395506104955306,0.0725409813351022,0.0,2467,1.65101,1494.2368610729188,7.310039908775488
1400000US26065002700,0.071551031117561,-0.1990195765106188,0.1313458422191155,-0.0084639074079527,0.0831379616471778,-0.0659880667012608,-0.0105560671367214,-0.1138282065693233,0.0469871808591466,-0.1669541502841844,0.069864005839601,-0.2097585733917353,-0.1721414385541561,-0.1001690429252687,-0.3136374296335243,0.0129946994119392,-0.0554131861995298,0.0766418486239127,-0.0063095368503815,0.0638993472055504,0.0775397881054126,-0.0188262443014908,-0.0806180745899634,-0.109899149247813,-0.0265614830827255,0.2480495961301182,0.0686137312177444,-0.0167417368900258,0.1601107996878973,0.0198085969038446,-0.0054422921341664,0.0347258053644587,-0.1668411277318625,-0.0179220500746003,0.0367624674730893,-0.074129041520861,-0.0583963964526932,-0.0969515663453871,-0.0435230066559219,0.0386135260543797,-0.181589974635746,-0.0544001405401386,0.0451038245239886,0.0096059142231517,0.1742895626228624,0.0998660644590379,0.0778328163945326,-0.0959411940502497,0.1286338818677981,-0.128616948863747,-0.0739507021871165,-0.0321583968930121,-0.2155795486135229,0.0301158938115185,0.2078765536507859,0.0351760701781331,0.2102557620347429,0.0769732945277875,-0.0073900445811259,-0.0184863088886882,0.0851766530105628,-0.1011486884506115,-0.1223063947859338,0.0821065109104928,0.467255,3056,2.140159,1427.9312892172964,7.264682093650881
1400000US26065006401,0.0035341507869284,0.0213267103930472,0.0574863760632828,-0.1146324195309342,0.0679088174199778,-0.1257254672466285,0.0645097594163428,0.025471923682474,0.0306939861990498,-0.1376721614088569,0.0790153188059543,-0.1281534331749749,-0.0126011840247084,0.051626505087281,-0.3038420760464136,0.0052739713713113,-0.1797029614045325,-0.0324203576712748,-0.1415455383768611,0.0584699210827512,0.0431116291956549,-0.080974621872899,0.0197635535237497,-0.0533932311196167,-0.0056917330765946,0.1057844405160425,0.0309987064087839,0.0203741613664952,0.1502432580400725,-0.069006300335935,-0.1236263727743287,-0.0172069238050168,-0.0153062622005956,-0.0486524474660693,-0.0627793448810626,-0.0713253272601064,0.0125974108214353,-0.0999031007597485,0.041239800355659,0.0093225212798485,-0.0656702556087833,0.0664162661829571,0.0786488821357811,-0.1265409508760289,0.0278084554876467,0.0311112722191405,0.2094042877367554,-0.1175495867182532,0.1471813423392459,-0.0934573851716186,-0.0714657715247505,0.0746827912736843,-0.1165213142243827,-0.0321077063288568,0.1250368654963556,0.2508489881581678,0.103778926492573,0.0271180367125925,0.0078298103040672,-0.1172361836007971,-0.0860701207965605,-0.1900384592951099,-0.0801000264589562,0.1054506796150454,0.0,4350,94.116764,46.21918365149061,3.8548002433141635
1400000US26155030700,0.0546281915692554,-0.1581416405710453,0.157193966998445,0.0073227612722196,0.0876192147978672,-0.0517859651217541,-0.0047693759980564,-0.1037795652497491,0.0453165781398701,-0.1689543037915111,0.0678369275660836,-0.2421374867383432,-0.1532322448637923,-0.0763610728047246,-0.3398866462993608,-0.0086901057259084,-0.0760126960978796,0.0539999493174793,-0.0238989746256048,0.0872479785776594,0.0732778670991789,-0.0411690801727348,-0.0461602663044772,-0.0996955262948301,-0.0117341008643434,0.2536558775475272,0.0473803743961572,-0.0453198732281723,0.1929506593894626,0.0491729063496542,-0.0245636313074609,0.0145129285261387,-0.1613568003217813,-0.0232400025160874,0.0068187347303886,-0.0625519389916526,-0.0389958448989227,-0.0900578087293738,-0.0611600567025388,0.0131931495964066,-0.1845112774571115,-0.0392986541467183,0.0271441233487816,0.0127076467290734,0.1484337982766402,0.1280896298527134,0.1032390898044566,-0.1173463250329478,0.1345264620055541,-0.1399033857768581,-0.0927329165434364,-0.0014292974753143,-0.187134887371007,0.0192388756378941,0.2078793501885016,0.0570088653776072,0.2158502294791774,0.0627613531966918,-0.015363046668031,-0.0280237535694916,0.0760868863553811,-0.1309112891162037,-0.0888874572686448,0.0699737954052797,0.0,2215,1.98877,1113.753727178105,7.0163887870122945
1400000US26155031402,0.0092137045723365,0.001832972500158,0.0507155189184289,-0.0422863545254474,0.0531520480002506,-0.1560226561958676,0.0533877657784882,0.0534028643336007,0.039289342782153,-0.0595011918293988,0.1167188088334851,-0.1892458971472473,-0.0248644241059822,-0.00064145140996359,-0.3627945327581546,0.0003778376897707311,-0.1635923315782415,-0.0599283368375688,-0.1633819654307763,0.0289750380975211,0.0715178175190757,-0.0831053716454116,-0.0265871644729655,-0.0802683432408615,0.0791444400329709,0.0673786925597717,-0.0270048981795069,0.0269221526714956,0.1697857371598771,0.0427717127302313,-0.0660474361258716,0.0602349913823294,-0.0443452806308175,-0.0435262476794237,-0.0575957311160506,-0.0626668587618732,0.0036164611994942,-0.1165486399457817,0.0223400801878778,-0.0243096386272566,-0.1094789737270867,0.0324311369433546,0.0580825260388736,-0.0554104902702353,0.0649254664519187,0.0668014461405111,0.2015926109930361,-0.1808468251994534,0.1527997295322358,-0.1209457448804007,-0.1298211991615217,0.0709365878696845,-0.0982856730073587,-0.0156422509191886,0.1034099400319833,0.2337803517782845,0.1993998510486858,0.0113219950657432,-0.0139419639737154,-0.0723998109125135,-0.034160407481425,-0.2014297719979343,-0.0421038174875121,0.1095646539183602,0.0,3701,66.12756,55.967587493021064,4.042482465623925
1400000US26155031900,0.0082861024593377,0.007479494280427,0.0654055945208608,-0.1337192830077902,0.0809908394136757,-0.0664509593150124,0.047158486656727,0.0096684639533447,0.0212445365667777,-0.1469579859187988,0.0674487901929821,-0.1475123795525414,-0.0424577433989169,0.0422326905005375,-0.282538705423098,0.0006648692004856252,-0.1656070058679224,-0.0239630254024279,-0.1177431758116428,0.0960364264236675,0.014558358663777,-0.0937504433343507,0.0481007085475586,-0.0486328262956221,-0.020809143885525,0.1460875938108333,0.0470968572209038,-0.0088905518052172,0.1579328134288589,-0.0892719716780365,-0.135337250130027,-0.0369341590096801,-0.0111935879790468,-0.0337684660672747,-0.0701286476230137,-0.0821610233958483,0.0184415395177949,-0.0891896573917812,0.0440963535142778,0.062467090318665,-0.0631685076597233,0.0694707230163479,0.0776720408875366,-0.1074178061466263,0.0310247611461091,0.0405546686826324,0.1826233619492905,-0.0658984303271091,0.1615881749292683,-0.0889649725569641,-0.0401281546079092,0.0559620738033401,-0.1207167464138037,-0.038211498245509,0.1260586484623055,0.1913155534568227,0.0765425957314525,0.0259041091614195,0.0143282869055056,-0.0963081375798773,-0.0824928199477204,-0.1919295534881472,-0.1195078724690542,0.0996990369494685,0.031819,3980,31.427994,126.63869033448331,4.84920354073756
1400000US26155031301,0.0123024763418321,0.028265588657194,0.0601513341112687,-0.1172229492722935,0.0706252426182998,-0.1094725428823948,0.0556343658885519,0.0350764455851748,0.0095748095383531,-0.1171482654965939,0.0886492379530543,-0.1465206539527955,-0.0118402363374744,0.0419837029257805,-0.31353766472616,0.0116024324416961,-0.1766444797220954,-0.0375233918883196,-0.1472354242711329,0.069777460200506,0.0374126800603872,-0.1007476675916018,0.0321479857098343,-0.051628037492897,0.0271355216768861,0.0950874164694988,0.027210785410065,0.0048469714322485,0.1555036401436444,-0.0576921846209413,-0.1200569782183272,0.0024799211128083,-0.0183883053254658,-0.0361985013695151,-0.0752258503462366,-0.0783399847842863,0.0183515694110219,-0.0884770859692497,0.0413913669421117,0.0255997412635748,-0.0622551023670355,0.0622453632252407,0.0677398942987836,-0.1051672034828895,0.0389274139544471,0.0408135948797116,0.2072788230665952,-0.1091835133161383,0.1571615586763701,-0.0902908303189923,-0.0576549924337405,0.0639107871595485,-0.1046199871429463,-0.0329465044052607,0.0975798908357863,0.2309357844216192,0.1093580257190079,0.0128957479554995,0.0090425149814887,-0.087008293235385,-0.0965398408744682,-0.1957239619129244,-0.0864499480987874,0.1110616342946991,0.0,4159,138.38118,30.05466494793584,3.4357490369637183
1400000US26037010203,0.0380417710252489,-0.0289565995880918,0.1121505693474538,-0.0624747101611546,0.0986801903004354,-0.0465574870308282,0.0244291493479614,-0.0891807516433398,0.0457262638806714,-0.0899505599696347,0.0672932710077781,-0.2217145622515703,-0.11622495151739,-0.0393067524046065,-0.3972476525438775,-0.0535056409846936,-0.1169892508945042,-0.0178372451096141,-0.1215157726848725,0.0214065384309518,0.0536628888305847,-0.1109286198859573,-0.0627860906799978,-0.1282428492665099,0.0009860250694943148,0.1627524296986588,0.0059370580921974,-0.0036279801767574,0.1900481810466305,0.0274974362077941,-0.0228315286480165,0.0407675163180849,-0.0167214793724895,-0.0697445993950735,-0.0703448513707294,-0.0393231708089491,0.0058717493471381,-0.1310953738269583,-0.0004403949274733418,0.0591016687435474,-0.1156331436128183,-0.0175847278986359,0.0429540551680764,-0.0451718417086468,0.134446058838232,0.0741988121920845,0.1466082285525428,-0.0904758303265188,0.1395026879014633,-0.1348813257486023,-0.0787048021385089,0.0507907009719062,-0.1122737462218134,-0.0506386988840856,0.115514990308471,0.1098825386291445,0.1696812866283708,0.0164340333354239,0.0306889057248429,-0.0522964666191021,-0.0078129873467519,-0.2245922698886782,-0.0911360284938728,0.0827832131643573,0.238411,1274,4.194439,303.735493590442,5.719444166212639
1400000US26037011101,0.0101060125119918,0.0064608899009512,0.0571044751647771,-0.0419414849730248,0.0506191245433375,-0.1539367458863,0.0630493337456641,0.0424742124826635,0.0308080267351544,-0.0543039020730877,0.1027332780073689,-0.1924665835830244,-0.0277564685554864,-0.0057127585241899,-0.3707580290563347,-0.0103747983119495,-0.1667772909501062,-0.0651120444702212,-0.1609094746351189,0.0214804878349255,0.0682157557123633,-0.0900159803773109,-0.0466756411134434,-0.0787075411924993,0.0893074375008616,0.0696250635234254,-0.0332277899033666,0.0220630434587617,0.1861668828419429,0.055073490567515,-0.0614439726542499,0.069091616514549,-0.0495423392883891,-0.0523086974666561,-0.0602707046746262,-0.0470184582555279,0.0058613601083552,-0.1162793957695485,0.0122215466606082,-0.0264506314009381,-0.1060614466908502,0.0284734775380073,0.0414665090279683,-0.0552216315668423,0.0797669186125816,0.0587014102141974,0.2019077785159865,-0.1798764925380126,0.154257191084984,-0.1213621553450847,-0.1386166510803966,0.069480498851784,-0.0935309071807847,-0.0247022757514184,0.0993709174073732,0.2222110220928921,0.2011003327577696,0.0030497813199795,-0.0173100311669671,-0.0649661719626698,-0.0380142335470523,-0.2043285768317948,-0.0397149960538435,0.118874216859768,0.0,4884,60.012431,81.3831387700325,4.411380789399276
1400000US26037010300,0.0132848254403591,0.0140089184159115,0.0575564176714846,-0.0869388603950307,0.0829334206073569,-0.1147757493524979,0.0721912433252055,0.0041228217399125,0.0408219888400828,-0.1294693936186963,0.0702128938577957,-0.1679037081606102,-0.0386406775372551,0.0237675382351768,-0.3380482049376426,-0.00015519827872948944,-0.1574871005105172,-0.0370200931181098,-0.1341010749411045,0.0446772806707189,0.0550735387332362,-0.1062820380743584,0.010606090467273,-0.0742489743334476,0.0334909018175192,0.0968919369891015,0.0086632521358872,0.0217085712753232,0.1682335061157423,-0.040567517691281,-0.0867708754612161,0.0056287308804326,-0.0125407915981348,-0.0506388770325361,-0.0605847756237009,-0.0503121296430193,0.0071713487680644,-0.1112426390245952,0.0225432262283751,0.0410362255394343,-0.0741532163399448,0.0505050373643612,0.0569574935868837,-0.0943819439934487,0.0540414050072995,0.0221166830449072,0.1908577118607753,-0.1183376277611168,0.1417696053678295,-0.1052293360135005,-0.0859993018850019,0.0604480426105156,-0.1165646336576539,-0.0427699376784353,0.125301163242075,0.2231975951524521,0.1318115736381998,0.0201003823559167,0.0133447493701898,-0.0957392388047988,-0.0551049525376146,-0.2115124377309153,-0.0749987017799351,0.0969766803855054,0.0,5403,91.968113,58.74862301458767,4.090146144765103
1400000US26037010400,0.0256670638018822,0.0255278054799079,0.0476113109031534,-0.1236780536039055,0.0889081865680086,-0.1234241350382736,0.0723756822878216,0.011747963005796,0.0269396170772007,-0.1541434073746135,0.086832632490248,-0.1164512966473343,-0.0214668138125263,0.0408250453513541,-0.2931078561410658,0.0035764624267933,-0.1673203375897463,-0.0101164508363979,-0.1232525931910407,0.0427901243114433,0.0517404777901115,-0.094008146592579,0.0337895905923407,-0.0622639512948451,-0.0019273264124396,0.1007984411899466,0.0598757187806368,0.0440776224038358,0.1446580063306627,-0.1036012333426588,-0.1114541047914127,-0.0189120074084403,-0.0030488922630101,-0.0367421537268074,-0.0457472743800299,-0.0533068497453562,0.0209661250672566,-0.0819617639425618,0.0450160066992369,0.0552396170341464,-0.0595632706453689,0.0730383383170234,0.0686797724814854,-0.1389978463804432,0.0325251816585258,0.007622363860556,0.2062747149018017,-0.1021306562347154,0.1639056728159485,-0.0815821925288445,-0.0423289398521403,0.0579198388959023,-0.1367662411688159,-0.0480412437942837,0.1381977591683459,0.2474995746741659,0.0936484228281769,0.023567260410123,0.0188960023767988,-0.1215539599609955,-0.0724484063506181,-0.2016162701549289,-0.0858320596472908,0.0992190899051744,0.0,4922,182.800633,26.9255085128726,3.32954055474014
1400000US26037010901,0.0154773287332201,0.0191562030293566,0.0560827892948086,-0.1328460565657884,0.075556529878717,-0.1012878932882931,0.0560067110603139,0.0056828994081354,0.0409867486968647,-0.1576191559754609,0.0639895678440334,-0.1064686920292905,-0.0145236620511115,0.0486700991842193,-0.2773699450714144,-0.0008128826302796638,-0.1546761112947231,-0.0076264817330674,-0.1335759484399855,0.0408041894507682,0.0298074163721183,-0.0904485482281675,0.0280373217483035,-0.0471273853883088,-0.029278786460348,0.130047118068231,0.0730538313334117,0.0430752389692137,0.1431947283237439,-0.1167095112903128,-0.1075621096038182,-0.0412345915394787,-0.0060331967186817,-0.060684107831229,-0.0416834219605747,-0.0412528123089306,0.0140901330235462,-0.0628821358162179,0.0602578388350497,0.0584247267344299,-0.0743963176641102,0.0690460577019082,0.0580722382087167,-0.1535521273739544,0.01176522796565,0.016458788469966,0.1998135506029624,-0.1033918999734336,0.1565479751671606,-0.0795577343005246,-0.0203253510553001,0.0571267170758607,-0.1387691859946998,-0.0402068195132741,0.1506590697602922,0.2250053991693353,0.0628524655840854,0.0217665567606576,0.0217559420224646,-0.1335127717338715,-0.0864238398863295,-0.1931825654717175,-0.0977951678199158,0.1054491393277238,0.012781,2938,78.243583,37.54940516975047,3.6519406697930292
1400000US26045020103,0.0653164986718182,-0.1438501282704162,0.1312981019488973,-0.0244150028994743,0.086167022646045,-0.0818112159128963,-0.0037103627167395,-0.119917721805717,0.0456331483880223,-0.160395593365841,0.0744720998530388,-0.2225893674814185,-0.1611448007552418,-0.0838423478548583,-0.3391158730484845,-0.0121237750261564,-0.087118429302601,0.0267085190195861,-0.0318297922208439,0.0529126848100001,0.0935596759242014,-0.050612388795263,-0.0758875538041607,-0.1253870299423528,-0.0413315178576418,0.2119441702128021,0.0486168515947828,-0.0154385305643324,0.1726044718644886,0.0337935668869967,-0.0056743070597215,0.0268916426337601,-0.1078929636854757,-0.030286476725795,-0.0174573234730214,-0.0620767207695011,-0.0152665942245082,-0.1074277870370349,-0.043980543454336,0.0574405825761079,-0.1637963337279187,-0.0215811354669209,0.0475911204167838,-0.0074553628085215,0.1615553009311532,0.1017310893444458,0.0956559130840701,-0.0937031026012688,0.1314907840988641,-0.144765818937403,-0.0879309920955778,0.0050187035384017,-0.1838781766519508,0.0006810520419169875,0.182399928453449,0.0843412609533577,0.2223633117836591,0.0641051765123986,-0.0018850290462489,-0.0418326954286558,0.0795148173858144,-0.1548356924571268,-0.1081471863478301,0.0750160280271354,0.222468,3897,4.49502,866.9594351081863,6.7661449798219655
