cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,ndvi_mean,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US13089022011,-0.0413453708007586,-0.2093240453788875,-0.0502318835674121,0.20877493842216,0.056220526928884,-0.1235651628771069,-0.0369313485938336,-0.0317484321283878,0.0763295071114897,-0.1348243839648025,0.0408694966287542,-0.086546402669613,-0.2962107707491277,-0.0294025597751963,-0.0736164991944029,0.0520298382978263,-0.0749936946565859,0.0998180742229468,-0.0353536813486362,0.0418811099123733,0.0477992832725334,0.0416431183204904,-0.0343564691339571,0.0598371323751552,-0.0396633470883139,0.2024112110177286,-0.102113954938317,-0.047580324179026,0.0223380006473906,0.06304404126064,-0.0225683274259919,-0.0057850479992461,-0.1043145896210222,0.0206927249847159,-0.0420721709012032,-0.1496684885925091,-0.217048764301871,-0.1278733362986935,0.0159117800457005,-0.0173845024670534,-0.1738901246906101,-0.0196121348496997,0.1606056548036829,0.0172768109799431,0.0490393539286167,0.1312254328592691,-0.0116024995401925,-0.0439056698765982,0.1811730194610256,-0.1631849857181791,-0.133240865393918,0.0429272110408498,-0.1638167687522521,0.2043246992697328,0.216196519028166,-0.0414646674582619,-0.0056573324240772,0.1741613666767759,0.050992735996314,-0.120065629924284,0.049037346726792,-0.1553881469314887,-0.0171054360580945,-0.0212588933935848,0.6646574462990347,6538,1.380357,4736.455858882883,8.463255531961076
1400000US13089023437,-0.0924042274755032,-0.1010814308195973,-0.0498645141207851,0.2038168259163582,0.0496509047336258,-0.1279938712138324,0.0053932380319221,-0.000706746431904385,0.1205479200601739,-0.1145865192403986,-0.0028904157689126,-0.0910119960388421,-0.2739954379449099,-0.0224108256478935,-0.08182533745129,0.0469972790134381,-0.0981950291713817,0.0712566076323953,-0.1135338470099893,0.0075883808246819,0.0449008760607238,0.0717848213229388,-0.0355375617228091,0.079473372746578,-0.0113813164579876,0.1776162757851949,-0.1438936973759603,-0.0948888479334774,0.0202415103801253,0.1073809939470561,-0.035159475129224,0.0306011195017364,-0.0464537749295468,-0.0267844303564739,-0.0366472679318442,-0.1506478211822696,-0.2257174511340594,-0.1567612047885656,0.032143213958494,-0.0630963872945919,-0.1042040940760511,0.003373158952558,0.1631044264813248,-0.0193371809252515,0.0415892538479873,0.1199768733001011,0.003992069471192,-0.0986981399725411,0.1729610222580345,-0.1413887586600825,-0.1481473418802995,0.0965538282994323,-0.1302563998739626,0.1842187406201263,0.1730141864844793,0.0249101526573297,-0.0277856167757389,0.1746649598209768,0.0588116390332808,-0.1210033211762505,0.0142454553880368,-0.1680579282419884,-0.0317988008110719,-0.0158412353189351,0.7038681065896066,6672,10.10789,660.0784139914464,6.493872462152313
1400000US13089023445,-0.0581934724052289,-0.1774174270345785,-0.0474479260762238,0.2212159520950619,0.0581564890513659,-0.1054107489905676,-0.0131679117311432,-0.0174759163691154,0.1110499436731976,-0.1469730803026526,0.0162779094424045,-0.0990815647542732,-0.2986835452676131,-0.0285132203585994,-0.0713402288077208,0.0716380759896551,-0.0756671254672705,0.1047499173011019,-0.0348030820951412,0.0318478648933384,0.0427909842042945,0.0556190572672954,-0.0203500123624426,0.0613176571083194,-0.0242866520664494,0.2136579099903113,-0.1126164023064433,-0.0740859348213435,0.0271954955404537,0.0726610720999374,-0.0300206660950873,0.0280498979001984,-0.1045522696151027,0.0176154080230693,-0.0400549182311892,-0.1480801426755251,-0.2224936006042435,-0.1555014598091719,0.0169479508694388,-0.0088707459978195,-0.1285833436049327,-0.0060632413307476,0.1777791543792997,0.0064637301390845,0.0453680693969634,0.1198800856375434,-0.023356095610508,-0.0558324990950577,0.1671233865507409,-0.1674983146590891,-0.1378989896471493,0.0549681942576487,-0.1594802264977254,0.1977604770886444,0.1964562649622039,-0.0210723901265065,-0.0093177369399893,0.1892328702834378,0.0589224829651178,-0.1116581471155611,0.0434765300793606,-0.1477498247111372,-0.0250250364486245,-0.0288419843519832,0.6785047602601034,4224,4.522347,934.0282822171762,6.84057677719183
1400000US13089023424,-0.0899663541732066,-0.1178676340457817,-0.0481948416727014,0.1972564777631897,0.0502273918112799,-0.1318324458550893,-0.0003740587012720272,0.0033526141929085,0.1133542491373299,-0.109180075925245,0.0212133478267614,-0.0917232976934329,-0.2723775227653327,-0.0343079290855266,-0.0699008084994584,0.0629765769970981,-0.0920173670234187,0.0680033789879592,-0.1061536537057389,0.0035366706337466,0.0412672127476277,0.0750373226980916,-0.0561789113822604,0.0859613823988561,-0.0029292296948005,0.1707234404506551,-0.1395292534733939,-0.0910077356370631,0.0167951804083619,0.104668865243621,-0.0444946108009827,0.0183494872342634,-0.0699623746056725,-0.0239132422414127,-0.0482271419553421,-0.1573110962009698,-0.2200268423006222,-0.1547779768797802,0.0167021326597543,-0.0620500589006684,-0.1242116825739116,0.0086005212507282,0.1660494224016613,-0.0140692702123456,0.0421824530116674,0.1165042747346742,0.0089916538045876,-0.0874463633941501,0.1862743986370387,-0.1415225704970509,-0.1589733045494045,0.0665045984924406,-0.1242795162998946,0.191285955063775,0.1722071992508908,0.036073531648087,-0.0204399264768471,0.1680707515884873,0.0502123495243954,-0.1059932157935538,0.0050967952160533,-0.175945482141097,-0.0374891376511723,-0.013465958986387,0.7324516876929787,5024,7.015984,716.0791700779249,6.575186253022668
1400000US13089023429,-0.1034409473390903,-0.1425843880332785,-0.0506560034194937,0.1642805674389382,0.0322076015958224,-0.1362859709652855,-0.033642334759883,-0.0123245528447696,0.0766847166424514,-0.0998906079015133,0.0278173699511751,-0.0894928326707548,-0.2401293170349624,-0.0285799850182089,-0.0919477578218145,0.033757484290047,-0.1013798206010597,0.0565227324762377,-0.1241847547897508,-0.0030258303737377,0.0196597888497102,0.0372739938974035,-0.0527796779789175,0.071866747222384,-0.0431190092266329,0.1530948240095088,-0.1057230274690311,-0.0886471985876241,0.0082649475455364,0.0995621953444472,-0.0566404774484073,0.0067465659580999,-0.0398182056202031,-0.0423179368723292,-0.0741251461207117,-0.1386509111817525,-0.1889144048556842,-0.140470555543918,0.0372177973311548,-0.0174462331107635,-0.109336755934899,0.0097281885758736,0.1584582109406551,-0.0124848956877189,0.0406640831218487,0.1180495296606467,-0.0145302413281072,-0.0615161911636035,0.1759878262308,-0.1523261842577556,-0.1473001071606058,0.1072041771897474,-0.1122909932097712,0.1720194346726596,0.1588087017118757,0.0338684873318283,-0.0349543846630197,0.1656588911738873,0.0506229874576214,-0.1108658240985418,0.0047964395010713,-0.1714793912289394,-0.0384616441979032,0.0158290036184617,0.6727859574295381,4048,4.207312,962.1344934723168,6.870193062973048
1400000US13089023212,-0.0688733511380963,-0.1522604161697963,-0.0441411856780215,0.2090246880660519,0.0560874091153101,-0.1294009655022615,-0.0266322031073157,-0.0097136754914336,0.1020963895049091,-0.128487681521676,0.0246818885191241,-0.0847481015563604,-0.294477579575088,-0.0255916934445595,-0.0784762908590429,0.0564945697413643,-0.0850172191401299,0.1036230562477328,-0.0723474237313988,0.01100255392439,0.0481023236397477,0.0540246387882914,-0.0352185663164844,0.0723795758619889,-0.0258846733011177,0.1779288253925245,-0.1200815822098253,-0.0699199757090138,0.0087847228098955,0.0783709353319282,-0.0357628918950633,0.0327803297637785,-0.0829731615034898,0.0080632113682639,-0.0450370618316768,-0.1481890605423804,-0.2112618400115598,-0.1521753148813548,0.0261694361916794,-0.0334105522810334,-0.1384977798324312,-0.0101004992526358,0.1624254604692261,-0.0015987988950724,0.037932964617114,0.1321282643347005,-0.01596257902657,-0.0595263865465976,0.1671672543701501,-0.1615020087915265,-0.1410313020905013,0.0802530860810652,-0.1367908172006661,0.2014117162908377,0.1909014765953896,-0.0197347138628533,-0.0137933921319949,0.1769225205110468,0.0567822529309686,-0.1198109322860982,0.0253059879379982,-0.1745668192481797,-0.0100192858910813,-0.0151795100614517,0.6915924143518928,3924,3.510984,1117.635397939723,7.019864826746198
1400000US13089023220,-0.0534540498155248,-0.1403834590998005,-0.053464925116664,0.2284139223700771,0.0528243623421631,-0.1241255213014182,-0.0070100508764017,0.0159579982829795,0.1103559986368796,-0.1276799424226915,0.017045111855802,-0.0856919087498864,-0.2997199202115939,-0.0181249517739681,-0.0693789388708138,0.0803457135522251,-0.0851535587000992,0.0876843281175621,-0.0379018391318531,0.023588538349964,0.0513042507812462,0.0593547691944379,-0.016237549536601,0.0644891196760368,-0.0098745830783956,0.1773626374800849,-0.1373476767705969,-0.0767993379824053,0.016727480934971,0.0892289465253404,-0.031489851786851,0.0323582911370929,-0.094696770033046,0.0096467476207681,-0.0533491083135469,-0.1345417658981962,-0.217488538156432,-0.1635115263364152,0.004407811692099,-0.0485180606382335,-0.1406147535748036,0.0011714135533978,0.1677212813037927,0.0046575320435582,0.0337614585283702,0.1243649913574392,-0.0181459303189101,-0.0680507128063296,0.1787561114985199,-0.1545408044243648,-0.1585759811829753,0.0451213821778004,-0.1460377664058303,0.1973672174748791,0.1855466155575892,-0.0041023394702646,-0.0122798025534003,0.1905880333104444,0.0458670941991507,-0.1163824932119837,0.0339390134763132,-0.1646360454257978,-0.006895453826102,-0.0184137199326284,0.7271503665155692,3198,3.820384,837.0886277400388,6.7311238559160795
1400000US13089023216,-0.051988744409679,-0.1270836468046201,-0.0626462388604725,0.2206536120577508,0.0439810767773289,-0.1427342939745578,0.0028824514020285,0.0192199564918141,0.1008648873374461,-0.1111775632179975,0.0315432807138906,-0.0895165106554541,-0.2934202640612776,-0.0138734188095059,-0.0729879753030087,0.0570286489487885,-0.0971147619224999,0.0658238243931653,-0.0632359586032976,0.011949634898966,0.0458802204493723,0.06928283876406,-0.0445596520238256,0.055127702668773,-0.0054909721239677,0.1729371097784831,-0.1420231328902265,-0.062053898329887,0.0176118786625276,0.0986035394311658,-0.0111657887603855,0.0305649658952058,-0.0872761170580933,0.0002459087930293855,-0.0576141941054098,-0.1421107918261047,-0.2121087696013222,-0.1545951458058,0.0188472757180827,-0.0600678019987029,-0.1426905001564845,0.0048704743359679,0.1672034197200977,0.0114848923080618,0.039238174526521,0.1213817567195443,0.0083471852115037,-0.0788939090675745,0.1924105106487253,-0.1519785114875343,-0.1657408662078548,0.038499544059235,-0.1376747554662543,0.1891618419728889,0.1813261328322511,0.0142454038517374,-0.0113716275696491,0.1769095806338121,0.0460929630430535,-0.1223990960435196,0.0242214112515486,-0.1700017543383352,-0.0108820916837825,-0.0107535201102602,0.7252317330734551,4240,3.850844,1101.0573266535855,7.0049340089166305
1400000US13089021409,-0.0285319778060893,-0.2398543858235359,-0.0235413975434466,0.1780061738019273,0.0719845768778648,-0.1292209344553306,-0.0920855964684249,-0.0669795559191069,0.0309037907897823,-0.1251187639721607,0.0340595795820663,-0.0600433380110829,-0.2971325346307001,-0.0615757374104081,-0.0941403539209828,0.0253623456276163,-0.0373518261775264,0.1419482338999391,-0.0369483112737266,0.0165787711568252,0.0494118672247659,0.019603355201947,-0.0660576940061549,0.0348046199146274,-0.0739894505706106,0.204897903519939,-0.0778710987306283,-0.0346296112307209,-0.0018161623136635,0.0438477912360817,-0.0179629413283923,0.0068781757861251,-0.0774347265150496,0.0221163635185455,-0.0493587687698131,-0.1381181854324489,-0.1852715808283326,-0.0961387742670136,0.040279175179839,0.0604970594693356,-0.1555098558006576,-0.0291943042639762,0.132365861608201,0.0248776795146819,0.0785726731012113,0.1317776394640838,-0.0371267772840116,0.0069961508330433,0.1732468238681896,-0.1589943067276132,-0.0750048884991529,0.0800769378276905,-0.1758366754019185,0.1944681442786651,0.2182171788621733,-0.0894880556905323,0.0080712103879674,0.1821542353828601,0.0579939081842468,-0.1126154304436034,0.0581758821920498,-0.1584885840654339,-0.0324503120447449,-0.0102499235671332,0.5337828822102818,3986,1.041466,3827.2972905500515,8.250175411665463
1400000US13089023218,-0.0291927449162829,-0.1828984880293907,-0.06375755079085,0.2096780317976745,0.0653953762898441,-0.1535581770861052,-0.0307770662088955,-0.0343426242289378,0.0866898492292907,-0.1036342814353237,0.0499298325773878,-0.0949679228133432,-0.300282865959506,-0.044353374468551,-0.0932549794015871,0.0430344896804084,-0.0751206945337485,0.0849722771086551,-0.0717556730583602,0.030816143148053,0.0417433473574468,0.0464788353053145,-0.0611601043758393,0.0497404930634259,-0.0341762972808145,0.1929825716256069,-0.1091532918517058,-0.0364205150955157,0.0042521317976682,0.0643874779413894,-0.0214962534416282,0.0114742257880021,-0.0947235866304297,-0.0081643685226259,-0.018532421033602,-0.1542253679154582,-0.2171477176792693,-0.1507314326144437,0.02698843706201,-0.0170363103797901,-0.1644034647500318,-0.0221918881207936,0.1629077594774529,0.0036785063208013,0.0441763629067881,0.1248543319432184,-0.0047696188643608,-0.0560247966448888,0.1774084247247328,-0.15269956233149,-0.1232434183849903,0.044015716076727,-0.1553868128060712,0.1981930871755401,0.1979250925923899,-0.0327366782360279,0.0057605508352861,0.1702706793543549,0.0438177553790853,-0.1313693183112869,0.0585484687466881,-0.1646732016169687,-0.0462540175590537,-0.0150899473935745,0.6712910136198337,3034,1.029001,2948.4908177931798,7.989387830298152
1400000US13089020600,-0.0692689698442769,-0.2078985436369196,0.0382823724683562,0.1510087630904816,0.0589835770483333,-0.1401481200295445,-0.0388502742810223,-0.1363438101731059,0.038229308674874,-0.1182426542491724,0.0692099733827097,-0.0629725697147067,-0.2775986136975434,-0.1141348228638816,-0.1093406904450039,0.0308622565910784,-0.0425323411510088,0.1465240496308407,-0.0964465680935207,0.034300150570678,0.0551822247028686,0.0755261045509311,-0.0912655464024875,0.0455521872352056,-0.0785591532029362,0.1968920564252952,-0.0703854389051207,-0.0660091993503152,0.0418775929590377,0.0331858022300133,-0.0410641865364912,-0.0407583302961964,-0.1005819219788188,-0.0185598056006805,0.0128698939852756,-0.1871631144808372,-0.1983042933382,-0.1455778168139512,-0.0140799672051067,-0.0126609019097742,-0.1358476605786778,-0.020544903909864,0.1157386820670531,-0.0214167486302504,0.0734233749552974,0.1490261760268924,-0.0080026306208089,-0.025303787330633,0.1983745539665709,-0.1032806792577148,-0.0911782644182489,0.0943251137802994,-0.2022995430887235,0.1887589847314388,0.2052348811070535,-0.1059822892986516,0.0381652428779916,0.1370043248320097,0.0753800606896176,-0.0969113552427067,0.0136916727000087,-0.1612710375896625,-0.117481842796777,-0.0579358119717727,0.5271551846450732,2084,1.107279,1882.091144147049,7.540669931175083
1400000US13089021217,-0.0130797724317199,-0.1928096364177488,-0.0723637150879257,0.2067168368607379,0.067494362680575,-0.099401583273531,-0.0058960001072291,-0.0095454556465329,0.1148406816146192,-0.1476189363206685,0.0627024685566582,-0.0897067390064016,-0.3034742354670458,-0.0281073090490142,-0.0547264772111346,0.1061052630219227,-0.0825343372378513,0.0970176996053143,0.0047907495624232,0.046569563187285,0.0592771450988079,0.0691131616496604,-0.0335850617634929,0.0599038023847499,-0.015502875627127,0.2043005426916007,-0.0995443010056455,-0.0419314616688751,0.0232078159419726,0.041630316118359,-0.0253488651268012,0.0185110669119216,-0.1689010940546569,0.037377533456834,0.0051308764115046,-0.1664406404777216,-0.2319154119284295,-0.151815256326664,0.0119028789776319,-0.0225469739137347,-0.1782001503961748,-0.011796467558174,0.1970689012305896,0.0060988405008057,0.0453953445364826,0.1352200708987069,-0.0028588634297235,-0.0493785175071197,0.1722607364185244,-0.1601596879451981,-0.1405270091725112,-0.0028015223099477,-0.1766668255491666,0.1993050497312097,0.2164655900119897,-0.0335919088123489,0.0058262805833219,0.2017765750525613,0.0505302614476618,-0.0843680770854527,0.0619747250834384,-0.1416416993758936,-0.0088915634243236,-0.0444311018882708,0.690175420105174,2658,1.648612,1612.2653480624913,7.386015570523981
1400000US13089021609,-0.0250530415010098,-0.1770847568039615,-0.0642220458781845,0.2085756655281399,0.0659687078395299,-0.0985117754210013,-0.0269630058672208,-0.0100763955661129,0.115567469689356,-0.1492293319679398,0.0556333985443671,-0.0735328874881118,-0.3018141550821895,-0.0246767882856699,-0.0639113509540785,0.0967517708249965,-0.0728314158119422,0.1145011248856796,-0.0148833104193904,0.0210773720603913,0.0531135001732499,0.0541218089663544,-0.0391358485714662,0.0647347643435016,-0.0269321580773358,0.2073648032915357,-0.1098122497203613,-0.0585181138933492,0.0136216992624078,0.0480966189320742,-0.0235178510239774,0.0420723721685927,-0.1350158452286809,0.0409667092441512,-0.013483413054426,-0.1428336621522823,-0.2139087088700422,-0.1222516027707228,0.0267813053961769,-0.0177446000843816,-0.1622382971566839,-0.0290976139167943,0.1891114853638995,0.010657714870224,0.0534942580745705,0.1378548255952919,-0.0133709747754674,-0.0320493921198586,0.1740727707595167,-0.1705162718968318,-0.1223051926857476,0.0250042782185119,-0.1648284862709319,0.2158203158118709,0.2189043534457777,-0.0359903450990458,0.0075377012338084,0.1983021729556517,0.0642690198308401,-0.1033556708966891,0.0557556139672436,-0.1415768897750403,0.012070777997348,-0.0275238344469222,0.6597226621397493,1711,1.74733,979.2082777723726,6.887765077422825
1400000US13089021405,-0.0243992432669652,-0.1982536263292755,-0.0037102165253148,0.1796623719470055,0.0657516883372855,-0.1392949978098133,-0.0405091693037332,-0.079911172188471,0.0896297875046768,-0.133284462396151,0.0772379118022273,-0.0660651196600096,-0.2991994051379244,-0.088136952204442,-0.0785118162594725,0.0756767389605463,-0.0644466186770398,0.132952165253883,-0.0559093827835529,0.0271226722001442,0.0520025261525337,0.0878544612968412,-0.072500811614259,0.0751208254048413,-0.0494332392329409,0.1929406660529004,-0.0814777014551468,-0.0555855344823631,0.0466561829443441,0.0324193888732041,-0.0309005790572543,0.0011616945894128,-0.1315181288950507,0.0167982450299353,0.0314916165190383,-0.1837162635423863,-0.196502471219516,-0.1275482400590492,0.0003834852086849488,-0.0393677811095604,-0.1873006418939344,-0.0339417495198866,0.147258812308012,0.0066666408834288,0.0692459362770493,0.1469330705200952,-0.0066015126583511,-0.0266983989043413,0.2014907546964959,-0.1397796878973501,-0.1094469964447201,0.0276373082020523,-0.1902154471342329,0.2005275702615235,0.2082685119976364,-0.0906261249027328,0.0381689039689598,0.141579865045677,0.0575678939142934,-0.1018183376380852,0.0318826677212722,-0.1581921177612669,-0.0470082649451811,-0.0560637273387855,0.620266098664718,4696,2.403002,1954.222260322713,7.578259154102069
1400000US13089022304,-0.0433994153805461,-0.1575399397209261,-0.0461870160899355,0.1942921164327855,0.0682281549781159,-0.1270767653684979,-0.0164777416417401,-0.0249024749754824,0.0937721614472924,-0.1433268600271045,0.064773558961274,-0.0848918238578981,-0.2973536645222708,-0.0520025200803594,-0.0652659410478394,0.084780021279231,-0.0716461141327213,0.1059645869598698,-0.0535107354902757,0.0298792008802962,0.0563512618477839,0.0641662187301952,-0.0642271207820637,0.0725767097569694,-0.0200679226404411,0.1744944931640501,-0.1104180950962443,-0.0739743933062593,0.0256772265332749,0.0557549582418079,-0.0353102444515764,0.0205917298549582,-0.1125697784930358,0.0307592218281121,-0.0041333186007375,-0.1535582849375359,-0.2227542099354591,-0.1398673815700825,-0.0048952255601262,-0.0479015030924432,-0.1627528651543219,-0.0155889738446359,0.1721716104674514,0.0084214736108546,0.0475742238728914,0.1377961045428538,-0.006216498310473,-0.0458715288933847,0.1888988840705864,-0.1445552610591851,-0.1399154190455895,0.0368392988737568,-0.1667199009905832,0.2040925231223843,0.205092635630691,-0.0273414876608441,0.0137737704912288,0.1736322919149057,0.0545706908763344,-0.0944197894379407,0.0269077481808973,-0.1636009585413244,-0.0203277369199115,-0.0294223743970064,0.6808404894329811,2921,1.878333,1555.1023167883436,7.349939458867196
1400000US13089021602,-0.0356661994147592,-0.161085741384033,-0.0523745338436137,0.1984406908920634,0.0692260023616482,-0.12723478243582,-0.0276032555653554,-0.0245738582489735,0.1041067972673124,-0.1400745651757371,0.0520257484615825,-0.0815847499255596,-0.3025617918517062,-0.0420327613740347,-0.0771572973754691,0.0779952213953325,-0.0825769405626476,0.1120464696602397,-0.049422237620606,0.0376126096562,0.0505084783346006,0.0543128318173204,-0.0452846013941551,0.0711507129119351,-0.0317569179591064,0.1808742513811712,-0.1178702800768896,-0.0661058051226523,0.0236989037874042,0.0573114291947933,-0.0367862683504488,0.021920472323529,-0.1186293485137145,0.0283749591894607,-0.0063131896095626,-0.1415630237900206,-0.2165056852799384,-0.1484718590021445,0.0087413743041164,-0.0361572088931611,-0.1610625849309645,-0.0170877905002369,0.1709862983950922,0.0065278179049274,0.0382219100584177,0.1421942748300938,-0.0138264888638544,-0.0491918937843135,0.1678058522501183,-0.1563887907630492,-0.1399587143245252,0.0465036734875099,-0.1534168647407932,0.2054266754264144,0.2009460412420954,-0.0389511005139135,0.004604940665089,0.1921850967118538,0.0541254975025138,-0.1036959005560444,0.0411772992328615,-0.1608113427545034,-0.0125786160254604,-0.0290258117746377,0.6863041359619819,3457,3.18914,1083.9912954589638,6.989327243323912
1400000US13089021226,-0.0256001044689521,-0.2521932264839818,-6.880280721969229e-05,0.1276926728670397,0.063503265245005,-0.156623289514865,-0.0775455478380015,-0.1062533875202854,0.0161139145229043,-0.1141341060324831,0.0616985992965496,-0.0497717794125878,-0.263338371771095,-0.0930451544562082,-0.1039241671451951,0.0043764273965432,-0.0335036493422793,0.1336951889187734,-0.0867189268780379,0.0357849537669147,0.0283145618598648,0.0172109664561486,-0.0992168180534187,0.0319403928139433,-0.1037553632712616,0.1746309006310153,-0.0755315296751039,-0.0340263913808279,0.0176129428169086,0.0308830037969859,-0.0178416604947045,-0.0289767346358354,-0.0643294872341604,-0.0077642119665795,-0.010790835561376,-0.1414918365392333,-0.1852620190461871,-0.1236460221575005,0.0526691435888447,0.0616953312835751,-0.1738475191549179,-0.0064130727381227,0.1273702782776723,0.0002915366044122001,0.073679627223956,0.1349371606705084,-0.0314461119010689,0.0252518623235691,0.1680981366152434,-0.1309042520141575,-0.0814200322424747,0.0953541390984034,-0.1895363388444271,0.1786968376645272,0.2182240031953727,-0.0897743173135485,0.0154379077263951,0.1643219450642475,0.0633179059763427,-0.0774397644153581,0.0292283935370021,-0.1777090973713651,-0.0992847784031151,0.0016461729343528,0.4698293146507473,2631,1.302967,2019.2376322654372,7.610970423211604
1400000US13089020802,-0.0630676859001515,-0.1998907251128903,-0.017776016877325,0.2092341014038843,0.0513703573795088,-0.1243987845832249,-0.0234757946989239,-0.0518481613062743,0.0925328886324895,-0.1453452036478629,0.0606595067197275,-0.0917184524747527,-0.3031910930728998,-0.0773432215172103,-0.0800972569703896,0.0972419466664153,-0.0840092552935575,0.1219494082042906,-0.0399636654697696,0.0355447778056079,0.0483651037430008,0.0960985657579144,-0.0590305994602962,0.0451925585676849,-0.0418638021513377,0.1962464506728015,-0.0856949181695161,-0.0632740600784421,0.0302072354811818,0.0518504615676734,-0.0306356063306703,-0.0154071190760203,-0.1418443800698966,0.023366740703095,-0.0214235707188439,-0.1544282877044107,-0.2023117115346968,-0.155679007883446,-0.0239511651399982,-0.0378885918496347,-0.1479529852788347,-0.010515962727642,0.1644412212757984,0.0019756615165414,0.0661677501449596,0.1357749369085621,-0.0011513994678865,-0.0505975308744916,0.1941082925731284,-0.1463823166811178,-0.1309286353138327,0.0405674329328096,-0.1845358690919948,0.2055593705093039,0.1967000961368894,-0.0569829980340151,0.0188370510848571,0.1767902217306288,0.0716252179547572,-0.1006652420802247,0.0276195377335443,-0.145786250605678,-0.040426950537443,-0.0427602314465249,0.6631691597642271,4415,2.697929,1636.4403955774967,7.400889567199593
1400000US13089021421,-0.0306365750076726,-0.216309933459504,-0.0361460101355405,0.2066957510635912,0.0808046769898077,-0.1196903536583603,-0.0513767622241067,-0.0549646416299943,0.0751813846724466,-0.1299393871484475,0.0546150099701734,-0.078765688411371,-0.3131986680069933,-0.0652285750270882,-0.0759041912600222,0.0591333766339307,-0.0614407475085301,0.1314841067000928,-0.0259742290173051,0.0355909625063862,0.0425327414103663,0.043872624937698,-0.0585064764638487,0.0611850971185419,-0.041739715027523,0.2245896925766054,-0.0818553316877903,-0.0537064822079962,0.0300563780573557,0.0327781702194548,-0.0442861108392872,0.0084102676207087,-0.140313359118996,0.0404744536286215,0.0034661722440385,-0.1664332138904407,-0.1854899380049778,-0.134976027550339,-0.0001177291264619985,0.0184287405514115,-0.1596938637690343,-0.0200221143317742,0.164910606860437,0.0217038992309584,0.0529124220129001,0.1475810385449016,-0.0285981652873767,-0.0337521794068053,0.178470908838972,-0.161463545853843,-0.1124211424704982,0.0389792404815416,-0.1651849451491044,0.2154942147058982,0.2157804968186881,-0.0956531581052415,0.0262145239068321,0.1755203127671787,0.0492084834357788,-0.1120434133983756,0.0513685141988702,-0.1481298866890356,-0.0327738217186933,-0.0402184591460204,0.6207160793471511,2546,0.633672,4017.85150677322,8.298751445961992
1400000US13089021227,-0.007142102569382,-0.2025333256419309,-0.0331560907024513,0.167004495903546,0.0632208198961184,-0.1214937898017713,-0.0306000399675478,-0.0611325695254699,0.0931794202616279,-0.1376306274771647,0.0625200105404155,-0.0688361835356225,-0.2895470933929431,-0.0707380388490532,-0.0681322204058381,0.0821831686907759,-0.0623374117589183,0.1194817744061764,-0.0238612661051676,0.039574105952856,0.0381295970796087,0.0714775842502056,-0.0667141268454322,0.0621552516714559,-0.0513067574507153,0.2021104953158528,-0.0992820274926828,-0.0470042473961229,0.0332788387683857,0.0334844751324067,-0.0203257927080792,0.0034814225142788,-0.1419218765686363,0.0215725043285296,0.0323215779623071,-0.1646955848458705,-0.2100836390991366,-0.1307868626539736,0.031507613559635,-0.0049863813766109,-0.1810821800256948,-0.0147295607143906,0.1742745888733085,0.0120453359952792,0.0675256649205518,0.1304217827095462,-0.009677893193255,-0.0163465871237381,0.1870391725585169,-0.144951799770077,-0.1097142941342257,0.0165745730943588,-0.1823415450607724,0.1952122348787432,0.2233730729374176,-0.073478475464577,0.0245754462268372,0.1710883236611399,0.0564254782923174,-0.0858015759771277,0.0403605296920344,-0.1436403348123613,-0.0503095738256903,-0.0427686860444353,0.6113174297074874,5183,2.372894,2184.252646768039,7.68948672865677
1400000US13097080408,-0.070623223970473,-0.0244784833178631,-0.0914834466794703,0.133473549874364,0.0446913784454167,-0.1139505086549992,0.0219529676681377,0.0669174294200756,0.1405435397479769,-0.0632300836435834,-0.0202067173045912,-0.0668152190033349,-0.2267901746787496,-0.0007113720472501485,-0.0605222337353806,0.04415892669428,-0.1064534079167135,0.0181920790953485,-0.1306632710413795,-0.0206963761209835,0.0068045645244385,0.0516009608916175,-0.0562744224857231,0.1091736145040833,0.0151428354656714,0.1468304536725892,-0.2068012605243439,-0.1104470029447424,0.0118036344747019,0.1338816645133506,-0.0534211951679591,0.0402966229004473,-0.0266154202991578,-0.0554059944493414,-0.0569371576551967,-0.1501664911044945,-0.217796252668934,-0.1538556924462018,0.0807050525340985,-0.0646140825519035,-0.0846520627777772,0.0491329791063188,0.1986707995032987,-0.0396977291282406,0.0274399244364695,0.0906591172948831,0.0148476414077116,-0.1242660398684231,0.1641283326197719,-0.1298360396994431,-0.151603272354792,0.0612158533790215,-0.0720961420643194,0.1869526512561853,0.1248297606569496,0.0977594205308379,-0.0621140539359463,0.1646540974314296,0.0438587953570218,-0.1020184692980991,-0.0383544693649934,-0.1912771610218632,-0.037523070731138,-0.0012329347076354,0.7579470805001648,2944,43.58833,67.54101384476074,4.22743230835283
