cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,fam_inc_lt10k,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US09001080900,0.0244112306163439,-0.2421424190286336,0.1076948542495345,-0.0260041189052912,-0.0038103935888666,-0.1583671329634109,-0.0822575439309248,-0.0859488866233737,0.0420389743395178,-0.1816892072758609,0.1324578904840779,-0.0204757597840007,-0.1789339242979111,-0.1865379631104911,-0.1117257153118743,0.0961916722364097,-0.0330944572482403,0.231217043508172,0.0095281578572773,-0.0012934409985227,0.0462877543602203,0.1230465033094869,-0.1286830150847062,0.0590861731767949,-0.0533735083400068,0.2154175913467713,-0.0055326292720112,-0.0769857251888575,0.1147882494226954,0.0082491665340092,0.0080230742196818,0.0475864650651445,-0.1646653768777385,-0.0210737056406801,0.1169081380509033,-0.0508017535789199,-0.1066889370040541,-0.0586456255334191,-0.0186842089164058,-0.0190297001847939,-0.1741874170167026,-0.0849797766352807,0.068836006309709,0.0732959860511861,0.2310308090867705,0.1455632974936618,0.0334670223729266,-0.0155914572663943,0.2776759406241337,-0.130937003725904,-0.0429902252949401,-0.0164478524480052,-0.2239835306788553,0.0699738153379868,0.1655440185884561,-0.1508121016176128,0.206544317969406,0.1073107437068597,0.0028679595382831,0.0379625507185106,0.042818866872855,0.0184662162200059,-0.1346633422371363,-0.0546092857340615,0,5091,1.848471,2754.1681746697677,7.921233763161243
1400000US09001074000,-0.002002439308666,-0.3259242609845317,0.0112354859467401,-0.1161940673277952,0.0313130463998595,-0.136125932400253,-0.1232468768676714,-0.1370423558513856,-0.0840671326111165,-0.0664803309054073,0.1188898974386017,-0.0456724756421042,-0.1234447384426863,-0.1853469175470463,-0.1158806077294649,-0.0733905563703406,0.0225496205945979,0.160524324471937,-0.0813554678436861,0.0511864210758264,-0.0135192762757497,0.0505789090162304,-0.1516933002876583,0.042615908859347,-0.1665207353709446,0.1466916830578247,0.0115275422772921,-0.0797410301707003,0.1225487591171,0.0071874721293799,-0.0111301667361509,-0.0114863800257124,-0.0158441934098109,-0.0934106835353555,-0.0059404155031728,0.0220914224055808,-0.0277118999987326,-0.019659104272704,0.0370268756803876,0.1684727631623857,-0.1142947411271416,-0.0638591971486171,0.0456162461601201,0.0364096308118322,0.1771261675294759,0.1343884080922315,-0.0042652856657757,0.0560450747634966,0.2194634134166144,-0.1261249216776652,-0.0413884728926343,0.1402957701070621,-0.167599564651952,0.0763040816907088,0.1601501745584531,-0.1308040590109367,0.0851701719894106,0.0886418261565315,0.0356914657711394,-0.0186462434517584,0.0430662791944274,-0.0941137947490458,-0.1215918310835943,0.0748198961181874,24,2042,0.944567,2161.837116901183,7.6791761188647465
1400000US09001061400,-0.0020405787210617,-0.3152641841834139,0.014669704491444,-0.0208430167647249,0.0214150141003702,-0.1964758938633968,-0.122631784217378,-0.1111334826904522,-0.0803939193173156,-0.0975282974181432,0.1469160661363698,-0.0441680973647882,-0.1362922319781887,-0.1981592996520959,-0.1698002799305583,-0.004781140038523,-0.0183653915979392,0.1836434932406641,-0.0575059643543577,0.0361045757272526,-0.0027590852170179,0.0311872703220161,-0.1803614553938131,0.0020127422060322,-0.0584219142619796,0.2214843226635158,0.0337465287410099,-0.0219142787242672,0.0576146734925706,-0.0046040333766446,-0.0362323973220867,0.0018033966375003,-0.0990101438916767,-0.0466168520625235,0.0851555365815262,-0.0485999451159647,-0.0697420028094312,-0.0522726046110828,0.033742405483616,0.08898725647213,-0.1400432853670658,-0.0731761695728399,0.0885131256929233,0.0764759468040908,0.2135756134502382,0.1287501709824708,0.0410668199750255,-0.0082989447321993,0.2897016501286956,-0.154793350832612,-0.0391832743388848,0.0503156675252152,-0.1505318983436682,0.0611126662374668,0.1827395753078122,-0.1151251641688714,0.1970179206245761,0.1131119978440196,-0.0198646005720516,-0.0154558034900952,0.0751444964725201,0.0011047608094744,-0.1391069639661876,0.0174724384310469,0,3223,1.615561,1994.9726441774715,7.5988867514555825
1400000US36079010202,-0.064318363293121,0.0631522371419132,-0.0211462726141519,0.0298449844633974,0.0374150277870268,-0.2390260722997939,0.0282954972512158,0.1645401289366593,0.0800053740041166,-0.0176765259707558,0.1415648851776048,-0.0342937186192329,-0.058386200272463,-0.0871567086877227,-0.2452135158948579,0.0531784162297404,-0.0987420680553758,0.0190674646826309,-0.2695759710578674,0.0336778701167052,0.0353845002339262,0.0223936454790832,-0.1737507347697583,0.0607453374782353,0.1327622148409454,-0.0206088636035529,-0.152874602352448,-0.1381442583010497,-0.0019988808237072,0.0850982584058658,-0.0386686573699024,0.0927630580327415,-0.0076024685874365,-0.0347384344097096,0.0238884461057092,0.038664227595077,-0.0727216057880825,-0.2235957312220564,0.005744127446745,-0.1976863844025492,-0.0190598777754713,0.0620314425956195,0.1148635882815671,0.0008852624200268545,0.0477176356222389,0.1254234524620383,0.2489397886354307,-0.2869441081041005,0.169367875076348,-0.1537470093635258,-0.1033451881651573,0.0449060541671188,-0.0403094017799358,0.0777968881683477,0.0417179960912793,0.1730720796404986,0.0959229261513599,0.0391647762753907,-0.0261798144373642,-0.0374094655985085,-0.0194615896267962,-0.074895748135915,-0.1494559585227688,-0.0096444062668233,0,3640,34.308092,106.09741864980424,4.673738874920515
1400000US36119012502,-0.0814266540219573,-0.0162316223674654,-0.0076309754367977,0.0168577856380024,0.012024850613012,-0.2580290452390106,0.023465749412619,0.1301320428894868,0.0928154880601477,-0.0391393259002947,0.1814643092827543,-0.0802335484642658,-0.0918760230680506,-0.1050513754538851,-0.2365456403947198,0.078031955572643,-0.1207685946430859,0.0461119248152419,-0.226845323422615,-0.0717259269511725,0.053207736511598,0.0437771578452731,-0.2107861817249772,0.0080421581443034,0.0938804582852747,0.0565481337946943,-0.1471460747575717,-0.0476129666367636,0.0590092480669827,0.0897176204024092,-0.0349280772352513,0.0869409762057328,-0.0483683779742833,-0.0245251040198214,0.09192663608014,-0.0392969240890255,-0.091225862189756,-0.1760228110555767,0.0177896200606604,-0.2219841831774101,-0.0586086322354649,-0.0344330389166559,0.147781894485027,0.0364629686018197,0.1015124767397153,0.0949671172625912,0.2057815137767522,-0.1915657013968985,0.2742629108462555,-0.1554096588491604,-0.121734742022299,0.0380285872954846,-0.0763660882566533,0.0635975059165277,0.0826383917296765,0.1635455956256138,0.1701709776581655,0.0521416330471185,-0.0209937921312315,0.0115702931351189,0.0132065772993293,-0.1093458386090818,-0.1046818943141526,0.0211356507326241,21,5528,36.640023,150.87326773785048,5.023046408188452
1400000US36119008200,0.0724301244786021,-0.2094368806740353,0.0710635066914735,-0.0026041472259413,0.0494282871489319,-0.061325744446956,-0.0366039656181716,-0.145242506264502,0.0623833662738915,-0.2495951035454088,0.124632945581425,-0.0065087606428915,-0.2372755743345718,-0.1791578113558952,-0.0912206399162286,0.1217063247803802,-0.038811388739159,0.2136174142531187,0.0155580516963904,0.0839692503269906,0.0246652717644354,0.0276946439231915,-0.1048776060231955,0.0741334353428039,-0.0605492359915687,0.214461929022274,0.0013553658333961,-0.1458837439794126,0.1045889501332112,0.0312420387210949,-0.0320892119188792,0.077595884072419,-0.1567342131650177,0.0137746170297856,0.1161507035369079,0.0019085044600163,-0.1126974047476907,-0.1506808475286853,-0.039966692362234,0.073087374589209,-0.1666044640735396,-0.033316973178078,0.1024564576052117,0.12151745269987,0.2584424158470167,0.1156802234934766,0.0172339745633202,-0.0510072701067815,0.202572323362294,-0.2013685497846789,-0.0489492135803971,-0.0488875133066331,-0.2140014026302215,0.0470041093587893,0.20155130129695,-0.1514520391268144,0.2088873896587899,0.1484151244496222,0.0010479154712431,0.0630525484013686,0.0355344735982874,0.0313906016047171,-0.129194499989374,-0.0529913852229235,9,7613,2.259438,3369.4219536008513,8.122793224292078
1400000US36119015000,-0.0869177001247469,0.065704844084644,-0.0477323751614629,-0.0010045046563093,0.0089250197393806,-0.2585518565279655,0.0433469916282014,0.1610148869505755,0.1649933564589123,-0.0169647473493372,0.1533267475148478,-0.0489518473389938,-0.0513807914962052,-0.0847009776809435,-0.2321731517912799,0.0837688210179928,-0.1230638076525862,0.0358077185885941,-0.2617071053335633,-0.1020616247276006,0.0651113220221134,0.0778946067693412,-0.1675695694372001,0.0653767301572531,0.100541822435092,0.0572980372643902,-0.1253331004216624,-0.0392228357143615,0.0117571436384386,0.0916466917311031,-0.0478776577031046,0.0573192309825697,-0.048810739871209,-0.0630445003168135,0.1288667129147148,-0.0743239278143295,-0.1121598483835201,-0.1924997412200523,0.0617933292962496,-0.2755470950157957,0.0073827277882553,-0.0198271517091079,0.1764367064284046,-0.0328686547263674,0.0603635750402183,0.0932008329468638,0.2149957399942338,-0.2676758684268285,0.2095815336805944,-0.1524552400092186,-0.0953531657309969,0.067777829864166,-0.0579582256282056,0.0573074198109645,0.0698203513257988,0.2117940511203026,0.1486189593442801,0.0552468103792313,-0.0169633794985876,-0.042377841191012,-0.006967158871375,-0.0673484362869387,-0.1323664987969013,0.0125769511279249,6,5149,55.344603,93.03526849763472,4.54366990868464
1400000US09001070900,0.0285092278288509,-0.316028807356859,0.0825227404829457,-0.1030128984079867,0.0263408541127776,-0.1616755760417472,-0.1277346167275453,-0.1788872223877051,-0.0705453044313433,-0.0963375161983909,0.1088866127157927,0.0203906813606431,-0.1327038765032039,-0.1849160620458617,-0.1443558275231906,-0.0603112532490267,0.0463411064337947,0.2186239910172285,-0.0253095614349407,0.0346440182439542,0.0016397843273013,0.0982874319632238,-0.1206574561882516,0.02562286237534,-0.1203862640114591,0.2155489636234622,0.0261225624158735,-0.030826906639185,0.1152337637218086,0.0068063139219927,0.0222399619928471,-0.0555591164240433,-0.0512448775143151,-0.1159448426687993,0.0619534707337745,-0.0666167491511294,-0.1228385287642761,0.0130660363240839,0.0467268487920077,0.0928974245705624,-0.1565935112832323,-0.0939781235964908,0.0226840962309552,0.0320844244360883,0.2306754882659923,0.1187495945623585,-0.0121841613141053,0.0527812055563559,0.2948174066854424,-0.0752924438586508,-0.0198859572872658,0.0746023198117269,-0.1931789932433366,0.0506904646123245,0.1924233232910654,-0.1657764052468655,0.116221954173016,0.0542866437808043,0.0073463520415296,-0.0325864394789881,0.0769065445791823,0.0043341272950018,-0.1660263849545433,0.0050263235087191,162,3047,0.442261,6889.596867008395,8.837912988268544
1400000US09001080700,-0.0029304397872252,-0.2883740791678343,0.0327267236292294,-0.0506333498773514,0.00035485965787640246,-0.1596263257455225,-0.140661989871253,-0.0816876574429319,-0.0432291655224137,-0.0856572003840241,0.1488427687206682,-0.0489342528590812,-0.1326774671650687,-0.1882811344741368,-0.1199929971282443,0.0134477015006949,-0.0247190587983547,0.1693634215292472,-0.0707920134020334,0.0201662987170245,0.0169318678175381,0.0616699334886236,-0.1583343150715947,0.0587732244298552,-0.1057046854272926,0.1570657308272864,-0.0024939808060985,-0.0752112748613359,0.1052214967099021,0.0052194652097146,-0.032960736413944,0.038502487070966,-0.0736053062921615,-0.0645815113965775,0.0217594763848085,-0.0003268748837460991,-0.0253926929417231,-0.0365045450944437,0.0165431008465664,0.0862750264565967,-0.1398137048436062,-0.0635568720460134,0.0635152114503267,0.0674170279903826,0.1999130926288621,0.1574849339189177,0.0422271310024727,0.0102331100675069,0.2656319809495877,-0.1444760865081574,-0.0367689056582458,0.0833181589814862,-0.1747505877429908,0.055013797049992,0.1450520334459974,-0.1248303431665256,0.1594829779651027,0.1176164197008386,0.0020832943882392,0.0118908989250504,0.0491833613154527,-0.0569317915518508,-0.1147038256991435,0.0210699054577261,5,1900,1.750428,1085.4488159467285,6.990669689471977
1400000US09001020900,0.0029264868907783,-0.2169103030218507,0.0407792116784859,-0.0127552400428098,-0.0068306839004382,-0.2075792090438268,-0.0558947299789497,-0.0751229796728036,0.0136830552491523,-0.1534750568308706,0.1518736518869622,-0.0366439447739986,-0.1755990293504778,-0.1746547760353796,-0.1469470462704228,0.0739095908709855,-0.0600223398244532,0.1797072999543859,-0.0683603462243205,0.0229119426795723,0.0401517584009926,0.0733599390412157,-0.1878510425734866,0.0439321062645158,-0.028524007261224,0.1604132553368304,-0.0251197767544484,-0.0732181586485031,0.0962399576638223,0.0266265808945808,-0.0066493438071088,0.0553075659358025,-0.1119229356790189,-0.0124434113204451,0.1091568403672615,-0.0410085790374103,-0.1184651924371102,-0.1084732221613136,0.0117722113624546,-0.0593637032885638,-0.1724485572021443,-0.0644742967219447,0.0967369150083393,0.0752509668888841,0.202465634222499,0.1205475829768511,0.0671738580326018,-0.0323214122592418,0.2832696498325679,-0.1427237274187868,-0.0838779693553147,-0.0061671008518139,-0.1773689347066592,0.0718767324849497,0.1599992681603536,-0.0792173360333571,0.1873229760360847,0.104859638787851,-0.0047183829743709,0.0346842622220298,0.0415021491396848,-0.0572489315334184,-0.1322366999049382,-0.0043988571868285,31,4605,1.64022,2807.5502066795916,7.94042368850118
1400000US09001060100,-0.0356727242688011,-0.1867624920185888,0.0319080888182675,0.054592079780705,0.0245337073397837,-0.2092536367414679,-0.0173812878860857,0.0212765946409587,0.0383024233884026,-0.1608000963947077,0.1170896196151267,-0.0867333433588901,-0.1965966318535628,-0.1391703729838579,-0.1508960612976314,0.1368814142729087,-0.080152561374486,0.1533107971185905,-0.050110466398657,0.0126255686388426,0.0483271934164439,0.0110659812372421,-0.1628437672510138,-0.002462881978688,0.0237584950207328,0.1448620832243346,-0.0673006197483608,-0.1307715781757331,0.0983316236950242,0.0223703052985697,-0.0419857091949173,0.08708297384884,-0.1659316839179404,0.0337987643197047,0.0529589453084268,0.0385472156170017,-0.0477082813558667,-0.1294812881118757,-0.0605480666714144,-0.0123302855845786,-0.0517164702881874,-0.0132996210132545,0.0893508061827152,0.0871485726987219,0.1781551375731903,0.1165032426368946,0.0991904010252556,-0.0628326847091637,0.2460179075450172,-0.1813042616238133,-0.0970724860674479,0.0142732660369529,-0.1553718317840511,0.0898084054017665,0.1410779736703946,-0.0366195885458232,0.1967154877998497,0.1444637994210086,-0.0043135701450666,0.0662213001792866,0.036320988502527,-0.062869910723572,-0.1027134327763015,-0.0445449854788564,7,4169,3.837602,1086.3554897042477,6.99150387110253
1400000US09001010500,0.0175193807456037,-0.2625272273957994,0.0255087519102827,-0.0114907621876545,0.0393992014158829,-0.198971041016516,-0.0936772121279338,-0.08834446308262,-0.0384806894563371,-0.1036757448672404,0.1215818881313204,-0.0211191177781435,-0.1732480481673689,-0.2026616192869804,-0.1536155325197451,0.00753209312569,-0.0068427855134575,0.1953635007538102,-0.0704751223821591,0.0416928103902481,0.0133416188785875,0.045343443770281,-0.1962060102018118,0.0344160766773504,-0.0326498056238627,0.2215184928624236,-0.0101312102627972,-0.0561833796064868,0.0632928071842665,-0.0078236721168565,-0.0308033425435173,0.0362335180134492,-0.1143178064790897,-0.0207511263434183,0.1145298557086192,-0.0653673446414579,-0.0909560937331329,-0.070209768762615,0.0418921480824767,0.0206687473653563,-0.1487851068538295,-0.0662184441527224,0.1004521465029496,0.0743879118986666,0.2161811144220973,0.1171260693295091,0.0389485069838906,-0.0064492891928221,0.2714476351293908,-0.134873794409281,-0.057615675132347,0.0274003508592392,-0.1593097447298526,0.0978669454430414,0.1875908600392355,-0.1210570168921704,0.1940821098951713,0.1097959002828331,-0.0290539049581557,0.0149556111642011,0.0701078603213329,-0.0432974078984542,-0.1520517286002798,0.018144302356845,18,6469,1.916409,3375.5842307148423,8.124619894865406
1400000US09001070200,0.015499020094718,-0.2950803774044753,0.0597392843922887,-0.0792157945537489,0.0106747580840254,-0.1650203874738313,-0.1228489058105867,-0.1495573676397249,-0.0829334042029047,-0.0961449092519055,0.1264540889282828,-0.0180197251658444,-0.1228657391289051,-0.1929768760725356,-0.1412191650261603,-0.014219499004588,0.0220301584020595,0.1957379305878835,-0.0215937343014489,0.0290294752305068,0.0122230209258514,0.0727782153757273,-0.1384332497863996,0.0374362541797666,-0.0949690138193615,0.2008679941160323,0.0203154674790359,-0.0523424244121742,0.1021809538951157,0.0065188059914823,-0.0053580207807285,-0.0033594766548602,-0.0639056886284742,-0.0793725368852369,0.0609688254250197,-0.0517784067861542,-0.0878542831797336,0.0052941417215684,0.0176043374178232,0.0640054477129938,-0.1684628632734641,-0.0852433552757923,0.0368495847641546,0.0686655975717686,0.2209863189690999,0.1495170614415246,0.0054056423448428,0.030630544585232,0.2859484880412339,-0.1207828336085675,-0.030272863369963,0.058417837313817,-0.1850668451607988,0.0438682765181024,0.1809334356666641,-0.1512636271613721,0.1603886349810355,0.0869093194216138,0.0177135247116074,-0.0141027530327548,0.063926030474349,-0.0060370966512899,-0.1467516684005178,0.0077611188456692,51,3829,0.843488,4539.483667817443,8.420788820122521
1400000US09001073800,0.0257296222653388,-0.3222486720995884,0.0437758209483556,-0.1118819317546536,0.0462403490199542,-0.1861701830050688,-0.1246872214004817,-0.182918865190681,-0.1194398400442677,-0.0964448167188284,0.1176447310784861,-0.0214712585168241,-0.1409252818207703,-0.1968345167368252,-0.1786004650037996,-0.0685563810632237,0.0307237519490467,0.1962581124553029,-0.0454878715685455,0.0470981238166902,-0.0089712376117639,0.0315593219705805,-0.1508857117386033,-0.0136690247217035,-0.1316544491467055,0.1989305378475538,0.0297209388575522,-0.0215408282075241,0.0863596867673288,0.0183065786618032,0.0068862235877845,-0.0541703336679354,-0.0228518529410208,-0.0836882982933085,0.0459143261474465,-0.0282201175632471,-0.0992319628156333,-0.0233482503772271,0.0408539911638761,0.132554261784752,-0.1173573927240889,-0.0577138339874148,0.0261949833961378,0.041773029612427,0.2140636817802741,0.1050458367900724,0.007229882992433,0.033207359772419,0.2681935781231696,-0.1343731397061093,-0.0162578896042106,0.1113243758261954,-0.171400617291737,0.0549014069257932,0.1760936225021716,-0.1264373992067281,0.1324976187855107,0.0792495070947765,0.031308387418185,-0.0409148842712639,0.070636649966301,-0.0218936501838606,-0.1697707062671982,0.0319646266050526,23,2057,0.527984,3895.9513924664384,8.267949832196111
1400000US09001110100,-0.0026860845427935,-0.3037175589797952,-0.0002824069980991384,-0.0373445009059781,0.0500951810650348,-0.172179633954882,-0.1296519317480374,-0.0798268737944653,-0.0942140989670099,-0.0630760611093771,0.1480686235979997,-0.0467433901480983,-0.1214661025950572,-0.2087517590022196,-0.1563761256172733,-0.0258718662547339,0.0259830786710073,0.165360429396866,-0.1006919488951856,0.0412149635400041,-0.0112999001924344,-0.0452438785053447,-0.181214107435967,-0.0033046604308242,-0.0553798151531066,0.2010150454324246,-0.0092620039024794,-0.0487806487866968,0.0568153276056726,-0.0133399790412186,-0.059118451351716,0.0290807362972417,-0.0337926574053261,-0.0484376123948162,0.0782555858460734,-0.0135311949916108,-0.0522966171106668,-0.065608539008106,0.025652301539518,0.1110961447002555,-0.1349836250113525,-0.0836332530670611,0.0805357263808853,0.0803477763757103,0.195811884728517,0.1313421414323101,0.0513576421800593,0.0091798348795182,0.2540738924099155,-0.1452055584213956,-0.0139610865914089,0.07891764145309,-0.1395838254553577,0.0983712896842256,0.1847260773207478,-0.0991746089246341,0.1910035149746984,0.1161234498950671,0.0030133965090597,-0.0245216744372164,0.0703679642476845,-0.0516339718629467,-0.1335560769599868,0.0297344433546883,15,2976,0.787597,3778.5821936853495,8.237368751733586
1400000US09001060500,-0.0796071102483728,-0.1146010448342592,0.0248938250207962,0.0843392552327233,-0.0020718290038816,-0.2096774224861968,-0.0240914887826957,0.0655685801736692,0.0495187752466235,-0.1131614681608688,0.1242743112838676,-0.0531547308038672,-0.1886046073984489,-0.0742103764764655,-0.188911093780227,0.083558793388107,-0.1182194877810388,0.1047915147093307,-0.1060396261107553,-0.0048096608231546,0.0508000792859142,0.0296402957835884,-0.1775585058821276,0.0071290373241219,0.03907731026942,0.1129769114698199,-0.1530686494357641,-0.131177035412266,0.121274458968202,0.067988751375423,-0.0183353713382194,0.120611805706195,-0.0985762008772881,-0.0180000479187905,0.0020615911126948,0.0675576221525876,-0.0726159740845384,-0.1526587996561399,0.0010565738979952,-0.0746264346567079,-0.0829477221076429,0.0003644308055430121,0.0975503481695147,0.0927241553813782,0.1802127222876292,0.12238790946346,0.1824097297904622,-0.0735670174602999,0.3206352557920931,-0.1761002030297534,-0.1373907192405615,0.0293043711956458,-0.1205585242634781,0.0957261261000726,0.125110236023322,0.0113056254504687,0.1555067377751208,0.1192333359440172,-0.030319427466051,0.0476169238152179,0.0261988610255843,-0.1218308071375545,-0.0859866861138656,-0.0376139207934107,5,2974,5.60899,530.2202357287141,6.275176691805466
1400000US09001071200,0.0352014979614049,-0.3223756720628413,0.0460015278844164,-0.0703427402072057,0.0384123034827191,-0.1640787492764125,-0.1295838287696249,-0.1610999706969348,-0.0811266448523461,-0.0757825084572255,0.1172555002598837,0.0124133361640627,-0.1275636005951538,-0.1949418179622499,-0.1628217614775344,-0.0442177092390658,0.0431195056994972,0.2124310581761868,-0.0257736758791233,0.0358021513637154,-0.0021000490685468,0.0801247810752601,-0.1422984422224251,0.0128110622411198,-0.0793143525137412,0.2431602700141904,0.0407066422403592,0.0067028823552996,0.082254969472791,-0.0178638294420663,-0.0059167780259422,-0.0443286978355784,-0.074434974042071,-0.0958217629930436,0.1070766098190058,-0.1031862154312435,-0.1243816210018587,-0.0111031389317155,0.0559475377554768,0.0921061675298357,-0.1657877168271914,-0.1117833253534535,0.0669824137216116,0.0420858077342745,0.2171031910665098,0.1153605853806308,-0.015960994487219,0.0374807301946971,0.2922775207934068,-0.0822766020428981,-0.0120395204639767,0.0436487601393547,-0.1687263725774403,0.0508925572441492,0.1966889859106834,-0.1630406056489239,0.1539559071390751,0.0778340303188065,-0.0112953444025691,-0.0535954483970536,0.0976075450290346,0.0355221582450621,-0.1782327772609823,0.0175672086275211,144,5426,0.556437,9751.328542135048,9.185261360312145
1400000US09001073900,0.0368373214285426,-0.3288351440852251,0.0477626673535512,-0.1183284264433025,0.0319803405650124,-0.1891024474564219,-0.1206957996155513,-0.1831524112807637,-0.0904027816753186,-0.0639027799827885,0.1081824889383975,-0.008941888338324,-0.1286255092225533,-0.1927598234295048,-0.1533856223580685,-0.0842944153976456,0.0523769388380539,0.1976455450197864,-0.0509764891197643,0.0459191367301772,-0.0103424413279757,0.0764856416461766,-0.157309395692541,0.0153740681908994,-0.1243394583668914,0.2274709738693724,0.0035948073176893,-0.0040226375072845,0.1134922298263367,0.00058275065088938,0.0180399529150022,-0.0697441058384524,-0.0481371694999503,-0.109218931213759,0.0955162433208403,-0.0783819820004245,-0.1196871087117891,0.0120955489564379,0.0603556303249658,0.0783447952069892,-0.1792301541438515,-0.1085277967799758,0.0462681323000346,0.0402513109427805,0.2024217542933796,0.1253940213103495,-0.0388129778298134,0.043888479883049,0.2521469850736856,-0.0690110654842526,-0.032215460898165,0.0819821803664041,-0.1639152286492017,0.0751914491905984,0.1977788830139854,-0.151533269130443,0.1236109116149805,0.0792878309801622,0.0246412819186392,-0.0482716486376382,0.0880070385484895,-0.014842767615579,-0.191998538745636,0.0335530297868725,88,4051,0.510134,7941.050782735517,8.979926805870642
1400000US09001245200,-0.0787537541305312,-0.0100558403493448,0.0063532235827986,0.0385148387787148,0.0184604123962561,-0.2369424666604726,0.0051327269682995,0.1299726635974297,0.1185166391952667,-0.0573463681897446,0.1664797990108515,-0.0711366093813331,-0.1103248124377333,-0.0908986637932528,-0.21959975751667,0.0957342455067774,-0.1037010671643932,0.0623015416024932,-0.2091297497633778,-0.0556220591550825,0.0575265018405483,0.0336112251292814,-0.1777003474198413,0.0359839146974724,0.0748321846850942,0.0537665038310705,-0.1614996418362793,-0.0803265448201914,0.0683768149005457,0.0664608686163112,-0.0425817351597834,0.0901420668631303,-0.0414215260434028,-0.0196569394317196,0.0685984742190319,-0.0137704045687719,-0.0895356441125857,-0.1861326148398112,0.0097568587736157,-0.1815074667808017,-0.0637995839491055,-0.0158102935053581,0.1483480174799131,0.0369111225029385,0.0809567482431231,0.1035321707377412,0.2017901927336107,-0.1719575012335245,0.2402274465636173,-0.1793251244694521,-0.0939721350978511,0.0455594392817849,-0.0899204293495481,0.0805375222203545,0.0928371450274607,0.1383108979030787,0.1659499387444974,0.0788311020907275,-0.0136520879464229,-0.0039395287098403,0.0048756337437197,-0.1047544309787202,-0.1034466356197031,0.0044694958014181,0,4377,18.979941,230.61188651745545,5.445063067859622
1400000US09001021200,0.0018745479996905,-0.202701791495475,0.0676787644505101,-0.005624310537283,-0.0020760391540275,-0.2026553499675772,-0.0447764097113899,-0.0370063054242413,0.0433971822742,-0.1694394242899277,0.151884184680067,-0.0411791943337602,-0.1799053416751238,-0.1735721808593164,-0.1239713916470042,0.1011115811355235,-0.0731019800849842,0.1943063817108185,-0.0601284024734921,-0.0060116584661315,0.0523163255443184,0.0812887327864624,-0.1855898470664792,0.0520466721201551,-0.0242166860391307,0.1558118574675143,-0.0405730005419234,-0.0772736757136409,0.0988053131113598,0.0243035735026072,-0.0076087902930146,0.0749993869448971,-0.1282074397558046,0.0072427456505265,0.1122588417652564,-0.0461042571927088,-0.1097197707778593,-0.1056311097508461,-0.0095503049231205,-0.0693264546948657,-0.1575712516695533,-0.059196765959574,0.1063097435414052,0.0745598946536218,0.1977011382725206,0.1325586511804179,0.0677161929926051,-0.024671130585749,0.2828592500058882,-0.1477498714224272,-0.0898019035731494,0.0024023000865872,-0.1897791783382884,0.0803487599919059,0.1563463315493417,-0.0728771484531553,0.1931619534090765,0.1028138473149174,0.0081280501907783,0.0611934075474509,0.0336113671015949,-0.0686946142529363,-0.1144848104865633,-0.0257269468513191,0,4211,2.399974,1754.6023415253667,7.470567291559696
1400000US09001020400,-0.0644486028202028,-0.0784971917172293,0.0053991950406679,0.0510109763556089,0.0065961253264786,-0.2271712836952247,-0.0113817685195469,0.085638725797701,0.086190032065131,-0.1080617810123429,0.163603024041243,-0.0686041958999338,-0.1520517030344237,-0.1053730790552516,-0.1970328510929025,0.1001004649556464,-0.1358698741841606,0.1041896607926943,-0.1545250389528808,-0.0344061258881083,0.0597726077202103,0.0357273931589612,-0.1924300663844391,0.0267760775088726,0.046442989490257,0.0776138550269071,-0.1392205453472566,-0.0828579414526453,0.0770835239095695,0.0634925965515295,-0.023066267596507,0.1139038910300598,-0.0762680054468057,0.0050235229345082,0.0645903328469218,-0.0064531930599153,-0.101436070493818,-0.188556646357834,0.0233504075312251,-0.1427267390361934,-0.097917137275003,-0.0319826118309994,0.1534863014716037,0.0812598639332792,0.1433773224432037,0.1133741411334411,0.1669732745283343,-0.1097229101577588,0.2746258254855906,-0.1923132453138498,-0.1158887911903793,0.0277797619975955,-0.1137175726488024,0.0715277016461024,0.1152534927033389,0.0736381564123279,0.1717955550222729,0.115725481917843,-0.014449541078323,0.0407432105754059,0.0201142346291307,-0.1180180372683464,-0.0861378027790219,0.0008972339413292121,7,3534,9.354092,377.8025702548147,5.9370151465444865
