cb_2020_3,building_count,building_area_m2,building_density,coverage_ratio
1400000US13067030271,2.0,3984.78,0.323149,0.000644
1400000US13067030272,54.0,10809.58,29.695963,0.005944
1400000US13067030273,21.0,13167.98,7.803593,0.004893
1400000US13067030274,19.0,23097.67,5.576235,0.006779
1400000US13067030275,18.0,29543.07,15.295314,0.025104
1400000US13067030276,7.0,17759.19,0.978135,0.002482
1400000US13067030277,2.0,206.05,0.535634,5.5e-05
1400000US13067030278,286.0,847721.34,21.967397,0.065113
1400000US13067030319,132.0,57267.05,19.121622,0.008296
1400000US13067030322,23.0,16034.66,6.251621,0.004358
1400000US13067030324,18.0,11148.56,4.860729,0.003011
1400000US13067030326,355.0,99149.12,49.977616,0.013958
1400000US13067030327,40.0,52842.06,8.278591,0.010936
1400000US13067030329,27.0,21425.27,6.327086,0.005021
1400000US13067030331,9.0,14413.88,1.427969,0.002287
1400000US13067030332,63.0,126566.22,17.563531,0.035285
1400000US13067030334,70.0,140937.44,17.704017,0.035645
1400000US13067030335,213.0,50929.93,41.212969,0.009854
1400000US13067030337,45.0,25069.02,9.878017,0.005503
1400000US13067030340,25.0,75137.82,5.836691,0.017542
1400000US13067030341,22.0,20752.72,4.732656,0.004464
1400000US13067030342,792.0,178388.77,169.904725,0.038269
1400000US13067030343,632.0,131514.19,139.34618,0.028997
1400000US13067030344,153.0,186594.5,66.089085,0.0806
1400000US13067030345,596.0,609817.17,139.211386,0.142439
1400000US13067030346,36.0,15436.19,8.70714,0.003733
1400000US13067030347,151.0,75224.33,33.262747,0.016571
1400000US13067030348,34.0,34166.47,6.402555,0.006434
1400000US13067030349,67.0,58700.07,15.972552,0.013994
1400000US13067030350,26.0,17319.74,10.652498,0.007096
1400000US13067030351,21.0,4221.67,6.684949,0.001344
1400000US13067030352,197.0,76100.37,23.562744,0.009102
1400000US13067030353,325.0,194098.77,109.467416,0.065377
1400000US13067030354,108.0,88253.7,18.14947,0.014831
1400000US13067030355,85.0,262512.54,52.979637,0.163621
1400000US13067030356,177.0,133444.09,70.611777,0.053236
1400000US13067030357,2.0,3440.09,0.918785,0.00158
1400000US13067030358,30.0,35241.12,7.753976,0.009109
1400000US13067030359,45.0,27969.64,11.120947,0.006912
1400000US13067030360,221.0,89930.65,86.346777,0.035137
1400000US13067030361,169.0,80257.05,32.070155,0.01523
1400000US13067030362,24.0,22168.27,7.081969,0.006541
1400000US13067030363,92.0,82173.87,17.932888,0.016018
1400000US13067030364,37.0,29662.15,11.094932,0.008895
1400000US13067030365,61.0,22328.34,14.730748,0.005392
1400000US13067030366,87.0,33414.69,24.774192,0.009515
1400000US13067030367,54.0,67299.38,19.206822,0.023937
1400000US13067030368,4.0,1622.36,1.47364,0.000598
1400000US13067030369,23.0,46071.97,7.307737,0.014638
1400000US13067030370,441.0,174408.44,102.411072,0.040502
1400000US13067030405,128.0,119915.19,31.960609,0.029942
1400000US13067030407,119.0,64753.57,27.657104,0.01505
1400000US13067030408,38.0,30377.75,16.184434,0.012938
1400000US13067030409,37.0,28723.4,10.098827,0.00784
1400000US13067030410,86.0,102962.23,20.026435,0.023976
1400000US13067030411,164.0,213161.31,82.104355,0.106716
1400000US13067030412,118.0,177519.85,58.99354,0.08875
1400000US13067030413,189.0,127610.39,131.084688,0.088507
1400000US13067030414,153.0,363285.13,62.262117,0.147836
1400000US13067030505,107.0,130970.73,20.474307,0.025061
1400000US13067030506,105.0,187849.52,13.120773,0.023474
1400000US13067030507,31.0,54162.62,5.089324,0.008892
1400000US13067030508,198.0,490473.78,32.670453,0.080929
1400000US13067030509,50.0,26843.05,14.193993,0.00762
1400000US13067030510,14.0,9629.2,6.297736,0.004332
1400000US13067030511,49.0,26411.89,11.231827,0.006054
1400000US13067030602,424.0,356697.97,26.55748,0.022342
1400000US13067030603,56.0,81745.95,9.672566,0.01412
1400000US13067030604,28.0,51381.18,8.23518,0.015112
1400000US13067030700,460.0,245457.86,106.796209,0.056987
1400000US13067030800,731.0,525645.31,115.560114,0.083097
1400000US13067030906,8.0,16493.6,1.603327,0.003306
1400000US13067030907,13.0,32825.16,2.289951,0.005782
1400000US13067030908,12.0,7731.22,4.61422,0.002973
1400000US13067030909,45.0,94646.84,12.84059,0.027007
1400000US13067030910,32.0,26167.79,17.539754,0.014343
1400000US13067030911,14.0,13160.54,8.799254,0.008272
1400000US13067030912,232.0,119847.77,44.582616,0.023031
1400000US13067031001,494.0,902197.3,34.404413,0.062833
1400000US13067031004,74.0,61483.18,17.760847,0.014757
1400000US13067031005,59.0,21911.65,11.646743,0.004325
1400000US13067031006,36.0,18891.48,18.043141,0.009468
1400000US13067031007,41.0,19430.64,14.984197,0.007101
1400000US13067031101,199.0,140438.97,59.782578,0.04219
1400000US13067031110,183.0,103668.86,67.67346,0.038337
1400000US13067031111,26.0,34894.9,13.296845,0.017846
1400000US13067031112,27.0,23347.77,6.608936,0.005715
1400000US13067031113,136.0,130370.79,124.293651,0.119149
1400000US13067031114,637.0,240114.6,226.210118,0.085269
1400000US13067031115,53.0,26427.72,14.479569,0.00722
1400000US13067031116,89.0,70210.41,32.492164,0.025632
1400000US13067031117,85.0,27339.59,14.17299,0.004559
1400000US13067031118,46.0,52003.78,9.080658,0.010266
1400000US13067031119,17.0,5710.29,4.012236,0.001348
1400000US13067031120,6.0,2943.59,1.275008,0.000626
1400000US13067031121,54.0,34856.55,53.752042,0.034696
1400000US13067031122,57.0,75363.47,24.340646,0.032182
1400000US13067031207,100.0,225010.76,36.03018,0.081072
1400000US13067031209,6.0,5830.33,1.761032,0.001711
1400000US13067031212,569.0,171418.6,142.499695,0.04293
1400000US13067031213,111.0,53005.95,42.757348,0.020418
1400000US13067031214,228.0,201220.13,48.984296,0.043231
1400000US13067031215,36.0,25236.32,13.520675,0.009478
1400000US13067031216,8.0,23143.73,5.676335,0.016421
1400000US13067031217,96.0,60310.71,43.229554,0.027158
1400000US13067031218,265.0,81572.2,290.367682,0.089381
1400000US13067031219,0.0,0.0,0.0,0.0
1400000US13067031220,18.0,19324.08,9.123551,0.009795
1400000US13067031221,102.0,356260.69,22.195071,0.077522
1400000US13067031306,5.0,5248.31,0.902623,0.000947
1400000US13067031308,17.0,24528.64,2.654749,0.00383
1400000US13067031314,139.0,107843.28,16.715323,0.012969
1400000US13067031315,23.0,27906.89,3.191469,0.003872
1400000US13067031316,27.0,43405.29,4.193839,0.006742
1400000US13067031317,9.0,3208.04,1.457152,0.000519
1400000US13067031318,4.0,3040.08,1.434408,0.00109
1400000US13067031319,6.0,2354.63,1.108737,0.000435
1400000US13067031320,3.0,1970.9,1.493235,0.000981
1400000US13067031321,24.0,274541.4,2.486298,0.028441
1400000US13067031322,0.0,0.0,0.0,0.0
1400000US13067031323,0.0,0.0,0.0,0.0
1400000US13067031324,4.0,2306.28,0.609215,0.000351
1400000US13067031325,5.0,17129.99,1.320264,0.004523
1400000US13067031409,14.0,53593.6,1.037174,0.00397
1400000US13067031410,2.0,16450.37,0.478495,0.003936
1400000US13067031411,41.0,59119.81,6.892727,0.009939
1400000US13067031412,9.0,30915.44,2.227549,0.007652
1400000US13067031413,3.0,2166.0,1.366739,0.000987
1400000US13067031414,11.0,28492.83,1.915125,0.004961
1400000US13067031415,18.0,6167.62,5.922093,0.002029
1400000US13067031416,7.0,1601.06,0.709961,0.000162
1400000US13067031417,1.0,863.76,0.213407,0.000184
1400000US13067031506,33.0,36091.2,3.544996,0.003877
1400000US13067031507,9.0,20277.89,2.267126,0.005108
1400000US13067031510,0.0,0.0,0.0,0.0
1400000US13067031511,26.0,107452.21,2.151905,0.008893
1400000US13067031512,12.0,8651.67,0.949772,0.000685
1400000US13067031513,21.0,12944.71,3.107933,0.001916
1400000US13067031514,36.0,26907.29,12.171587,0.009097
1400000US13067031515,79.0,109018.46,8.923544,0.012314
1400000US13067031516,0.0,0.0,0.0,0.0
1400000US13067031517,16.0,24824.23,4.265824,0.006618
1400000US13067031518,4.0,2010.37,1.040804,0.000523
1400000US13077170101,0.0,0.0,0.0,0.0
1400000US13077170102,9.0,3793.07,0.05267,2.2e-05
1400000US13077170200,26.0,6815.74,0.678441,0.000178
1400000US13077170303,6.0,184.99,0.101193,3e-06
1400000US13077170304,128.0,28947.96,4.328183,0.000979
1400000US13077170307,98.0,180874.82,13.369807,0.024676
1400000US13077170308,203.0,334058.27,10.208523,0.016799
1400000US13077170309,30.0,68715.78,8.154784,0.018679
1400000US13077170310,27.0,38406.18,1.920475,0.002732
1400000US13077170403,17.0,64974.48,0.404803,0.001547
1400000US13077170404,52.0,56102.62,2.743385,0.00296
1400000US13077170405,70.0,37628.53,3.56865,0.001918
1400000US13077170406,381.0,92476.39,30.446494,0.00739
1400000US13077170407,16.0,11106.96,1.450156,0.001007
1400000US13077170408,14.0,5982.81,0.473935,0.000203
1400000US13077170501,2.0,53.82,0.019188,1e-06
1400000US13077170502,23.0,17069.66,0.290525,0.000216
1400000US13077170503,87.0,53515.87,1.228446,0.000756
1400000US13077170603,6.0,2674.44,0.188679,8.4e-05
1400000US13077170604,12.0,5251.98,2.289631,0.001002
1400000US13077170605,31.0,87230.49,1.662867,0.004679
1400000US13077170606,7.0,10305.24,1.402487,0.002065
1400000US13077170607,2.0,869.85,0.431201,0.000188
1400000US13077170701,36.0,22411.98,6.905129,0.004299
1400000US13077170702,0.0,0.0,0.0,0.0
1400000US13077170801,60.0,42964.66,0.431879,0.000309
1400000US13077170802,8.0,4875.04,0.06733,4.1e-05
1400000US13085970101,546.0,140777.6,10.187815,0.002627
1400000US13085970102,1073.0,309207.21,15.86178,0.004571
1400000US13085970103,1164.0,321731.5,6.31956,0.001747
1400000US13085970203,156.0,67687.19,4.524324,0.001963
1400000US13085970204,249.0,286137.24,11.624463,0.013358
1400000US13085970205,683.0,206951.55,6.149529,0.001863
1400000US13085970206,182.0,129316.59,2.471286,0.001756
1400000US13089020100,796.0,119397.39,739.486243,0.110921
1400000US13089020200,663.0,162489.79,433.846293,0.106328
1400000US13089020300,1832.0,254309.52,955.278173,0.132607
1400000US13089020400,1061.0,186317.01,1048.09895,0.184052
1400000US13089020500,1467.0,249164.24,869.973634,0.147762
1400000US13089020600,665.0,166885.82,600.57131,0.150717
1400000US13089020700,822.0,160616.01,649.858367,0.12698
1400000US13089020801,1312.0,162733.98,949.7013,0.117796
1400000US13089020802,1084.0,137543.44,401.789669,0.050981
1400000US13089020901,1583.0,229887.3,632.472909,0.091849
1400000US13089020902,21.0,2706.44,11.440127,0.001474
1400000US13089021101,426.0,79822.72,134.905158,0.025278
1400000US13089021103,135.0,116804.48,56.006349,0.048458
1400000US13089021104,145.0,77712.7,123.334243,0.066101
1400000US13089021204,139.0,297597.01,29.677455,0.063539
1400000US13089021208,146.0,265121.22,40.410113,0.073381
1400000US13089021210,672.0,225066.13,106.60974,0.035706
1400000US13089021211,720.0,176290.23,144.204453,0.035308
1400000US13089021213,736.0,193410.35,243.730642,0.064049
1400000US13089021217,1.0,235.67,0.606571,0.000143
1400000US13089021219,150.0,79195.25,32.358013,0.017084
1400000US13089021220,0.0,0.0,0.0,0.0
1400000US13089021221,10.0,20175.77,5.65018,0.0114
1400000US13089021222,29.0,67032.91,9.599794,0.02219
1400000US13089021223,9.0,4249.47,12.29698,0.005806
1400000US13089021224,9.0,28242.52,4.055547,0.012727
1400000US13089021225,34.0,63343.45,59.428508,0.110718
1400000US13089021226,39.0,92132.68,29.931687,0.07071
1400000US13089021227,8.0,42428.2,3.371411,0.01788
1400000US13089021228,486.0,125434.51,186.271057,0.048076
1400000US13089021229,655.0,159405.16,219.675551,0.053462
1400000US13089021230,185.0,301922.46,74.241761,0.121164
1400000US13089021301,148.0,233553.55,38.970874,0.061499
1400000US13089021305,16.0,12405.07,7.291762,0.005653
1400000US13089021306,134.0,275111.85,25.400099,0.052148
1400000US13089021307,57.0,194590.63,15.746196,0.053755
1400000US13089021308,37.0,26326.26,13.691853,0.009742
1400000US13089021309,30.0,114152.4,26.353007,0.100275
1400000US13089021310,100.0,316857.73,30.801957,0.097598
1400000US13089021405,170.0,91554.7,70.744843,0.0381
1400000US13089021409,14.0,11473.08,13.44259,0.011016
1400000US13089021410,207.0,145682.42,76.148967,0.053592
1400000US13089021411,10.0,7279.65,5.997796,0.004366
1400000US13089021412,41.0,56375.0,13.078208,0.017983
1400000US13089021415,760.0,247791.69,373.448041,0.12176
1400000US13089021416,3.0,1370.77,3.857613,0.001763
1400000US13089021417,49.0,66059.29,25.979948,0.035025
1400000US13089021418,1.0,240.1,2.155697,0.000518
1400000US13089021419,24.0,35811.08,38.87074,0.058
1400000US13089021420,1.0,237.13,3.007799,0.000713
1400000US13089021421,0.0,0.0,0.0,0.0
1400000US13089021502,987.0,262868.54,274.829081,0.073195
1400000US13089021503,41.0,31619.43,21.289986,0.016419
1400000US13089021505,25.0,46159.24,13.568948,0.025053
1400000US13089021506,88.0,96072.94,47.5064,0.051865
1400000US13089021602,47.0,40248.95,14.737515,0.012621
1400000US13089021604,4.0,6175.65,1.151394,0.001778
1400000US13089021606,35.0,49405.26,13.290616,0.018761
1400000US13089021607,61.0,74411.58,50.387405,0.061466
1400000US13089021608,27.0,32750.41,14.223515,0.017253
1400000US13089021609,1.0,810.09,0.572302,0.000464
1400000US13089021703,11.0,43403.15,2.107657,0.008316
1400000US13089021707,10.0,9031.38,3.719827,0.00336
1400000US13089021708,51.0,165779.85,11.438045,0.03718
1400000US13089021709,350.0,114593.53,147.665991,0.048347
1400000US13089021710,440.0,125464.22,156.948913,0.044753
1400000US13089021711,16.0,43567.21,5.919066,0.016117
1400000US13089021712,25.0,29399.88,10.495241,0.012342
1400000US13089021808,0.0,0.0,0.0,0.0
1400000US13089021812,17.0,44528.29,7.587731,0.019875
1400000US13089021813,0.0,0.0,0.0,0.0
1400000US13089021815,0.0,0.0,0.0,0.0
1400000US13089021816,9.0,38725.5,5.918066,0.025464
1400000US13089021817,706.0,169630.49,337.004583,0.080972
1400000US13089021818,22.0,12599.33,5.213773,0.002986
1400000US13089021819,12.0,2755.12,2.418506,0.000555
1400000US13089021820,14.0,99312.15,9.087722,0.064466
1400000US13089021821,15.0,8621.32,4.309727,0.002477
1400000US13089021822,36.0,30726.84,7.175231,0.006124
1400000US13089021823,33.0,192985.87,3.634812,0.021257
1400000US13089021824,20.0,51007.9,8.113584,0.020693
1400000US13089021906,89.0,27391.32,28.633411,0.008812
1400000US13089021908,0.0,0.0,0.0,0.0
1400000US13089021910,115.0,65753.05,31.153433,0.017812
1400000US13089021911,20.0,81988.83,22.026577,0.090297
1400000US13089021912,30.0,30158.09,2.710514,0.002725
1400000US13089021913,34.0,216585.75,11.476627,0.073108
1400000US13089021914,602.0,151788.57,112.830749,0.028449
1400000US13089021915,91.0,65316.11,5.581599,0.004006
1400000US13089021916,0.0,0.0,0.0,0.0
1400000US13089021917,0.0,0.0,0.0,0.0
1400000US13089022001,6.0,28422.27,1.370718,0.006493
1400000US13089022005,0.0,0.0,0.0,0.0
1400000US13089022007,2.0,5363.88,1.648218,0.00442
1400000US13089022010,0.0,0.0,0.0,0.0
1400000US13089022011,0.0,0.0,0.0,0.0
1400000US13089022012,0.0,0.0,0.0,0.0
1400000US13089022013,114.0,67449.34,110.787495,0.065549
1400000US13089022014,1.0,5.93,1.430255,8e-06
1400000US13089022015,0.0,0.0,0.0,0.0
1400000US13089022016,0.0,0.0,0.0,0.0
1400000US13089022100,10.0,13873.64,2.941982,0.004082
1400000US13089022203,422.0,244293.22,147.546773,0.085414
1400000US13089022205,13.0,36971.58,6.468321,0.018396
1400000US13089022206,65.0,52620.63,30.663964,0.024824
1400000US13089022302,51.0,87527.61,14.54799,0.024968
1400000US13089022303,688.0,133014.55,281.79571,0.054481
1400000US13089022304,473.0,147060.87,251.819033,0.078293
1400000US13089022401,1574.0,284429.92,597.650784,0.107999
1400000US13089022403,2260.0,390452.23,464.912384,0.080321
1400000US13089022404,182.0,322963.74,106.22843,0.188505
1400000US13089022405,265.0,120043.62,184.100267,0.083396
1400000US13089022501,831.0,235198.58,648.954098,0.183674
1400000US13089022502,1330.0,207936.07,847.662332,0.132526
1400000US13089022601,1237.0,296991.51,578.572969,0.13891
1400000US13089022602,937.0,133577.15,955.585176,0.136227
1400000US13089022700,2031.0,311463.19,900.984429,0.13817
1400000US13089022800,1604.0,276222.37,657.162663,0.113169
1400000US13089022900,1553.0,298268.63,399.019127,0.076635
1400000US13089023000,31.0,8316.66,17.578579,0.004716
1400000US13089023101,25.0,10842.24,7.045008,0.003055
1400000US13089023102,5.0,33703.61,1.994229,0.013443
1400000US13089023107,10.0,7738.68,2.66475,0.002062
1400000US13089023108,9.0,8656.83,2.436511,0.002344
1400000US13089023111,23.0,7872.82,9.839097,0.003368
1400000US13089023112,15.0,7354.83,6.075319,0.002979
1400000US13089023113,3.0,25689.73,1.469596,0.012585
1400000US13089023114,0.0,0.0,0.0,0.0
1400000US13089023115,11.0,24967.96,16.598763,0.037676
1400000US13089023209,1.0,994.44,0.214075,0.000213
1400000US13089023211,8.0,9398.3,3.219978,0.003783
1400000US13089023212,7.0,7292.5,1.993743,0.002077
1400000US13089023213,25.0,29516.96,4.934811,0.005826
1400000US13089023214,75.0,329162.49,11.464161,0.050314
1400000US13089023215,4.0,2786.63,1.178796,0.000821
1400000US13089023216,3.0,2676.03,0.77905,0.000695
1400000US13089023217,0.0,0.0,0.0,0.0
1400000US13089023218,0.0,0.0,0.0,0.0
1400000US13089023219,0.0,0.0,0.0,0.0
1400000US13089023220,1.0,363.75,0.261754,9.5e-05
1400000US13089023221,0.0,0.0,0.0,0.0
1400000US13089023222,3.0,1101.57,1.296729,0.000476
1400000US13089023311,1.0,1263.72,0.203425,0.000257
1400000US13089023313,0.0,0.0,0.0,0.0
1400000US13089023315,1.0,5797.61,0.042907,0.000249
1400000US13089023317,19.0,22377.19,1.627923,0.001917
1400000US13089023318,5.0,1256.97,0.667421,0.000168
1400000US13089023319,7.0,17430.63,1.966848,0.004898
1400000US13089023320,9.0,14443.65,2.939089,0.004717
1400000US13089023321,0.0,0.0,0.0,0.0
1400000US13089023322,10.0,9150.49,6.191414,0.005665
1400000US13089023323,0.0,0.0,0.0,0.0
1400000US13089023324,0.0,0.0,0.0,0.0
1400000US13089023325,1.0,1320.4,0.275941,0.000364
1400000US13089023326,0.0,0.0,0.0,0.0
1400000US13089023327,10.0,21034.81,3.803596,0.008001
1400000US13089023328,0.0,0.0,0.0,0.0
1400000US13089023329,0.0,0.0,0.0,0.0
1400000US13089023330,0.0,0.0,0.0,0.0
1400000US13089023331,0.0,0.0,0.0,0.0
1400000US13089023332,5.0,5791.2,2.301062,0.002665
1400000US13089023410,1.0,1017.9,0.309837,0.000315
1400000US13089023411,2.0,357.15,0.686899,0.000123
1400000US13089023413,2.0,572.85,0.499672,0.000143
1400000US13089023422,0.0,0.0,0.0,0.0
1400000US13089023424,3.0,20668.51,0.427595,0.002946
1400000US13089023425,8.0,33767.19,1.599417,0.006751
1400000US13089023426,9.0,15509.86,1.682181,0.002899
1400000US13089023427,16.0,9189.33,3.519337,0.002021
1400000US13089023429,0.0,0.0,0.0,0.0
1400000US13089023430,0.0,0.0,0.0,0.0
1400000US13089023431,4.0,15287.82,2.634106,0.010067
1400000US13089023432,88.0,39746.01,9.002696,0.004066
1400000US13089023433,1066.0,198831.95,89.847608,0.016759
1400000US13089023434,1150.0,165758.24,76.100066,0.010969
1400000US13089023435,77.0,12575.21,20.28723,0.003313
1400000US13089023436,0.0,0.0,0.0,0.0
1400000US13089023437,7.0,5777.78,0.692528,0.000572
1400000US13089023438,0.0,0.0,0.0,0.0
1400000US13089023439,0.0,0.0,0.0,0.0
1400000US13089023440,268.0,256480.92,26.686792,0.02554
1400000US13089023441,2.0,7232.31,0.344609,0.001246
1400000US13089023442,1.0,5257.08,0.266961,0.001403
1400000US13089023443,5.0,2453.79,0.64042,0.000314
1400000US13089023444,92.0,126496.74,6.073304,0.008351
1400000US13089023445,0.0,0.0,0.0,0.0
1400000US13089023446,1.0,1087.62,0.355268,0.000386
1400000US13089023447,5.0,6767.41,1.685281,0.002281
1400000US13089023448,2.0,764.79,0.516013,0.000197
1400000US13089023501,0.0,0.0,0.0,0.0
1400000US13089023504,1.0,200.25,0.45525,9.1e-05
1400000US13089023505,1.0,666.88,0.458973,0.000306
1400000US13089023506,0.0,0.0,0.0,0.0
1400000US13089023507,27.0,31276.41,7.533835,0.008727
1400000US13089023601,20.0,9980.6,11.270692,0.005624
1400000US13089023602,0.0,0.0,0.0,0.0
1400000US13089023603,0.0,0.0,0.0,0.0
1400000US13089023701,16.0,16919.01,5.992597,0.006337
1400000US13089023702,3.0,23949.55,1.394665,0.011134
1400000US13089023801,952.0,160845.89,218.8131,0.03697
1400000US13089023802,493.0,271332.14,51.476821,0.028331
1400000US13089023803,78.0,16732.76,15.762629,0.003381
1400000US13089980000,1.0,2505.68,1.551287,0.003887
1400000US13097080104,23.0,6810.96,2.890737,0.000856
