cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,grassland_pct,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US47093000800,-0.1066054195830893,-0.1841852863012381,0.0176498046754481,0.1026799517447198,0.0866445521442595,-0.1046865374883875,-0.0648127712614787,-0.0529021604344367,0.0404235158804739,-0.1395363437951203,0.0788915211255513,-0.0642600417410739,-0.234531321083469,-0.1068106391114763,-0.0794915333792036,0.042587367119514,-0.0308417237420274,0.1240963183289087,-0.1697728397903531,0.0130705928257274,0.0311922829645351,0.001986450327787,-0.1297114980881884,0.0794433361901429,-0.0388920989766885,0.1347025665252441,-0.1067724369249293,-0.1393177610321977,0.0549834280384128,0.012680234324614,-0.0989686425376781,-0.0065256814009281,-0.0312251544978671,-0.0044782427652053,-0.0089528592220302,-0.1389053036518069,-0.1330919443177029,-0.148013604036553,-0.0102399015078623,0.0387138752159039,-0.1094962547554986,-0.0105726108118914,0.1571165030394813,0.0089391376041394,0.0608359434303262,0.163779606451049,0.0235892818426065,0.0077469109942108,0.1727032876803031,-0.1371822429156591,-0.0660902766568944,0.1169311267403166,-0.1656720398405917,0.2045049128544561,0.1824745626465432,-8.315371338525455e-05,0.0463448736826954,0.1456003229368944,0.0660816753823756,-0.0438656472415779,-0.0111562634099536,-0.1902450272068191,-0.1102445455005858,-0.0274789376828053,0.0,4021,2.604899,1543.6299065721932,7.342539617965198
1400000US47093001800,-0.0704076329916846,-0.1925331690204416,0.0286755887063565,0.1395448063563834,0.1015349846246593,-0.0855725587944542,-0.0165165280592082,-0.0734627273725067,0.0437292711809893,-0.1581197356895745,0.0606311051669485,-0.0668355973149287,-0.2696962572236316,-0.1061072592600665,-0.1034619082342847,0.0749573873328768,-0.0543969321722439,0.1419269799480568,-0.0831123937182315,0.0294316312319796,0.0261176113095444,0.0357222885500453,-0.1081193852382239,0.0517714102446459,-0.0039155286020231,0.1886096080099868,-0.1111048569389792,-0.112014684607515,0.051790092001725,-0.0014398940382976,-0.0815946841486527,-0.025179683780576,-0.112961010030882,0.0234797905981344,0.0189280528395368,-0.1615753303580933,-0.1773649968857381,-0.1988728013890639,-0.0333528292010047,0.0451304792452483,-0.0823345031870515,0.0169841841156629,0.1746938632129633,0.0114190121308739,0.0607624004297027,0.1435841957834963,0.0358867810903882,-0.04030742936045,0.1811800852130691,-0.1664580010903358,-0.0682779298780794,0.0639064456671279,-0.16823519471678,0.1807328754809037,0.1843208776840102,-0.0259580512952539,0.06099109986464,0.1625905815657516,0.0513177303039669,-0.0457337439402467,0.0066126149025862,-0.1398025542945651,-0.1220111589558821,-0.0748035896933025,0.0,2351,2.818218,834.2150962061842,6.727689291924536
1400000US47093001900,-0.0952879577317221,-0.2280475167258861,0.0230945834225458,0.1328563808389941,0.1068615691154942,-0.0717117549616845,-0.0565835757443082,-0.0874854738263275,0.0277982108707499,-0.1512604244357225,0.0781044749379782,-0.0720347122791238,-0.2563744924361592,-0.1109077509223187,-0.1131807848745319,0.0436445800908051,-0.0632023919367249,0.1366385228055837,-0.1153444439069185,0.0071170233420185,0.0067879590403798,0.0120285517967771,-0.1351950649643576,0.0431844650950002,-0.0301775987207928,0.2050326914397663,-0.07535402905496,-0.1169070971777536,0.0284713817080608,-0.0025669429035491,-0.0892287105580425,-0.0424782851059387,-0.0928441224047158,0.0119374455407172,-0.0029160939998523,-0.1565722414145053,-0.134523064202516,-0.1746559766783879,0.0006616093098021263,0.0859486146730027,-0.0820703799815281,-0.0025234073339865,0.1816652375579591,0.0176633184915435,0.0851698450870465,0.1283514097202675,0.0290684614221035,-0.0132824326582935,0.1982084520685163,-0.1776674413353516,-0.0593794776462691,0.0790182655808779,-0.1518961756800719,0.1937879380905234,0.1853912401415763,-0.0259023729617148,0.0549854023151301,0.1424704986731865,0.0449805177683225,-0.0472489648510436,0.0153065678764337,-0.1281037882262955,-0.1177233714345477,-0.0520523246436857,0.0,1410,2.203514,639.8870168285747,6.462853180587055
1400000US47093003100,-0.1065496762233057,-0.1403953283274623,0.0384570862285439,0.1438812112725638,0.1030297390374917,-0.0874535465395959,-0.034101285372338,-0.0518079840171558,0.0739400302003345,-0.1468580162939473,0.0666602288757736,-0.0603934742516867,-0.2617761981720141,-0.0855815434408227,-0.0932935076441068,0.0713526486453449,-0.0669459214506495,0.1233732078964884,-0.1300269441865598,0.0096260100240297,0.0221809029834506,0.0190634434715198,-0.1137033587238712,0.0820062484855841,0.0123014588888979,0.1571381266999292,-0.1490392827766595,-0.1656685384952016,0.0649960755420391,0.0137277448912931,-0.1126777752418502,-0.012848941374107,-0.0814306172941951,0.0073031279285921,-0.0037692888405349,-0.1392690505330428,-0.1572995395954314,-0.201576769581324,-0.0384755695791452,0.0187479093090063,-0.0673721850290441,0.030361600048665,0.1673138651008361,0.0108506375820486,0.0402449677681275,0.13074090149239,0.0600273763086514,-0.0458459943128241,0.1974564282692864,-0.1535550361175266,-0.0819717789648349,0.0766823516231172,-0.1321801341342499,0.2115326244410958,0.1762073022822109,0.0055719305246534,0.0620497724866375,0.1464766528865308,0.0262402622613012,-0.047268916122121,-0.0174534838456518,-0.1654230133449585,-0.1194116842576824,-0.0746969980498803,0.0,2719,6.240533,435.6999634486349,6.079246376792485
1400000US47093003700,-0.0740197540475839,-0.2160955700574324,0.0290115491609677,0.116254019250224,0.0902076776921153,-0.1090898769166764,-0.0502392564335185,-0.0900336599313969,0.0402252999625505,-0.1616615900064093,0.0694726488939671,-0.0566476211934817,-0.2642747442293169,-0.103291597268898,-0.1016244727205673,0.0605532054155198,-0.0354083151632451,0.1660811194180379,-0.0781211819319692,0.0142418800650376,0.0288445495799735,0.0078718866069915,-0.1158297270148951,0.0541187891372544,-0.0445861212672277,0.1614112925099044,-0.0889370509558259,-0.1266462599691367,0.0410717199829847,-0.004169623307964,-0.0720749583146369,-0.0322763618187404,-0.0930152431803161,0.0188807475759435,0.0032177433311105,-0.1305767817583111,-0.1596186612027326,-0.1650643532472848,-0.0184632052961696,0.065920525038178,-0.0985514464593066,0.0010571035073908,0.1427310747901749,0.0109815023776753,0.0744135902045682,0.1104870758168077,0.0150635739152593,0.0074075219157941,0.1832282770178839,-0.162081865122336,-0.0590731400669189,0.0738132262602868,-0.1769755881675938,0.191919057502931,0.1974898620705721,-0.045100935257309,0.0582339313892929,0.1602345929680958,0.0426423484297749,-0.0410019819841078,-0.0064381392003543,-0.1469874140014168,-0.1208146586517415,-0.0450358820024713,0.0,2802,3.792987,738.7317699744291,6.606287647481468
1400000US47093003801,-0.0879807965763491,-0.1867104003804975,0.0377146716429918,0.1368205078368164,0.1094458415310705,-0.1027072048067592,-0.0575940417497685,-0.0760422165703745,0.0498971169569712,-0.1559647661938576,0.0652858215428556,-0.0641713733998775,-0.2643225790665269,-0.1034866489790172,-0.1028564006845933,0.0571260684328798,-0.0435380179326486,0.1527256669381416,-0.1132158996761487,0.0158444641945187,0.0190270338585753,-0.0030259904515496,-0.1147618243410162,0.0610103102096062,-0.0185104806007873,0.176633203604962,-0.1167004613057328,-0.1405356842258984,0.0463769643398039,0.0004995249856625456,-0.0950698309464367,-0.0179194563960433,-0.0817567842988544,0.0200815741487655,0.0097055174347723,-0.1305663189347412,-0.1542765057881464,-0.1758570566576393,-0.0290746246108386,0.0583029848879489,-0.0823482959425135,0.0158164014366581,0.159234535034612,0.0189984128225982,0.0629428913525735,0.1258799744376766,0.0380906536118531,-0.0092995608081833,0.1890464374795598,-0.1669027523649827,-0.0602255651250189,0.0830291130839628,-0.158503328252101,0.1997454548727291,0.1997388430048217,-0.0270759646395154,0.0658086465025253,0.1560953089910264,0.0344274245239344,-0.0361853560684685,0.0010187760886493,-0.1586530155987756,-0.1264082312914466,-0.0600476508437762,0.0,4791,5.340629,897.0853433181748,6.800265100889105
1400000US47093004000,-0.0836301691913696,-0.2298190361102251,0.0404310986592097,0.1500410213183578,0.111605529537969,-0.0449371437406841,-0.0276166256048905,-0.1124104285197481,0.0188338159719551,-0.1612549810274865,0.0507889667872535,-0.0736790749261706,-0.2667829562458777,-0.1113097014939778,-0.0885031183094853,0.0690968544429117,-0.0470066432820584,0.1438642268943718,-0.0572916275393323,0.050435840912068,0.0038800052855973,0.0274952253130219,-0.1047163977414559,0.0473326116882495,-0.0289955919107915,0.2443038460733502,-0.0801084542189302,-0.1477064875505678,0.0755488328942996,-0.006946411028848,-0.106741104521024,-0.0621149439373733,-0.1491867577411756,0.0202699651156657,0.0106133264600343,-0.1667518006475029,-0.1387497350859831,-0.18168369626817,-0.0522398637142148,0.0814630067794873,-0.0676034754870843,0.0241230014020951,0.1714127784652344,0.0337053245698537,0.0867896985884567,0.1456312278281519,0.0076726741165823,-0.0178327167353175,0.2023981588030252,-0.1621973591998086,-0.0869730057640307,0.0517836912888438,-0.1637985524530192,0.207016312425247,0.2008348376071814,-0.0483277190958299,0.0627821612619386,0.1459092954064075,0.0403002485789594,-0.0652372493670029,0.0089495593869313,-0.1088428333850906,-0.1119156879265666,-0.0664456906196914,0.0,4218,2.736283,1541.5072198306975,7.341164436371958
1400000US47093004608,-0.1161354417843099,-0.1099443354407308,0.0505582766613231,0.1548375136950779,0.0983497865769601,-0.0679679883569294,-0.0137978567703259,-0.0471290944609087,0.1101831256398861,-0.1734634592656843,0.020620940845531,-0.0632677331868449,-0.2619953348974848,-0.0628645589465887,-0.080863693433596,0.1055533645268168,-0.0486461358579408,0.1301283623460968,-0.0984186288074215,0.0344207788324216,0.0295423601388744,0.0415111952997799,-0.0744014157819072,0.0966648617359061,0.0103843029457255,0.1699447194345051,-0.1609280983170585,-0.2039802878159052,0.0871717879246016,0.022043749316673,-0.1317755056319451,-0.0052773122568647,-0.1033829376757946,0.0025231560785914,-0.0031212323705706,-0.1372607360165472,-0.1715012324794021,-0.2086472661638995,-0.0741866617908615,0.0039885602051808,-0.0490326515145886,0.0409036838685572,0.1736280329066014,-0.0018742093676069,0.0374695327401178,0.1327856165988863,0.0372533594472068,-0.0411735267697294,0.1764003723477235,-0.1419193954243437,-0.0891625977116275,0.0681552616625003,-0.1429042986014193,0.2016670819525147,0.1771717016874196,0.0171747221626294,0.0549122303515976,0.1576133826578262,0.034159278954442,-0.054201464745263,-0.0068822343192782,-0.1439985605266676,-0.1213516443668011,-0.0953357608222303,0.0,2616,3.583162,730.0814197069516,6.594524834815405
1400000US47093004615,-0.1035898109806054,-0.161564304491875,0.0496550255695297,0.1317458196934621,0.1047030262524492,-0.0889403829008548,-0.0402456344898719,-0.0719169689752813,0.0610162573649207,-0.1621131876036686,0.0440696698265687,-0.0656254759613977,-0.2568932543555264,-0.0815054217194808,-0.1003832568422399,0.0608097058017109,-0.0605625353680669,0.1410282259975086,-0.1018266492601067,0.0313143975579606,0.0178787821972307,0.0192883429354708,-0.099625550882876,0.0697916309405578,-0.0180640896675475,0.1792529275813998,-0.1240151847327602,-0.1648864663363494,0.0648049336445796,0.0015468876391673,-0.1131544182831634,-0.0252771375408538,-0.0930177603614147,0.0089547112471299,0.0147933482640249,-0.1430807561640927,-0.1575431269388976,-0.1971025047243083,-0.0392742738047878,0.0268857942644611,-0.0680845674695365,0.0209328754041443,0.1580138973683806,0.0092008513222325,0.0580487296576642,0.1323768843464416,0.0351686149461193,-0.0262733112518541,0.18253582902128,-0.1535569901948157,-0.0772940159096737,0.0856319623064882,-0.1570907532211986,0.1977581952309161,0.1856552319661198,-0.0079694200269823,0.0476163695918403,0.1548175836071511,0.0354914420006133,-0.0519459820940782,-0.0056035570037231,-0.1583336901192372,-0.1275197227040227,-0.0703305300908112,0.0,4559,4.749583,959.8737404946918,6.867843016878472
1400000US47093004700,-0.1136984684119575,-0.1141436834539272,0.0296032667198362,0.1519701706630348,0.1002309688118776,-0.0696419220930139,-0.0175058033595593,-0.0276151317786596,0.1056101513265296,-0.1643934641957756,0.0328441826773681,-0.0713534753727666,-0.2590848497547089,-0.0605987160019736,-0.0847053613214191,0.1014576086802489,-0.0591495972447855,0.1238917260233522,-0.116132967118089,0.0231906183395531,0.025193003883505,0.0265475863162462,-0.0854781049264624,0.0948749769265702,0.021415219549637,0.1706263051344356,-0.1544208628324055,-0.1863329022386771,0.0665912557833458,0.0226594623658374,-0.1264646158194359,0.0074877336057008,-0.1053834942477155,0.0061989254055928,0.0036105119123709,-0.143037660526145,-0.1668529606489973,-0.2102326718861411,-0.0489729315746574,0.0025024061617469,-0.049571764156187,0.0336118980539597,0.1832027555430068,-0.0054227081243198,0.0363194011532593,0.1235969324555609,0.0470865605251527,-0.0482960483620653,0.1727375931507065,-0.1470953239454412,-0.0961588793443757,0.0693960915617334,-0.1332299912499509,0.2034124431472068,0.1769930421754139,0.0258017479616543,0.0434796194370553,0.1605179879816008,0.0271476879823959,-0.0413258244424305,-0.0013289520876198,-0.1523398387967686,-0.1096958075100355,-0.0801842840148939,0.0,4274,5.612757,761.479607971626,6.63657576448018
1400000US47093005807,-0.1099759019564412,-0.1472595560425321,0.0473682516323685,0.1437655117577947,0.1009957442825718,-0.0962547396370507,-0.0471993572002381,-0.0457586066885229,0.0984394613147793,-0.1660934361962384,0.049747498849274,-0.0545978001909078,-0.2590114686825543,-0.0777450552322242,-0.087260465108542,0.0921988392669632,-0.0635740842230417,0.1341047294397311,-0.1219929578174395,0.0180100115250672,0.0298752221689062,0.0208030024921581,-0.0899456437170454,0.0864170739583814,-0.0025365051292267,0.1513130861002158,-0.1284519325876437,-0.1552297090054733,0.0668581392341062,0.013884092790681,-0.0983735177483377,-0.0110315919747043,-0.0910808207202399,0.0008615432017192542,0.0162043254558465,-0.1310235023224947,-0.1612638008720607,-0.1990482693002819,-0.0372740577043774,0.0144004561778011,-0.0788207122306175,0.0242974594273995,0.1701709373522461,0.0034924134356291,0.0499200139766031,0.1371496166544521,0.0421464164081651,-0.0358010659199116,0.1919767313493805,-0.1590103906049836,-0.0867280747735745,0.079412015478878,-0.1486148839123607,0.19190654316881,0.1877789816574594,0.0075803923142503,0.0556840820577416,0.1533532646448682,0.0201658659696644,-0.0389705697095787,-0.0023269247441624,-0.1597615898064801,-0.1178468374549875,-0.0768230944519928,0.0,2662,4.924144,540.6015746087036,6.294530628921578
1400000US47093005813,-0.1214601668492504,-0.1659965087716699,0.0529170476603382,0.12784894523967,0.1025750194515943,-0.0506717118818429,-0.0553485627151929,-0.0614950140374443,0.0604022466494801,-0.1637522440747577,0.0240240456561293,-0.0616748388173598,-0.2383820647304327,-0.0515019022655272,-0.0682758693859652,0.0933000129854496,-0.054840032569408,0.1397030963879744,-0.080305971333224,0.040036098539132,0.0075443238809457,-0.00011700488180598636,-0.0731028048160315,0.0866714875764912,-0.0296449796441614,0.1557370678676605,-0.1158472252839128,-0.2028231878369333,0.0890400564864439,-0.0029356650384785,-0.1211482551848445,-0.0225462695410801,-0.0956629312473228,-0.0131098477411029,-0.030360493279038,-0.1059967896402952,-0.1305138043450205,-0.189507259800254,-0.0498436661825499,0.0676841366627579,-0.0552285997471254,0.0297980731931533,0.1546683527206801,0.0290258844708727,0.046865858372906,0.1323845937150723,0.0097821697026917,-0.0077073798334307,0.1743910464116391,-0.1662516648261368,-0.0934372154094037,0.0844161875220782,-0.1395126132664427,0.1911887545011125,0.1840651143975907,0.0016769547489512,0.0305033054959557,0.1649888255218302,0.0215346682175228,-0.0522992160306415,-0.0266208734268118,-0.141952479796473,-0.0992528052186317,-0.067350707615309,0.0,6487,8.83008,734.6479307095744,6.600751649266452
1400000US47093005814,-0.1204344188985241,-0.1592314624487492,0.0231991510563087,0.1023649281131598,0.0733227559198379,-0.0447915647014694,-0.0530434851824114,-0.032484221141058,0.0513606494678186,-0.1395139794654866,0.0382600995809468,-0.0658419679957155,-0.1946722131293113,-0.0418931997044603,-0.0508110431513627,0.0928572709736606,-0.0344142213749443,0.0879359624324128,-0.0853599061152254,0.0317574932115692,0.0012373889777799,-0.0098605718530217,-0.0627279684434059,0.1063448968730558,-0.0552279683944079,0.1348447340000601,-0.112350355897565,-0.2193981328052555,0.0972009897179821,-0.0093425526084877,-0.1434494443948966,-0.0059756491757008,-0.0497385507529988,-0.0419346552319253,-0.0531729828016673,-0.0954126805172771,-0.0990623421791899,-0.1724650251434215,-0.0301252776910563,0.0860805252108716,-0.0818760883508953,0.0174944863521754,0.1793419358797507,0.0256213644043652,0.0165542985642367,0.1461901360173203,-0.0200718578249339,0.0290575011401281,0.1494435047306269,-0.1641005970958409,-0.0836737560464095,0.0915173994123335,-0.1447878820973672,0.1789972344455709,0.1744501922012735,0.0164933107424308,0.0184513487564162,0.1729125269113782,0.0317485871921976,-0.0659102916848645,-0.0381071656084057,-0.1575140972584153,-0.1036214387651972,-0.011925689740979,0.0,4154,5.292152,784.9358824160757,6.666875214567568
1400000US47093006002,-0.1548095467226955,-0.0861766309078363,0.034599359957662,0.1173223651556402,0.0769165849446455,-0.0505282127291848,-0.0241851375386996,-0.0198206816465104,0.0584185318459771,-0.1465523105680177,0.0186363522673772,-0.0748948674333924,-0.2197335180574356,-0.0162548667355351,-0.0727432148056712,0.0905691894487869,-0.0532444219727258,0.1042145352125745,-0.1021851722533889,0.0231748512445834,0.0028462789129423,0.0012965331339161,-0.078647688699405,0.1004310236753527,0.0008183706097609749,0.1238403697679854,-0.1673992536156072,-0.2530615300189761,0.0782119658657655,0.0241011199517875,-0.1527585466316929,-0.0280525485585414,-0.067813736642853,-0.0348833641996054,-0.0712405093682997,-0.1012904390949227,-0.1485134280077388,-0.1932929443011035,-0.0710196719195341,0.0012974998214281,-0.0194246011340435,0.0589069459566936,0.1362022036431171,0.020178079729503,0.0156324458572506,0.1145221957093921,0.0407366661376146,-0.033263756010662,0.1864500441892976,-0.1114008598751203,-0.1205730762140386,0.084310761341752,-0.1107784061017083,0.2017235198525317,0.1723012063226848,0.0673278424240605,-0.0060747616666106,0.157980522429109,0.0231277157335478,-0.0565413260039841,-0.0480659914354892,-0.1594323968930275,-0.1090584136093957,-0.0690002635416532,0.0,6005,18.036317,332.9393689410094,5.810959446381376
1400000US47093006003,-0.1393386058945506,-0.0658638752414427,0.0499166355313611,0.1266424000774172,0.0913365845728273,-0.0523118903065052,-0.0182035894893246,-0.0183582609412506,0.1111877888925952,-0.1615652436121177,0.0040245578761272,-0.0584650614904482,-0.2351594066041111,-0.0283922582982413,-0.078710038489071,0.109672671905994,-0.0600496479420775,0.1239929910556535,-0.1001095454126861,0.0214967092765697,0.022961540319201,0.0251956204897207,-0.0556942005907986,0.1082221139470618,0.0122846610334669,0.118088331530222,-0.178889192182325,-0.240957274180167,0.0797909680875098,0.0248398062312824,-0.1484705390033066,-0.0044633913700758,-0.0827017960615281,-0.0278662227954885,-0.0409434201085494,-0.1138373587722825,-0.1781022112186445,-0.2135026479319178,-0.0700011710681138,-0.0055083509931251,-0.0222147300468316,0.0555316748046957,0.1516215337177019,-0.0051549912289096,0.0217806829251832,0.1179874375950745,0.0354077737203903,-0.0458196572196559,0.1728228254663673,-0.1239525337722365,-0.100335449866233,0.0841666202403546,-0.1134675777060469,0.1875850515670097,0.1520669107177563,0.0509607194256459,0.0104484187351484,0.1628075908741086,0.0203110076834753,-0.0505753008976129,-0.029229498551278,-0.154492786008863,-0.1249988838825913,-0.0939481049688735,0.0,4558,9.469053,481.35753385264604,6.178685610552627
1400000US47093006103,-0.1207119361868725,-0.1151589767516751,0.0415358426964829,0.1490311798882542,0.1031927821450959,-0.0561627192357794,-0.0092246699067997,-0.0330967134776338,0.0932022867205096,-0.1644000684651108,0.0299337353529853,-0.0663642897319904,-0.2523155811844506,-0.0580932627506622,-0.0798807204662114,0.1125645542769512,-0.0496242348390361,0.1256007733957137,-0.0990743661468616,0.0273227339620716,0.0202020821223411,0.0185689417000484,-0.0700315992992056,0.0932981134348267,0.0270969476137801,0.1632968569853791,-0.1541713670183035,-0.2049562293576664,0.0794482556663695,0.0137110333329178,-0.1396737878504273,-0.0057757140481352,-0.1096536907518139,-0.0039500600100184,-0.0043570966733779,-0.1372845822794679,-0.1661960437005229,-0.2118594310691072,-0.0713504627806141,0.0092918857436829,-0.0407729010446332,0.0374183547033636,0.1694890945796503,0.0010459434040652,0.0363210919845773,0.1245845528914106,0.0338778650657242,-0.0451891497274989,0.1818012463560988,-0.1356241375578589,-0.0966138471299329,0.063751522642955,-0.1369572075700541,0.1984580485438316,0.171677685592739,0.0214233299448055,0.0472582383331104,0.1489809573983125,0.0258082131480482,-0.0439077708683742,-0.007142269748798,-0.1342180128656923,-0.1130793188263337,-0.0919762575201986,0.0,4254,6.437113,660.8552622891659,6.49504689500702
1400000US47093006203,-0.1215137306532767,-0.1064917615164457,0.0448158263093274,0.1394194460183122,0.1010187816049582,-0.0788623460269278,-0.019969856731896,-0.0365436173551059,0.0775998885096435,-0.1564983424943359,0.030478505420208,-0.0659771422797885,-0.2338788592530845,-0.0533051166336677,-0.0806344061285614,0.0856635677516693,-0.0544763775474162,0.123850800125816,-0.0985344490593474,0.0129954582304051,0.0157548644910517,0.0058982889643976,-0.0805533993922351,0.0877410792599884,0.0177838930022556,0.1581843725055671,-0.1759911518703216,-0.2034532489614649,0.089275666303944,0.0039062233119192,-0.1235885086143206,-0.0133443698588583,-0.079072374876134,-0.0023526406450741,-0.0257053685228455,-0.1123814465020293,-0.1601277522409148,-0.1920467704282757,-0.058899488268528,0.0089255500635326,-0.044154472779111,0.0409628143400775,0.1576599735643026,0.0146394620945362,0.0248390999712792,0.1235954769821532,0.0500263191912532,-0.0367666057735381,0.1987077123874219,-0.1435819681923354,-0.0863570610106115,0.0784437199954033,-0.120754239054003,0.2120504614701458,0.1893895403102782,0.0356210144874011,0.0458172913399879,0.148183218868925,0.0163552768796195,-0.0497191472202918,-0.0183968222531758,-0.1459257929076244,-0.1103984257228603,-0.0786646893949017,0.0,5043,8.15986,618.0253092577568,6.428146159179518
1400000US47093006902,0.0297757848644336,-0.3104563158419709,0.0554030782014515,0.0151949391256284,0.1159916216591881,-0.0988749822662862,-0.06954461723963,-0.1918693976265024,-0.0783094481404546,-0.0657558504840178,0.0762409337346396,-0.02134626980246,-0.2030375384589655,-0.1754680005185501,-0.1775381911089699,-0.094062260425999,0.0461972367428054,0.1866387200264779,-0.0767638599430789,0.0062044593173799,-0.0037231156415554,0.0123417414285861,-0.1614728437898492,-0.035897648218211,-0.0933407982993024,0.2673429637093983,-0.010333233156136,0.0068981393020651,0.0220605908065176,0.0128628633385769,0.0021617094270715,-0.1218750136748192,-0.0334378587572434,-0.0592709953984593,0.0505129021470716,-0.1892568595659517,-0.1874914462318316,-0.0951639864221906,0.0527192872062839,0.1039555785400338,-0.1413621331718698,-0.0794767441688744,0.0942652338661976,0.0027105446961741,0.1541695733224706,0.1109593444614433,-0.0471793323084637,0.0561813235726984,0.1836689954425539,-0.0833365702648496,-0.0226766270824994,0.0721407242725607,-0.204305001634884,0.1573762865403133,0.2192165749148402,-0.1485654134596724,0.0726360660328852,0.0931082529951525,0.0793366615303057,-0.0806331161290505,0.0631092729735261,-0.0926775795733478,-0.2016078898746078,0.0187664586228079,0.0,2992,0.171022,17494.825227163758,9.769717573004227
1400000US47009010700,-0.1055948919362794,-0.1855380589152991,0.0526835015106973,0.1484646291424848,0.0958536226956527,-0.0273118343651234,-0.0149603668935321,-0.0824190433614857,0.0688149648934969,-0.1616061416426654,0.0371268751155559,-0.0785014066334894,-0.2604115095596769,-0.0867340247791997,-0.075830516884192,0.1104429629526814,-0.0451993004897238,0.1339775241963132,-0.0620823882214973,0.0453227184090671,0.0233936386276906,0.0318688471158597,-0.0925352946382739,0.0737383938087989,-0.0075935041924463,0.2171903467890884,-0.1103279474373384,-0.1818351462669533,0.0767817480799061,0.0097507458425268,-0.1101975657918145,-0.0480269373682232,-0.1292996915536809,0.0151792977453011,-0.0026047341721426,-0.1611280613864316,-0.1624351845655169,-0.1779256470602579,-0.073607657681758,0.0481331566767345,-0.0682418921591803,0.0284819274228356,0.169631162192611,0.009349675682744,0.0558593195113707,0.1417573969972326,0.0165176559184011,-0.0252572572175285,0.1817317256639453,-0.1619412108475646,-0.0765439016592146,0.0613153597731706,-0.1767242522535686,0.2169315064225823,0.1884003779888831,-0.0161548907128494,0.0525732613809379,0.1650998957942122,0.0568553929414822,-0.055856694613665,-0.001266314566297,-0.1230812918298457,-0.1200515248473774,-0.0833317375136928,0.0,4926,5.204994,946.3987854741042,6.853720108532005
1400000US47009011502,-0.1533910440893747,0.0118733652394697,0.0039055015744486,0.0697639944735135,0.0747849790615545,-0.0293106130291172,-0.0171932938378316,0.04236940172268,0.0821344160342421,-0.1085456536838815,-0.0392524199504829,-0.05235521068929,-0.2042100850069318,0.01092658160484,-0.0798530676258404,0.1033682955103561,-0.0651824514382304,0.0962733446153935,-0.1107874572786535,0.0073057297371807,-0.0073117014624487,-0.0026756829368886,-0.0517559781049502,0.1158939519957769,0.0393121064925742,0.0480922099852464,-0.2331368330663978,-0.2868647924604104,0.0780021523626246,0.0546932477474722,-0.1580880664456498,0.0314096017097774,0.004604888703906,-0.0620352911008097,-0.1362978542180272,-0.0879770415526529,-0.1575175131094558,-0.2043275593959538,-0.0419583278373791,-0.0034273052895129,0.0250079109502381,0.086149763377964,0.1409337141744198,-0.0105201343000641,0.0337481798789312,0.0851507324939782,0.0414571021388547,-0.0546796118732172,0.1684520815659301,-0.091014511538643,-0.1244274829907062,0.0909799714521015,-0.0730853854647768,0.1862789114437093,0.1200484609587102,0.1437494220357304,-0.0491704523873278,0.1714746743885998,0.0219151439632482,-0.0331840658231495,-0.0811668038824172,-0.1585656924371256,-0.1102878333875107,-0.0357738589309436,0.3938763376932224,3914,61.557678,63.58264520633803,4.167945724638979
1400000US47009011603,-0.1407958831770631,0.0040764498179709,-0.0053625393259198,0.0943529284575633,0.0780663211818096,-0.0653423326785059,-0.0031145751099865,0.0537920141167375,0.1050389406530406,-0.1135028855230376,-0.0010602971286652,-0.0463874647563821,-0.2090233519867843,0.0022680463657662,-0.0836598411386355,0.0902684891514942,-0.0631737853399168,0.0911289164719563,-0.1398976555944898,0.0042895706971617,0.002608763213924,0.0105200194932051,-0.0777059185763649,0.1153643561576701,0.0519964281392592,0.0674503831798782,-0.2244469374263604,-0.2500525771404259,0.0653472645862461,0.0593297055460086,-0.150584022701704,0.0321011206528388,-0.0167297777457016,-0.0396343431515171,-0.0845182788302849,-0.1044270146446683,-0.1709655281546733,-0.1994440299676032,-0.0263617460274266,-0.0259252739846183,-0.0011184266305667,0.0726189989730532,0.1731512634598442,-0.0188447548953344,0.0210618049677331,0.0840347454264161,0.0623748036172916,-0.0570375051643823,0.1775707490787677,-0.1057552605704958,-0.1158803325679512,0.0813977136567875,-0.0766660131970441,0.191228100528625,0.1285970541860513,0.1306251732541983,-0.0219101624960656,0.1587846180841837,0.0248841118700776,-0.0347274589706633,-0.0684957651328261,-0.1726137927344472,-0.1069245941151845,-0.0403809087894486,0.0697836706210746,5378,59.557466,90.29934215132658,4.514143582222572
