cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,woody_wetlands_pct,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US22033002602,-0.0548907717019302,-0.1595837086276304,0.0518611650653311,0.0976798791372841,-0.0572751074137267,0.0377395451226958,-0.0323568821861757,-0.0626528880452094,-0.1041035234144563,-0.0093386470815728,0.0549000415039201,-0.0585135445434328,-0.2234585172987371,-0.047427893534038,-0.0905750665686787,0.0527449294999511,-0.0498805229038404,0.0455620447880643,-0.0595548132561016,0.0684285063344128,-0.1081144426423574,0.1300688386591716,-0.13779117010483,-0.1011725504116814,-0.073458921960592,0.3559550697073018,-0.0458124827497857,-0.0857037116626436,-0.0136420312159289,0.141469366402874,0.0514872514656201,-0.0853774895298142,-0.1261691804764845,-0.0040776057308818,-0.1574477516500593,-0.05503405687239,-0.0430876567829674,-0.0817581330508485,-0.005055991650555,0.0113009231604682,-0.0449208129003201,0.015028266685345,0.1672624503963679,0.0995228387041736,0.0976766784508352,0.1468646604471347,-0.0039733265894836,0.0025120962627664,0.2143401806009095,-0.0659263695450146,-0.1247549141751288,-0.0838583177346848,-0.139335978516403,0.1893871509616882,0.1572278243327991,-0.1042737708304508,-0.0544661395701777,0.1027034342657888,0.1016616074297226,-0.1085912367634293,0.063934853889765,-0.1259056823710746,-0.0897229261133721,-0.0420671943822488,5.551098989250762,4741,5.602599,846.2144087056739,6.74195380158553
1400000US22033003507,-0.0596670394660937,-0.1069854317634485,0.040368781062865,0.0816351694649584,-0.1175185771407629,0.0011709261336546,0.0141533483165426,-0.051229125903347,-0.0815023430128073,-0.0140256453159417,0.0745140762013774,-0.0703371661739934,-0.2134334402043328,-0.0316121280672194,-0.0877004008036367,0.0514164056548016,-0.08736772531309,-0.0008761673154408343,-0.0776036105732968,0.0512935443762177,-0.1194875230784396,0.1608302523591017,-0.1326757517926648,-0.0631136435711795,-0.0454537983197158,0.3304386109216484,-0.0607596108218985,-0.0857087836797861,-3.974820089439398e-05,0.1551401545505654,0.0626861113045994,-0.1052323885066968,-0.118227458108799,-0.0298947274646104,-0.1676112382489349,-0.077978341328816,-0.0837023370604195,-0.0818432054722127,-0.0041603335166403,-0.0884743427524543,-0.0881329695555246,0.0353095391177925,0.1666698060935814,0.0841733790127108,0.0979804346271992,0.1306877617295652,0.0286139331804344,-0.0286097686416665,0.2570308511880064,-0.0486929069915194,-0.1680328642455949,-0.1285825954333542,-0.1111307873384836,0.1622389998376746,0.1319810986533007,-0.0364981066854466,-0.073903795701136,0.047925688937261,0.1017978241715801,-0.0809259721473245,0.035109362364371,-0.1327891820440376,-0.0868324459550854,-0.0258039882651254,20.295715910526983,4926,7.143749,689.5539022997589,6.537494032510446
1400000US22033000900,0.0123984093952196,-0.2102936916313382,0.1108068539814809,0.0694420232650985,-0.0532484518814627,0.0268032292919798,-0.0495060454513632,-0.1219939438667259,-0.0689340187597733,-0.0745587790972941,0.1146867507280956,-0.0435737090292192,-0.2393964919201784,-0.097346443658531,-0.0911591250809876,0.0540498313086216,-0.0266155671869605,0.0983451152125265,-0.0226039151709372,0.0763118793266917,-0.0629082321046795,0.2063210839886179,-0.1166890667254187,-0.1047022927703313,-0.1135440776969651,0.3657793607057398,-0.0092885901178674,-0.0368225944544331,0.0045698128077501,0.1142527458822464,0.0885900132379418,-0.1226862273886258,-0.1588567733018541,0.0145827301242326,-0.1015045213286252,-0.0922222638186874,-0.0818331490456062,-0.0567890077604684,-0.0084703897402178,0.0170088786410136,-0.0863657104122424,-0.015506539769661,0.164389193074416,0.0782994323013319,0.1202932392568527,0.1234596538686089,0.0043951008249084,0.0279524205336327,0.2333741302015256,-0.0412709984632699,-0.0480227789272159,-0.1219736572939904,-0.2417156154259538,0.1787310633988975,0.1671572421878788,-0.1456939613586199,-0.0268879599489463,0.0613573620165272,0.1004302801865469,-0.0859747084499568,0.1146604384102569,-0.0681968665315171,-0.1441612191805534,-0.0420850263651698,0.0,3654,2.162283,1689.8805568003818,7.43300471175001
1400000US22033003104,-0.0827199492335072,-0.1199527444263483,0.0898206249614386,0.0791039142147879,-0.0864576605424696,0.0620591292091209,0.0005845967597634675,-0.0795187588176805,-0.0790056234666626,-0.0453595149618246,0.0757132576551271,-0.084823538230641,-0.2169061912250123,-0.0315907676937004,-0.0858093370597107,0.0757774110516179,-0.0413840337431696,0.0346788822037827,-0.0841172055849163,0.086884191568476,-0.1143667252737004,0.1790876508811611,-0.1357621369535733,-0.0966099099172729,-0.0853858129503692,0.3428872514502381,-0.0674888224290164,-0.1364204189093704,-0.0096275910955981,0.1626798418988354,0.0283959941074168,-0.12866111415649,-0.1119711083972015,-0.0242435330183813,-0.2099515137374333,-0.0908843473431697,-0.0611738038627582,-0.0955723427513852,-0.037369491244293,-0.0190621608077051,-0.0519426548483334,0.0261735950341546,0.1611642548763715,0.1028535951244593,0.0656608151365858,0.1354621637878433,0.0031899657212454,-0.0048795473621712,0.2396834687209929,-0.0208290984869836,-0.1438266842906181,-0.1047552682034508,-0.1554477814232637,0.1884333888860463,0.1294999892203009,-0.0386742624891893,-0.0823121152450057,0.0777422510483945,0.0910848601349285,-0.0830853136082137,0.0453571850661364,-0.1144282556874655,-0.137192561780708,-0.053229662818218,1.7747531358420068,4886,6.761623,722.6075751339582,6.5842492221423505
1400000US22033004031,-0.0955988199980261,-0.0870620766436699,0.0112277617605792,-0.0241741326898817,-0.0961196643459833,0.0688173101562506,0.0366358201238337,-0.0248174524526123,-0.1381200452312487,0.02333449029888,0.0510727988859998,-0.067225522627191,-0.1388793699657088,-0.0041317836661565,-0.0724045484286877,0.055569624162057,-0.0933965963198307,-0.0270642325791642,-0.1201221643299972,0.071074530869719,-0.1340011289519646,0.1230418581027699,-0.1274410034678429,-0.0407458573083336,-0.0657561807528114,0.2681638182704655,-0.0728969989611337,-0.1179210194068995,-0.0145765721298507,0.1169717761195492,-0.0122117307982705,-0.1039904800994075,-0.0354078527961723,-0.0554291253229659,-0.2288142211929687,-0.057380141578636,0.0012827952920213,-0.087323663554812,0.0270685311557242,0.0022338717825282,-0.0431034977360608,0.0396151552176469,0.1733975137953705,0.0574408623867302,0.034423474084818,0.107122765858434,-0.0171618995449687,-0.0041467924695646,0.194266380077701,0.0016296323830266,-0.1309248361236592,-0.0737752263609916,-0.0893292822287333,0.136890849584479,0.1203407162505904,0.0745153170674138,-0.113810541165441,0.0869295464681859,0.0597847668763673,-0.0916981684358274,-0.0043267378063197,-0.1394920146264865,-0.0902771935994985,0.0331547997800602,29.803273980470998,5120,12.286209,416.72740549993904,6.034829079836705
1400000US22033004030,-0.1024961992634698,-0.109136326468367,0.0430356835559681,-0.0213911478955628,-0.0899084147392057,0.0774625365444036,0.0343133506936417,-0.0385133915105363,-0.1521236094776978,0.0159607789575059,0.066092583694452,-0.0693081683750214,-0.1433333827364415,-0.0112082595820896,-0.0732458638389912,0.0379638687619495,-0.0736792836294765,0.0064241602566109,-0.1348244493488995,0.095311316304605,-0.1453721751941133,0.1356417885721013,-0.1523952893250174,-0.0798323499643506,-0.0430610779196007,0.3511259764763343,-0.0605915266103679,-0.121866741129175,-0.0247579386484131,0.1428402115689974,-0.0033113655000919,-0.1218961662630031,-0.1090366348078065,-0.036748648197864,-0.2007735436175267,-0.0642075187060857,-0.0148017243050866,-0.0824667392025673,0.0317332720318394,-0.0007380185573375473,-0.0110778371536916,0.0261216072946238,0.1639410779790906,0.0666828830383666,0.0430181298261442,0.1098533116268703,0.0267769812174184,-0.0173647239122872,0.2157128303494983,0.0142650882899801,-0.1219442227613446,-0.090303943023284,-0.1021295278122549,0.1770454131793663,0.1159214022728446,0.0453321537147554,-0.1085050595957391,0.0630606629697333,0.0343869244181631,-0.0705579874008387,0.020239370989615,-0.1119880981716823,-0.1336681704002702,-0.0153447089343663,22.14876033057851,2404,5.127484,468.8459291145521,6.152404830567962
1400000US22033000400,-0.0077090184434944,-0.1585222072666102,0.1018768055078285,0.0938145942467173,-0.0716550955793694,0.0297301304631267,-0.0316380573245495,-0.0780931463298217,-0.0607498661561858,-0.0682981257646726,0.1005526484695956,-0.0647654387262356,-0.2456403930552737,-0.0662435716880383,-0.072442854339241,0.0856703542848748,-0.0524986516488177,0.0556802357671183,-0.0541353236793641,0.0939154283333919,-0.0917181822838479,0.2005072908796898,-0.1045737754350444,-0.089578161423362,-0.0884537034212335,0.3634955221421848,-0.0562348164423749,-0.0780444143986844,0.0281916032430583,0.1370145686526481,0.0722199586839694,-0.1105544997080147,-0.1607528322904378,0.0142151066304894,-0.1256467259442845,-0.0904090174198898,-0.0769635236584957,-0.0724769228788987,-0.0281092006122702,-0.0418141960555526,-0.0968922609733509,0.0006143066174423824,0.1785614247811874,0.1100302705278888,0.1075655590810187,0.1457606613955489,0.0020303121551715,0.0156285606948356,0.2438520893070282,-0.0326076366736325,-0.1188555503667675,-0.1460182665449444,-0.20806309793077,0.1858340981423968,0.1474323090457604,-0.1197975563892,-0.047305169608877,0.0718520180889286,0.0996492383569556,-0.0588069569275766,0.0761291127496772,-0.1090548344513692,-0.1224580698738058,-0.0515503426278099,0.0,2235,1.730681,1291.3991659930398,7.164255588633701
1400000US22047953200,-0.0869333787817318,-0.0645462371530526,-0.0024686368701026,-0.0461621144577719,-0.1196085224021398,0.0165391307816065,0.0687918688488685,0.0070382406155298,-0.1264161823795865,0.044975679226993,0.0594485354794412,-0.0469722223924723,-0.1133260906962383,-0.0127600178811987,-0.0626968551577918,0.0521857008400539,-0.1071459582384297,-0.0748041624068533,-0.158498805390816,0.0474318026712081,-0.1385515804436571,0.1363704365396079,-0.1433553546896931,-0.0075647520900133,-0.0346939495167109,0.2416291294722188,-0.0994452678799649,-0.1077444101135861,-0.0137578280208277,0.122008029290141,-0.0256760411619941,-0.0967940905862197,-0.0456354816357116,-0.0708980335640275,-0.203828898931742,-0.0710205691004459,-0.0246343051875357,-0.0805042170368802,0.0355696803265286,-0.0668958987668468,-0.0573319070470164,0.0381484381108468,0.1722558753771978,0.012449927924828,0.0058653324004937,0.1014988059477205,-0.0062078391308832,-0.058909401288222,0.190797591143229,0.0263570252290948,-0.1440083800244704,-0.0796600906186612,-0.0851710948081095,0.1407350926200747,0.0841126809810927,0.09432955406908,-0.1024883610639398,0.0566495760432846,0.0475117615779371,-0.0723504290071221,-0.025301705525598,-0.153405830413124,-0.0858547900116154,0.0538633708203659,43.33137162332581,8222,132.477894,62.063184669889154,4.14413715506007
1400000US22047953000,-0.0115253879404525,-0.0419023883557817,-0.0149929959925366,-0.1280233957328913,-0.1674287105859156,-0.0244537669671535,0.1153457701435237,-0.0262386304837956,-0.1539739555884079,0.0601258099425792,0.0893030015726668,-0.0172939800409037,-0.0917863423176595,-0.0209176184583256,-0.0482399786854675,0.0349905584668731,-0.1456203230736512,-0.1021642033801922,-0.1548221363797983,0.057103798057773,-0.1452739165218675,0.1194920407452756,-0.1310787988530383,-0.0040285105066604,0.0285599105726095,0.3022847392541155,-0.08373469571665,-0.0259115655561088,0.0094265159495113,0.1083399451450477,0.0483780314832553,-0.1317002833164804,-0.1034778297946209,-0.0186476290700575,-0.0994808027953055,-0.1003739988554992,-0.0452181449731819,-0.0222823187579886,0.0674986825625662,-0.0795308184711322,-0.0877260865181396,0.0478867386593755,0.1623245207919671,0.0035671513152545,0.0115542711472844,0.0674172499593436,0.0253028047517477,-0.0865495138822186,0.2410450314373874,0.0734231552971595,-0.11093945852344,-0.1731734930368542,-0.0604210413059958,0.100597719810132,0.107627764797424,0.0604388595512339,-0.0742755494389273,-0.0209811822255351,0.0119307359027477,-0.0615057868994614,0.0146229905463817,-0.1325761530537324,-0.1142571496306502,0.0407003310791834,83.54879482005455,2735,213.252393,12.825178472909329,2.626491456757935
1400000US22047952901,-0.0092681401822741,-0.1056509273362999,-0.0467665020511595,-0.1007642226854346,-0.1780227538990822,-0.1139168436776786,0.0950939804174457,-0.0316990074245434,-0.1811638718755217,0.0660825102762725,0.088224106745534,-0.0415956460927786,-0.110007690193577,-0.0642958883076496,-0.0762117832524615,0.0051586597975295,-0.1785760309562732,-0.1294689529590095,-0.1832375997848557,0.0516332076330761,-0.1039357641037591,0.0966728576105149,-0.1445102617867456,0.0192331695653171,0.0530118075878962,0.2841738862877347,-0.0645680272025391,-0.0112179734428636,0.0125071033648974,0.1219672269468451,0.0496652678070073,-0.1232687397722569,-0.1229720323319899,-0.0351638873923603,-0.1139339779345604,-0.1466140262761595,-0.0567885380991436,-0.0406898311937962,0.0544408993310376,-0.1532203016897198,-0.1301342497596423,0.0401618483430273,0.1698359963578719,-0.0042432433135357,0.0746803122867999,0.0811962162698491,0.0167615642780065,-0.1218365595704216,0.2494464052528147,0.0222613518734186,-0.1603272393540934,-0.1580451966210613,-0.0531538284305464,0.1206890459855918,0.0782336520699087,0.0994923047424053,-0.0419663844458284,0.0051906842380826,0.0455464205290703,-0.0365228280558681,0.0003749921299980088,-0.1497602507346175,-0.0720372981984258,0.0735823032637077,89.32488847849554,2943,362.384338,8.121211905134817,2.210602679592857
1400000US22063040404,-0.04249554656902,-0.091784532724518,0.0432789396380235,0.1080723430607322,-0.0938325201554577,0.0200590904177777,0.0094879758343277,-0.0400686981121645,-0.0598518974706951,-0.0149142054545085,0.0377883910182459,-0.0484141830715739,-0.2409122848045589,0.0204520785059349,-0.0722766456228073,0.0340387658751371,-0.093652320051694,-0.00010791714813258044,-0.0530059246909075,0.0399649726573213,-0.1065376240944414,0.1119939604309239,-0.1242926096006646,-0.0570837878747923,-0.0839300917130449,0.3064485875239063,-0.0949058179074437,-0.1130727772943087,0.0276628864133578,0.1765214955238873,0.0710461995763145,-0.073320473291492,-0.0997670791387989,-0.0179616355323771,-0.2232394192902442,-0.0296773273563888,-0.0883616466818178,-0.0712186985750385,0.001986154642308,-0.0839033683546249,-0.1003103378893013,0.0644388348965376,0.1672932417278962,0.086804966475844,0.1112815178771568,0.1479754271608291,0.0032164948458176,0.003757232555547,0.236378643239426,-0.0722173033736116,-0.2022650326028741,-0.1140552183109255,-0.0904844233977188,0.1746778343011764,0.150105962593247,-0.0513038840465219,-0.0995253641137501,0.0691425917060844,0.1338903719362019,-0.1007505258670451,0.0099317860683034,-0.1582224068019487,-0.0275568603775022,-0.0290181247559665,13.04577650914473,3478,8.508284,408.778080280348,6.015615745551254
1400000US22063040601,-0.0216072833808957,-0.1371139650885628,0.0702442267181178,0.1356776666361411,-0.0620975574208619,0.0261336931067564,0.0034448659721464,-0.0599059710195667,-0.0415625497310434,-0.0306091078402432,0.0536507196656911,-0.0643449947666381,-0.2599548184372083,-0.0240769795719988,-0.0811305366599397,0.0584551984267202,-0.0631458079736805,0.0350746205657853,-0.0401801942894657,0.048265179545305,-0.0844798099540364,0.1430210326821338,-0.1235866235161726,-0.0807875016649326,-0.0849586078572142,0.3232020009076579,-0.0828646168918348,-0.0999975590084748,0.0215410077383647,0.1548235668134189,0.0735873474796544,-0.0917195564006454,-0.1164707027455357,-0.0121023272330304,-0.1884583437171861,-0.0651996658624254,-0.10213075228034,-0.092070305699304,-0.0101169729046453,-0.0502007516686467,-0.0886202543644141,0.0382946320575379,0.1671344398268024,0.0863786256836888,0.1027784678813038,0.1525685940462986,-0.0051605288870704,0.000604836528859563,0.2198457091811129,-0.0696642451346777,-0.1594691175027885,-0.0889904132422669,-0.1566600849392585,0.1903057617593638,0.1549819414601244,-0.1002819055269951,-0.0617890958284708,0.0842046001399138,0.1330040128213735,-0.1028570446370093,0.0416463153312324,-0.1333687052074545,-0.074558966807969,-0.0448472043884226,3.2895802949278887,4015,5.564139,721.5851365323548,6.5828352490754085
1400000US22063040700,-0.0489687957771493,-0.0959064234616882,0.0180391887607311,0.0997650399916822,-0.0927690464514963,-0.0222917747359755,0.0142072241823755,-0.0100966047852939,-0.0761951303219773,0.0206659835834504,0.0654357311094747,-0.0529457668600491,-0.221428168172963,-0.0166459362915818,-0.0840994548779022,0.0410043994848979,-0.1020296455948273,-0.0228341364952112,-0.0938747911020211,0.0225075428659618,-0.1115048157651283,0.1277323019786213,-0.1464063078249902,-0.0730145435664661,-0.0426059743112785,0.2719575513952068,-0.0976649860553984,-0.0802704273710595,0.0080268902986239,0.162349093231096,0.065166162249263,-0.0806076907520987,-0.0956694391191965,-0.0313341598785515,-0.2043151422602359,-0.0578200743994721,-0.0859398764223826,-0.0906984015559242,0.009340359856203,-0.103063089729406,-0.1089949113594466,0.0514962455785309,0.1767188154245859,0.0864633865207351,0.0916798231746599,0.1520200963317962,0.0151937297665146,-0.0206599907611715,0.2430805400216701,-0.066025995188595,-0.1968529573572786,-0.1140249688392965,-0.0772245131346946,0.1792470424611417,0.1219492622528753,-0.0279441925482033,-0.0701591096677615,0.0615347207463336,0.113474070915629,-0.1009921876260206,0.0120672808299419,-0.1830037422882933,-0.0273348601322475,-0.0102600396937482,35.11132090315475,4005,11.211813,357.21252218530583,5.88112644765685
1400000US22063040805,-0.0549937358954886,-0.0958725752319649,0.0361872901978489,0.0842397081144268,-0.0900446086884469,0.0583492325649525,0.0215619211657475,-0.0209405149404033,-0.0684523090196267,0.0188750503790315,0.0507522383706874,-0.0664971077791992,-0.2183038823590713,0.0146301088340324,-0.0716491445616489,0.0370418674744996,-0.080050582429117,-0.020564838097976,-0.0694677624425558,0.0428113788845448,-0.1244314654293527,0.1122853057324203,-0.1395930299755799,-0.0738290234727297,-0.0736109624005936,0.3074893302993366,-0.0945879128601094,-0.1212028941459605,0.0246646464312043,0.1624993037929523,0.0553863363444612,-0.0808932071546267,-0.0952051107346433,-0.0138924325248168,-0.2375513948430994,-0.0299709296323752,-0.0632466312349778,-0.084641371147276,0.0168144542824316,-0.0445306449774032,-0.0903700654255132,0.0632036709611185,0.17063995733745,0.0848122961240975,0.0824775709602505,0.1414635228753028,-0.0033797015579335,0.012960810153469,0.2022088750519945,-0.0458521136921632,-0.1863632869887236,-0.1145333026803561,-0.0935002221375302,0.1771238727653874,0.1322213926828986,-0.0495830163180124,-0.1075976892021686,0.0750439791372978,0.1314120822864408,-0.0949596859744545,0.0047422320378708,-0.1621321553888885,-0.055533839393132,-0.0179660974998686,15.018802883108744,4837,11.470672,421.6841001120074,6.046625091800239
1400000US22063040811,0.013146649591793,-0.0484370440236433,-0.087763992335309,0.0510908340981241,-0.1363394330946101,-0.0394449973641118,0.017339167605481,0.0493764162904659,-0.0281855849913606,0.025512466356277,-0.0227178625069837,0.0395892491551677,-0.177509079595198,0.0994602234360956,-0.0143616040651112,-0.038991131907719,-0.1369726560567348,-0.1197786666819219,-0.0161771296608042,-0.0240130822348044,-0.1399465682619948,-0.0070659491652957,-0.0631851692229341,-0.0148682967136544,-0.0287002079869829,0.3088838881461793,-0.1161186299125448,-0.0331724897552024,0.0274929030398315,0.1733678309913828,0.0803359073338591,-0.0534007981122501,-0.0831891897172846,-0.0522531992202803,-0.2429201150323806,-0.0067242949958379,-0.0907928324920956,-0.0683651473510601,0.1173369061624304,-0.0614676952715618,-0.0940980304652908,0.1375852040786927,0.2328902456059122,-0.0023375034059424,0.09096650842231,0.0774067275575541,-0.0248815212015598,-0.0570783355239889,0.2402540643986443,-0.0811410020057852,-0.216605093031106,-0.1557595492505355,-0.0018524607925831,0.1426966851320726,0.1218377857328233,0.0667138937414133,-0.1308650784813466,0.0747313005848044,0.1004849293887277,-0.1291900924438119,-0.0061565008042394,-0.1539508096149442,0.0489116602470292,0.0382181008197008,30.52927525883613,2097,60.436585,34.69752634103995,3.575081396217971
1400000US22063040203,0.0119005413647666,-0.0517398705294935,-0.1017671318348978,0.0648395880511376,-0.1291371411779879,-0.0345531582666272,0.0045940362000489,0.0657091512076051,-0.0188491100203223,0.019222801537664,-0.0316904595327346,0.0536568194598718,-0.1742864593634689,0.1242074609942838,-0.0076178607835492,-0.0310814238971525,-0.1269830976349735,-0.1231853933174484,-0.0053102303304188,-0.035305602218868,-0.1470623348555295,-0.0270894856115017,-0.0493949338444637,-0.0172391506653656,-0.0205543899085574,0.2970579639805021,-0.1241243101133213,-0.0504967160091503,0.0086190766339827,0.1833459976104931,0.0652100157359477,-0.0485740601678555,-0.0906463872237797,-0.0675174651046617,-0.2499916575216578,0.0096175292680151,-0.118861821397541,-0.076960269906625,0.1125017614173563,-0.032570906232527,-0.0887683418287175,0.1427572062907275,0.2264748320689472,0.0068230945955442,0.0629587773194134,0.0778594286610587,-0.0361812374091991,-0.0481019086466481,0.2430524624261914,-0.0923004288654424,-0.2110735331772682,-0.1439291771236924,0.0106675139466221,0.1466532226677184,0.1093173954352326,0.0626997777609341,-0.1416904555601535,0.086933639618005,0.0997035394790324,-0.1374605119532276,-0.0075015989724149,-0.1440088498003464,0.0597668974124575,0.045963137488427,36.1656137536072,2128,80.836616,26.32470414149944,3.3077912066114674
1400000US22063040807,-0.0301277341093422,-0.0507957185905039,-0.0477383258643343,0.0498271802847627,-0.1285919703315498,-0.0591796612447796,0.0515844298286101,0.0353273608766837,-0.079021331846623,0.0528703614681281,0.0420490491697451,-0.0279438271450143,-0.1820769951274907,0.0306233686005618,-0.0564419177254039,0.0101594351842221,-0.1329961282915454,-0.0930878416386053,-0.0934122255387756,0.0087785380520535,-0.1221240547693491,0.0778843588538667,-0.1377910431662533,-0.0379401252904754,0.0141653272759163,0.2526058345092647,-0.1248734718355051,-0.0792804667202251,0.0265132252084593,0.1682756494578421,0.0727933950402166,-0.0848189833271512,-0.1085031843299949,-0.0618174175771763,-0.2175446853341181,-0.0455772105998645,-0.1073569439971948,-0.095933066915055,0.0457936338161586,-0.1350445269414018,-0.1178676451944958,0.0871813045864841,0.1950513549201606,0.0512716472717811,0.0817552172702213,0.1043379826654472,0.0218522689321938,-0.0521027565672674,0.2643948449514031,-0.0532181501218921,-0.2342617138810659,-0.1750581421590915,-0.0145660126508455,0.1677604634809326,0.0907214285878661,0.0572139267829735,-0.0897118774044039,0.0466293162353182,0.0896410435913517,-0.0836267420301294,-0.027119319883305,-0.1971815317760244,0.0073749196914314,0.0196204528228772,55.20246386448745,1849,25.221647,73.31004196514209,4.308246096899969
1400000US22077952100,-0.0988560112889658,-0.013362450931886,0.0078227116435872,-0.0870561035020067,-0.1311526339075467,0.0184756540785643,0.1124855235790156,0.0342307207124507,-0.1001128111238044,-0.0278378530311906,0.0703728283421677,0.0020337243909448,-0.0584872540816838,0.0258521850096485,-0.0292266350907067,0.1008558081664823,-0.0948267025595578,-0.0654837958133661,-0.1380782484257961,0.0835322352385768,-0.1417832214889828,0.1762723048362388,-0.0710402582020629,-0.0552505511805943,-0.0253537164582244,0.2304456462407234,-0.080483619570449,-0.0585354778721317,-0.0775927024477004,0.0808397857498295,-0.0313639398096073,-0.1579985252831772,-0.0432764225706711,-0.0353211696056475,-0.1816921678770854,-0.1250113500618647,-0.0683033474032721,-0.0619545741308415,0.038692203582905,-0.0346287593426553,0.0002774103644342831,0.0870862738078842,0.1935085850513887,0.0064408731736781,-0.0593292433450547,0.0844145220615285,0.0366173421866816,-0.1036173256433926,0.2385141774817607,0.0709760889948155,-0.0807956074684328,-0.1042575798952496,-0.107449747720275,0.1024290546518858,0.1252783360276589,0.1800441461927486,-0.1343456773957632,0.0411212011736201,-0.0011044675519237,-0.1298441728083421,0.001763777592843,-0.1081054430962926,-0.1166109045765388,0.0188715466481235,62.80603301215309,4752,260.994821,18.20725783673692,2.955288219935123
1400000US22091951202,-0.0442108962698889,-0.0042119408282727,-0.0551267815278819,0.1024759768958632,-0.1098380761963566,-0.0362438703651273,0.0376193988250511,0.0583673016550165,-0.0108768121192001,0.0246763369274748,-0.0517765436244038,0.0092889000315928,-0.1888586035629268,0.095770282026488,-0.0306819046978028,0.0121898612948717,-0.1092102257813798,-0.0375461187232677,-0.0234641756372367,-0.0353619501557902,-0.1297568261088592,0.0469448158046466,-0.0789440578889748,0.0008314891788551014,-0.010080955276998,0.2195032162525211,-0.1602319478585677,-0.1245053725806735,0.016979190649916,0.1808835308498791,0.0443936742009303,-0.0353195258416508,-0.0334849172593322,-0.0784360117446326,-0.2820411618282292,0.007498615734691,-0.0994697524451547,-0.0969414495814519,0.0553178064463197,-0.0814220943926603,-0.0472206775074044,0.1084284521453479,0.1735162256115664,0.0398955974200959,0.0651557830720605,0.0736394105254209,-0.0258880015092933,-0.0779473432115464,0.2118257224668269,-0.0587606950204909,-0.2129241051733285,-0.0988077719184315,-0.0157355022391609,0.177077038536611,0.1026976819874146,0.0679266011224694,-0.1202843393998649,0.1053264977479672,0.1015906706480699,-0.1710123567023343,-0.0463158216361413,-0.1462681266286047,0.0451538547561257,0.0210693702677801,33.5644169656143,1949,156.241404,12.47428626537432,2.600783148073083
1400000US22121020200,-0.0728487168794413,-0.0195965284837236,0.0562586718250105,-0.1025523322752829,-0.1028546448217363,0.1403470663166098,0.0725595812637427,-0.043558953608962,-0.0981402418801484,0.0308160228674074,0.0824987300706899,-0.0189324074267975,-0.0889552093247911,0.0164526529924919,-0.0582841139615058,0.0428370961101551,-0.0346357045974615,-0.0414921415482669,-0.0985816463293825,0.0779758032994027,-0.1498787696706807,0.1715154803366178,-0.131807043186255,-0.0974691115664749,-0.11082993363094,0.2941044421583919,-0.075302023647,-0.0905646151316809,-0.0210635793908691,0.0952221450288327,0.0377391824613513,-0.1125571251473964,-0.0337829665480309,-0.0079218464511674,-0.1532590354781432,-0.0340401452164094,0.0051435490531649,-0.0619912314516832,0.043402665655588,0.0860657436287524,-0.0036191980630921,0.0567119939409201,0.1769831752761011,0.0114294185946013,-0.0589718070899425,0.1013090579297526,0.0232864832164801,0.0051483630830158,0.1499364108903068,0.0835938485806709,-0.0404712568116505,-0.0837707884866737,-0.1287681633101456,0.0905768651552185,0.1604518993335962,0.0338186107840702,-0.1375359089028665,0.0214206994541857,0.0497019794472411,-0.1214754708610282,0.0476668109120482,-0.1458834196967219,-0.1626279854649186,0.0174737480296906,7.806582212354709,3981,36.243271,109.84107918956873,4.708097456410467
1400000US22005030406,-0.1025616366329845,-0.0822327365188025,0.0987858928002189,0.0352941575361731,-0.0919355489014624,0.11128578326751,0.0261826520393296,-0.0546031203860568,-0.0855051388779589,0.0085201251080141,0.0612793889964655,-0.090072836593373,-0.1965821304317586,-0.0113486770767988,-0.0754770886578084,0.0579687512652773,-0.0522852548372426,0.0244804199020812,-0.0978877459738291,0.0702808203181286,-0.1420209578366388,0.1669152059701252,-0.1620453114209848,-0.0696129116692149,-0.0832078513056295,0.3331177120506151,-0.0856616443712399,-0.1664258275876957,-0.0058708864055535,0.1701492997589967,0.0175953343755245,-0.1167902695435405,-0.0906531868946744,-0.0410158002903146,-0.2417882990882545,-0.0429186695036396,-0.0576402270181279,-0.0825780621259517,0.0029356983096706,-0.0326305257771784,-0.0425590517048764,0.0346968918819216,0.1227575120160533,0.0869625068523403,0.0457738704165458,0.1352624980615681,0.0006953199560654261,-0.0018808290800626,0.1976875732069831,0.0190110688043921,-0.1530971247788562,-0.0933003675069167,-0.1217532395607935,0.1818534319676071,0.122296118713603,-0.0321626791660259,-0.1210845425279031,0.0670362529910919,0.0895577747528998,-0.0851289780972113,0.0144101499553909,-0.1257406203478965,-0.1347026962182823,-0.0455519539012971,8.609854198089492,3673,7.009978,523.9674076009939,6.263336179904522
