cb_2020_us,cb_2020__1,cb_2020__2,tract_ID,cb_2020__4,cb_2020__5,cb_2020__6,cb_2020__7,cb_2020__8,cb_2020__9,cb_2020_10,cb_2020_11,cb_2020_12,ACSDT5Y202,ACSDT5Y2_1,ACSDT5Y2_2,ACSDT5Y2_3,ACSDT5Y2_4,Shape_Leng,Shape_Area,elev_mean,slope_mean,ndvi_mean,water_pct,developed_pct,barren_pct,forest_pct,shrub_pct,grassland_pct,pasture_hay_pct,cultivated_crops_pct,woody_wetlands_pct,herbaceous_wetlands_pct,impervious_mean,poi_edu,poi_comm,poi_med,poi_trans,poi_pub,poi_food,poi_finance,poi_total_all,poi_diversity,minor_ratio,elderly_ratio,sex_ratio,fam_inc_lt10k,fam_inc_lt10k_moe,fam_inc_10to15k,fam_inc_10to15k_moe,fam_inc_15to25k,fam_inc_15to25k_moe,fam_inc_25to50k,fam_inc_25to50k_moe,fam_inc_50kplus,fam_inc_50kplus_moe,median_family_income,median_family_income_moe,per_capita_income,per_capita_income_moe,persons_below_poverty,persons_below_poverty_moe,tcc_mean,dist_water_m,NAME,B01003_001E,B01003_001M,field_5
18,127,051101,1400000US18127051101,18127051101,511.01,Census Tract 511.01,IN,Porter County,Indiana,CT,93739670.0,86969.0,1400000US18127051101,"Census Tract 511.01, Porter County, Indiana",6185,21,,0.494231548474,0.0100888407017,205.73091686543503,0.7638710185226296,0.4264191156866605,0.46032108346648404,46.38210454234193,0.0,13.54333105074945,0.0,0.3385832762687362,0.27010575972000306,19.05196682644754,15.483527352963556,4.470060108042303,3.153432961804823,0.021336,0.0,0.0,0.0,0.0,0.0,0.0,0.053339,-0.0,0.243654,0.138884,97.1001,51,48,38,60,100,74,235,131,1313,256,92719,15240,30890,3420,424,280,5.918025447792789,1310.7366937168772,"Census Tract 511.01, Porter County, Indiana",6185,21,
17,197,882900,1400000US17197882900,17197882900,8829,Census Tract 8829,IL,Will County,Illinois,CT,6773411.0,894095.0,1400000US17197882900,"Census Tract 8829, Will County, Illinois",2832,537,,0.137939235926,0.000826195491585,169.47940166212757,2.3104620124649045,0.37844321719760216,11.717005523563286,81.8074979433541,0.7638970501821601,1.0929603948760136,0.0,0.29380655776236925,1.2927488541544248,0.0,1.5512986249853096,1.480785051122341,46.11005402865868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442908,0.0,0.238701,0.106638,96.2578,8,7,73,105,72,30,177,67,311,80,49435,22534,23730,6238,638,387,16.112148512324588,382.8679483121001,"Census Tract 8829, Will County, Illinois",2832,537,
17,197,881115,1400000US17197881115,17197881115,8811.15,Census Tract 8811.15,IL,Will County,Illinois,CT,4262064.0,0.0,1400000US17197881115,"Census Tract 8811.15, Will County, Illinois",4886,864,,0.11064695748,0.000458116108066,211.9603458329363,1.7183859099327345,0.5605806659944764,0.5524861878453038,94.81512962175945,0.0,1.3599660008499788,0.0,1.3599660008499788,0.254993625159371,0.4249893752656183,0.7012324691882702,0.531236719082023,39.32966101694915,0.0,0.0,0.0,0.469256,0.0,0.0,0.0,0.703884,-0.0,0.284077,0.078592,115.5271,0,12,0,12,55,49,89,68,1113,257,122772,15940,39842,4046,137,135,15.562574424114212,534.0972392294365,"Census Tract 8811.15, Will County, Illinois",4886,864,
17,037,001500,1400000US17037001500,17037001500,15,Census Tract 15,IL,DeKalb County,Illinois,CT,38431549.0,171070.0,1400000US17037001500,"Census Tract 15, DeKalb County, Illinois",3891,544,,0.32288872478,0.00418678802836,270.89494267053976,0.9829493184289538,0.3904921404473006,1.2133851549909944,95.44032609726041,0.028438714570101435,0.13271400132714,0.0,0.07583657218693715,1.8200777324864919,1.1565077258507914,0.0,0.13271400132714,11.920041972717733,0.052041,0.02602,0.0,0.130101,0.0,0.104081,0.0,0.338264,1.236685,0.206888,0.172449,99.6408,35,30,10,16,54,49,216,96,605,167,62557,13433,24663,2989,580,308,0.985340945500511,939.3848835997537,"Census Tract 15, DeKalb County, Illinois",3891,544,
17,031,822400,1400000US17031822400,17031822400,8224,Census Tract 8224,IL,Cook County,Illinois,CT,2388206.0,0.0,1400000US17031822400,"Census Tract 8224, Cook County, Illinois",6214,888,,0.0991496378915,0.000259860193668,185.30237322938703,0.5296290947560282,0.43576815460503865,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17384788310228,0.837449,0.837449,0.0,0.0,0.0,2.093622,0.0,5.443417,0.995027,0.27776,0.127776,97.3952,57,54,64,62,58,61,453,167,838,219,57957,9967,23379,4114,1630,512,8.659533725814082,650.4026689965864,"Census Tract 8224, Cook County, Illinois",6214,888,
17,031,740100,1400000US17031740100,17031740100,7401,Census Tract 7401,IL,Cook County,Illinois,CT,891330.0,0.0,1400000US17031740100,"Census Tract 7401, Cook County, Illinois",2962,462,,0.0509117727514,9.54781435221e-05,190.18015097141256,0.10952880033459718,0.3756867150124718,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.81568228105907,0.0,2.243838,1.121919,0.0,1.121919,0.0,0.0,5.609595,1.039721,0.274477,0.134706,103.155,59,66,0,12,9,21,99,67,554,147,113036,32529,40986,6073,307,241,7.452822945076742,1695.857986123006,"Census Tract 7401, Cook County, Illinois",2962,462,
17,031,530501,1400000US17031530501,17031530501,5305.01,Census Tract 5305.01,IL,Cook County,Illinois,CT,1296493.0,0.0,1400000US17031530501,"Census Tract 5305.01, Cook County, Illinois",5073,1595,,0.0530573459647,0.000140194272888,187.0346757260279,0.40789313558236057,0.4833917058874034,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.72727272727273,1.542623,0.0,0.0,7.713115,0.771312,0.771312,0.0,12.340984,0.895333,0.227479,0.150798,79.9574,215,250,9,14,28,33,286,149,577,298,51189,36743,24665,8989,1434,1305,14.333136410412779,1225.7389928710859,"Census Tract 5305.01, Cook County, Illinois",5073,1595,
17,031,830300,1400000US17031830300,17031830300,8303,Census Tract 8303,IL,Cook County,Illinois,CT,2291775.0,0.0,1400000US17031830300,"Census Tract 8303, Cook County, Illinois",4536,578,,0.0738290600592,0.000247861975973,216.73536486881844,0.7074120606490232,0.5223467202376385,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.160406885758995,0.872686,0.0,0.0,0.0,0.872686,0.0,0.0,2.618058,0.693147,0.22575,0.184083,71.4934,18,30,0,12,81,93,294,134,620,216,56981,11279,24097,3134,437,184,11.433155753435173,1240.8429434427735,"Census Tract 8303, Cook County, Illinois",4536,578,
17,031,750300,1400000US17031750300,17031750300,7503,Census Tract 7503,IL,Cook County,Illinois,CT,661763.0,0.0,1400000US17031750300,"Census Tract 7503, Cook County, Illinois",2523,445,,0.034207288622,7.15829638928e-05,194.45808775352265,0.44756110458059545,0.438934691538571,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6866485013624,0.0,0.0,0.0,0.0,0.0,6.04446,1.511115,7.555575,0.500402,0.30004,0.15656,94.0769,11,12,0,12,7,16,74,42,541,128,120074,28312,45062,5776,52,51,13.990462779235738,1951.7245548997282,"Census Tract 7503, Cook County, Illinois",2523,445,
17,031,826303,1400000US17031826303,17031826303,8263.03,Census Tract 8263.03,IL,Cook County,Illinois,CT,1557566.0,0.0,1400000US17031826303,"Census Tract 8263.03, Cook County, Illinois",3759,539,,0.0570264197932,0.000168450158051,182.46423606686056,0.402273040968509,0.479035840352877,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.86866359447004,0.642027,0.642027,0.0,0.642027,0.0,0.0,0.0,1.926082,1.098612,0.250599,0.170258,81.682,91,70,5,8,37,30,278,113,576,163,54137,9533,22630,4956,562,351,12.21054645142742,825.929620382057,"Census Tract 8263.03, Cook County, Illinois",3759,539,
17,031,826500,1400000US17031826500,17031826500,8265,Census Tract 8265,IL,Cook County,Illinois,CT,3535059.0,57239.0,1400000US17031826500,"Census Tract 8265, Cook County, Illinois",5909,898,,0.102556863899,0.000388064536233,182.90725560328747,0.3634065115801537,0.4252921782736647,1.5292053146151918,98.47079468538482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.191777387816494,1.131523,0.0,0.0,1.980165,0.0,0.0,0.0,1.414404,0.655482,0.305297,0.158741,73.6409,131,141,0,17,168,93,472,167,628,172,45736,5787,20096,3760,1997,879,11.669078576910719,726.96738410622,"Census Tract 8265, Cook County, Illinois",5909,898,
17,031,827801,1400000US17031827801,17031827801,8278.01,Census Tract 8278.01,IL,Cook County,Illinois,CT,2841668.0,0.0,1400000US17031827801,"Census Tract 8278.01, Cook County, Illinois",5263,640,,0.0870627294776,0.000305822760295,182.5427095571221,0.5841899855990763,0.47533668972479054,0.0,99.93642720915447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06357279084551812,55.32549268912905,1.407624,0.351906,0.351906,0.703812,2.111436,0.0,0.0,8.79765,1.376055,0.234277,0.165685,89.2485,33,49,16,18,108,83,133,90,986,310,67336,5216,23884,3331,581,363,13.243560404934797,817.855071356294,"Census Tract 8278.01, Cook County, Illinois",5263,640,
17,031,825900,1400000US17031825900,17031825900,8259,Census Tract 8259,IL,Cook County,Illinois,CT,1612665.0,0.0,1400000US17031825900,"Census Tract 8259, Cook County, Illinois",3529,853,,0.0530937436757,0.000174499724397,179.09694785446666,0.1348820154611441,0.46319262444344866,0.0,87.24944320712696,0.0,1.1135857461024499,0.0,0.6681514476614699,0.6681514476614699,0.0,0.779510022271715,9.521158129175946,53.183184855233854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620092,0.0,0.278549,0.066874,90.4479,149,141,6,9,0,17,152,98,496,154,54011,11742,22378,6477,773,755,13.402586165456912,699.4356422981914,"Census Tract 8259, Cook County, Illinois",3529,853,
17,031,822601,1400000US17031822601,17031822601,8226.01,Census Tract 8226.01,IL,Cook County,Illinois,CT,1792135.0,0.0,1400000US17031822601,"Census Tract 8226.01, Cook County, Illinois",4214,466,,0.0683359815779,0.000193797720522,182.1646487866004,0.27923103249747844,0.44444678147874683,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.76295923502768,1.673981,0.0,0.0,0.0,0.0,0.0,0.0,2.789968,-0.0,0.221405,0.174181,83.1378,27,30,0,12,9,18,141,69,909,172,103229,12095,34935,3183,195,141,9.883208788351025,1175.6237248522364,"Census Tract 8226.01, Cook County, Illinois",4214,466,
17,031,819900,1400000US17031819900,17031819900,8199,Census Tract 8199,IL,Cook County,Illinois,CT,2090712.0,0.0,1400000US17031819900,"Census Tract 8199, Cook County, Illinois",3255,405,,0.0796993487795,0.000227622949415,197.931150719874,1.472518187491242,0.5236823574248111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.198028289755676,0.0,0.0,0.0,0.0,0.0,0.478306,0.478306,0.956612,0.693147,0.347773,0.137634,110.8161,0,12,0,12,21,25,18,29,860,145,200592,16082,82026,11510,62,84,20.03652444792434,1233.6953443272519,"Census Tract 8199, Cook County, Illinois",3255,405,
17,031,500200,1400000US17031500200,17031500200,5002,Census Tract 5002,IL,Cook County,Illinois,CT,2042414.0,0.0,1400000US17031500200,"Census Tract 5002, Cook County, Illinois",2140,449,,0.0655416439371,0.000221376456399,180.733981796533,0.5750715172728479,0.29983825570782074,0.0,99.82425307557118,0.0,0.0,0.0,0.17574692442882248,0.0,0.0,0.0,0.0,69.38356766256591,0.0,1.958467,0.0,9.792334,0.0,1.46885,0.0,3.916934,0.749331,0.321028,0.075234,57.9336,113,53,4,6,58,37,163,108,138,60,34409,10931,15331,2911,603,210,6.003042596348886,414.78319084936095,"Census Tract 5002, Cook County, Illinois",2140,449,
17,031,491400,1400000US17031491400,17031491400,4914,Census Tract 4914,IL,Cook County,Illinois,CT,829869.0,0.0,1400000US17031491400,"Census Tract 4914, Cook County, Illinois",3455,824,,0.0395143504072,8.97847779737e-05,182.05897959505955,0.5644092063589343,0.3669747031812113,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.22943722943722,6.025047,2.410019,0.0,22.89518,1.205009,0.0,0.0,25.305199,0.874436,0.316353,0.104486,81.8421,62,67,23,24,34,38,257,165,204,96,36250,14794,16472,4388,1211,655,5.580078905525938,562.5815365605141,"Census Tract 4914, Cook County, Illinois",3455,824,
17,031,817900,1400000US17031817900,17031817900,8179,Census Tract 8179,IL,Cook County,Illinois,CT,3308625.0,0.0,1400000US17031817900,"Census Tract 8179, Cook County, Illinois",5570,505,,0.0926408893796,0.000358752904682,190.42613799888719,0.15634983267471905,0.3267517188470032,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.18569874932028,0.30224,0.0,0.30224,0.0,0.30224,0.0,0.604481,3.626884,1.332179,0.174327,0.216697,123.8746,27,25,0,17,0,24,298,179,895,282,83197,26801,29525,4395,375,200,5.1302746048647485,1760.7068378310942,"Census Tract 8179, Cook County, Illinois",5570,505,
17,031,815800,1400000US17031815800,17031815800,8158,Census Tract 8158,IL,Cook County,Illinois,CT,1968461.0,17368.0,1400000US17031815800,"Census Tract 8158, Cook County, Illinois",1587,299,,0.0635781065036,0.000216227326874,188.09028705572481,0.6556829508204154,0.5229409376652971,0.7226738934056007,79.08762420957542,0.0,6.775067750677506,0.0,0.0,0.0,0.0,13.324299909665763,0.09033423667570009,35.35862691960253,0.0,0.0,0.0,1.524033,1.016022,0.0,0.0,8.128177,0.673012,0.190926,0.234405,99.3719,0,12,15,22,11,17,47,27,362,86,102750,14660,41905,5825,107,70,24.378934239159275,434.94174788475385,"Census Tract 8158, Cook County, Illinois",1587,299,
17,031,720300,1400000US17031720300,17031720300,7203,Census Tract 7203,IL,Cook County,Illinois,CT,1264753.0,0.0,1400000US17031720300,"Census Tract 7203, Cook County, Illinois",3930,422,,0.0505094080551,0.00013687829432,202.21396520887876,0.7063094110271071,0.45814011276003136,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6541459957477,0.790668,0.0,0.0,4.744009,0.0,0.0,0.0,1.581336,0.410116,0.197455,0.192621,98.8866,44,49,0,12,17,17,84,55,875,186,151125,30631,60260,11122,227,194,15.33903662455921,3025.274910137788,"Census Tract 7203, Cook County, Illinois",3930,422,
17,031,691400,1400000US17031691400,17031691400,6914,Census Tract 6914,IL,Cook County,Illinois,CT,656684.0,0.0,1400000US17031691400,"Census Tract 6914, Cook County, Illinois",3080,558,,0.0340670867753,7.10734919024e-05,178.80955103357874,0.009729322372542504,0.3320939491569872,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37311385459533,6.09121,0.0,0.0,18.273629,0.0,4.568407,0.0,21.319234,0.909708,0.261364,0.171104,53.2338,56,60,105,94,51,48,177,104,270,98,36615,11762,20274,4227,833,355,6.619809200124761,1345.067528782443,"Census Tract 6914, Cook County, Illinois",3080,558,
17,031,812801,1400000US17031812801,17031812801,8128.01,Census Tract 8128.01,IL,Cook County,Illinois,CT,317375.0,0.0,1400000US17031812801,"Census Tract 8128.01, Cook County, Illinois",3107,401,,0.0238239833509,3.44955636689e-05,190.2216515884267,0.24690869484515368,0.27887769629626286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8215297450425,0.0,3.150847,3.150847,0.0,0.0,12.603387,0.0,126.033872,0.867563,0.158352,0.213067,96.149,13,20,0,12,68,72,57,56,484,131,94662,19864,48603,7188,488,321,4.032793436872078,2445.2786785607236,"Census Tract 8128.01, Cook County, Illinois",3107,401,
17,031,811000,1400000US17031811000,17031811000,8110,Census Tract 8110,IL,Cook County,Illinois,CT,1571277.0,0.0,1400000US17031811000,"Census Tract 8110, Cook County, Illinois",4000,521,,0.0538690942877,0.000170309995635,190.23935868416237,0.47612517074666155,0.4771620137855107,0.0,99.77077363896848,0.0,0.0,0.0,0.0,0.0,0.0,0.2292263610315186,0.0,45.006876790830944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17375,0.21525,94.6472,11,18,9,14,30,30,91,54,862,181,133646,24423,46527,4079,229,135,9.979558874804576,1193.597549877195,"Census Tract 8110, Cook County, Illinois",4000,521,
17,031,670100,1400000US17031670100,17031670100,6701,Census Tract 6701,IL,Cook County,Illinois,CT,326892.0,0.0,1400000US17031670100,"Census Tract 6701, Cook County, Illinois",978,287,,0.0242879715399,3.53949574213e-05,181.99557304578803,0.22023887203302453,0.4718559813263307,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71349862258953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.118229,0.0,0.116564,0.165644,86.2857,88,59,29,41,0,17,38,45,72,59,,,13310,4398,427,255,11.52183634890629,468.19775174047703,"Census Tract 6701, Cook County, Illinois",978,287,
17,031,640800,1400000US17031640800,17031640800,6408,Census Tract 6408,IL,Cook County,Illinois,CT,326769.0,0.0,1400000US17031640800,"Census Tract 6408, Cook County, Illinois",1682,220,,0.0243209828015,3.53803499154e-05,187.20006382460187,0.41056013766447297,0.2654007468743421,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.88154269972452,0.0,0.0,0.0,0.0,0.0,6.120532,0.0,6.120532,-0.0,0.246136,0.129013,95.8091,7,12,0,12,26,26,133,62,264,80,61667,21609,25367,3654,45,31,2.890619090329482,328.927363847473,"Census Tract 6408, Cook County, Illinois",1682,220,
17,031,690400,1400000US17031690400,17031690400,6904,Census Tract 6904,IL,Cook County,Illinois,CT,651075.0,0.0,1400000US17031690400,"Census Tract 6904, Cook County, Illinois",2958,437,,0.0341162578659,7.0494762153e-05,179.20499004717738,0.33937412698970987,0.3617317454591289,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.41355463347165,6.143685,0.0,0.0,56.82909,0.0,0.0,0.0,16.895135,0.319691,0.127451,0.116633,65.7143,94,81,47,37,172,96,95,70,240,111,27750,16064,21601,5800,1131,377,6.361890405908059,1554.5251049001538,"Census Tract 6904, Cook County, Illinois",2958,437,
17,031,671200,1400000US17031671200,17031671200,6712,Census Tract 6712,IL,Cook County,Illinois,CT,244922.0,0.0,1400000US17031671200,"Census Tract 6712, Cook County, Illinois",1031,337,,0.0206220639166,2.65149212327e-05,183.3837870787558,0.41986897984832644,0.3806237804752834,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.02573529411765,0.0,0.0,0.0,24.497595,4.082933,0.0,0.0,40.829325,0.410116,0.328807,0.190107,79.3043,45,33,0,12,9,18,29,36,91,43,54500,33894,15237,4505,209,155,8.280608935084407,1550.8768754500215,"Census Tract 6712, Cook County, Illinois",1031,337,
17,031,580200,1400000US17031580200,17031580200,5802,Census Tract 5802,IL,Cook County,Illinois,CT,729817.0,0.0,1400000US17031580200,"Census Tract 5802, Cook County, Illinois",3377,1031,,0.0361086911527,7.90939204345e-05,182.01413029016572,0.4838307967465563,0.19185456184768437,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.42681426814268,0.0,1.370207,0.0,0.0,0.0,1.370207,0.0,2.740413,0.693147,0.36719,0.084987,93.0818,17,19,31,29,78,57,323,160,301,92,41969,5148,14162,3217,643,348,1.9917745819592068,572.045162372735,"Census Tract 5802, Cook County, Illinois",3377,1031,
17,031,560400,1400000US17031560400,17031560400,5604,Census Tract 5604,IL,Cook County,Illinois,CT,339633.0,0.0,1400000US17031560400,"Census Tract 5604, Cook County, Illinois",1640,228,,0.0246355087338,3.66744110255e-05,181.95973410954957,0.18123498341620964,0.2475893104254146,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.944355,0.0,0.289024,0.161585,95.4708,0,12,33,33,52,34,59,46,269,94,67639,21025,21269,4065,252,174,2.3307470904767857,569.7385914700711,"Census Tract 5604, Cook County, Illinois",1640,228,
17,031,630300,1400000US17031630300,17031630300,6303,Census Tract 6303,IL,Cook County,Illinois,CT,985487.0,0.0,1400000US17031630300,"Census Tract 6303, Cook County, Illinois",5178,1099,,0.0412507361262,0.000106777928955,183.56732996551887,0.2526201496415636,0.25272137339616596,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.82191780821918,0.0,2.029453,0.0,0.0,0.0,0.0,0.0,2.029453,-0.0,0.246234,0.115102,97.8601,51,56,34,52,45,48,211,102,753,262,56667,17866,17571,2704,440,292,4.057525023725535,914.2598675046333,"Census Tract 6303, Cook County, Illinois",5178,1099,
17,031,610400,1400000US17031610400,17031610400,6104,Census Tract 6104,IL,Cook County,Illinois,CT,163180.0,0.0,1400000US17031610400,"Census Tract 6104, Cook County, Illinois",1812,455,,0.0169777813321,1.76530546271e-05,181.93367654291768,0.14215692868919355,0.21176408338961158,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.31843575418995,0.0,0.0,0.0,24.512808,0.0,0.0,0.0,0.0,-0.0,0.371965,0.070088,100.4425,28,31,8,11,66,47,121,60,148,92,43656,9827,14806,2981,440,219,1.4200493869947584,1288.644671261486,"Census Tract 6104, Cook County, Illinois",1812,455,
17,031,440700,1400000US17031440700,17031440700,4407,Census Tract 4407,IL,Cook County,Illinois,CT,327461.0,0.0,1400000US17031440700,"Census Tract 4407, Cook County, Illinois",1392,364,,0.0267086709795,3.54449895325e-05,180.3472639186186,0.22387912582568464,0.3631486386479432,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.20980926430518,0.0,0.0,0.0,12.215195,0.0,3.053799,3.053799,9.161396,0.867563,0.16954,0.178161,60.1841,0,12,21,28,22,24,58,44,260,184,80208,21801,27757,5202,173,137,7.817293079103658,2534.662131111362,"Census Tract 4407, Cook County, Illinois",1392,364,
17,031,491200,1400000US17031491200,17031491200,4912,Census Tract 4912,IL,Cook County,Illinois,CT,649492.0,0.0,1400000US17031491200,"Census Tract 4912, Cook County, Illinois",1962,452,,0.0339624801962,7.02245082213e-05,187.0931400135105,0.20942432353175247,0.4173695834608177,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.42936288088643,0.0,0.0,0.0,15.396648,0.0,0.0,0.0,3.07933,-0.0,0.199796,0.294088,97.1859,14,17,12,19,96,85,111,55,239,88,51875,41429,22938,5082,383,197,10.044382718733688,2103.3523467894906,"Census Tract 4912, Cook County, Illinois",1962,452,
17,031,460200,1400000US17031460200,17031460200,4602,Census Tract 4602,IL,Cook County,Illinois,CT,600282.0,0.0,1400000US17031460200,"Census Tract 4602, Cook County, Illinois",2242,437,,0.0358797152852,6.52552125733e-05,179.2507295597987,0.12489390145873366,0.3892059327369964,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.52232142857143,0.0,0.0,0.0,23.322372,0.0,0.0,0.0,9.995302,-0.0,0.216771,0.197145,91.7879,52,37,13,18,153,157,148,72,174,90,31989,12795,14977,2221,681,245,12.482887039823863,541.2280325753544,"Census Tract 4602, Cook County, Illinois",2242,437,
17,031,350400,1400000US17031350400,17031350400,3504,Census Tract 3504,IL,Cook County,Illinois,CT,201454.0,0.0,1400000US17031350400,"Census Tract 3504, Cook County, Illinois",2018,360,,0.0205516581282,2.18272441801e-05,182.0737548338985,0.5243262583600872,0.3478860518640662,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.891737,0.0,0.379088,0.026264,76.0908,107,58,51,42,72,41,94,53,102,69,23583,14092,10207,2841,1066,352,2.805425106890025,623.4845843004857,"Census Tract 3504, Cook County, Illinois",2018,360,
17,031,841200,1400000US17031841200,17031841200,8412,Census Tract 8412,IL,Cook County,Illinois,CT,625407.0,0.0,1400000US17031841200,"Census Tract 8412, Cook County, Illinois",4682,946,,0.0335818619621,6.79123241441e-05,183.36231734727122,0.4076401138703699,0.17098290332546448,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.95677233429394,1.598959,6.395835,0.0,46.369804,0.0,7.994794,1.598959,23.984381,0.907781,0.24434,0.114481,78.7705,51,42,13,22,49,49,309,117,630,212,55493,5211,22858,2802,615,213,0.9543469563698448,659.7272773515461,"Census Tract 8412, Cook County, Illinois",4682,946,
17,031,310400,1400000US17031310400,17031310400,3104,Census Tract 3104,IL,Cook County,Illinois,CT,124462.0,0.0,1400000US17031310400,"Census Tract 3104, Cook County, Illinois",1061,153,,0.0195286001819,1.34864108205e-05,181.4872198500256,0.34756849423674047,0.17849228655779784,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.72661870503597,8.034581,0.0,0.0,40.172904,0.0,32.138323,0.0,56.242066,0.943348,0.160226,0.039585,112.6253,5,7,0,12,5,15,12,25,127,58,125750,68938,44642,6037,108,67,0.6416444267787178,630.482649515924,"Census Tract 3104, Cook County, Illinois",1061,153,
17,031,840800,1400000US17031840800,17031840800,8408,Census Tract 8408,IL,Cook County,Illinois,CT,328679.0,0.0,1400000US17031840800,"Census Tract 8408, Cook County, Illinois",3243,573,,0.0243581497348,3.56426533758e-05,181.70738943973706,0.1184465030780989,0.2483745191057649,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77534246575343,0.0,3.042482,0.0,0.0,0.0,3.042482,0.0,6.084964,0.693147,0.341042,0.031144,95.5971,48,41,66,54,68,52,225,98,268,100,41208,11060,13123,2156,1208,495,3.6096244055861493,868.550146260763,"Census Tract 8408, Cook County, Illinois",3243,573,
17,031,420300,1400000US17031420300,17031420300,4203,Census Tract 4203,IL,Cook County,Illinois,CT,245119.0,0.0,1400000US17031420300,"Census Tract 4203, Cook County, Illinois",2665,229,,0.0206789404056,2.66255725377e-05,179.743367639206,0.06329496782654197,0.31434717390980665,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.87912087912088,0.0,4.079651,0.0,40.796511,4.079651,4.079651,0.0,32.637209,0.79373,0.111445,0.051782,96.1001,32,33,18,28,34,21,75,65,137,58,47000,25085,14188,2151,442,140,2.329369695403042,937.2647105671052,"Census Tract 4203, Cook County, Illinois",2665,229,
17,031,400500,1400000US17031400500,17031400500,4005,Census Tract 4005,IL,Cook County,Illinois,CT,326149.0,0.0,1400000US17031400500,"Census Tract 4005, Cook County, Illinois",2110,488,,0.0242752347969,3.53475987302e-05,182.8284404157529,0.04396656207221794,0.30171842433646073,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.26721763085399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59475,0.0,0.349289,0.111848,83.9582,93,56,57,49,103,61,198,199,94,53,28705,14451,14967,3087,860,312,2.804670338588727,995.479921753461,"Census Tract 4005, Cook County, Illinois",2110,488,
17,031,381500,1400000US17031381500,17031381500,3815,Census Tract 3815,IL,Cook County,Illinois,CT,108677.0,0.0,1400000US17031381500,"Census Tract 3815, Cook County, Illinois",433,109,,0.0166157390714,1.17732554594e-05,182.58589028687717,0.1777841158882147,0.22727185498064514,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3688524590164,0.0,9.201579,0.0,0.0,0.0,9.201579,0.0,27.604737,0.693147,0.205543,0.254042,78.9256,25,16,6,11,28,46,14,26,11,30,20982,10302,25692,10535,176,73,0.2826510721247564,1409.2449383034095,"Census Tract 3815, Cook County, Illinois",433,109,
