cb_2020_3,Shape_Area,ntl_mean,ntl_std,ntl_max,ntl_min,ntl_count,ntl_sum,ntl_cv,ntl_intensity_per_km2
1400000US13057090707,0.000220349856012,17.637948172433035,7.2171844819067115,31.116209030151367,6.801787376403809,14,246.9312744140625,0.40918503736090467,1120632.7922475017
1400000US13057090708,0.000638915235206,12.31697531307445,6.004365088009024,27.57538414001465,4.02535343170166,34,418.77716064453125,0.4874869791803025,655450.2656514499
1400000US13057090709,0.000347573372488,14.715051824396307,4.419385073888056,23.235408782958984,8.648933410644531,22,323.73114013671875,0.3003309214692055,931403.7430985757
1400000US13057090710,0.000927318651644,6.781450861150568,3.7024108439828796,20.96465492248535,1.6967189311981201,55,372.97979736328125,0.5459614645581482,402213.1946791351
1400000US13057090805,0.00191254946585,4.249034356633458,2.8360318308108106,19.61105728149414,1.9524468183517456,109,463.14474487304693,0.6674532594407686,242160.92349130963
1400000US13057090806,0.000723790636588,7.182721819196429,5.061840346401716,21.85659408569336,2.955775499343872,42,301.67431640625,0.704724542286118,416797.760507602
1400000US13057090807,0.000903012322969,5.853441425398285,1.7587019392790557,10.544880867004395,2.6463711261749268,51,298.5255126953125,0.3004560584903075,330588.52587281994
1400000US13057090808,0.00146950595767,7.451799765400503,6.028891423938851,29.995851516723633,3.2798008918762207,87,648.3065795898438,0.8090517208918621,441173.1549682025
1400000US13057090809,0.00246795816584,2.9152630013479315,1.4980663880536316,13.521260261535645,1.55636465549469,142,413.96734619140625,0.5138700650201954,167736.77606099428
1400000US13057090810,0.00193152986783,3.8820567088084177,3.042206604537404,21.226652145385742,1.6776484251022339,111,430.9082946777344,0.7836584657907271,223091.706659366
1400000US13057090905,0.000409983612006,15.74995283647017,6.755969400518311,33.20854187011719,8.69066047668457,22,346.49896240234375,0.42895172262829695,845153.2018730368
1400000US13057090906,0.000907125340179,9.830245971679688,7.643492229760392,46.703208923339844,3.890587568283081,56,550.4937744140625,0.7775484206377752,606855.2492486158
1400000US13057090907,0.000576763439289,7.5665444766773895,2.725410111658937,14.614439964294434,4.0101094245910645,34,257.26251220703125,0.3601921749167746,446045.1108415771
1400000US13057090908,0.000373544832107,13.042971524325283,7.626507185606564,38.58843994140625,6.55989933013916,22,286.94537353515625,0.5847216005480841,768168.5004625153
1400000US13057090909,0.000462289660901,16.540418836805557,8.023579547050698,35.98945236206055,5.710634231567383,27,446.59130859375006,0.48508926081102116,966042.1730465398
1400000US13057090910,0.000761967012912,11.78645573105923,7.1927852835199335,29.589609146118164,4.352707386016846,43,506.8175964355469,0.6102585414685582,665143.7501193762
1400000US13057090911,0.00138154998478,6.266454919592126,5.061016697381908,29.22713851928711,2.0549495220184326,77,482.51702880859375,0.8076363370234413,349257.7424807619
1400000US13057090912,0.000841231746694,4.677589260801977,1.7509989290689971,10.059517860412598,2.8459224700927734,49,229.20187377929685,0.37433789745976687,272459.8479313805
1400000US13057091001,0.000874792953517,29.915445133131378,11.456317218024644,67.1407470703125,10.45781421661377,49,1465.8568115234375,0.38295660208434484,1675661.430090556
1400000US13057091006,0.000476298837264,18.378355606742527,11.8636539967794,50.56055450439453,8.781582832336426,23,422.7021789550781,0.6455231496569226,887472.6240844997
1400000US13057091007,0.000945871591401,6.43623046875,3.6260554882199196,17.513093948364258,1.8648345470428467,55,353.99267578125,0.5633818592770415,374250.24601587345
1400000US13057091009,0.000560531485308,14.749493223248106,11.230678853091927,41.390625,3.2840700149536133,33,486.7332763671875,0.7614281170955871,868342.437712911
1400000US13057091010,0.000415417875135,9.588670583871695,6.331929973493065,28.346878051757812,3.479947328567505,26,249.30543518066406,0.6603553556364193,600131.6989540864
1400000US13057091011,0.000304752182912,19.219373914930557,8.993767869485145,41.11575698852539,7.667174339294434,18,345.94873046875,0.46795321789844274,1135180.48390369
1400000US13057091012,0.000425618318466,18.697630615234374,12.560917454020418,53.07717514038086,6.175998687744141,25,467.4407653808594,0.6717919351656294,1098262.7981464579
