cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,herbaceous_wetlands_pct,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US28163950200,-0.0871170964849156,0.0040796545810632,-0.0140626380331246,0.1463644734912645,0.0052045764432788,-0.0852331506138085,0.031754484141018,0.0315061570335734,0.0814538912810007,-0.0869980734611655,0.0321925045134566,-0.043813050826934,-0.2699020100217997,-0.0900314438056743,-0.0967134245537003,0.0958045193664189,-0.0978101799777172,-9.535696801369168e-05,-0.1859930021541967,-0.0106142336072421,-0.0216823402619424,0.1441607710230054,-0.1485356929754867,0.0187688038014063,0.031303393045071,0.1541826243309461,-0.1673203456723253,-0.1163154051506764,0.00023627632668728757,0.1320290447705601,-0.0656917486517959,0.0039368888035122,-0.048790104430458,-0.067769022618925,-0.0858226559528714,-0.1714141160529036,-0.153471133633668,-0.2141265114736004,-0.026238877610079,-0.1281197488469628,-0.0622248137161513,0.0624526828325419,0.2346763316911345,-0.0310745785380278,0.0936643077003331,0.1381692490044693,0.0195987376952669,-0.0756705005998489,0.2408017702165663,-0.0765043285906167,-0.1755441097561701,0.008353102325913,-0.0896387248975747,0.1801286641606714,0.0883278478503923,0.0829180280398588,0.0180660709554114,0.084258950299878,0.0406360901011026,-0.0376751658037952,-0.0047510565905057,-0.1841191501761524,-0.0553429865050366,-0.0143722132623904,0.0,2776,15.071414,184.1897515389067,5.221380983417993
1400000US28029950300,-0.0302633559359661,0.0238333200219939,-0.0765289987174736,0.1358173245959545,-0.0467229513042407,-0.081838178924917,0.028915105064814,0.0789667967918447,0.0554002299849678,-0.0218826543348082,-0.0382264606171305,0.0014363509214374,-0.2263516181303578,0.0246903718357465,-0.0561047677560644,0.0493340338968758,-0.119417657506881,-0.0553482925009659,-0.0790045092714744,-0.0538489548106021,-0.0738995548760432,0.054665551908304,-0.0836386795468769,0.0269964599712729,0.0299462660764607,0.1863413700095186,-0.1915987916872081,-0.0909634292889933,0.004615602461174,0.186618223890572,0.0021893445424564,0.0026665579567515,-0.0212858273325222,-0.0906050701755926,-0.1948901848067817,-0.0781183104928438,-0.1436484720800212,-0.1690607182819446,0.0578892918700257,-0.0880094197713764,-0.0723974387384695,0.1154347888815063,0.2159372132982488,-0.014339792587339,0.0862586228546298,0.1031455523020669,-0.0303602613331787,-0.1043044197457493,0.22819290161854,-0.1046278540426731,-0.2063833211349306,-0.0342604595289832,-0.0357682728056542,0.1633659952158439,0.0841229806898045,0.1090795864822617,-0.0553266532585134,0.1218037160524658,0.0670665617641233,-0.117093339135994,-0.0345558797712928,-0.1424726352941083,0.0386272001406879,0.039519689301259,0.0674616634911347,4465,718.004036,6.218627996681623,1.9766649066866564
1400000US28051950300,-0.0476975117864093,-0.0432103973558194,-0.016396288018445,-0.0440149533454105,-0.079525788878013,-0.0431023974108943,0.143385001807474,0.0077516696984061,-0.0813646989379529,-0.115771048253885,0.0565820364626509,0.0066192726370372,-0.0898290595496616,-0.0034199376807303,-0.0836643386452016,-0.0341286995636312,-0.1819598564739025,-0.0457078093339489,-0.1565886962305579,-0.0238761619506009,-0.0672480325263729,0.1048062665704517,-0.0791865945102847,-0.0003854505621626081,-0.0366299489197322,0.1969617088640517,0.0304157877149697,0.0318821974624529,-0.0419016649644112,-0.0051801762602403,-0.0366548627167502,-0.1544499206461561,0.0367911246826685,-0.038391721819687,-0.1145637965894565,-0.1880307545389045,-0.0103430851126631,-0.1162454821826127,0.0927080538351284,-0.0443385494537522,-0.0526652898278413,0.0872749029720982,0.2287671783480964,-0.1387236284406811,0.0260312736439353,0.0917099631264226,0.0452970405602667,-0.1299438510760683,0.2390371170652787,0.0289083203558707,-0.1066191960098743,0.0135530395620417,-0.1357090414372996,0.0415833043517275,0.1422181114043635,0.2061617218516383,-0.0608837151223913,0.0432988633360947,0.0702549631518718,-0.1405638465191607,-0.0534898187591068,-0.0649665576276203,-0.0118431399897702,0.0924643882047534,0.2057585497384311,2443,370.033097,6.602112134850467,2.02842612116209
1400000US28127950302,-0.0312314770821067,0.0250216988417933,-0.0822246158219536,0.1413109300884136,-0.0566494817709601,-0.0898992171211898,0.0223112542155679,0.0739270804499766,0.0392475923367213,-0.017157874634729,-0.0375020507362138,0.019133517507601,-0.2366576901362346,0.0485799345468674,-0.0611715079908289,0.0381508145169128,-0.1216135009262503,-0.0684915621819306,-0.0612481888224888,-0.0638673931004797,-0.0677920796350843,0.0368106423892304,-0.0865111713562174,0.0292544091218097,0.0361797441813189,0.1935447381754452,-0.2072401386274769,-0.0910433727658403,0.02102732030705,0.1850287185613391,0.0149031060558487,0.0150735823962726,-0.0319745829824134,-0.0973155178211564,-0.2016805344804063,-0.0681998539103157,-0.1423687276495452,-0.1731277294352811,0.0642732128546519,-0.0810006151696526,-0.0887166082499565,0.1033396766340454,0.2036677038502891,0.002522984877417,0.0875949008243115,0.0953633245911225,-0.0213166731311072,-0.093324874772448,0.250722824793163,-0.1253889648213939,-0.2145932538624324,-0.0569743581720197,-0.0191774200727484,0.1627611984969309,0.0795266767740909,0.0881337900219846,-0.0390857641661835,0.112200810323247,0.0503472646197323,-0.1171573571544841,-0.0455146336842514,-0.1403558656057597,0.0390235431887286,0.0433223086482989,0.0673985457467629,3802,207.657696,18.30897709661577,2.9605701223089795
1400000US28051950400,-0.0567004925138454,-0.0077075596541707,-0.0587304697285739,0.0441477968779647,-0.0493710450398571,-0.0807385891925212,0.098180223610173,0.0560506662379954,-0.0057275879997114,-0.0640925863266735,0.0163330133252897,-0.0229936240934512,-0.1599242982655452,-0.0211457788403728,-0.0901847364424308,0.0287185231604677,-0.1485980808583473,-0.0694817532860195,-0.162516163303473,-0.0111760900927921,-0.042958823719316,0.0937109437569692,-0.0956200326940884,0.0216212273328025,0.027519802715431,0.1661798573243759,-0.1070485170332141,-0.0462362178939581,-0.0131684172334141,0.1043127079707502,-0.04558523146555,-0.0653285712879341,-0.0084902708096055,-0.0890714742876823,-0.1299257450396123,-0.1768599044824602,-0.1068632945480359,-0.1766550467596358,0.056015196624824,-0.0959199159991376,-0.0662718470283414,0.0940128556591542,0.2377124878459362,-0.0880615694343723,0.0691218440508249,0.096077960224729,0.0187036453864843,-0.1253741071918907,0.2335595930845147,-0.0304636539222461,-0.1803005237403754,-0.0049525206263693,-0.0778932775780549,0.1153524255726653,0.08714248353745,0.1903449483928945,-0.042187324756511,0.0741821869141785,0.0506172154019217,-0.0785491306096221,-0.0449851107363924,-0.1269845742552446,-0.0126068099545506,0.0623395427021832,0.1941371482108752,1994,499.573016,3.991408535163957,1.6077181415082447
1400000US28029950502,-0.0200525603102249,0.0178960160647277,-0.0708271707834796,0.1433432016967875,-0.0617023486527629,-0.0710616267725906,0.022448302755929,0.073735241290147,0.0394240830373413,-0.0109816083296683,-0.0593271669243989,0.020440791671285,-0.2305264472338279,0.0529973231700913,-0.0479080200957445,0.0288986424421527,-0.1188264640097176,-0.0566043190776631,-0.0422805897744082,-0.0674691366611892,-0.0879440785189519,0.0279754541874943,-0.0696694196356809,0.0244606726261085,0.0236427388366086,0.2000796269551014,-0.1950310427787647,-0.0882493308193196,0.020738143088293,0.1876673041625355,0.0262741419578153,0.0124613227751712,-0.0136085403922181,-0.0865246085031745,-0.2234252105936479,-0.0468166017090464,-0.1237423758486934,-0.1545580195822971,0.0586267048792993,-0.0676743545734691,-0.0660814447658842,0.1110016678324556,0.2004851773902324,0.0046645297453519,0.0917502267934936,0.0984963286141519,-0.0442046321836886,-0.0970189606880055,0.2266537978929291,-0.1055401935492059,-0.2043161359552406,-0.0498841384149288,-0.0305056439088979,0.159852703800109,0.0856980534083289,0.0718114711293419,-0.0633122232801909,0.1173594457343441,0.0752447526782345,-0.1409395911438946,-0.0396084415731671,-0.1295253087861047,0.051764920870336,0.0444439946312291,0.084549020051408,2649,320.699908,8.260058496805057,2.225710365787709
1400000US28029950600,-0.0159633926466682,0.0090236605806366,-0.0781163239605427,0.1457389879881032,-0.0493342797942915,-0.0757449401119082,0.0218726776500323,0.0793129751344601,0.0578239593562372,-0.0151625928124171,-0.0584422989818527,0.015046298846805,-0.2279066295310762,0.0467648976147745,-0.0431573648116269,0.0358818217356947,-0.1164741300269513,-0.0577579060290304,-0.0489716246970897,-0.0644610101279235,-0.0749918471978645,0.0294768489712711,-0.062894152422197,0.0313930851913359,0.0253405793231433,0.197174180046914,-0.1970372075201231,-0.0836012139896098,0.0132256804876524,0.193500887997808,0.021688727380874,0.0072659861058791,-0.0178408215437686,-0.088012945233656,-0.2129149054665765,-0.0503316067049242,-0.1455426265109554,-0.1534854194907495,0.0646026110758155,-0.0681711319105007,-0.0697978385174264,0.1189058911327643,0.2094415170245293,-0.0090094951518291,0.0893821618764099,0.0952904539920825,-0.0446283125013259,-0.0968043755883528,0.2207721571578119,-0.1106576106678445,-0.2042030118802122,-0.0379332802911808,-0.0379101582285713,0.1614596898372359,0.091681065198441,0.0888774562361772,-0.0647588628324459,0.1302475702382931,0.0715792807041183,-0.133334378456763,-0.0322144478354755,-0.1338661828011897,0.0516943784808227,0.0461616065316582,0.0491718288178985,2704,506.745999,5.3360066094966845,1.8462486976770927
1400000US28163950601,-0.0934345095152232,-0.0026203888595091,-0.0462313688401683,0.0544606907673004,-0.054392156220096,-0.0777335170287755,0.0914719895398717,0.0456123497568631,-0.0110741762314196,-0.0638905313959452,-0.0087167899735704,-0.0306115608586224,-0.1623030981523114,-0.0035863369587943,-0.0931368602915393,0.0368985702913419,-0.1354663578062009,-0.0503197419698365,-0.1654374707055854,0.0057816922948107,-0.0616049838522984,0.0909037248554514,-0.1077134789974313,0.0159140865480512,0.0158465295490035,0.1472378712738844,-0.1344011353541234,-0.1064892551630836,-0.0036143124563109,0.1279876356225044,-0.0579012894316161,-0.0678927960130199,-0.0121470857630729,-0.1131278091738651,-0.1726664814320571,-0.1422864476400067,-0.1109100632193942,-0.1934995856713689,0.0309162712084451,-0.1194677326280516,-0.0404629872543485,0.1002579090680427,0.2182771144217158,-0.0577027881195054,0.0719204941802239,0.0921590734045713,0.0122788577349276,-0.1174555644045085,0.2251921538875285,-0.0377474310964332,-0.2140394181612416,-0.004542111250902,-0.0587762899712452,0.132311642785506,0.0870246474243795,0.2056565824210603,-0.0607049697460559,0.0914569348003119,0.0556102449598985,-0.0827377809980942,-0.0616275708386894,-0.1401839145231411,-0.0151586361978489,0.0422968529274597,0.2843707543958477,2820,338.476789,8.33144278026107,2.2333896417314545
1400000US28163950602,-0.097363405845368,0.016918629734049,-0.0426102938880342,0.0660715688694618,-0.0406837534662584,-0.0914535273531154,0.080525105071122,0.0538930885568875,0.0243526987904992,-0.066365550992137,-0.0078959912187494,-0.0249717610757469,-0.1725330972677025,-0.0280563598148047,-0.0963373504042944,0.0507880218972056,-0.1310309209542888,-0.0484397376297391,-0.1936077143981923,0.00018675499531047864,-0.047544404678221,0.1167088794466944,-0.1163207647954832,0.0263386282317749,0.0169225605834056,0.1378613196497053,-0.1429166689741687,-0.0965350795928768,-0.0082824982313685,0.1324734412083269,-0.0637757634124307,-0.0511359410519293,-0.012140288751549,-0.1134967293668418,-0.1357710437161008,-0.1547850141854737,-0.1214707178914871,-0.1987991882914624,0.021964746501731,-0.1375127146266544,-0.0392779309855235,0.0932712624230034,0.230234067317377,-0.0687963772178076,0.0700488695071248,0.102996653554179,0.0201389980225784,-0.1230561712154476,0.2219924825314317,-0.0446468607379098,-0.2088743678063785,0.0081411223806251,-0.0640723053426775,0.1341572842873323,0.081701793827913,0.1975810307111158,-0.0406100482064536,0.0881996247652628,0.0479820737839835,-0.0722120753851512,-0.0533101766195166,-0.1543606543530715,-0.0245469885760188,0.0316936262471065,0.156384334884824,2750,278.523556,9.873491633863816,2.386327867020605
1400000US28121980000,-0.1425024070443053,-0.1184136154138228,-0.0059334117810975,0.1034998247619986,-0.0659156829896079,0.0578453511696017,0.0112781811507314,-0.024171979762579,-0.0131110245057387,-0.061948266472996,-0.0160553035043395,-0.0829832763452035,-0.2120238323407977,-0.0047222458755005,-0.0738430498481379,0.0092891127506868,-0.0977530895156282,0.0269825217042995,-0.0661628375386539,0.0291613445514016,-0.0804390802443474,0.0776124540696279,-0.1349579528392512,-0.0283668866687635,-0.060504567551842,0.2502463487133057,-0.0974650802987239,-0.181831862639943,-0.0064687181925238,0.139355153236475,-0.0427308735478667,-0.0540689048762034,-0.0738923445360394,-0.0813691382840613,-0.2546180219294517,-0.062598381835272,-0.0886992253510553,-0.1693657230937568,0.0491822933057384,0.0042308128666037,-0.0346937328609905,0.0695736269325505,0.1678489840313192,0.0108262262148286,0.0999934319158429,0.0865907427128235,-0.0114158296858861,-0.0445810939335183,0.2113020190205889,-0.0806832393814174,-0.1568643467835594,0.014956953146463,-0.0799217319117347,0.1696852552858104,0.1354724356610094,0.0833213686984769,-0.1231357413560638,0.1392932552343687,0.0790849028870666,-0.0958602180585818,-0.0079213438391081,-0.0890064684559574,-0.0387812616223957,0.0064723938276228,0.0839566478400244,64,11.804599,5.421615761789113,1.859669762327844
1400000US28049000100,-0.0268855711321229,-0.1796658257007823,-0.0216362496429924,0.1722350347307255,-0.0224794336042532,-0.0371150206111872,-0.0276793665135161,-0.0467481217497126,0.0162713308466751,-0.1025926949658384,0.0466719301380465,-0.0523367349382181,-0.2844476840262264,-0.0437002596093767,-0.0699641872874741,0.0775547159262737,-0.0855135410447743,0.023903814320562,-0.0394540978016361,0.0445813489708475,-0.0295087406624285,0.091812186245615,-0.1149475145157757,-0.019337068077122,-0.0707620605911829,0.2726952740382706,-0.083841554643485,-0.0639324568127294,0.0300634000170091,0.1158979666030395,0.0179364771978227,-0.0431695100310538,-0.1618190907610323,-0.0085345725653051,-0.1325821245240738,-0.104186070840141,-0.1286903367246596,-0.1329986882321475,0.0077971740120062,-0.0367939633356649,-0.1325475672587953,0.0370476298185934,0.199141519944941,0.0442417071095309,0.1234887776034399,0.1619737447956724,-0.0289752873629854,-0.0211490510472466,0.2211389731234347,-0.1460380270745054,-0.1859786426935376,-0.0365131253637938,-0.1378198986712777,0.1894141155657518,0.1818493714854984,-0.050866952947449,-0.0257099857447003,0.1204663128901676,0.1014746836559791,-0.1058668731572702,0.0640463395134163,-0.1205239705343798,-0.0116625890395412,-0.0120801634687969,0.0178858880343409,4503,5.042657,892.981616635833,6.795685211914925
1400000US28049000302,-0.0405020394932845,-0.2026363301298794,0.0362949521286044,0.1233014174993813,-0.0348189419920613,-0.0512511594526857,-0.0491990407974418,-0.1411987617265809,-0.0464775405752662,-0.0913174790362632,0.0672854770158075,-0.0517638352810558,-0.2730578236426196,-0.1043122748854492,-0.105315624733405,0.0096517463503823,-0.0482688927867697,0.0646585409483725,-0.072237954167277,0.0337196363324719,-0.0423222760506052,0.1169231293604095,-0.1513950699692145,-0.0457245853682897,-0.1189059983409648,0.2796963437186543,-0.036253793402426,-0.0590725438903066,0.0154933900197123,0.1168084795966977,0.0436847667253877,-0.0779069267503157,-0.0990301646805773,-0.0285672545093767,-0.1246321751035622,-0.1148517928338557,-0.1079095781749206,-0.1107516103127652,0.0244774739105319,0.0141564261521074,-0.1141044803289693,0.032541030158044,0.1534918474471986,0.0368418491856772,0.1455980792584668,0.1381400815436485,-0.0171088520722234,-0.0050966350384795,0.2438135025885202,-0.1169552693025972,-0.1197135605155812,0.0133173308439453,-0.1781036259305861,0.1724507418733026,0.1859549464847498,-0.0932497356528499,-0.0277947565286067,0.0743015261352011,0.109476594077782,-0.1036933186907124,0.0642825503943737,-0.1105285917161771,-0.0963785705780353,0.0015995410473455,0.0,3865,2.666148,1449.656958278385,7.279771807482029
1400000US28049000500,-0.0150269745926999,-0.1578071693341999,-0.0188615298366201,0.1867945920745356,-0.0174949401459058,-0.0690473151793395,-0.0274837695569037,-0.0427409641346428,0.0268115877560317,-0.1044055917306972,0.0674117111765295,-0.0623921468393568,-0.3080003915812543,-0.0541680958742352,-0.078546143725165,0.0776854646299924,-0.0970979492421611,0.0304199587833117,-0.0562985386198933,0.0467630012142579,-0.0338736332595275,0.1177695248895872,-0.117143268370531,-0.027274162257099,-0.0647912498606501,0.2678214912409184,-0.0810309897280908,-0.0531630353660383,0.0282496569797165,0.1220182052957699,0.0301691215700991,-0.03421461573121,-0.1583837405420652,0.0030182868990521,-0.115057609918973,-0.1093851413881999,-0.1304785237072222,-0.1379028015955294,0.0086695745991591,-0.0600737080022598,-0.1368141882790109,0.0376786606551339,0.2093403789734211,0.0502835480823889,0.1259743095973398,0.1655684465940931,-0.0080715543087554,-0.019488269689647,0.2456025083155204,-0.151092043000366,-0.1866157831068678,-0.0421639432105516,-0.1401505240985434,0.1995355525940655,0.1794098934040823,-0.0612984003193598,-0.0101534481333894,0.1187060936441771,0.0988772413955446,-0.09084079343102,0.0581509242859224,-0.1376484316339594,-0.0078474323680286,-0.018356960172735,0.0,5194,4.08643,1271.0360877342814,7.148374114357907
1400000US28049001300,-0.0226323728850862,-0.2011194842312575,0.0248110823823828,0.1517667556735959,-0.018039621190782,-0.0695931830823383,-0.0161378776489523,-0.1102126001781223,-0.0291050951301851,-0.0932605186900859,0.0681404324814875,-0.0529386964002499,-0.2904857164333377,-0.1037656428852685,-0.098304273076689,0.028170910870687,-0.0589821082696515,0.062217011105004,-0.0678575466607511,0.0212215414407801,-0.0169071737136478,0.1135223324633686,-0.1576447548118661,-0.058551933365227,-0.0870886053999065,0.2663066805221499,-0.0470836893600198,-0.0523008326515407,0.0131400810473549,0.1048597791338016,0.0475084765679555,-0.0595360349192067,-0.1158265005848515,-0.015849764554689,-0.0983335805436982,-0.1331627659766912,-0.123171062387959,-0.1358822973352167,0.0048932587065073,-0.0038757090405034,-0.1164999149953854,0.0180932316046552,0.1614234086607449,0.0301317494135321,0.1332423412460596,0.1414792102721746,-0.0211735460264655,-0.0089223569480286,0.2352628812810787,-0.1183424797245437,-0.1252993526467602,0.0034229656750663,-0.1914681108808593,0.1769701730116821,0.1753463270120829,-0.1025971391313221,-0.0074558631494795,0.0967037247815528,0.1043695370320575,-0.0912537589715053,0.0673368944070274,-0.1190195056976919,-0.0978110683771273,-0.0048686516056197,0.0,4710,5.5977,841.4170105579078,6.736275153585867
1400000US28049002400,-0.0386280637661241,-0.1859134481572052,0.0383056241586783,0.1756137191578228,-0.0304704305510018,-0.0553721311793873,-0.0087995072418585,-0.0933111748684532,0.0064195768992316,-0.1176940058739226,0.0728131804803203,-0.0766557038894684,-0.2869210463707639,-0.0882527661496439,-0.0888839985712037,0.0621031263595607,-0.0786308558202094,0.0539934937449243,-0.0652021169967663,0.0481084901153313,-0.0426250953206558,0.1401285606209676,-0.1299901796290944,-0.0417449827294466,-0.0792690868880724,0.2947696268088932,-0.0623807154424297,-0.0877440194168313,0.0389210859082402,0.1308623118299496,0.0131708184442985,-0.0830260270003441,-0.1419446105849845,-0.0232652507615633,-0.1246168352993113,-0.1376211081557321,-0.1132632282834399,-0.1560214751532721,-0.0126164313587539,-0.0372383473288091,-0.1192724145360955,0.0318003123894106,0.1879256083123117,0.0371266080264948,0.1306391974202191,0.1383324930311815,-0.0139145016554794,-0.0189557631002643,0.2520426768406965,-0.1171886478657596,-0.1480310695196121,-0.0302268813685457,-0.1759597458404035,0.1856112852942501,0.1599103726910662,-0.0759557344543638,-0.0079364498291393,0.0934079421974858,0.0910185891660128,-0.0830398366587814,0.058287663504781,-0.0990832802176841,-0.0834727093344953,-0.0219175078467381,0.0,3786,3.447317,1098.2453890953457,7.00237921346067
1400000US28049003600,-0.0194232798320867,-0.1223821588898606,-0.0218194625768472,0.1986809349601399,-0.0052038755402518,-0.0878131015038671,-0.0081824619438239,-0.0164733363313203,0.0796616284200193,-0.1166321351480162,0.0770576010370631,-0.0573830589516828,-0.3100410946828397,-0.0564285159534312,-0.0682304384055255,0.1240080937120629,-0.1137740903740365,0.0313980425770562,-0.0717197714103778,0.0318903347522074,-0.0089785716607932,0.1396672280765766,-0.1248488052247463,-0.000727897573267345,-0.0330606461313948,0.2386731522152996,-0.1186704676286583,-0.0605626537159257,0.0299382755275466,0.1227946733098892,0.0122801121389383,-0.0027907492730347,-0.1699720307687852,-0.0090764069105167,-0.0878720904182048,-0.1266583960621178,-0.166962890673482,-0.1740208631528756,-0.00016530272226697527,-0.1052632633151917,-0.1461216544178051,0.0227238148343499,0.2246895774728477,0.0369746854514375,0.1150994295065407,0.1592014440779045,0.0084505968812008,-0.03042466087025,0.2492705386331543,-0.1569074747807694,-0.1896246344092447,-0.0550895189068276,-0.1394253579343259,0.2006735295242273,0.1542386453020441,-0.0459845958143483,0.0171865371298298,0.1275347290447558,0.0764856143474117,-0.0681353470574504,0.0342678254277607,-0.1544875548905663,-0.0030601091899133,-0.0374512808492809,0.0,3338,2.394652,1393.939495175082,7.240606320680496
1400000US28049010103,-0.0456069354606862,-0.1426778460260636,-0.0406775930687519,0.0468796280922693,-0.0978262061612118,-0.0946823060944647,0.0264238558317789,-0.0390783830890907,-0.0890854460037535,-0.053135598935913,0.063057453290579,-0.054193277612296,-0.196467794162708,-0.0475844527101036,-0.0996779460697709,0.0340182361716507,-0.121294031614999,-0.069882289381237,-0.1401561541448218,0.0137651872692934,-0.0631628085108147,0.0745948696993583,-0.162117582667236,-0.0113227576298783,-0.0195525266138968,0.2305387668406196,-0.0438292733553694,-0.0695685940355618,0.0110467016532265,0.1410213489372579,0.0222276360734672,-0.0888791472875321,-0.121754054646934,-0.0508707260789259,-0.1416238884009875,-0.1372060417175397,-0.078924600306604,-0.1462139378162479,0.0118909667694868,-0.0845624252180824,-0.1371791835296321,0.069874714400514,0.212989203541925,0.0080714274202014,0.1124047142271601,0.127139978312037,0.0016392265687314,-0.0852626310421305,0.2211991925146592,-0.0906464376951179,-0.2086075152527803,-0.0748559344609043,-0.0881241055801519,0.1288886368427321,0.1086662235336589,0.0871941817092529,-0.0303888151255409,0.0538327574439593,0.1091898098341593,-0.0474114455118336,-0.008780898325741,-0.1374544310743804,-0.016035062758968,0.0590182849601921,1.1050305198905497,4650,7.990819,581.9178234421278,6.368046221770732
1400000US28049010203,-0.0860201218584848,-0.0539885068999115,-0.0502757996662919,0.1007108882737511,-0.0482459866827392,-0.0407493006139585,0.0188834981954074,0.0040108589270757,-0.0074500270410438,-0.0428156617043973,-0.0041314426402445,-0.0514412885247692,-0.2164858283647286,0.0027232125570181,-0.0901444407088982,0.0048180698868721,-0.1071672461941396,-0.0453942846461592,-0.122959423254284,0.0158977188011271,-0.0887625321451526,0.0723683311488073,-0.1288363713688914,-0.0135369234960514,-0.0373059470805957,0.2146557623581683,-0.1488746803812417,-0.1304887019461003,0.0309318647101878,0.1687538286410438,-0.0227131701592954,-0.0482918310131524,-0.0306996524769905,-0.0907181713352901,-0.2107269114078921,-0.1002129849654846,-0.1011641619918435,-0.1664034224424931,0.0522536916455,-0.051691902013338,-0.0817535245599579,0.0897931035685718,0.2179458107955333,0.0068257195530019,0.0876756126383638,0.1196947445576467,-0.0072863277363908,-0.0483696406879687,0.2376787060793199,-0.1002539722806244,-0.1976497608132814,-0.0038053996955437,-0.0553684508564636,0.1556293489472395,0.1143158172005835,0.086139596893297,-0.0787744043797235,0.0941641401865201,0.0747938010933912,-0.1019364127142275,-0.0245270091084485,-0.1586517212637974,-0.0249567542290809,0.0394297071801979,0.2316234075890728,2440,24.658433,98.95194881199467,4.604689558625209
1400000US28049010600,-0.0912521153748793,0.0151719328093962,-0.0529862643259336,0.0766622609414949,-0.0484647068076236,-0.0965972506227886,0.0635833094356671,0.0611017123917008,0.0119073395323026,-0.0485103496005702,-0.0085933611978752,-0.0157406975644262,-0.1811810205002151,0.0057142108959022,-0.0835778137977584,0.0518656483591332,-0.1355714465103333,-0.052431024879655,-0.164596082491393,-0.0178082525366176,-0.0567351818863046,0.100324843635812,-0.1115490226482216,0.0209707446672417,0.0161424504700452,0.1459269092753677,-0.1438098020073173,-0.1000301003181635,-0.0115269299556267,0.1375217103966081,-0.0439357178292868,-0.0537729393866206,-0.0123747980392475,-0.1127059976063087,-0.1627540139331341,-0.1338519159363199,-0.1161599932059569,-0.1855295337684076,0.0302393752159355,-0.1244380782665288,-0.055596160804802,0.0912503335611085,0.2168197594117272,-0.0490555466380606,0.0584410440190421,0.0997068815208698,0.0132534960811757,-0.1145959467699553,0.2236388834471619,-0.0578345787649939,-0.2112197397394231,-0.0052907033520046,-0.050490170302738,0.1399197021534163,0.08944596522421,0.1822015022434479,-0.0467213312023404,0.1045780423752554,0.0489725770354241,-0.0989981684823276,-0.0575811634536953,-0.1572513467190041,-0.0022651260615771,0.0438714144119589,0.1146094170384587,4949,474.045693,10.439921874788554,2.4371091568014585
1400000US28049011104,-0.1016899013109005,-0.0289025679158457,-0.0102010951804904,0.1437316607814831,-0.0479570889489685,-0.012835099655536,0.0267957178161109,0.0023481295516373,0.0364485380573015,-0.070458039140793,-0.0118741628091086,-0.0555752722227686,-0.248658598670472,0.0005196892079832096,-0.0837401521743533,0.0618298194403496,-0.084474913062049,-0.0208407744000905,-0.1040510561910113,0.0267725516152401,-0.0743835273147755,0.1069526280920372,-0.1228536469806874,-0.0181741177385693,-0.0337951905043977,0.2292195751358763,-0.1728411395963145,-0.1695165351645251,0.0275048390185166,0.184751818238594,-0.0351732571992373,-0.0432906779841151,-0.066626436210748,-0.08513115916444,-0.2178956680985508,-0.092430321114284,-0.1214457204636307,-0.1768680583351388,-0.0053969448035852,-0.0881809464179679,-0.0711669607781775,0.0843411134740751,0.1967050087427545,0.0292628805646035,0.0865396723851671,0.1417543568963866,-0.0141430744090504,-0.0496592490007208,0.2171031678658449,-0.1008948303549679,-0.2122221150609383,-0.0124986134829942,-0.059694333096007,0.1825839260112017,0.1180354201170165,0.0597742352172576,-0.0628521141394119,0.1221738102842969,0.0833445508178437,-0.1081387595630755,-0.0156820445894107,-0.1504877394200219,-0.0354710397314355,0.0020968237237012,0.1211084989670157,4976,12.454068,399.548163700407,5.992834018205247
1400000US28049011201,-0.0621954676809831,0.0310718990050708,-0.0649087530683169,0.130586774869712,-0.0515108006820222,-0.0782309882521576,0.0441224926448828,0.0743012663838931,0.037341444778995,-0.0220583632431236,-0.0360665462246645,-0.021138686671673,-0.2187293646016942,0.0197830143997576,-0.0632571024353838,0.0533179832816033,-0.1113845940863771,-0.0521332340942606,-0.100035000344188,-0.0244545932828186,-0.0822668123015182,0.0723486169188856,-0.1073805524105994,0.0218619475149671,0.0240451136002276,0.1718313242869066,-0.2013975847672641,-0.1282442192205216,0.0208328511080278,0.1890914474204285,-0.0248454125973114,-0.0125938925126528,-0.025150485818384,-0.1128319071303934,-0.2086505226344139,-0.085197365433287,-0.1386639345993021,-0.182551217693216,0.0325894844389589,-0.1128403672695697,-0.0626987599295332,0.1137348011153059,0.2096179370990707,-0.0012227050388591,0.0833463956914615,0.1036448024201023,-0.0195874463824666,-0.1063584196998258,0.2355021321391115,-0.0905393456982072,-0.2302945106626252,-0.0350475963660376,-0.0304437791949953,0.1691992580341488,0.0797640210670455,0.1327892277209801,-0.059733709209836,0.1127774573026292,0.0652731320709667,-0.1118773866875507,-0.0555627653464533,-0.1490614344491976,0.0184220480665186,0.0323172628635048,0.0108558139146482,2458,214.861342,11.43993599369774,2.5209119420966504
