source,target,rmse_raw,mae_raw,r2_raw,mape_raw,r_raw
Montgomery,Jackson_MS,315.4869079589844,200.68862915039062,0.5478098392486572,65.44286346435547,0.82022727
Montgomery,Knoxvile,1173.1756591796875,269.9870910644531,0.11120641231536865,357.9048767089844,0.33986798
Montgomery,Lansing_east,2587.54296875,788.3033447265625,0.05446356534957886,395.40972900390625,0.49405453
Montgomery,Modesto,1990.6419677734375,1638.7098388671875,-1.6691341400146484,87.18582153320312,0.8003811
Montgomery,Montgomery,169.12185668945312,96.33250427246094,0.8881294131278992,21.95782470703125,0.9558622
Montgomery,newyork,16996.744140625,10717.8115234375,-0.6703826189041138,424.4275207519531,-0.3990506
Montgomery,Oklahoma,1104.8619384765625,821.030517578125,-0.6404671669006348,223.35501098632812,0.836799
newyork,Albany,763.267578125,432.8531188964844,0.76267009973526,146.26461791992188,0.8745256
newyork,Atlanta,1687.283447265625,1247.8782958984375,-0.6083739995956421,232.3466796875,0.7090214
newyork,Baton,944.1131591796875,715.6702270507812,-1.3508319854736328,399.47930908203125,0.84582543
newyork,Bridgeport,1546.4627685546875,749.3748779296875,0.6409539580345154,34.81427001953125,0.8696437
newyork,Chicago,4162.33447265625,2839.4189453125,0.2176201343536377,467.05517578125,0.7926031
newyork,Duluth,802.4851684570312,504.53143310546875,0.2352762222290039,1832.983642578125,0.81765574
newyork,Fort_wayne,1632.4473876953125,1222.2437744140625,-3.630852699279785,595.4556884765625,0.7848581
newyork,Hartford,974.970458984375,480.3481140136719,0.6759891510009766,196.5767059326172,0.90346706
newyork,Jackson_MS,408.200439453125,248.88046264648438,0.24298334121704102,67.31690216064453,0.8658389
newyork,Knoxvile,1406.431640625,1003.6115112304688,-0.2773563861846924,775.2969970703125,0.71866375
newyork,Lansing_east,2366.293701171875,987.850830078125,0.20924782752990723,167.22824096679688,0.46657276
newyork,Modesto,985.4137573242188,805.1066284179688,0.34593433141708374,728.0287475585938,0.79343534
newyork,Montgomery,306.8384094238281,211.1973876953125,0.6317557692527771,57.393943786621094,0.8362286
newyork,newyork,7043.005859375,3319.51953125,0.7131859064102173,685.5186157226562,0.8833101
newyork,Oklahoma,3748.51025390625,3095.148681640625,-17.88290786743164,13657.134765625,0.62498486
Oklahoma,Albany,1814.6060791015625,1043.1689453125,-0.34141600131988525,81.4778823852539,0.47130948
Oklahoma,Atlanta,1400.0257568359375,653.9041748046875,-0.10734522342681885,119.60707092285156,0.4316392
Oklahoma,Baton,413.15008544921875,326.1091613769531,0.5498169660568237,697.95556640625,0.7975776
Oklahoma,Bridgeport,3012.032958984375,1784.6319580078125,-0.36204254627227783,77.68238067626953,0.57776487
Oklahoma,Chicago,5446.349609375,2882.733154296875,-0.33953702449798584,122.81721496582031,0.2742123
Oklahoma,Duluth,832.10986328125,397.8009338378906,0.17777270078659058,67.31908416748047,0.75837386
Oklahoma,Fort_wayne,756.1842651367188,545.9384155273438,0.006339907646179199,179.00164794921875,0.86035365
Oklahoma,Hartford,1827.7318115234375,1007.7591552734375,-0.13867974281311035,217.7996826171875,0.6737199
Oklahoma,Jackson_MS,322.36090087890625,248.4716796875,0.5278900265693665,293.1856994628906,0.76142406
Oklahoma,Knoxvile,1164.7442626953125,259.5689392089844,0.12393569946289062,331.03106689453125,0.422376
Oklahoma,Lansing_east,2737.48974609375,1018.6637573242188,-0.058298349380493164,108.81613159179688,0.5480883
Oklahoma,Modesto,1633.313232421875,1301.9697265625,-0.7968964576721191,96.7105484008789,0.7889056
Oklahoma,Montgomery,298.5058898925781,181.9960174560547,0.6514843106269836,78.37566375732422,0.8584548
Oklahoma,newyork,16927.853515625,10573.5390625,-0.6568690538406372,485.3497009277344,-0.24096188
Oklahoma,Oklahoma,413.3222351074219,226.3890838623047,0.770422637462616,187.49972534179688,0.8997586
