cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,dist_water_m,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US09003462201,-0.0711577254250441,-0.1130878536747084,0.0145996729394237,0.0449909658378029,-0.0301958487535136,-0.2166562083743564,-0.0505716648353296,0.1057956800662296,0.027829140106679,-0.1050785763337427,0.1416775827106195,-0.0265677580442314,-0.1394479103555544,-0.0174483059649842,-0.1544636222105415,0.0612401037940622,-0.1191321367849868,0.0957260389316395,-0.0387833085231648,-0.0386137785717065,0.0631489052943136,-0.0440369876149087,-0.1169864652709842,-0.0100269270566082,0.0199070388460455,0.0788864494647757,-0.1493283776516178,-0.0919071073479712,0.0934406423991922,0.0208218104945319,0.0081594167728236,0.0829870865154692,-0.0460123321059988,0.0180850230167155,-0.0518436224296631,0.1021388156576167,-0.0797480313669298,-0.1181824616146918,0.0472952172135178,-0.0629815268707588,-0.1254334903348359,0.0084086225016767,0.0760681689592928,0.0849338520082059,0.1112786807798986,0.0894895252436346,0.1660750212454725,-0.0710846897520396,0.3188091947852478,-0.1910712806302157,-0.1068202491114,0.0173986467335415,-0.1056484494339899,0.0913349595481892,0.1512779735139595,0.0621108386882329,0.1034363526294987,0.1502862321141404,-0.0246834844358383,-0.0157221041350073,0.024359066104436,-0.1364855071445329,-0.03722648658584,-0.026469553844406,611.2446900589337,5352,22.009143,243.1716673384329,5.4978715325803496
1400000US09003400300,-0.0657395259773403,-0.0836833508704918,0.010929414326492,0.0169824343221513,0.01689483459726,-0.232390500875828,-0.0036344515901711,0.0406173396506552,0.0659811931259862,-0.1176740979662885,0.1447288028633739,-0.073897988920707,-0.1418740231224376,-0.1215205078058276,-0.2137307635343048,0.1060351884377287,-0.1141422531318557,0.0799349712285289,-0.1584210209121319,-0.019944397596364,0.0445038350422477,0.0133019473184623,-0.1527987470856178,0.0243021029312332,0.0306277913575807,0.0745038691315388,-0.1289098363171065,-0.104381961032396,0.1032873803797267,0.0712453525049137,-0.0334117142789737,0.0473477136067154,-0.0468667736515042,-0.0232243710224621,0.047004359011347,0.0305506817508489,-0.0750730105037577,-0.1777690834777693,0.0010663040934936,-0.1219859191305607,-0.0831097794588708,-0.0138473027659586,0.1096409907538698,0.0574146788279108,0.1412664042919229,0.1141100539727966,0.1611526139400334,-0.1260752580346345,0.249251678249232,-0.1852761197840657,-0.1016021611395411,0.0413926420825358,-0.1156279541359698,0.06874198962978,0.1165074784996562,0.0681931565142602,0.1687512262548612,0.0847628991636686,-0.0004044921192410573,0.0317177877037377,0.0121723096027938,-0.0963987574385754,-0.106647658086545,-0.0136647538889774,611.0110576583266,6771,15.600304,434.0300035178802,6.075415002314437
1400000US09003496600,-0.0507497827844317,-0.1756529715239491,0.0397379708961264,0.0253879004497084,-0.0069980085315297,-0.2166078702504993,-0.0393147560370409,-0.0085785671630761,0.0371354995295419,-0.1611028982060643,0.1428481253066813,-0.0821901482282058,-0.1532696256580626,-0.1344687292097229,-0.1552650319304377,0.1266865026636911,-0.0923113297991358,0.1295957603768598,-0.0712222349815906,-0.0101295219199559,0.0446302636625786,0.0080605713587321,-0.1566552510382071,0.032559465796802,-0.0260046093991528,0.098095193889419,-0.1002868032437513,-0.1246745727840607,0.1251544486229007,0.0470512219474698,-0.023683033785908,0.0472295466088986,-0.0927355073768712,-0.0070419705082095,0.025182287251605,0.0583122480388168,-0.067731727523283,-0.1274675577436879,-0.0199695748140837,-0.0616400306885593,-0.1455963883007494,-0.0325321247864011,0.0901066325889624,0.0949083720166896,0.1541387694171046,0.1446010427886919,0.0957581608483058,-0.0553063795159884,0.2542993344472378,-0.1930845448056515,-0.1003637098466124,0.0251264665999886,-0.1530326557357059,0.0874485535733101,0.1526495816510056,-0.0019174023930482,0.1799237515145843,0.1224483266200934,0.0051624514920454,0.043339751747933,0.0186898521376385,-0.0978027946357388,-0.07994457411961,-0.0283457631325446,419.93350802798847,2713,3.221755,842.0876199462715,6.737070890852454
1400000US09003511000,-0.0624039859611946,-0.1391681487517705,0.0839994238673939,-0.0104044487008307,-0.0183682930658907,-0.2283508736181702,-0.0408079548720518,-0.0587039974886162,0.021730836958386,-0.1931045728773609,0.1400136861512313,-0.0364908413961002,-0.1446447073486528,-0.1187788417954009,-0.2006804060843153,0.1182003143026555,-0.1209477077785349,0.159731968853113,-0.0693645411514673,-0.032877469149991,0.0524641021152211,0.0396791149049067,-0.1285650766057208,0.0211115229107144,-0.0436909487593399,0.1001446725058665,-0.0947465153644964,-0.1103451992624379,0.1400956453640109,0.0510393340581359,-0.0023035846678475,0.0266225312306142,-0.0629272881411624,-0.0170252329354007,0.0243854432361363,0.0479926416823552,-0.0854541176276189,-0.1124118851566955,-0.0137204180009749,-0.1153391526316765,-0.1472230783534452,-0.0402378599909599,0.0623730692035352,0.086583232793561,0.1947908198911443,0.1432920390978097,0.1135999414250358,-0.0348485891950453,0.3194865665396277,-0.185296473204384,-0.0967898025625034,0.0415349752189899,-0.1567439373088884,0.0563087878185558,0.1562351772042755,-0.0106073231492929,0.1663172031646118,0.0706748594128211,0.0261729154641671,0.0197971602811236,0.0247396356532553,-0.0790714051714872,-0.0732927598660665,-0.0604598321116375,1504.1767569189487,3609,3.361298,1073.6923652707972,6.979789727765669
1400000US09003481300,-0.0914551168249017,-0.1060726406860995,-0.0033949999323263,-0.0008873571174210638,0.0128697233908667,-0.2124714344442453,-0.0158786528642595,0.0267013139218586,0.0112614805944879,-0.1162992812776038,0.1446190032048999,-0.0736494296822745,-0.1102568205605702,-0.0814481358380453,-0.2357550799049435,0.048512578793969,-0.1292840809899468,0.0827910520429379,-0.1259393918306276,-0.0129248887665426,0.0086665231987061,-0.0271067973708183,-0.1268045324381202,0.0009168658623923048,-0.0106461943578134,0.0855325274218958,-0.1117923543762924,-0.1198049596134705,0.114928472452584,0.0534500895369305,-0.0429295951105964,0.0365339308583464,-0.0116241349767743,-0.0248540774262247,-0.027214783648379,0.0751886584370647,-0.0389964922182069,-0.1501283493620649,0.0365488499677183,-0.0513396154664699,-0.0711443237810499,-0.0080830115763284,0.1099343157481486,0.0561170782898314,0.1449190680427513,0.1062184420428947,0.1509426280333836,-0.0526776189239116,0.272238815042236,-0.2022663372573838,-0.1032791358199419,0.081845579440896,-0.086448070202594,0.0600977996774489,0.1248633829002672,0.0620393783035059,0.1264585572119924,0.0868765044918957,0.0203113734227737,0.0008066979113834931,0.0060023945481896,-0.1335537088728201,-0.0697237135202156,0.0083592815699325,1021.4909228752164,2718,7.833944,346.9516759374333,5.852063607883465
1400000US09003460204,-0.0889317751051159,-0.1002387952420438,0.00010637033754688464,0.0045900988831483,-0.0207979709808805,-0.2638777474967237,-0.0176026065058177,0.0405968089473723,0.0150343506007748,-0.1069515680285326,0.163005054107858,-0.0464626992290177,-0.1099722525178909,-0.0779793029580379,-0.2304871766079141,0.0515684298638274,-0.1455595667389035,0.081626212893954,-0.1423443533147369,-0.0308679151693442,0.0292541967377697,-0.0104134921850606,-0.1485392933624567,-0.0097187685042159,0.0156331717584473,0.0679567528121199,-0.108864457097237,-0.0756936181597592,0.0981602296255874,0.0684727417442336,-0.0256668865548202,0.0370337230745162,-0.0370995492508278,-0.020441915362621,0.0100870351241927,0.054923215093671,-0.0649102673277983,-0.1438836688590195,0.0378503370049526,-0.1182899185679647,-0.0854223438000721,-0.0097796550772971,0.0909465911858017,0.0656020861042561,0.1405908958415092,0.0913106263923575,0.1798425251896723,-0.1096604930412093,0.3197002069487565,-0.1858339578070957,-0.1211686876523193,0.0596832590774008,-0.0952364242468083,0.0547694789902577,0.1242205231070771,0.0839506184586377,0.1390715716088065,0.079305827424049,-0.0075477892344582,0.0032191810761449,0.0058298399202004,-0.1159491793116015,-0.0773136097429936,-0.0019109784781952,803.0201163741532,5416,17.072927,317.2273857903803,5.762766176909258
1400000US09003502100,0.0151608118430093,-0.319528486327355,0.0071165015137181,-0.1018811729310644,0.0268666705432477,-0.1876573737834419,-0.0709915992092594,-0.1459380252134895,-0.1033006275221886,-0.0797602627968901,0.1194915963060858,-0.0492564138274595,-0.0990080706102588,-0.1809200457870917,-0.1369495392441059,-0.042873659148707,0.0418805309511697,0.1332334379021473,-0.0689334021916882,0.0430159981246042,-0.0005890907862068028,-0.0378300532862002,-0.1754142907266296,0.0059234404909691,-0.1153844457627865,0.1446446062663074,0.0034387623709011,-0.0730545286615019,0.105848280738263,0.0038027063333756,-0.0286805810727811,-0.0636982894346059,-0.0181089129578706,-0.0809263885262209,0.0163494642039892,-0.0050159283930529,-0.0752427006602833,-0.0732174621181157,0.019323269390986,0.0974700762404895,-0.1651283823016456,-0.0490338013336493,0.0554866814023427,0.0270923768934567,0.1253056050603922,0.1329435326500415,-0.0318162699344127,0.0486637714381628,0.1829029320043867,-0.1339156292713421,-0.0522291819855567,0.0850200299490685,-0.1689189264300019,0.0764350598509407,0.18942118308997,-0.0793958327413321,0.1201049847439651,0.1060090557834715,0.0423258749558685,-0.0346607153800754,0.0444699530824636,-0.0932129316418839,-0.1576575063987677,0.0766684658848567,166.27459197433086,2406,2.233178,1077.3883676088515,6.983222953387005
1400000US09003497300,-0.032189007800303,-0.1649589445106342,0.0532753822526862,0.0106545832077045,-0.0022094049652336,-0.2107601174969515,0.0180008270569854,-0.0396443806331115,0.0376634028802693,-0.2124036359755952,0.1488322622464571,-0.0931850048235752,-0.1708740755756225,-0.1321617232050282,-0.1547289160848449,0.1557091839192942,-0.1045217763951578,0.1319436784779314,-0.0288013449847279,0.0088925541395693,0.0483544539158491,0.0226838213528153,-0.141529683795145,0.0197276964636055,-0.0123850485010438,0.1060713538989973,-0.05695659655233,-0.1527826141043894,0.1395367076746245,0.0613418876164562,-0.0196385566883662,0.0323343807411559,-0.130813189126542,0.01860302880383,0.0272910661346882,0.0469899678353074,-0.0676669068700447,-0.1341266310127463,-0.0631688839499556,-0.0873037267333028,-0.1171097483166648,-0.0186811512652191,0.0751758509664553,0.0866899690969448,0.1643038581574771,0.1292280734996024,0.0819136042362892,-0.0442133409025793,0.2464667674122609,-0.1772488991540357,-0.1297022056651888,-0.0143361317339563,-0.1828856699595315,0.0677152904598553,0.1576980940090692,-0.0105373371508847,0.1782011825751927,0.0984112299049752,0.0293741749309491,0.0596018082326955,0.0113417797314073,-0.077822793361119,-0.0804503682727589,-0.0301947417208664,975.176265182652,5087,5.311033,957.817434009542,6.865700685550468
1400000US09003497500,-0.0257480518839956,-0.1974083545035125,0.0673121715370291,0.0073938781823864,0.00027046753164279244,-0.1986600646176149,-0.0012977970449816,-0.0643660973252126,0.0300325873292774,-0.2303038454933707,0.1426852065313768,-0.0821197661454977,-0.1781227427545085,-0.1344929666575345,-0.1332093787991004,0.1633291277771676,-0.0918458881731893,0.1549940890869946,-0.00023637920152648584,0.0100831550192318,0.0516070079508191,0.0235477667277081,-0.1288909200932302,0.0235287446847223,-0.0352393063113523,0.1101453376974946,-0.0438646176798855,-0.1552430157567907,0.1409132860011314,0.0441321824593576,-0.0160924578391335,0.0126616044001758,-0.1431170648903265,0.0168877373491359,0.0187324126184662,0.0493959920664458,-0.0695818371183418,-0.1171547503496077,-0.0650748223563037,-0.0559156299576029,-0.131098930159057,-0.0217828084018773,0.062271537902548,0.0894047810131743,0.1670404930869715,0.1297131488757267,0.0588677072802491,-0.033091786151994,0.2509824638118801,-0.1796887163129854,-0.1125092734549913,-0.0168679870933659,-0.1990861390608569,0.0722577215293598,0.1711417900660571,-0.0391327854575585,0.1720765290793515,0.1034663031557658,0.0279748254798678,0.0482426451677655,0.0199266062570078,-0.0676825481069569,-0.0848810408544682,-0.0470550996763873,848.9953967319613,3596,3.828604,939.2457407451907,6.846141267422813
1400000US09003520100,-0.0896454464556813,-0.0556367629208526,0.0332068049679989,0.0513677471776316,0.0003254982303240896,-0.2292623980430853,-0.0260548983006837,0.0960953694898236,0.0752637756662209,-0.1126204788613688,0.1483186917950967,-0.0561893425468853,-0.1409591377030238,-0.0498252137645358,-0.2084770309214622,0.1016487326632406,-0.1257475708877662,0.0880769385440688,-0.1139302469329779,-0.0552610549585821,0.0576047858066914,-0.0278611864717639,-0.10408513109793,-0.006225039137469,0.0484477343014594,0.0677718411132741,-0.1919029582731969,-0.0959047595793046,0.1044671351420177,0.0483902306865464,-0.0130278881942968,0.0706035259873324,-0.0178020222892014,0.0010607517624256,0.0084075534191377,0.0712623189643342,-0.0970105692675507,-0.1685020456415806,0.0281463023306504,-0.1132652210568904,-0.0941892134806065,-0.0078316121382135,0.110667063059241,0.0811756084562062,0.1152484166668648,0.0833917377409555,0.1730875170563875,-0.0933071387737487,0.3056586442105824,-0.2026746081526381,-0.0922293857145427,0.0488063091214271,-0.1028647396355182,0.0807091105448629,0.135909911188544,0.0896209943745562,0.1380124204204165,0.1129158981727923,-0.0205623526730991,0.0087125671730774,0.0229213898774029,-0.1200277823701759,-0.0683902122600424,-0.041506133861206,861.9706062121525,5729,14.545605,393.864675962258,5.978543113702291
1400000US09003514800,-0.0166350925245757,-0.2105898645604292,0.1097371097136979,-0.0444012274439277,0.0129257671569778,-0.198837289416574,-0.0413634895190139,-0.1144367640769381,0.0613303308289996,-0.2336133610471707,0.138912245255829,-0.0479284371530698,-0.169982398544649,-0.1770836947008469,-0.1692443093010192,0.1122471347515504,-0.0801249921441587,0.2130253215234656,-0.0274591232907707,-0.0113611825638606,0.0374020277550712,0.0483942082335029,-0.097127002972608,0.0240911290771848,-0.0781429259009483,0.1486577380737076,-0.040188170478249,-0.1017068621249227,0.1426374365976623,0.0405040918812025,0.014543565556549,-0.0041660526511625,-0.0824343255003832,-0.0125087661491629,0.0643479216646668,0.015022294211067,-0.1291702842406369,-0.0951770718392024,-0.0208734161555002,-0.0542895818745726,-0.1571866034402886,-0.0666815376912023,0.048012025897668,0.0676751267593132,0.2058905142089625,0.1280662598676846,0.038692105094464,0.0042593388062235,0.2652810426820234,-0.1891360897313612,-0.0486746641092993,0.0387398641905479,-0.216495210675814,0.0602307902325547,0.1737784466502412,-0.0943975416991433,0.1685425021815789,0.0766479710860056,0.0499178998311327,0.0394472379054411,0.0345148445842055,-0.0569343492257062,-0.1182067851102104,-0.0673955755614074,1398.1760773493654,3114,1.377342,2260.876383643278,7.723950006041845
1400000US09003490304,-0.0841244138858746,-0.0921891839220896,0.0396945693996456,0.0170920625395526,0.024833718095254,-0.2241742039472237,-1.574898342830804e-05,-0.0179264001532282,0.0335747951309983,-0.1435174478255471,0.0956178952626632,-0.0587277939896478,-0.145494363180827,-0.0918959015469092,-0.2402318325738683,0.110489881658977,-0.1055006886821882,0.1091724080117111,-0.1382190708936879,-0.0139096392686604,0.0229367998679752,-0.0193190415097629,-0.1433718337935681,0.0134053587246239,0.0017751757827741,0.0754997937547716,-0.1499955808461289,-0.1576823718207043,0.1444611050155466,0.0769633388933844,-0.0324583100588173,0.0167946414978589,-0.0306435895220117,-0.0416898469569265,0.0184653411812359,0.07545996983951,-0.0587653494616022,-0.1703687412616988,-0.022761742080208,-0.0816500103211225,-0.0631206146170505,-0.0005626524471318477,0.0814252255612259,0.0855019046508429,0.1501978145085175,0.0917445740704656,0.1403988657920301,-0.0741135981049505,0.2586204969752316,-0.2055852208211705,-0.0999187900361198,0.0574069998986677,-0.1097107700043431,0.0767729877449046,0.1369587115925939,0.0538617329729416,0.1512195312208979,0.0745013674642574,0.0078642118009366,0.043690912519251,-0.0036369634559853,-0.1047858989179394,-0.1002750156853673,-0.0291197787220747,1063.8639268932366,4106,7.896212,519.9961703155893,6.255742691084488
1400000US09003514300,-0.0094806369159006,-0.2096053245107674,0.1148982264259878,-0.0447613052643298,-0.0036873122177816,-0.2080266148660048,-0.0488514113039251,-0.1089655356735647,0.0444463147061403,-0.2196187122616311,0.1457523108682415,-0.0260779917227683,-0.1658918030141692,-0.177755985475652,-0.1520111041030705,0.1228068863676094,-0.069765224543735,0.2086886023398934,-0.0197217772376849,-0.0244980236722329,0.0557094782907499,0.0694277255317147,-0.1112996910170426,0.0433594730638002,-0.078100935762705,0.135393040242859,-0.052772461053516,-0.0993768375028475,0.1455433592837072,0.0422218421776705,0.0194041405579828,0.0103563361121804,-0.0881686132794814,-0.0236080401444094,0.0710346806387216,0.0046198001136452,-0.1211063090318919,-0.0831867024745657,-0.02816730578366,-0.0713615273572081,-0.1865821890644996,-0.0717717845701813,0.0409196647011251,0.0636442612167452,0.2107182937962587,0.1444670788746729,0.0470417470820232,-0.0055885284413,0.286982790757199,-0.1600968787245663,-0.0513269806473142,0.0254637083098934,-0.2302716784555491,0.0626139043091333,0.1771038468531913,-0.099831023575985,0.177555284624423,0.0685777918201325,0.040660703543599,0.0397304485864448,0.0289369697184951,-0.0437771176540873,-0.1089069538620212,-0.067526656784117,1482.270986894044,3925,2.192485,1790.2060903495349,7.4906444654292414
1400000US09003410101,-0.088156714642724,0.0297121724946695,-0.0021961103737345,0.0474471459936858,0.0087484440950351,-0.2549016418770969,0.0073832562797425,0.1517545180210965,0.1234057618593015,-0.0494603476128105,0.151962714292754,-0.0536677563634901,-0.1091727723886569,-0.0664876095968064,-0.2345787927677642,0.0996924992235531,-0.1123529541819275,0.0407857512434314,-0.1853546078051298,-0.0752369290988271,0.0686727290003909,0.0177221157024717,-0.1131959690763617,0.0134374174669929,0.0904893212123143,0.0324944024631228,-0.1899904755967114,-0.0763224835196208,0.063722722832622,0.067864035967194,-0.0348396304514758,0.071929567442494,-0.0051737623405347,-0.0305210969533236,0.047761147507039,0.020690517067422,-0.0735268511960485,-0.1851714149902177,0.0300027548999254,-0.1874320038784052,-0.0318709903330883,0.0081908042653354,0.1218578913670062,0.022653600562618,0.0783564353232411,0.0925769552120628,0.2114471297021809,-0.1978313446489611,0.2663182610972862,-0.1848862300047225,-0.0826099189640822,0.066414478553346,-0.0808513774951249,0.0758916774083001,0.0895431697740479,0.1509845629778433,0.1475042748153199,0.0885742741105774,-0.0227235437576426,-0.0268631686027368,0.0197908927887976,-0.0993537592461105,-0.1042983688427398,-0.0243046337419084,1005.4242959557736,5314,43.821488,121.26470922210582,4.806188441952232
1400000US09003330100,-0.0105173361744117,0.0587801985458654,0.0329215603544025,0.0417501531330642,0.0223125241092222,-0.2148393902341485,-0.0133687997275026,0.2177330547833913,0.1009749962851716,-0.0188014969031186,0.1655866939221441,-0.0633219686335091,-0.1386108467129643,-0.0233401545508054,-0.1358113318137042,0.0850740959434851,-0.0963069476164932,0.0401211918948425,-0.046431205942571,-0.1229898797541382,0.1129673539885277,-0.008658547747843,-0.0717895723209302,-0.0077331440641043,0.1277569582913363,0.0433348128458392,-0.2499174741788254,-0.0814410168872769,0.061282149709653,0.0101365981913763,0.0156187343803939,0.1447695028777925,0.0164507423338027,0.0353368196089589,-0.0055107516711484,-0.0027417452278373,-0.0649999841703619,-0.1469263967859654,0.0189653975977083,-0.1309530209957039,-0.1116899379350192,0.0120282640260339,0.0736205490182394,0.0626211926084483,0.020625001043498,0.096517116061189,0.2014100536090697,-0.1806056686727347,0.2948588093393678,-0.181482633456522,-0.0284988252929181,-0.0273112349295514,-0.0795160496444601,0.1241971194491251,0.0921278338948104,0.1468269265039449,0.1388776098557355,0.1457130367602909,-0.0532820600393737,-0.0483239292798916,0.0079286835548574,-0.0894175209022098,-0.036029679470645,-0.0134210778730027,950.490826127733,1883,85.456173,22.034686715961406,3.1370011979464216
1400000US09003468102,-0.0715206847593756,-0.0667151339920562,0.0138290279641809,0.0421317817714132,-0.0114508162129997,-0.2117211567256424,-0.0355493523387846,0.1432740580962965,0.0287951254637692,-0.0594956748421832,0.1206151675027795,-0.0280595077732858,-0.134092352719857,0.0207004411620318,-0.1758680914103057,0.0383396809964239,-0.1129363799971042,0.0736327113641514,-0.0283543272389389,-0.0629844114074206,0.06859233906257,-0.0602288964113174,-0.0964755026069714,-0.0264643891428081,0.0661998434191649,0.0769055706228235,-0.2031927823948555,-0.0910757104699059,0.0888460323927097,0.0271561411843321,0.0232104153985657,0.0926847256413603,-0.0018027020104512,0.0057956380070461,-0.0578279121122027,0.0906934560339108,-0.0854331564591891,-0.1164709492833859,0.0574420411393025,-0.0543823809595633,-0.1054835056020872,0.0184247499126121,0.0699175736140956,0.0723748085265629,0.088768747775819,0.068726542453399,0.202483225264549,-0.0927894071776687,0.3322328175135168,-0.1957592693130036,-0.0838647318895139,0.018744315615823,-0.0792976424844414,0.1001295410832684,0.1458226664550112,0.0992961197947105,0.0838171593076471,0.1440378015153015,-0.0264704081981612,-0.0262216247761767,0.0253597105287132,-0.1399587159114017,-0.0327296974640472,-0.0217568841975653,769.0110972796142,4112,20.135937,204.21200165654076,5.324043599191255
1400000US09003492300,-0.0335981298683036,-0.1769297177998268,0.0513921016530453,-0.0096378908718586,-0.0022676623940906,-0.2007525223405819,-0.0227521771364899,-0.0703356413124083,0.018983073163486,-0.176872045173683,0.1433744319003933,-0.0710133799935181,-0.1549407839579477,-0.1438762972805085,-0.1723084654162229,0.1095936507523617,-0.0884617359449597,0.1306323396022247,-0.0668336892744277,0.0013666051154637,0.0273090981288016,0.0290284755804792,-0.1513309173923389,0.0233410476086185,-0.0377850854191502,0.1209934340088565,-0.0636043246430446,-0.1386033512202238,0.136685110203918,0.0745788450432102,-0.0203895044829342,-0.0007028101862292925,-0.0984578786459055,-0.0250887271322145,0.0253551839899779,0.0422297182003039,-0.0683611849540991,-0.1155059887174667,-0.0363311619269661,-0.0730798171347469,-0.1273386180068188,-0.0205480350521673,0.0722067629211379,0.0738733069140947,0.1778605653987501,0.1282362529970784,0.096650181579678,-0.0514390600768493,0.264175231046345,-0.1702928036825853,-0.1029662687135572,0.0201685397833651,-0.1586336504017308,0.0729939064784163,0.1549369846253502,-0.0192074181482447,0.1602625808857582,0.0705157496896887,0.0293914051928749,0.0398666422078667,0.0178730137715557,-0.0697966071189722,-0.0935910630856802,-0.0309109334849923,601.4674662913466,5597,5.448308,1027.2914086354883,6.935653877279974
1400000US09003430400,-0.07258460679392,-0.1412195974375545,0.0336679342558339,0.0077682003081667,0.0087284878627166,-0.2501422346845335,-0.040336663580225,-0.020950429822268,0.0181719763481141,-0.1383728722621984,0.1473749645361089,-0.0612246648271462,-0.1422240862018211,-0.1168032160246277,-0.2361828112621152,0.0649618251122503,-0.1172220990270273,0.1202784514318655,-0.1377858306789502,-0.0105998517852917,0.0308302964305143,-0.0063137699800938,-0.1458566608215994,-0.0005791307016098314,-0.0204421668086942,0.0961219038763093,-0.0966934807660802,-0.093664101965775,0.1139909181603491,0.0653311586921741,-0.0282926828178035,0.0281142859545268,-0.0384211061163154,-0.0262112637779353,0.0338934582991729,0.0466606391322724,-0.0637221214728882,-0.1473780812388359,0.0109342994639775,-0.0702996403443907,-0.0978045403442508,-0.0267163569184883,0.0829594692653977,0.0768340891980026,0.1720566368852465,0.1225946679106645,0.1476667383819047,-0.0695100412263401,0.2944159103971623,-0.2030771062376391,-0.0963271891105042,0.0777067417079154,-0.1230657172869209,0.0570480742451053,0.1438957026257807,0.0239547774299357,0.1712288770746269,0.0869172310228133,0.0030127885301953,0.014843592023252,0.0230640948411109,-0.0949134624952348,-0.1002858968415951,-0.0129164075365456,814.7487715166084,4515,9.97339,452.7046470658422,6.117446429213545
1400000US09003487300,-0.1207750568750769,-0.1037400116411108,-0.0029552178660827,-0.0159427221950854,-0.0186441665212126,-0.239344483385042,0.00561933207536,0.0215369105911555,-0.0275982173144371,-0.0896131167581183,0.1349080957325739,-0.0313320527435206,-0.0755944972329247,-0.0142304698599131,-0.2491960237068229,0.0182016042388004,-0.1561921975106917,0.0417044814143539,-0.1298989882261321,-0.0148258905895768,-0.0207635859673067,-0.0407995327620885,-0.1060465684279223,-0.0055964671736783,-0.0332332947281574,0.0551455413748927,-0.0575580064802996,-0.0773794031576876,0.1066025820551053,0.0270704594545119,-0.0556015830531547,0.0103495109360069,0.0233936274670742,-0.0190015087375754,-0.0597100882911595,0.1107513915488109,-0.0083879336347756,-0.1103011556347123,0.0412889822532398,-0.0145269843494834,-0.0523294834733948,0.0212598559604379,0.0898618583574437,0.0097632800297552,0.1085589919839334,0.0795751381189076,0.170906399673334,-0.0265720198036863,0.3066716253632018,-0.1898129047774084,-0.1222763207337649,0.1157502987166099,-0.0564939375999232,0.0352681601259187,0.136502075489701,0.056793576138884,0.0713673457965519,0.0594386397351933,0.020913199981944,-0.061580671263718,-0.0174381709697461,-0.1647794710122815,-0.0425984163262916,0.0327642161724284,352.54110471961155,1512,16.154476,93.59635063371911,4.549618898503148
1400000US09003480800,-0.0976905654176583,-0.1423425687622227,0.0268410535403281,-0.006524329956772,-0.0022386248107993,-0.2415775031728798,-0.0335751427518185,-0.0159024270273151,-0.0127644795058792,-0.1490343286061219,0.1443198267412965,-0.0296615902438646,-0.1137757854920164,-0.0702945204670228,-0.2479106312452385,0.0437962187936691,-0.140790867922648,0.1093373762352068,-0.0964998813695706,-0.01319065618583,0.0238420187613651,-0.0221987088829192,-0.1044550563961227,-0.0260000638832492,-0.0433983115426696,0.0833120587413458,-0.0650965643496807,-0.0752050160949601,0.1007587312997,0.0404418242162365,-0.0167686032196666,0.0068722932113445,-0.0104145057936748,-0.0075992966378133,-0.032613555405822,0.0805990960512729,-0.0588571578876317,-0.1271164218318716,0.0406604447597005,-0.0387725713648217,-0.0851474327040421,-0.0025828330668749,0.072426450451446,0.0394582727850973,0.1615638974814169,0.0839513999711491,0.1514541181479027,-0.0357733951141776,0.3262292410210464,-0.2027701813324758,-0.0899140797314441,0.0941507735552563,-0.1148547162004527,0.0330482439796649,0.1453254631395249,0.0297296134121527,0.116031662438332,0.0716377240841207,0.0150516567496676,-0.0219143997139774,0.0132226912446434,-0.1221472660024894,-0.0749295652320302,-0.010728749420512,912.544902052083,4394,13.156527,333.9787164196144,5.814066996730977
1400000US09003490303,-0.0777735944514546,-0.1333769091204851,0.0284818392200832,0.0279807366410882,0.0163675737396888,-0.2303936642863734,-0.0089760957018887,-0.0141697094353915,0.0141385620077141,-0.1235957184890573,0.0945239756968323,-0.0533098196479674,-0.1454479882376378,-0.0818433458040559,-0.2180286643522156,0.1054491164371096,-0.0860552583246283,0.1175653358149781,-0.1013364139287039,-0.0111300611508078,0.0155023657495425,-0.0206140200422849,-0.141750387518991,0.0136174063876777,-0.0038371034526968,0.0738799316993194,-0.1447100358048889,-0.1530915991660646,0.1383658434348998,0.0569630311452071,-0.0282506862254407,0.0225022611463322,-0.0316413702751731,-0.0352481446945319,0.0058067636744738,0.0875594409759767,-0.058607531352077,-0.1355585449027747,-0.0140526474227272,-0.0355387459959446,-0.0696788761136,0.0093915737423136,0.0668696550749207,0.0802731581972041,0.1524552595206504,0.0632021240106553,0.1225608594472361,-0.0466329153602907,0.2672652269453556,-0.1890543269685692,-0.0941484589546775,0.0529056654945583,-0.1194537605535328,0.0833381450852815,0.1461008307196858,0.0278939544134155,0.1339433367977687,0.0824370189878437,-0.0086826992495479,0.0438371979385816,-0.0010055544229156,-0.1037706351600378,-0.1044445228934177,-0.0135573976015156,713.8954817367938,4138,4.23339,977.4672307536041,6.885987297009747
