cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,poi_comm,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US18003004400,0.0482310418615987,-0.2608035314664467,0.1406222406767924,-0.0715643786968285,0.0974858117012611,-0.0256118216544116,-0.0536155975746895,-0.1744338959588024,0.0069513919604509,-0.175719788313411,0.053634676636715,-0.1441903560735963,-0.1579996819735732,-0.1543810357629121,-0.2556499952037565,-0.0600342435549405,-0.0275189452234593,0.1538306402483944,-0.0104535320041481,0.0391034759468425,0.0099695394119066,-0.0028873215610748,-0.1005596451955397,-0.0785232950480789,-0.1051034167792917,0.2954261863679792,0.0705371925622262,-0.0447449456194137,0.1057309550726332,0.0181908560418097,-0.0005545750417683304,-0.0884914194351438,-0.0956377153322992,-0.0641256311567426,0.06534137444162,-0.0669237002534705,-0.1127198757421803,-0.1083189235597312,-0.0037979429485038,0.0253919932513863,-0.1786012086009759,-0.0809341816789952,0.0603919504978456,0.0069623376913571,0.1755387854317394,0.1004488692914852,0.0282275473021561,-0.0105101254904188,0.1309959815233599,-0.1337902314653892,-0.0113986676370822,-0.004562911595735,-0.2466448697069134,0.0503680767956459,0.2279185240931644,-0.0662024471531462,0.1163836598328974,0.0722811621082892,0.0413627939000394,0.0113906456936702,0.0465211895426821,-0.0675954485372182,-0.1975181928866383,0.0564471787498465,0.525015,3137,1.904706,1646.9733386674898,7.407301532345524
1400000US18003010816,0.0093598878366863,-0.1211995142773987,0.1149395734957238,-0.0853847356180164,0.1178537097907341,-0.0137353558600126,0.0446786710793572,-0.1041399286395587,0.0303976935696997,-0.2083189315791131,0.0334481687935481,-0.218508011010213,-0.1340953351808367,-0.0604704701994222,-0.2889938642904473,-0.0164338558099448,-0.1532674039527233,0.0244949755520455,-0.0530764342694488,0.0686715005917716,0.0031525233077572,-0.1121080275989688,-0.0360666015561567,-0.0867854607959502,-0.0383028786762273,0.2227935846557064,0.008970722634667,-0.0906625061137023,0.1609319743610509,-0.006668525194581,-0.0745845146672924,-0.0446396788341798,-0.056365681480776,-0.0363390726565369,-0.0739240902147741,-0.0158033205626262,-0.0158992229505241,-0.1803738078888574,-0.0103249107475567,0.0445415689495479,-0.1075607501674514,-0.0262542029314799,0.0805650226123121,-0.0183992146066322,0.1234272510307496,0.0777873966799511,0.092879043365565,0.0119679315706429,0.0885044554269487,-0.177118233318077,-0.1010936076963938,0.0249177112564759,-0.1759319283976024,-0.0162274793930483,0.1568886681343505,0.0461162015674127,0.1178119691237032,0.0574239228534721,0.0178146569645402,0.026990752688348,-0.0006220073532750606,-0.1881509438607781,-0.1190606008054604,0.0452150637271227,0.148949,4130,6.713728,615.1574803149607,6.423502580722611
1400000US18003011502,-0.0029046416310348,-0.0580162749948053,0.0735054300730331,-0.0934849567161263,0.1028133313626724,-0.0715656272815068,0.014743926401001,-0.0504381411824103,-0.0101360612906928,-0.1459217086175014,0.0694366494910948,-0.180319508800828,-0.1003039671593255,-0.0518620952300353,-0.3017837719250237,-0.0391795463650614,-0.1562001930926032,0.0314769472734305,-0.1394044215399293,0.0489720786448276,-0.0058067954254027,-0.1194812584650347,-0.0526012649704574,-0.0756556802717275,-0.0328813006630077,0.1492516325251973,-0.0393365227905245,-0.0841094275279805,0.1361058519796773,-0.0224471850470917,-0.0928658265038418,-0.0038179127723331,0.0107563930238067,-0.0288657286913065,-0.0890384718823223,-0.0108732200605756,0.0103262445033208,-0.1635825280818477,0.0335047031612522,0.0009310891692861092,-0.062736413010284,0.0150390394162877,0.0955266312440128,-0.0311682185439769,0.099743209861061,0.078714260179545,0.1456386523948803,-0.013215710611062,0.1242620743945625,-0.1562127253614587,-0.0712629816903464,0.1039323671545821,-0.1201338409061683,0.0132614550226577,0.1201966255600217,0.1167365664927373,0.1127355300147271,0.0631940405755097,0.0341128695121182,0.0143191055773249,-0.0482842243468406,-0.2167446418240306,-0.1050123426583119,0.0502133927422733,0.040952,3085,24.418914,126.33649473518764,4.846833147393515
1400000US18003004000,0.0321051147843011,-0.202239112071265,0.1404919676382979,-0.0012753832463337,0.09940235559337,-0.048914659036709,0.0040258836747247,-0.082697134782022,0.0562606455363703,-0.2251475595729105,0.0687449280806052,-0.2173499385732114,-0.1748436835610842,-0.1117156129573186,-0.2454362934418677,0.0253371826783297,-0.1249600237866201,0.1189494928134822,-0.0277170272884091,0.0922016492434402,0.0185686341917543,0.0001478506125496177,-0.0425515821806996,-0.065677883594004,-0.0399691240642684,0.2826259792660268,0.0084928585927741,-0.0912169999258103,0.1378667246498468,-0.0021117802434778,-0.046603111370494,-0.0297022823773148,-0.1586361502507632,0.0003923633439574017,0.0439094601513553,-0.053186588264999,-0.0902315682989859,-0.1485362311322294,-0.0267530493462142,-0.0457879631132935,-0.158174512156576,-0.0585975313807536,0.0862987122042118,0.0146011829111751,0.1413944968470337,0.1343456514419247,0.0946218516262436,-0.0468023369030013,0.1077102538007665,-0.165701917207005,-0.0744312130706275,-0.0029682798336462,-0.2296538552881091,0.0608185796523814,0.2158524872440839,-0.0127200246590625,0.1603016759445147,0.0994968366972049,0.0064476652198118,0.0443879647782878,0.0429234625867927,-0.1016550454786037,-0.1175516863914056,0.0165688972637352,0.0,3496,2.268322,1541.2273918782255,7.3409830088013805
1400000US18003010817,0.0317968917788547,-0.2069084210209502,0.1336564354241311,-0.0300411498555257,0.1160993298271401,-0.0196696910407606,0.0116744276345674,-0.1210322145099905,0.0449940317866913,-0.2070836049681943,0.0374549988277126,-0.200331458491667,-0.189004353633622,-0.1157154136850111,-0.24780121924519,0.0007007730808155143,-0.1111070930495966,0.1053616007372147,-0.0139161015864762,0.066385651270295,0.0157878511878317,-0.0480599490406956,-0.0659529102471824,-0.0820337385550433,-0.0446756596395905,0.2887453714833189,0.0075450151906158,-0.0892193331666443,0.1414347485277545,0.0176072924822678,-0.041107084805092,-0.029120851679991,-0.1355899217287476,-0.0335778653691066,0.018020208306576,-0.0484242567153873,-0.0750746248580677,-0.1617318790171008,-0.0251099873362068,0.0160676069594761,-0.1483639500374696,-0.06459776770928,0.0830859079905627,0.0132321238327996,0.1678551867366379,0.1119311514360159,0.058405867170845,-0.0141120195745715,0.1001667765357533,-0.1742252590671269,-0.0879757270263466,-0.0122982170873181,-0.2268631154864233,0.0449215171971273,0.2153473079412048,-0.0399632894924402,0.1548617304892717,0.0933109683203465,0.0136664572084918,0.0493528448442339,0.0466691134770829,-0.1090825851944238,-0.1342102739984944,0.0271380497462673,0.0,3969,2.911158,1363.3749868608986,7.218451717674084
1400000US18003011205,0.020995026936015,-0.1804198232445236,0.1474743356209218,-0.0453833310099037,0.1255660362663321,-0.0292238633767168,0.0228814397800787,-0.10783007902392,0.0215349825582176,-0.223124206241967,0.0354889390370271,-0.2097825311755508,-0.1600496415298756,-0.0823369144814235,-0.2527865760990412,-0.0004667658723845144,-0.1175162031839844,0.0875062927330079,-0.03484179643145,0.0903797825204601,-0.0053748554639816,-0.1014422203623907,-0.0298947296928584,-0.0556092509913262,-0.0358326135218289,0.2674074494702234,-0.0155153564128544,-0.1163689183983644,0.15905969602204,0.0049796609993714,-0.0630074083451234,-0.0485602306159689,-0.1017213081737945,-0.0408067311779237,-0.0342281591681699,-0.0153304948293168,-0.0779383046682316,-0.1601268424111051,-0.0079574187192725,0.0237661516226053,-0.1350624750385486,-0.0417620935157755,0.0573263456978669,0.0120262879194453,0.114969110996013,0.1045976423718562,0.0801357357190811,0.0110441842070313,0.0901142864375216,-0.1868844854669093,-0.0808890948729202,0.0312563694200661,-0.2121077850262141,0.040744439551182,0.182608865501736,-0.0082326228100159,0.1419798331589084,0.0883797191557777,0.0074488787791739,0.0692948149187924,0.0091663667580603,-0.1499263610801107,-0.1366259442641233,0.0204598589486976,0.0,3982,3.109554,1280.5694964615504,7.155840774892852
1400000US18003010900,-0.0145186774688194,-0.0166551094543693,0.0484390054365039,-0.1438658001738462,0.0843651150415279,-0.0562765057621744,0.066320019077032,0.0060704007165005,0.0020779141015411,-0.2253018764058193,0.0829680839194935,-0.0599748053656305,-0.012255774145479,0.0277212727117031,-0.1849066963709005,-0.0260568404432442,-0.1788141771045491,0.0510458623173372,-0.0971936397991169,0.0562501879460034,-0.0396316182992447,-0.0933002203605053,0.0505214291601928,0.0173121389386838,-0.0600691810581283,0.158327325379785,0.0502763740493559,-0.0143907276592535,0.068395731473133,-0.159058396608619,-0.1711756504348046,-0.0959425344218648,0.0469332383291877,-0.0102762498976779,-0.0750334668438873,-0.0463702749196806,-0.0157841509623435,-0.1016723723734788,0.0986702690670642,0.0230647825390582,-0.0314976950334244,0.0799673102421505,0.1336194430411837,-0.1594076798462159,-0.0200347374855473,-0.005865554595144,0.1770510363112089,-0.022475373751733,0.1618238419669208,-0.1015228589664175,-0.0072544099313082,0.0850822084390315,-0.1532440609330604,-0.0197719052665674,0.171428757158771,0.2017412076292505,0.0056356853374659,0.0585322106635476,0.004365626871038,-0.081555481095459,-0.092101833811567,-0.1743489804895109,-0.1189894536983938,0.0671357402237495,0.0,6735,164.593932,40.91888393552686,3.7357364159829616
1400000US18003002200,0.0181526987208856,-0.1511735533143826,0.1117315320207753,-0.0686364984067441,0.1164178572581274,-0.0716675017766995,0.000672983508997621,-0.1023211776957965,-0.0026840602172194,-0.1712399279268485,0.068938313124484,-0.1891272619899418,-0.1493854431568933,-0.1089653120886543,-0.2886934637760781,-0.0343677435740441,-0.1190526669408162,0.0794022912793386,-0.086730894166753,0.0646687677704098,0.0156721544670379,-0.0651503391923602,-0.0860708120538133,-0.0963691980492669,-0.0516495576689269,0.2244306931010261,-0.0125983611603852,-0.0742488844833877,0.1390921512424934,0.0074175429070466,-0.0576882517807699,-0.0279349207474738,-0.0565024392285496,-0.0260872970063534,-0.0032471687629582,-0.052579203105282,-0.0470563138859519,-0.1635520338357168,-0.0062324164948001,-0.0106707986808999,-0.1212656645680648,-0.034978205309883,0.0815314837281415,0.0167855497152399,0.1345002306547497,0.1187860894361564,0.1053119273911348,-0.0169412729843945,0.127221608367071,-0.1599841817550622,-0.0658193263284148,0.0519533974202783,-0.1873514849842434,0.0355505218069376,0.1660643503683639,0.0382929305698109,0.150335670446113,0.0767516546776135,0.0298918007664003,0.0315702160927218,-0.0035985781752727,-0.1637265290507329,-0.1415324430437685,0.0465095413857861,0.940697,4501,7.441289,604.8683232165824,6.406662674037284
1400000US18003010811,0.0134725153668216,-0.1296209280835847,0.0990130621393611,-0.0788280074403202,0.1047226302084772,-0.0417969250786405,0.0135263687467536,-0.0872718997870483,-0.0047229866701446,-0.1668235820006978,0.0570974014745598,-0.1925500547086569,-0.1354695559475983,-0.0695858928197251,-0.2815464134116285,-0.026579158420956,-0.1462064613062093,0.0487208966875025,-0.0890895655950995,0.0569022155391443,-0.0059522327666473,-0.1030841278961751,-0.057092819308095,-0.0794991407645045,-0.0459510569482218,0.200943899246603,-0.0177070678176725,-0.0761080319287627,0.1440767541716025,-0.0079630202263546,-0.0666704156733677,-0.0252880243167424,-0.040581056806077,-0.030282256535096,-0.0502202403044222,-0.0204419153047221,-0.0180178090892804,-0.161418757969127,0.0158539377459294,0.0084586571166692,-0.1274567610735766,-0.0250692612490455,0.088204729563185,-0.0049893800194371,0.1157819713285291,0.1071358222507754,0.1019452830637115,0.0006662472661528615,0.1171266460816409,-0.1688342109305716,-0.0915667216346638,0.0508259702315228,-0.1592469168134597,0.0223658050212198,0.1594933892391732,0.0368791248334663,0.1135000122135959,0.075380438306002,0.0285687867832536,0.0329964757590911,-0.01491493843051,-0.1995858227065558,-0.1110510078940091,0.0431950975027236,1.337661,5799,7.475737,775.7094718554171,6.655066370349849
1400000US18003000300,0.0479029234672921,-0.2503146315168926,0.1354616041511724,-0.0275901907208452,0.0922815884781779,-0.0422158131613147,-0.0454556529267683,-0.1387797409390985,0.0422171143617502,-0.1885043271835975,0.0778963087671595,-0.1445717968365049,-0.1643103092817927,-0.1513019676264285,-0.2454748502701674,-0.0101374682555687,-0.0451243884608659,0.1609126982033278,0.0031595788407941,0.0497222786835075,0.0158659592313769,0.0573864859081352,-0.0769944452689644,-0.0362958034293832,-0.0650899664432204,0.3106675154234851,0.0518546119636681,-0.0316062783535031,0.1065209316262353,-0.0013968713532688,-0.0177249871017979,-0.0641096024874385,-0.1387718614162325,-0.0407421191776072,0.1171339400628231,-0.1188238639290589,-0.1525547497891969,-0.1040079171174257,-0.007128112741549,-0.0393941148238121,-0.2172702261734239,-0.0999731003414055,0.0971247952089747,0.0288951723250017,0.1628119079280393,0.1272692401830338,0.0348519399544665,-0.0451513100607979,0.1439916932771534,-0.1433633649320933,-0.0441349689112324,-0.0398088858059392,-0.2367584556656932,0.0469056859825882,0.2529208728877042,-0.0716239243889154,0.1542643490300684,0.0844876827616889,0.0083509916624845,0.0164486126851136,0.0808086362165243,-0.0220061518302087,-0.1600762329369209,0.0344441713782101,0.0,3494,1.325344,2636.296689765072,7.877509690363901
1400000US18003003600,-0.0038574245950572,-0.1478736561306108,0.1006880287191192,-0.0591639504291751,0.0982456170385824,-0.074820956152613,0.0058810063542134,-0.0750291712597002,0.0175817208109332,-0.2052660157094684,0.0617226252366349,-0.1566509532055747,-0.117568394994,-0.0637618987571768,-0.2426198285134477,-0.0189838878191687,-0.1294174207838097,0.0714968663219147,-0.0777057194465668,0.0645012889421,0.0012426195571245,-0.070857456613676,-0.0447903162877705,-0.0544055141409799,-0.0755688713115576,0.2293984702763395,0.0224016602792515,-0.0600112077463522,0.1098834294164573,-0.0367572468645155,-0.0839968698441407,-0.0604678621949579,-0.0592684803925942,-0.0231039936771255,-0.0137624722092864,-0.0404142905184565,-0.039773357678117,-0.1397268554209527,0.0169338384380443,0.0187727268231036,-0.1076408124276459,-0.0028399965224242,0.0972775893435461,-0.0350886020846326,0.0877977718202125,0.0875425701167843,0.1122909734853334,-0.015115418025992,0.1222424796105156,-0.1593125555201382,-0.059108995070461,0.0577394427638681,-0.1958149218202086,0.0239585252922162,0.186903365541418,0.0592088190778062,0.1123162462031016,0.0847879287069376,0.0156349251768493,0.0011997589426287,-0.0140050720931406,-0.1587320713275552,-0.1418680124594816,0.0425888014602022,0.0,6228,6.68767,931.2660463210655,6.837618231376408
1400000US18183050500,-0.0389797856256094,0.00020510912516920264,0.0584554628159756,-0.1336656367416718,0.0718861849439387,-0.099222640813173,0.0320614399051254,0.040890582653416,0.0199300977631863,-0.1957471592518582,0.0764048232402622,-0.0825393379282294,-0.0053980236596307,0.034097022362403,-0.2215268498285471,0.0153451760966351,-0.174977026635606,0.0412042866358448,-0.1322172893365309,0.0734031974861608,-0.0202016054119628,-0.0739362274032957,0.0424963237423682,0.0043277844476591,-0.0473573710976341,0.1557069289822929,-0.0122279140047393,-0.015036257957459,0.0710632196831577,-0.1352494822234555,-0.1681204519271522,-0.0703077814034049,0.0372393807004015,-0.0041522074058313,-0.0687596519765744,-0.0637862804562908,-0.0232774788265173,-0.115735558171887,0.0941755383704951,-0.0209296775415377,-0.0286992493587477,0.0822590701580139,0.1459216542899683,-0.1314394067600636,-0.0236565377318147,0.0316569529201761,0.1995159732277313,-0.0576573829207275,0.1326032152818006,-0.120382164997308,-0.0155777797983199,0.0982124992067094,-0.1328152464940175,0.0238800948962099,0.1544488405596734,0.2132480848935099,0.0390473396420715,0.0843069371150674,0.0166003689453683,-0.0872409652925301,-0.091218658494623,-0.1770073113477761,-0.1204281272852169,0.0429957701068055,0.0,4958,82.081724,60.40321472779983,4.117462190912801
1400000US18183050200,-0.0245113405836147,0.0130049278396486,0.0510784586336861,-0.1179556533354291,0.0753807399281361,-0.1142027032570207,0.0408239941433297,0.0550514077572803,0.0268942636428593,-0.1748989378252673,0.0895737495623975,-0.0935057512293923,-0.0076955614332783,0.0339770174367332,-0.2254016569550052,0.0262882951088849,-0.1740815017635839,0.0162668027316423,-0.1513782103202051,0.0680090172380741,0.0025915335134232,-0.0731602396849507,0.0384615971514866,-0.0053900758881369,-0.0324930489280416,0.131684477649857,-0.0091360712774875,-0.0012098885736156,0.0878163366122162,-0.1247032767610025,-0.1606838053254547,-0.046708810949653,0.030885119190446,-0.0114711215713835,-0.064645436163403,-0.0591219133669724,-0.0150795457126316,-0.1123199094267599,0.078084566459494,-0.0091348580928604,-0.0431022121849553,0.0797208810074144,0.1454016202969815,-0.1352263553229201,-0.019834232854396,0.036034100629023,0.202354854305372,-0.0676420054270413,0.127230249311482,-0.1173896658753066,-0.0328825884145785,0.0925310011825707,-0.1283238970284,0.0141811556656201,0.1447442757393388,0.2181104389501971,0.0559602803179437,0.0799265827695676,0.0133275929499405,-0.0890346047452056,-0.0867582464774571,-0.1905028170971525,-0.1083528874042523,0.05892564456921,0.0,5082,161.954655,31.379153627908998,3.4775148091774466
1400000US18183050700,-0.0250387172922836,0.0128414026718759,0.0491886397153627,-0.1607297877212128,0.0585713491511878,-0.0849150543825786,0.053556343088516,0.0330222277081301,0.0239802512561457,-0.2116830006593412,0.0783958300536858,-0.0548655902062499,0.007990038108478,0.0379265484267682,-0.1919952213609088,0.0057141807848198,-0.1787418544219258,0.0316749651957643,-0.1221781101213484,0.0615105382597738,-0.0240897533103972,-0.0466005351069405,0.0555640960183321,0.0116864893544974,-0.0716598248673868,0.1739244961766433,0.0365353997365633,0.0282341930379031,0.0484858896942611,-0.1588694300748844,-0.1686633993781144,-0.0890548654370533,0.0441531667783751,0.0041328795351698,-0.0379723361178994,-0.0960434695684009,-0.024582072715058,-0.0911226912283939,0.1077764631527725,-0.0101651461885685,-0.0329452932331926,0.0882305844076411,0.1574221783768402,-0.1714682893239626,-0.0325325094300679,0.025193065883995,0.1941573988513847,-0.0696341093490976,0.1461609676190913,-0.0856479193102375,0.009250294947394,0.081791712444914,-0.1566358084225383,-0.0068328924859663,0.1708751573391906,0.2217881685986496,0.0118269967196698,0.0759834100650173,0.0089861021641702,-0.1184532616380312,-0.1012379673892509,-0.1571262429239035,-0.1201721983827409,0.0668167761155274,0.0,3373,180.631074,18.67342049906651,2.979268511490876
1400000US18003011501,0.0036988021626587,-0.1250687373052026,0.086025341081591,-0.078997360267751,0.1171517275152,-0.0807176763646252,-0.0123700959866426,-0.0859461474279485,0.0057920175180257,-0.1390481742002607,0.0839099976726801,-0.1790821426774886,-0.1336989418587185,-0.1099412570713991,-0.3064829097578358,-0.0535276540383467,-0.125761472452238,0.0604789419558206,-0.1287061957866355,0.0377536398268932,0.0143336459876397,-0.0836274121464536,-0.0988702276016552,-0.1067760675487516,-0.0665223586484946,0.1908283388833432,-0.018139705852509,-0.0470205774722169,0.1034787435894198,0.0101421350493157,-0.0606477732717197,-0.0243089381501505,-0.0040750666515683,-0.0338651764285061,-0.0164691346024634,-0.0498129007835331,-0.023243157632317,-0.1796098928811579,0.0271519084722541,0.0109471293658479,-0.1045086414716098,-0.0236816238908084,0.1045380928846734,0.00249421316175,0.1226975170562633,0.0949397487781604,0.1143560426356668,-0.0271499073317348,0.1251206992958984,-0.1750389670691065,-0.0494395335796201,0.0809311063653924,-0.1649591356697813,0.0314867713571077,0.1358795253673915,0.0668250226792853,0.1392911492395326,0.0747882912526726,0.0350116264464477,0.0167115127500485,-0.0165556697449421,-0.1940449160598606,-0.1481828245446765,0.0573602461634177,3.415853,3617,9.95359,363.3864766380773,5.898215053385628
1400000US18003010603,-0.0144037575215265,-0.050814253951586,0.0899937187020459,-0.0905787028420338,0.1126548603602355,-0.023246514815206,0.0567196837118667,-0.0550924147588015,0.0331744982603535,-0.1821198642980573,0.0378355956059797,-0.1746579876312223,-0.1067717371636231,-0.0350215591712601,-0.2790295243265984,-0.0319104507139467,-0.1639657176378885,0.0271867060620536,-0.094052071735025,0.034873077707221,-0.0114761539986443,-0.1152190716579791,-0.0300755949334002,-0.07058326201179,-0.025209397057752,0.1843203223742512,-0.0371673289275226,-0.0640348525427883,0.1300481918178792,-0.0309924448021706,-0.0905430447549505,-0.0249128516867388,0.0105278413422797,-0.041014065624497,-0.0735808808021629,-0.0237237211196617,-0.027356608061995,-0.2055120659531045,0.0301521133952151,0.0147585976527241,-0.0523877836112,0.0066453692728119,0.1073678840960121,-0.044227631323653,0.0798613418873917,0.0524424180963018,0.1342033939756612,-0.0118127501513962,0.1031449838819568,-0.1562323281255232,-0.0859100529994788,0.0570065458237566,-0.1467158928620406,-0.013640697217971,0.1387240653526491,0.1038077629438883,0.0849063792975126,0.0689691039385076,0.0223962551546759,0.0084576089453813,-0.0484241313612357,-0.2091658516881211,-0.1102646611730753,0.0447579486142643,0.264119,1880,7.572336,248.27213161169817,5.518545197725366
1400000US18003011608,-0.0002005495884920443,-0.1029373036635786,0.1032914491063601,-0.1154683277151905,0.1038265056449883,-0.028154658493311,0.0171539493395295,-0.0630670138067082,0.0038623375720339,-0.1935518251307592,0.0412500584678387,-0.1782559781258185,-0.1090105371010873,-0.0254056437681825,-0.2429639987956585,-0.0144119190427235,-0.151189092561701,0.0328966195200198,-0.0695248113235161,0.0777749045690316,-0.0160466007099074,-0.1289659008197843,-0.0120510467361629,-0.0711395454131154,-0.0695100786276378,0.2153264764737151,0.0064584938354592,-0.0873954419899632,0.1292978838980407,-0.0629135395606337,-0.102185175609567,-0.0547954314060959,-0.0230064722358372,-0.0116428345866535,-0.0903061200059581,-0.0059859000523986,0.0098307779102433,-0.1462378051744498,0.0376987850996088,0.0506519792202036,-0.0955790398149767,0.0223680114452369,0.0939465109987235,-0.0491874577855465,0.0626777239064689,0.0670511509474738,0.1131130330821427,0.0161853457899971,0.1019107059536855,-0.1602377464389254,-0.047201260430834,0.0508009711166505,-0.1630747993133506,0.0180267222314645,0.158277616488101,0.0774448759985585,0.0725400107231183,0.0832218775996052,0.0267585520760219,-0.0004316232672183393,-0.0344723273000473,-0.2044703464305899,-0.1302083764146594,0.0376700194367583,0.114561,7311,17.457895,418.77901087158557,6.039728408212787
1400000US18003011100,0.0202810122809572,-0.1754777850336463,0.1313652439034301,-0.0543170852628542,0.1184393136724177,-0.0468703102436119,0.0295380237903653,-0.1094782158025626,-0.0027391942547571,-0.1970494788056766,0.0651587987141592,-0.2147106376444671,-0.1445794367804382,-0.0873010448908632,-0.2716056856208798,-0.0195628037021208,-0.1134214166055635,0.0641222355956185,-0.0534681607871366,0.0760005763633595,0.0018045330597007,-0.0964021510372515,-0.050964075941035,-0.074991410892451,-0.0349702965127338,0.2329167415907424,0.0039573434874809,-0.0867315824295264,0.1501580399781945,0.0165157990463936,-0.0525721274315987,-0.0547484102792398,-0.0749307976436997,-0.0385067102081468,-0.0426623898040263,-0.0287754024072229,-0.0674706632205677,-0.1437488381479793,-0.0240265130258889,0.0194574661199514,-0.1381378069694682,-0.0463332725535845,0.0561401611140205,0.0087101416226719,0.1198316309212887,0.105048028452133,0.0907103022043415,0.0041564746746818,0.1099595086568108,-0.1676377805742632,-0.0900859803360955,0.0334254190324144,-0.2028363227320386,0.0177916488173723,0.1712211198345872,0.0078310853690085,0.140723923782555,0.061612304923379,0.0162447152340186,0.0506491886550694,0.0062082157996087,-0.1691625958539326,-0.1281087135625073,0.0363415346403421,0.0,2902,3.988224,727.642178573721,6.591182772788726
1400000US18003011202,-0.006578629805607,-0.0589417672465263,0.0874314760199887,-0.1238226278320193,0.0970781928056775,-0.042499217810468,0.0363055277773375,-0.0501439014505851,0.0215573683433213,-0.1992573377238124,0.0763701256654557,-0.1453191659175889,-0.069271422283266,-0.0330277041538209,-0.2656891862661722,-0.0471412455939345,-0.1635827089418179,0.0409156745175683,-0.1210391766930797,0.0713063547834147,-0.0114025548488157,-0.07042683176035,-0.0021147932562813,-0.0494241314654064,-0.0592054697935199,0.2026376465008746,0.0279382429963607,-0.032060343919754,0.0991734766619211,-0.0532001126018983,-0.1088911878700613,-0.0722728995855347,0.014783812208427,-0.0293504908816511,-0.0239858753518301,-0.093119654094809,-0.0336440409263627,-0.146617678651823,0.0600821538391401,0.008981887582276,-0.0846712187012934,0.0018770717378999,0.1209591136041665,-0.0608175945970779,0.0585549729059322,0.0746526943779357,0.1428236102305722,-0.0286912032560745,0.1475704300151023,-0.1449404036041275,-0.0588334718606932,0.0727458900495975,-0.1541618397172406,-0.018437937329402,0.1501749120402895,0.1244322216138999,0.0806325678053126,0.0582793269716509,0.0229356654782866,-0.0375075327610687,-0.05554241134781,-0.1823193882525776,-0.1251535651906415,0.0610535639760498,0.0,3001,7.845095,382.53201522734906,5.949423099010912
1400000US18003010305,-0.0305166280750585,-0.037165635934182,0.0627040641665515,-0.0717839018359964,0.0989431899306911,-0.0909175356828204,0.0289244485017318,0.0106820014711957,0.0330603536569499,-0.1488910866481945,0.0836895603083047,-0.1960830358376757,-0.077884985219613,-0.023537568432599,-0.29866499199918,0.0185358870807507,-0.1823791183576621,-0.0068090703356771,-0.1485073340650826,0.0708707062653878,0.0077110808298688,-0.0982338426041159,-0.0112141755435442,-0.051816988595104,0.0150190508929434,0.1380415477251294,-0.0816949366368674,-0.0626886412081966,0.1526271522000092,-0.0195408392481199,-0.1183309652579214,-0.01055147053943,0.0054776055513742,-0.0233540704159422,-0.0839547087697377,-0.0317431260257623,-0.0197332599128538,-0.1874965231177169,0.0336796396873706,-0.0301375065431781,-0.0679794110184218,0.0224800275950037,0.1287558878688705,-0.0353364577641613,0.0532828079037228,0.0661956472642454,0.1726022564375885,-0.0489453209298863,0.1182621613239474,-0.1682350229514153,-0.1033714238693793,0.0744116559727266,-0.1113727808849254,0.0170393600763885,0.1195344125183332,0.1479310163292834,0.1176476941724919,0.063412430019423,0.0050729546178827,0.0028297747322298,-0.0393065812267267,-0.2066472957568746,-0.1004270913329507,0.0411036668531435,0.0,5549,34.443289,161.10540430677221,5.088246767524396
1400000US18003010201,-0.0301014138306539,-0.0123612077596735,0.057440718000675,-0.0831876099013064,0.0969731989845875,-0.0821157028580763,0.0418593426492586,0.0135430669227522,0.0284806676928497,-0.1585421462099411,0.0728951152993553,-0.177219748787296,-0.0617534163672377,0.0003704422804498303,-0.2900223649950121,0.0066810214328778,-0.1829664665402482,-0.0076187614349186,-0.1384753050804142,0.0748066316981242,0.0040185111637528,-0.1126931548797661,0.0042388721555075,-0.0496247479068226,0.0026463665005681,0.1357943950925036,-0.0762211851617234,-0.071525403887835,0.1495218525208297,-0.0356211659057962,-0.1333409053131925,-0.0179554270082288,0.0123544819293919,-0.0335908745498833,-0.1000592124500967,-0.0248491326242028,-0.011977672249012,-0.1805233831666639,0.0384994259390027,-0.0201540567159646,-0.0432958183675277,0.0411209705282632,0.1269156296995024,-0.0535803777162738,0.0439741516590372,0.0568727906777069,0.1718008307170744,-0.0350528686852823,0.1118095620404555,-0.1573681946341198,-0.1006776327178307,0.0867718276253435,-0.1097282599953466,0.0014028095931718,0.1163969084844203,0.165075061792505,0.1025538918438553,0.0703075699997565,0.003388517200952,-0.014507387710182,-0.05213219519355,-0.2112362478125979,-0.1063677701769716,0.0395520062993999,0.096594,7349,41.410387,177.46755180046978,5.1844068020648075
