component,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63
PC43,0.15372876862723148,0.15219648892656168,-0.017388138988443977,0.04568461954245568,0.1397985702092829,-0.05050994142156551,0.08855288833575481,0.055329238798713,-0.03900981318264628,-0.11065536744005072,-0.048810263743342915,0.042557171490719095,0.045047295879863836,-0.10410756728752393,0.05046359848668709,-0.3370941227401731,0.2446781809265322,-0.02305753439563861,-0.29609632229232613,-0.09502886399476476,-0.00935461951388351,0.22553738041819216,0.22435183246713472,-0.0859945836744033,0.16129396403744822,-0.11005003833653143,-0.08163916044088904,-0.07399146067213903,0.01483404081335096,-0.014377904219219435,0.016951703452220676,-0.2984020311473388,-0.24454447796051282,-0.10988780800290046,0.015431711650435647,0.08880781759766536,0.21313582751307666,0.10771257026068348,0.009505480949665114,0.0927429104762576,-0.019541062270436234,-0.022512421005056918,0.029926932225716147,0.04938025062818899,-0.08585163889966,-0.05480943374202745,-0.024535264293222357,0.06580884792012931,0.12576691994415834,-0.2134013680679246,0.04359899448145188,-0.07253849466319232,-0.08001309881124648,-0.0710706730747572,0.0022248128076645893,0.010174630495843773,0.12404205275081574,0.22072030554676875,0.09429497690315625,0.022010296271284365,-0.0023202148248165633,-0.07667570892037023,0.15098943840601808,-0.13229748679209796
PC44,-0.21777468000393352,0.06518674395985948,-0.17397188012485448,0.032858545907411524,0.2221815184227488,0.04616535063832119,-0.05407207770727985,0.045352392260255,-0.07921885702555308,-0.014916857711144333,-0.09801617921034635,-0.040899861604452886,0.09577593872282139,-0.019810383359862717,0.21688778069806441,0.15919126257582794,-0.06424677557322454,-0.16935811685197094,-0.043510391449315476,0.02697033693799808,0.20949864359864476,-0.05409157082096222,0.009930088962793807,-0.04964780794360674,0.2182061898734183,0.04190214761910257,0.21535805701604138,0.0768722872677849,0.15256329414430977,0.22638405170911702,0.18799127599659307,-0.11800135854454163,0.08636611284088846,0.03730224752130737,0.12188884425973717,0.11767547135124418,0.029485552049541154,0.050074904685352466,-0.049473570607560635,-0.0023130422442651523,0.022461016140909194,-0.09873920967241061,0.02176278159668315,-0.1358161689933441,0.07583336493116377,0.1476166319757436,0.01992745404526089,0.21747935468494153,0.2778381206538267,-0.11349647591742101,0.042132737799703286,-0.11786746859520796,-0.11141759962412896,0.0696733559595592,-0.03089544317967828,-0.03362321780537874,-0.16556516819195952,0.04120922113908038,-0.10123153027690103,-0.16724516930598785,-0.16754321677434406,0.023890782927649255,-0.26312524476853316,0.1114571857625942
PC45,-0.17564022616093772,0.02578211818468516,-0.0617368912022393,0.0656560298250558,0.009445831099437287,0.10319960890940719,0.13806089998800938,-0.07687272681683925,-0.0010290153849959911,0.1735838689635123,0.05667110709756861,0.18153578521867983,-0.019376581026609028,-0.009475410762267957,-0.20212758447373577,-0.02688121800540619,0.15889616113341076,-0.05354997911649936,-0.10976624887547054,0.014600202434962165,0.005202544910212006,-0.020040628882032015,-0.08957903703879952,-0.18230720853191343,-0.21447603345357355,-0.04149356162750369,-0.21032250056883992,0.16406783359205493,0.16924279186758426,0.11037378145921126,-0.29499307000382746,0.06673966058733431,0.051072796868361685,0.18288616703758181,-0.09798114392517512,0.040600217631754434,-0.1543634472442838,0.14515926579842783,-0.09075889616838992,-0.025470431088121376,-0.01115529287829295,-0.01220564101839381,0.01186528521372203,-0.3021918544212777,0.03290790447636981,-0.021961464021645477,-0.11671173214509842,-0.08639143632478244,0.11803645916105704,-0.14501171169035412,0.026793244948902794,-0.15490733049512398,-0.09728368110674138,-0.08022852829313204,0.11015400280045878,-0.2080753302314192,-0.0999482140345687,0.13924467324725442,-0.07051628344629282,0.1964894459592429,-0.08242861043035088,0.2124791716056931,0.10807680707611066,-0.002784771820820639
PC46,-0.0747657976583892,-0.1125583297579662,0.022711307712530885,-0.06782944000791097,0.21159944829228985,-0.3504861196661101,0.00187405965860569,0.2090619365091172,0.08160847529205484,-0.04791184408381827,0.13266439246120382,-0.028838477562097918,-0.1660032784445764,0.059917306184930796,0.16164228144545065,-0.038181520678457787,-0.0744131283343489,0.23389563010748451,-0.10549821629689536,-0.08583685591258249,-0.21566027237915672,0.10162827553009275,0.07580586452119965,-0.12120003096073373,0.01865163906651441,0.12343491622805128,-0.01660158702292023,0.01891288079057879,0.04815537340546988,0.13890671543140273,-0.05963444943418859,0.15981139493704696,0.04732821794245961,-0.0029123305666354828,-0.09765056159572064,-0.09026098322500486,0.20286718514306962,-0.11668511561182415,-0.00908077605896098,0.09849239494722281,-0.0913034330482587,-0.012692620989339404,-0.20815592234157268,-0.110609515090039,-0.1440584934946742,0.08029841373621524,-0.041499863374281014,0.045847857445559,-0.08175129380367034,0.0455112174453106,-0.13004486920328717,-0.15677399984754478,0.13134744330481846,-0.3111031937519502,0.058270268887208085,-0.017635096377034545,-0.19623831857901017,0.013309525513071463,0.0632110484829396,0.005239587050655914,0.0435065359046333,0.14212459357852664,-0.20823296694215768,-0.02266652373304523
PC47,-0.11416474101557643,0.05028402022560091,0.14893936239110667,-0.007561927405147755,-0.11237794509312415,-0.08484192781928213,0.04542928514496096,0.06063829922490731,0.08386464741739141,-0.05975629323504594,0.03331380321284548,0.16697491751199098,-0.11151409611934537,-0.0637940649753473,-0.24188514532089297,-0.04188984898622855,0.14263782812345147,-0.05651867870167674,0.14736696288311182,-0.04194890478444006,0.15484192392789223,-0.04691381714440658,-0.036765975584289776,0.3172049255625029,0.06761807789687535,0.15059640767409882,0.16260245356713535,0.013247393048601536,-0.0069550266638349866,0.0668415924840118,-0.14364105543224606,-0.2139688378559347,0.2098453046713647,0.0803993994890096,-0.1232718062377659,-0.07966019465157537,0.19542006941562157,0.06871299748137887,0.15713898281127353,0.12318804317471294,0.08473705095725162,-0.11689133945916495,-0.06965219402868653,-0.020042838323799505,-0.05723190044098785,0.02994259200243636,0.15155883220074406,-0.08334076509355301,-0.10884245093283176,-0.07128808258018751,-0.28850223427768507,-0.20985409332538119,-0.04719444105681278,0.11404992158750102,-0.16294636140390126,-0.21035298936760738,0.15638659605124494,0.10820671286993316,0.06809167772848827,-0.030692352094811547,-0.009127809407988007,-0.1008622889542956,-0.1517093678578622,0.0069970518263201345
PC48,-0.009320035870015099,-0.15077771725283173,0.1329473945102072,-0.019013811405767456,0.18252553178719816,-0.05634561205981933,0.1971513061084182,-0.041098657111615075,-0.15679512832000717,0.008083128594890784,0.06207907733506043,0.17412608308829147,0.12002711075208013,0.10503476799083367,-0.19105669330244818,-0.0955793945472937,-0.23373736002749024,0.24108705181639387,-0.0446614492621786,-0.05539908236496064,0.03679907440792306,-0.036640682227901546,0.19479325945491455,0.014433852025757404,-0.08350377628999005,-0.13079615713795895,-0.016259457258755827,-0.10866735220983095,-0.045014069572121285,-0.052871550897547796,0.2125367669751272,0.009345892179591808,-0.012849669356752982,0.034428507017639914,-0.005146004056829669,0.07664930404515947,0.17005768680289748,0.09763849715933245,-0.07427468165659686,0.04724666737818366,-0.059536299289485645,-0.026685992851484965,0.25061906868034495,-0.06547846393474718,0.16644640949168021,0.0899378375013494,-0.23666806867444773,-0.307786800843565,0.022502669715611545,0.06954919854106652,-0.02453813638563431,-0.047394142454568536,0.0659295279702424,0.2909810905980428,-0.16073610227245422,0.01667362746464843,-0.15361703745015054,0.07152070504473027,-0.11434802931920492,0.03302655498751121,0.034068784805323396,-0.04416249735700006,-0.16250498322815907,0.014949206244233772
PC49,-0.0323721215351883,-0.0005725280963331733,0.04348162484100774,0.018077120843890085,0.08693840629642721,-0.11653716794362143,-0.09970990706417142,-0.03467436360345117,-0.12595431425755718,-0.21205776488104772,-0.021848355763691246,-0.017218248419773707,-0.22180394260203307,-0.0467859467945358,0.02112267631918052,0.027661632105133106,0.23803565000776516,-0.269894498530814,0.29088272745380817,0.07055505110607332,-0.0845800753554519,-0.04666496117782784,-0.1401303262206017,-0.07370210538545025,0.037046768134057356,-0.11326818526698049,0.0016344952218496876,0.043238579908211464,0.018124059442730402,0.05950930354197241,0.015661039829745507,0.054243016055041886,-0.08627905004675833,-0.0035988892466515335,-0.07842246548143307,0.11184466599355379,0.1733970091883695,0.05301314509866452,0.12631964258990463,-0.07224378643644892,0.03629327378281236,-0.30403350275104635,0.2207574649594327,-0.06780689411001108,-0.202301404592971,0.01738963103240103,-0.1453564517645146,-0.27640574139443497,0.13635480275427014,0.1957381811259406,0.0336519749393477,0.17265879906990064,0.03584754928525046,-0.12062346039933408,0.04807636269285685,0.09494658267827805,-0.0634495717421312,-0.07691270672625446,-0.07490016998025839,0.10699635500358498,-0.11703000938362669,-0.09296718763037481,-0.048375452559120555,-0.20228536857910834
PC50,-0.09209255013029397,0.08032026163910255,-0.1565059732112022,0.18656403823729176,-0.07948802124721184,-0.1831217366688287,-0.05426005781361612,-0.04172813075680604,0.05772098325446716,-0.04472460646055234,0.052292741465295486,-0.09446122864004511,0.1151030349387105,-0.09015621094188782,-0.13287693686060323,-0.23247035202300753,0.07341467733586957,-0.23374701671062484,0.1115009853466011,0.0448201593110205,0.028307792460437603,-0.040565935910044905,0.09492742310526117,0.02361378634974605,-0.05708627590687872,-0.011746598892563354,-0.2647917629667391,-0.1102365234408199,-0.10003824818675029,-0.06783458178623548,0.15548961818970844,0.012591562951855458,-0.12674056631194525,0.13534411056138657,-0.04070636985474292,-0.0766960808765712,0.11836072128479498,0.08701655135427672,-0.08088071054648616,-0.017427902939158565,-0.09249493885660008,-0.03313507616203286,0.062488931083507934,-0.11828368904700334,0.2779113973685549,-0.023197531942735515,0.20375315076642825,0.2703112432600685,-0.2987618709480132,0.08287874121955696,-0.07360336316031085,0.05458403157724116,0.09138968347267669,0.041864807053097364,0.04176124664081057,0.06590280537124205,-0.0949834853994462,-0.041836592523817606,-0.04140823693761315,-0.02002033492311989,-0.15272663946236914,0.25449616279398096,-0.184213657142194,-0.11911032409338138
PC51,-0.06802971388157142,-0.16470484176958491,-0.030565917826170255,0.05208042081510382,0.07207466760015355,-0.04852334702765873,-0.05548590913517338,-0.04700130777090673,0.12269329390923742,-0.005078015398036331,-0.05483458929089232,0.2753625718578159,0.05113226955222523,0.051730124665282116,-0.013618344412843701,-0.09664287850523887,-0.3612641967581672,-0.1933615954254826,0.008677724314187132,-0.0020886511586434287,-0.045651437389533187,0.021992460221424294,-0.039979327212703156,-0.3099925734486674,0.11026941445807215,-0.16694294236951288,0.1671732098599401,-0.21485901769980315,0.04995277088719274,0.12728780712529061,-0.03281361447184414,0.04000949886195532,0.10484205133745053,-0.041572517591032185,0.1627679926185168,-0.05204486732418619,-0.13020208572683195,0.2265212376244702,0.019833882860382755,0.058022600334942685,0.019937427474668187,0.0035758728706777234,0.08483182127784553,0.1078315259574315,-0.20128380352705497,0.03357314150652702,0.05874065340240276,0.06357785911558304,-0.22647572707571922,0.2178727337426063,0.01610916550236934,-0.056343234570747865,-0.03428230609698056,-0.03066249780206275,0.008430721352097981,-0.1556515970324312,0.25573394470868915,0.10769998280821025,0.03890637605014133,0.013903505575220484,-0.10648189651983735,0.056935004177006296,0.07363758204524855,-0.1721752455298953
PC52,-0.22635653943752482,-0.13867828501275886,0.027452731800369057,-0.20182530451610137,0.09530932459022555,0.02316211551399855,0.02263494262288787,-0.025106781453264254,-0.03508961480921898,0.06991094624551092,0.21427623693186795,0.33796997117501143,-0.07031336492701154,-0.17116886920222035,0.06462590969750659,0.07239217370316868,-0.12437996218061029,-0.10015979804106337,0.09505844875283968,0.06574333396374865,0.019082338618015872,0.06770156522997878,0.023366996779458415,0.06406167081082344,0.14930008305907802,0.16103882280404153,-0.19179195875681246,-0.07652924376233602,-0.016616659553383158,0.09976577860123352,0.08790116237896964,-0.04124537085022736,-0.18160510192415286,-0.06497460014226686,-0.215733826691576,-0.09168887553734023,0.04049178214564031,-0.02153491506075516,-0.030499039114653317,-0.1165759491539543,0.06209457596232007,-0.08602611413227215,-0.09034608322066201,-0.09414050042590567,0.18108810495758,-0.05933388921080061,-0.03339635868944665,-0.027177335502304424,-0.18387953764803036,-0.11613379351706471,0.2563759776890492,0.02045670135825405,0.025355218698005354,-0.08228410266012401,0.21351400998668146,0.11103216648239433,0.13850890331538168,0.05901788628865095,-0.031921526371155654,-0.12092540324214882,-0.020560714443706826,-0.2645841500674509,0.11105893358090335,0.18252359346077823
PC53,0.1815787198121456,-0.08194587877982526,0.19195993818037513,0.21452484131034222,-0.18821651983099252,0.11720494260164477,0.11240732228259845,-0.12840346016205517,-0.10962035471458381,-0.025936820080785974,0.08401022028470576,0.07618497101075933,-0.01123463532945937,0.03416440312742852,0.23420683350926436,0.18486281267677784,0.15398274700521455,0.04019791656249262,0.015151246369250006,-0.03029820745345807,-0.028616985504135932,-0.002582404386689968,0.11273066287242921,-0.20858365251541167,0.006567370867196453,-0.26642542343287545,0.12224366539939222,0.039573268626636446,0.06301336590787412,0.09567610886172322,-0.1086930532693656,0.02903442925986044,0.018535668218689967,-0.09251659836689584,0.12030733702007797,-0.226417032042128,0.17625541981135615,0.06291433573430272,0.09270988800181282,-0.11912931164434867,0.051990804835300344,-0.012081929359578858,-0.046592015833449504,-0.01998319228206122,0.11422401822367496,0.003400871939417755,0.20920861813949682,-0.0038256652493762772,-0.12408008584355937,-0.2135846042616198,-0.020141121069380295,0.07990901669686587,0.3162977533087391,0.1037920021202202,0.19620649396527257,-0.11946153689093908,-0.09390987491193428,0.09103682943172989,-0.08050387668607957,0.041040036380362556,-0.04605167814908581,-0.08024228731713971,-0.15599717398282037,0.04674514235334941
PC54,0.008604081862114876,-0.052536542361813335,-0.24105175441730367,-0.11389887619363122,-0.08086714916248175,0.13131046075588734,0.07593706704528676,-0.16400344441288262,-0.11711142003850485,-0.1648524317958561,-0.07351762155345197,0.03952228325855272,-0.03814978712707453,0.007406746414107015,-0.046468105004155075,-0.18995996933517037,-0.0916218780922519,0.21288844458667408,0.029484534335496682,-0.08956812550494643,0.08574519079126545,0.13689563686176937,-0.042878233135836635,0.07090829027700062,0.2331439345084289,0.0003803349260307898,0.04964094971648428,0.38044294449919774,0.0025431590725935455,0.11236788936623165,-0.12306468130586312,0.19439984159625304,0.017206976456036777,-0.10546355304864455,-0.3286952900613002,0.16326781465119758,0.048447233009697645,0.057329794372607504,-0.15616902714479342,-0.06712892582609589,-0.08774799831809052,0.06380537795138712,0.1361351449152498,0.09983128081650933,-0.19284413334520895,-0.033923443517017766,0.06369808930488784,0.12437773381978322,-0.15542395963970304,-0.10385646727646967,0.05487158663912715,0.08572594355125715,0.0135871660227952,0.1613558271138164,0.08317793856666406,0.012445258871753927,0.06011451604113138,-0.1048475918796602,-0.03156759436657587,0.03310229923548298,-0.04395144165188291,0.05865141411421578,-0.1756392227511839,-0.09506691949543349
PC55,0.0023381407414498658,-0.009896404196420247,-0.012594347186718634,0.28235862349729524,0.06833023622600572,-0.07051400584058554,-0.07731740169870331,-0.25843943641039674,-0.3446533309498754,-0.13656334022154887,0.18630447718510676,0.006841657387437486,0.14259873017312957,0.01492754494106267,-0.0479350857826316,0.09917685643377779,0.14405911001860425,-0.08991357377589881,-0.09803525052037927,-0.1470256671380913,-0.05868400784104044,0.1549035065484423,-0.03754085943438738,0.012856383783083292,0.13462477114997573,0.32844522734612835,0.13954929785080447,-0.05527448733330356,0.19060141278807405,-0.11178236393394853,0.027342159234332447,0.1489022763404467,0.19251364308659477,0.0007209720398645147,0.009178971891784824,0.05379182963564685,-0.1145682848809603,0.010195671497769457,0.053876602570438775,-0.04856147423536081,0.014661136489575816,0.13649941075033414,-0.07099888705531149,-0.008065896629148028,0.04518500327686746,-0.06128957933908064,-0.057759372146667286,-0.05573844795266429,-0.24153066164443898,-0.0024158584977947567,-0.024084219358370768,-0.05436509839777179,-0.09925151843479603,-0.06590556491331317,-0.15771908913826665,0.18638388803615036,-0.1327496281113662,0.15968106037201021,-0.08260554010068454,-0.007080767611390204,0.05136029403048736,-0.07781987485376553,0.11594103514457123,-0.14430890620908818
PC56,0.1798270630498023,-0.08458106217846542,-0.278107518414116,-0.26019415841580223,-0.1677044892468208,0.11019619501298958,-0.10050736041463018,0.22627755315494533,-0.047831243277987524,0.07734047686626172,0.07561314468098221,0.03160065895703183,-0.22471363076241818,0.35425150087036616,-0.16599312851880962,-0.020901957908638948,0.11147716840719052,0.04186945229966836,-0.026835986300635092,-0.0762861431168684,-0.23684823380983494,-0.0007913154294978998,-0.010720103667229378,-0.03971958365128186,0.10401769301890874,-0.060986984316492715,0.10612070882701266,-0.16318206395918655,0.07553126619742653,0.039383769138162106,0.00030579660329940056,-0.0687275027564298,0.03356261690895124,0.09414043961145876,0.09266356984598298,-0.16350714907103578,-0.025647592322003317,0.025749140207356698,-0.12468921254612131,-0.012139679440887802,0.0028661332594742406,-0.13649197038478106,0.024662564396760456,-0.09291005748625802,0.16723158151887751,-0.01776573758792096,-0.01456688502394424,-0.026901137318109496,-0.08116501094438705,-0.18479447945634164,-0.043021093412624486,0.13876087170644955,-0.2773398537774983,-0.019274865095585923,-0.03765863040906292,0.084221542851937,-0.029139819866373696,-0.010215526784223938,-0.1333026147160561,-0.1618551216348097,-0.06234620703398581,-0.05586807380364553,-0.07414200551108523,-0.1658817391743474
PC57,0.0007933038089558366,0.23620847358498018,-0.10894535446480766,0.2419521936501159,-0.06352639530740381,0.08446813926456218,0.04300219859444296,-0.040232924900212755,0.36904057952503966,0.03738580954138818,0.04955944149880848,0.2607832918388928,0.058742691256208984,-0.22603739964464262,-0.13018234455401606,0.03801601767310636,-0.08925758504074065,0.20602616020390072,0.11321030521054119,0.13600923410783372,-0.1436743878336655,-0.17073294964294938,-0.1690310454389883,-0.0829382557157037,0.12381852865854746,0.007045702921347076,0.09770808175588026,0.05596200915792647,0.06720425109594522,-0.09183308564524195,0.08965345075524905,-0.06056150843679015,-0.09307420461059998,-0.07799075737394472,-0.0011981773721561496,-0.18075884002860843,0.13177415672664206,0.1455451121516084,-0.03393453252283013,-0.023484683213302625,-0.056689674180475776,0.007458642073087031,-0.10627871878478037,0.0647378266667785,-0.1579838866568659,0.07249415047952737,-0.13068850599567855,0.04666134892383943,0.022193414135415257,-0.11880271036999003,-0.005349239296855549,0.133324361574497,-0.09152524289485434,-0.05923044658288905,-0.14922134047248428,0.22602994427445933,-0.2680085103334527,0.031952613240110395,-0.028099867003759688,0.07227962863896978,0.05836788549602732,-0.04565097896409426,-0.024029149175255067,-0.000271224662653554
PC58,0.23808549966677847,-0.2661737971444328,0.33654690762329975,-0.1436041747358407,-0.08596752770062946,-0.1333953356969337,0.059622519731369256,-0.10553631471562014,0.27950614446019745,0.22703598546722853,-0.05759545441172889,-0.030688381767181853,-0.10109487718609672,-0.2597244066320207,-0.11670410514971222,0.01269783230782473,0.011934247287813888,-0.10782890184244515,-0.10652706257667768,-0.03250010889053789,0.051360888732726546,0.012222185680140267,0.03608536831921186,0.046020952135127594,0.1421603079100911,0.026955668910288937,0.14857988958911,0.006604219344952887,-0.002371064342580463,0.021778103899730415,-0.10308504194577692,0.032596151412948,0.03028321782626718,0.07239777350166034,-0.08006505980556113,0.20807034195770432,-0.13677121010278254,0.024407217985914265,-0.06431757757082517,0.05977783194103723,0.020138604306407484,-0.013604816115371846,0.1898396553887796,0.06215150922163811,0.07974615670828662,-0.020144746966081012,0.03882639443525027,0.12752638943851582,0.07309480709531871,-0.01123878298073059,-0.029026564803800607,-0.0033889870278810547,0.06497647200070387,-0.06927242529022978,0.0905802524056084,0.18485917912282204,-0.3005080068690686,0.11204409070419928,-0.087259375031989,-0.1988847982965839,-0.1050235614030798,0.005033288006233427,0.041678371916104656,-0.13880392802372812
PC59,0.09861427110308131,0.08491323641283921,0.1470306149865785,0.10325985696284028,0.03052873541101171,-0.12694670968533817,0.0986160106477322,0.17931243303126637,0.023771391810142695,-0.040551701487936825,0.03443066763374131,-0.018310709010590627,0.13759691716776715,0.18921415924209342,-0.05327794708566754,-0.12975853494651027,-0.15192735669520674,-0.27892416895712924,-0.01116907083781011,0.11985442862762062,-0.18199912461716758,0.07465880143374157,-0.1601622996718252,0.25555171710405994,-0.07004989902757988,-0.1356035269483003,0.1577247702947399,0.2115013973608511,0.12437864251355102,0.0947187797030977,0.0163652056301212,0.06414370235440732,0.05960676771364921,-0.034456325139649004,-0.08443296593569154,-0.1316730049792369,-0.022714707441988766,-0.12663954653752027,-0.046000877159397005,0.07388880050201271,0.0859557686664465,-0.11131234911781884,-0.19332381215521352,0.024817445973155494,0.12113465566180696,-0.030655456864349843,-0.16741838943190365,0.0953015453779171,0.07435675415463167,-0.020230162657324413,0.22119816709146956,-0.06005002060162838,0.012025009982279889,0.2609085118403121,0.2152660802317899,0.17303493954166765,0.04469480831945427,0.150724616875319,0.07157941912464925,0.10933704751469028,0.10350757618856501,0.04254310917392829,-0.030358088846046422,-0.15786714102368848
PC60,-0.2852474139653283,0.2047858035720011,0.21313904948819784,-0.022036520027061163,-0.12109834791711048,-0.08251353251269887,-0.05125297719813432,0.051151880466594024,-0.16817944082980169,0.14432838492483935,0.16739785747114488,-0.16945520370574024,-0.31287679584718353,-0.0861095328578532,0.12429801788273188,-0.22343066199428763,-0.1031850269837731,0.0962990099704915,0.1662388635724966,0.1081952335281579,0.027636678424201155,-0.04664622224690785,0.04315396287258774,-0.032328656155482235,0.07313094103901525,-0.2083653981803257,-0.007372819187197191,0.14803498875558602,0.053292195323782314,-0.00010386832009121744,-0.14935644920317923,-0.02845760052163218,0.021952822652761956,-0.1723931264440537,0.2897909009959045,0.11630716860426095,-0.0412356646996557,0.09028638026699802,0.07519761783683246,0.019519179718805273,0.05362444746046404,0.15323633582916416,0.08830440387263513,-0.026283584687604312,0.11711411816033264,0.04285203108715751,-0.14165591732118615,0.03975908608557382,-0.207654610659892,-0.1070089422698956,0.020039068161130644,-0.1582612307062144,-0.1413035477483403,0.035711311952643675,-0.06647256854385108,0.14593324325065982,-0.039812779278947746,-0.08889566434678473,0.01943098812281925,-0.0595440976451249,0.044301667594633116,0.007994269902393833,0.062188032008856454,-0.061770864818579935
PC61,-0.18964289090939332,0.10685705812373356,0.028092805381593935,-0.017943093322739134,0.1558452659245348,-0.10092308986753126,0.14778033420191056,-0.21895926693967172,0.043588620705394356,0.3649390253419105,-0.09061446518576438,0.11279120731070313,-0.0768761651677271,0.12025602611573188,0.24907455316661234,-0.02836526413248966,0.21203380497388602,0.056020305045357856,0.01688562573825554,-0.042852428042749115,-0.17388078464018214,-0.09637709140000908,0.15866142789915547,0.03366959100667881,-0.15823482403381756,-0.031850961441882014,0.3252997599592711,0.019214644479533596,0.018266393442761916,0.04944176450213011,0.04972549625114608,0.005028497400551203,-0.07549983399557375,0.1310903034412766,-0.17982770035440968,0.029154615867528214,-0.04521566510937317,-0.06009341634350183,0.008303127722262382,-0.12469634249601932,-0.15237400290639516,-0.058692099993434776,0.07071027805105029,0.0383764114598846,0.05152922824401757,0.008848842509985105,0.1997735765810687,0.04839558333983242,-0.02397343668736033,0.053510467933030985,-0.0003493972486183633,0.10018835473267709,-0.0756770523246442,0.0010624233465900412,-0.171120720792457,0.22020845977914622,0.2639088220679643,0.0566530715736491,-0.019269152641034584,0.11396664992035105,0.08894540403972434,0.08617956216003564,-0.01829818869974715,-0.011022302740765537
PC62,-0.16919799549837805,0.00393841987503573,0.08679880363948031,-0.26812151394370326,0.10501783528306549,-0.09535138832952503,0.0724180741209706,0.013901611719940005,0.07520624343123303,-0.12500340166608065,0.054186823604613334,-0.07065673059105493,0.02258888232767365,0.10127423006759119,-0.08434131999797388,0.013427418602368617,0.18140982127085825,-0.0707551399316222,0.0071835951475424965,0.044799843553741926,-0.06579015146827455,-0.10081410986987788,-0.09628854672705804,0.05731612883572419,0.06261010531176757,-0.0234315800748702,0.062221768245507694,0.1524635182070213,0.033118692074438634,0.1003814025231411,0.10361849609206708,0.043777477334913766,-0.05925020002868449,-0.10218373557490079,0.07588464276972937,-0.1832778218964484,0.17579179822563035,-0.017039063130466197,-0.10068785855118642,-0.1618498800733248,-0.08098465482647654,0.27192285843815733,0.1230570927123692,0.1474367833457915,0.04438754365406862,-0.1289332844464308,0.08298570899064137,0.07070955959658178,-0.030328006626783446,0.12585642558620103,0.16224402192529966,0.12825769148317742,-0.023487996404437286,0.017119590451988246,-0.1802998840747831,-0.4001575487769433,-0.232576705197002,0.20265199072971152,-0.05833040806441664,-0.07595233415782987,0.05733790451879421,0.036469954880903856,0.2569412492917892,-0.0005766098654859317
PC63,-0.03818825306090166,-0.4445501282607699,0.004656188079694817,0.09585852123172015,0.06263497572073774,0.27568412469473186,0.046276395938595234,-0.14973740758690465,0.11510148769468048,-0.09038063222775726,0.07618183086372872,-0.032965357426519716,-0.11049508096984334,0.09503639600086367,-0.10009412774747657,-0.06705690526436202,0.11547508909154536,-0.039884286733726626,-0.020513698118217766,0.05118803489382522,-0.09527242650390585,-0.06223179997041475,0.021801238912067332,0.15323167886215638,-0.04592522765734995,-0.12956309752627015,-0.18349149652237368,0.12094935017068359,-0.09601228093391893,0.05386840626095632,0.068015696493332,0.11644628095521445,0.012729790788681548,-0.0041045312877076474,0.1885110513806885,0.028228548201813752,0.14660650501260572,0.0542788672291172,0.05434752663034395,-0.19051940848218768,0.12142343792201965,0.10240904019180394,-0.16932852771618287,-0.10441884463313683,-0.1064144141495628,0.08452737226785703,-0.03488352438846709,0.19341400214873544,0.14831532868159333,0.035671722798866976,0.0006284939384243321,-0.1688675259387439,0.041607944578523695,-0.07164628405203903,-0.2570594473112391,0.2398694311085524,0.19368682703741455,0.07969180431427485,0.02857272315382877,-0.13825730776809078,-0.013580668157260042,0.013131868495511213,-0.04259626354273302,-0.02105466392282919
PC64,-0.041383487735014386,0.0016039124099693405,-0.020427425860438247,0.017133091145948992,0.049316138049821406,0.17651340526280587,0.10120690875753077,0.41924389329181483,-0.34841253170239883,-0.06865037095848407,-0.042296984996407355,0.06796951164431296,-0.1287861248248593,-0.4713594356674224,-0.17176953726338212,0.07028613067781474,-0.00805824660763498,0.005718624738046005,-0.05930171298131223,-0.11401516590927638,-0.06862711337368077,-0.10722722137894006,0.07270234365571528,0.07795053931746068,-0.28904858697756175,-0.07895990479486291,0.14758723863038165,-0.036274488345113765,0.14569116890337946,0.06205771634599774,0.12234437281573333,0.0969686978555077,-0.10324983608069704,-0.025392816129165767,-0.02443276080833362,-0.09527586507922961,-0.14297420644594525,0.04827458276658398,0.002903343109812065,-0.023013020192112293,-0.061238581909083226,0.07365311275242391,0.003103050081146079,0.02901062390476772,-0.14936389175635367,-0.08258152103056696,0.13943350999779167,0.06817850115334091,0.0026093120078447725,0.06326224514040821,-0.03047294586845179,0.004235565034759761,0.0746745045648202,0.0021330290341371287,0.01984761767703791,0.0735863202067321,0.019117320697443214,0.03889783493333628,-0.0359911567331321,-0.15607278027094246,0.03908705426175628,0.06738926835654284,-0.022272385940053117,-0.08810247640393404
