cb_2020_3,cbsa_code,cbsa_title,group,elev_mean,slope_mean,ndvi_mean,tcc_mean,dist_water_m,poi_edu,poi_comm,poi_med,poi_trans,poi_pub,poi_food,poi_finance,poi_total_all,poi_diversity,minor_ratio,elderly_ratio,sex_ratio
1400000US17031061901,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.0821848068871,0.2262653073552418,0.20936156718518234,2.3320427266722845,376.4865719545407,0.0,31.190543,6.238109,0.0,0.0,81.095412,0.0,137.238389,0.765937,0.077423,0.155733,147.0073
1400000US17031061902,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,177.06948864536056,1.295910137838466,0.23898844106042816,5.579250137311017,74.00468221111836,0.0,0.0,0.0,0.0,0.0,3.617749,0.0,21.706492,-0.0,0.050792,0.158889,112.402
1400000US17031062000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.81990265823495,0.1272505402043939,0.16766762219856773,0.6510964912280702,630.3751915038991,0.0,53.33926,4.444938,13.334815,0.0,102.233582,0.0,186.68741,0.965329,0.112856,0.017664,119.9281
1400000US17031062100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.29927834594977,0.31065322610644425,0.12393602811831166,0.762009899418445,820.5321285687671,0.0,28.594187,0.0,69.443026,0.0,151.140704,8.169768,208.329078,1.019702,0.050943,0.06496,121.89
1400000US17031062200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.82174337879937,0.061022967418473885,0.19455954693118235,2.2546039381601637,1152.5763991063068,0.0,16.506962,0.0,4.12674,0.0,61.901107,0.0,86.66155,0.687436,0.206642,0.021833,143.961
1400000US17031062300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.60500438351957,0.1204442250788516,0.2381220587447897,2.9968644580918604,1579.0367210852257,0.0,6.123286,0.0,0.0,0.0,48.98629,0.0,67.356149,0.348832,0.232054,0.048886,109.0556
1400000US17031062400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.12575702948695,0.1070124187699739,0.26867438450735054,3.5669361305563387,1633.141681814719,6.137379,0.0,0.0,12.274758,0.0,6.137379,0.0,18.412137,1.039721,0.168212,0.098013,108.5635
1400000US17031062500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.1944843446519,0.16441606324155264,0.2200235579983257,2.626304023845008,1329.1308970552395,6.211064,6.211064,0.0,12.422129,0.0,49.688515,0.0,80.743837,0.983088,0.150633,0.047468,110.3862
1400000US17031062600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.8415326178967,0.23413486063859934,0.2525040382414114,2.741816781481324,948.6541563244147,0.0,6.060312,3.030156,6.060312,3.030156,6.060312,3.030156,30.301561,1.735126,0.323626,0.032814,128.0636
1400000US17031062700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.57201071600173,0.10129041473184268,0.25740723255999376,2.6308584838015774,1233.5846406602343,0.0,18.455973,0.0,18.455973,0.0,46.139933,0.0,86.127875,0.995027,0.190108,0.083445,117.2515
1400000US17031062800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.071764307178,0.11922697110751933,0.25664989526804904,4.004076853016438,1484.42037368167,15.355747,6.142299,0.0,0.0,0.0,46.06724,3.071149,79.849882,0.959223,0.187627,0.034563,87.3232
1400000US17031062900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.42247618416997,0.07279894373770127,0.24631675732052605,4.267689573716491,1472.7066381733166,0.0,6.139866,3.069933,0.0,0.0,36.839197,0.0,61.398662,0.627705,0.113062,0.014632,140.499
1400000US17031063000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.65705804211368,0.07936593287480585,0.1701500414582584,0.976876095500419,1140.7476518011313,6.16616,30.830798,6.16616,73.993914,0.0,89.409313,6.16616,157.237067,1.319475,0.100399,0.03166,147.5989
1400000US17031063100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.34300912618315,0.30615126536618426,0.15266975701446897,0.9667725708234052,842.9343150226906,6.264683,43.85278,0.0,56.382146,0.0,112.764291,18.794049,200.469851,1.302878,0.095279,0.021654,73.4786
1400000US17031063200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,178.79243078234586,0.8878405715845545,0.3045315260066268,4.222120220637274,243.67063110411314,0.0,13.632187,0.0,2.726437,0.0,13.632187,0.0,43.622999,0.93477,0.050119,0.145903,108.5961
1400000US17031063301,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.94751756597447,0.17057789074793295,0.11890973884088718,0.40967349978442347,414.3393294825274,0.0,10.656096,0.0,0.0,0.0,95.904862,0.0,106.560958,0.325083,0.059145,0.155214,93.3245
1400000US17031063302,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.4883698470833,0.21684456876169128,0.1803564322963995,1.1169223813964,317.25551796761346,8.250893,0.0,8.250893,24.752679,0.0,24.752679,0.0,41.254466,1.255482,0.065425,0.101112,71.2578
1400000US17031063303,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,178.91650929757216,1.118480737105935,0.4301967234746939,8.779511905644986,191.17427081881587,0.0,0.0,0.0,0.0,0.0,4.226703,0.0,21.133517,-0.0,0.027586,0.52069,69.3431
1400000US17031063400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.3043430258931,0.2868917813272407,0.1163282338501934,0.12428277099625598,701.2977537711259,0.0,18.885503,0.0,56.65651,0.0,132.198524,6.295168,176.264699,0.967366,0.152207,0.041857,103.2483
1400000US17031070101,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.01613165037745,1.7360147139072903,0.39396689515070804,10.77442933765748,76.58585656188063,3.757781,1.87889,0.0,7.515562,0.0,24.425576,0.0,93.944524,0.981942,0.161123,0.165281,94.2453
1400000US17031070102,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.5940385706478,0.593783967701295,0.12518551558802185,0.8422075285656285,231.28190082792938,0.0,24.057931,0.0,32.077242,0.0,88.212415,8.01931,120.289657,1.090867,0.06924,0.068061,95.9584
1400000US17031070103,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.84946925352682,0.13681781335515028,0.17957701427390999,0.9584920997815374,426.46779086784795,0.0,28.946073,14.473037,28.946073,14.473037,86.83822,0.0,173.676441,1.357978,0.005446,0.045609,94.0555
1400000US17031070200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.60905557161922,0.06861692953119712,0.20389668289572155,2.033503217503218,632.231381391816,0.0,17.574487,0.0,29.290811,0.0,64.439784,2.929081,93.730595,1.053835,0.130986,0.058451,125.0396
1400000US17031070300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.17875995371057,0.0670147582176558,0.2129126181290262,2.161295587083297,1083.77450833164,3.08251,6.165019,3.08251,49.320153,3.08251,73.980229,0.0,101.722815,1.095085,0.15366,0.025476,125.1812
1400000US17031070400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.8118681930919,0.0649795900221502,0.24724943787721623,3.899370726821408,1238.4425873806413,3.082975,3.082975,3.082975,0.0,0.0,30.829752,3.082975,73.991405,0.994354,0.159597,0.120537,100.7966
1400000US17031070500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.46944078896848,0.07191109658346237,0.2599531953229451,3.797900626575108,972.5658962743299,0.0,0.0,0.0,0.0,0.0,6.548467,0.0,16.371167,-0.0,0.160627,0.138821,95.2038
1400000US17031070600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.18740268165934,0.12223062485963236,0.2895092570170124,3.766985896947939,690.6656683173713,0.0,2.914127,0.0,11.656506,0.0,17.484759,2.914127,32.055392,1.126929,0.269289,0.036006,110.2417
1400000US17031070700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.68196196163905,0.7143779283329853,0.20771552124749748,1.619314695897583,306.25579493950136,3.093346,4.64002,0.0,9.280039,0.0,6.186693,0.0,20.106751,1.309526,0.209021,0.078866,132.7534
1400000US17031071000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.0514651030834,0.15017663630060749,0.2049843854475593,1.6098813062635717,654.7681398016052,0.0,3.080345,0.0,0.0,0.0,15.401723,0.0,70.847926,0.450561,0.123036,0.032878,93.0539
1400000US17031071100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.61262905680786,0.104617016735152,0.23608799817498224,2.792685572938138,949.9301738316101,6.145243,9.217864,3.072621,49.161943,0.0,58.379807,6.145243,95.251264,1.287382,0.128937,0.065352,88.9321
1400000US17031071200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.23781559748403,0.13516457854859712,0.33148985122337254,4.274739837928263,975.9594494924805,3.075031,6.150062,0.0,12.300123,0.0,64.575646,6.150062,104.551046,0.992773,0.166499,0.092778,63.1751
1400000US17031071300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.71957723301207,0.17531874213260362,0.2510198861106428,2.567941629139828,668.8095357099999,0.0,9.690486,0.0,3.230162,0.0,16.15081,3.230162,51.682591,1.168282,0.142531,0.104842,86.4566
1400000US17031071400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.97575311501842,1.8060877252524141,0.3842388988134384,9.863609471724795,210.29763218211127,0.0,10.927716,0.0,23.416535,0.0,23.416535,4.683307,81.177321,1.234912,0.066226,0.126251,115.3382
1400000US17031071500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.36813200575196,0.973616585031601,0.35335834310853864,7.330349011480739,234.64103667447893,1.116238,5.581192,0.0,30.138436,0.0,23.441006,1.116238,63.625587,1.08061,0.084294,0.12165,79.9766
1400000US17031071600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.93203620020915,0.19230167053740702,0.30285887742680706,3.8399616047470495,793.173301756738,0.0,0.0,0.0,0.0,0.0,6.166407,0.0,18.49922,-0.0,0.235949,0.12557,103.8184
1400000US17031071700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.2910721348622,0.12937412483743477,0.31717541451699943,4.813267596953824,869.541582422586,6.251876,0.0,0.0,12.503751,0.0,12.503751,0.0,31.259378,1.05492,0.20037,0.132552,106.3613
1400000US17031071800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.04665765873773,0.14022833925489103,0.28545699821095466,3.8684075613294495,932.0487142351109,0.0,0.0,0.0,27.831895,0.0,40.201627,0.0,58.756224,0.676526,0.189221,0.112059,89.3539
1400000US17031080100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.96256283151573,0.8261236435220559,0.30795299223768374,3.946952794342353,172.70394817880467,0.0,0.0,3.767245,0.0,0.0,3.767245,0.0,26.370712,0.693147,0.067684,0.242224,92.9961
1400000US17031080201,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.4460053487173,0.11799292210259593,0.28568768751526646,2.8955037143229503,412.11390229308034,0.0,0.0,7.386888,51.708218,0.0,7.386888,0.0,29.547553,0.683739,0.046412,0.257735,99.6058
1400000US17031080202,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.37303669800085,0.11258665521924238,0.261221091614082,2.008463008463009,548.4446881723056,0.0,6.441639,0.0,64.416388,0.0,51.53311,0.0,57.974749,0.856998,0.026799,0.219211,69.5253
1400000US17031080300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.02079991254965,0.1494148378546712,0.2300483551408875,1.4527056710239867,740.0377506113738,2.766221,35.960875,0.0,11.064884,0.0,91.285297,5.532442,143.843498,1.0333,0.069193,0.085374,108.2927
1400000US17031080400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.43601070387876,0.18283491245191605,0.22529972522167055,1.6054224994873232,790.2928589866317,0.0,15.279259,0.0,21.390963,0.0,24.446814,0.0,51.949481,1.080528,0.239414,0.066667,83.1683
1400000US17031081000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.83025737546853,0.16718154743355942,0.24066424061672695,2.6104419569508637,368.3154553908512,6.692791,3.346395,0.0,83.659886,0.0,26.771163,0.0,56.888722,0.847582,0.022407,0.139639,84.2189
1400000US17031081100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.95096815178846,0.18152865696385007,0.19395006409998222,0.5613836994456989,162.01249058388325,0.0,19.41823,0.0,38.83646,0.0,165.054954,0.0,203.891413,0.740012,0.05654,0.112398,109.0176
1400000US17031081201,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.54553730369557,0.10122682846275935,0.14456976919099418,0.5876596641069342,30.513646057756667,5.401785,275.491022,5.401785,32.410708,0.0,178.258897,5.401785,491.562412,1.020143,0.029437,0.232509,90.7242
1400000US17031081202,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.4514975971916,0.7664613817629443,0.25025592255330625,3.6608089626618203,101.10780062201349,0.0,24.471298,0.0,0.0,0.0,44.048336,0.0,97.88519,0.651757,0.100631,0.40186,76.7019
1400000US17031081300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.56728999057663,0.2593103574682245,0.2218582861531317,1.7522989238305078,60.416498011442535,0.0,44.410232,0.0,39.475762,4.93447,123.361756,4.93447,236.854571,1.12777,0.074223,0.310339,73.884
1400000US17031081401,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.67215144427382,0.3683745562865947,0.1814798695641846,1.4057633401117144,64.49334124125288,3.548742,53.23113,10.646226,63.877355,3.548742,81.621065,3.548742,188.083324,1.416495,0.016184,0.2923,84.692
1400000US17031081402,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.66627265284168,1.9007193722790114,0.24841065960997183,4.246031061259705,68.6468087783793,0.0,6.783961,0.0,30.527826,0.0,22.047874,1.69599,78.015556,1.058069,0.108491,0.185301,87.0779
1400000US17031081403,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,178.62286318410207,0.9617998063975336,0.1287115752113632,0.4364952003034458,35.29019660620195,0.0,45.277688,3.018513,72.444301,6.037025,159.981164,12.07405,292.795716,1.218847,0.059102,0.098247,119.2168
1400000US17031081500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,178.99034374082592,0.4956280792361541,0.09656244159355688,0.1614000334136853,22.637911309577174,3.513271,112.424684,3.513271,52.699071,0.0,298.628068,3.513271,498.884536,0.985648,0.037029,0.132831,71.9097
1400000US17031081600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.10342091304997,0.42672128954635535,0.09960555654263092,0.0,20.625001992427173,0.0,46.571557,0.0,93.143114,0.0,349.286679,7.761926,465.715572,0.848426,0.073507,0.089563,109.2388
1400000US17031081700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.08719281425672,0.3478498826600047,0.11109270675773847,0.06297073712804051,95.08243929640429,2.783972,25.055749,0.0,33.407665,0.0,286.749128,2.783972,350.780487,0.653972,0.015536,0.071053,111.1433
1400000US17031081800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,177.78608864068727,0.4299895532999703,0.11774917068404932,0.3197895531543433,123.31090446032566,1.426251,14.262507,2.852501,9.983755,2.852501,99.83755,2.852501,169.723835,0.945414,0.064425,0.061053,105.4287
1400000US17031081900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,177.4807885126746,0.19748307299461723,0.27230870756602626,2.163871598333248,190.2361454668206,0.0,7.28348,0.0,21.850441,0.0,14.566961,0.0,36.417402,1.011404,0.142721,0.067555,85.0352
1400000US17031090100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,197.14717720395902,0.517394694698965,0.3732332828951106,5.722652350507139,1857.4840553534707,0.0,0.0,0.0,2.142642,0.0,4.285284,0.0,5.356605,0.636514,0.233219,0.158921,102.2042
1400000US17031090200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,197.77827735843576,0.3566199048448012,0.42014942233995084,10.498304873373579,2383.109479831974,0.0,1.961089,0.0,1.307393,0.0,3.268482,0.0,6.536965,1.029653,0.198508,0.156017,86.9051
1400000US17031090300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,199.86675470846538,0.2757523974847393,0.38911215329588833,7.905246874745576,2761.253017144077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.101538,0.0,0.212593,0.134074,101.1923
1400000US17031100100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.74103017661187,0.14022991024260187,0.34982370407328944,6.117309291985088,2593.2445272110003,0.0,1.691498,0.0,3.382996,0.0,3.382996,0.0,5.074494,1.05492,0.213888,0.108771,83.2855
1400000US17031100200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,190.96544051761708,0.6364064336493146,0.4200851497717067,12.422480780572602,2719.086371350076,0.0,1.456084,0.0,2.426806,0.485361,1.456084,0.970723,6.309696,1.494403,0.212731,0.168912,107.2722
1400000US17031100300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,196.77698216342904,0.47570162000696703,0.4701988229920335,12.078723478297707,3563.1696148570254,0.429077,0.0,0.0,0.0,0.0,0.0,0.0,2.145387,-0.0,0.172474,0.314047,86.6137
1400000US17031100400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,200.8487829708451,0.36805329864272507,0.38956292274585536,7.835787423970593,3328.374451282189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029019,0.0,0.273774,0.171589,95.7225
1400000US17031100500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,197.91436771719742,0.6143308322139494,0.36853670534469823,6.3910638358133385,2782.1528523667566,0.0,0.509659,0.0,2.038637,0.0,0.509659,0.0,1.528978,0.867563,0.241993,0.234164,88.9076
1400000US17031100600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,193.7980688479397,1.1764167645224182,0.34131488936245,7.549769404971154,4002.491223491751,0.0,4.678487,0.0,0.0,0.0,3.898739,0.0,9.356973,0.689009,0.241859,0.144991,91.9952
1400000US17031100700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,194.69711872762514,0.3885530985652936,0.3742012257522316,8.112849077645093,4080.767761113391,0.822875,0.0,0.0,0.0,0.0,0.0,0.0,0.822875,-0.0,0.182204,0.194019,97.9174
1400000US17031110100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,186.9874643063719,0.7942393667066867,0.4057949120454863,16.463689123828843,2258.7513130889147,0.0,2.168815,0.0,1.626611,0.0,2.711019,0.0,4.879834,1.077556,0.240591,0.105698,89.5333
1400000US17031110200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.19448495781182,0.32550301273574384,0.2513277162103838,3.7843270687369817,2955.677258674595,0.0,26.834247,3.354281,5.031421,0.0,11.739983,3.354281,51.991353,1.266157,0.213067,0.187641,95.286
1400000US17031110300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.39168018566514,0.3418575374590477,0.34894264559772936,6.903967706885072,3725.7137567489817,0.0,4.129938,0.0,0.0,0.0,1.651975,1.651975,9.911851,0.995027,0.24524,0.146089,103.725
1400000US17031110400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.03540502738235,1.4773658461927133,0.31822230298214194,6.741672971457176,3596.5642065923926,0.0,1.070697,0.0,0.0,0.0,1.070697,0.0,5.353485,0.693147,0.183259,0.171429,87.6833
1400000US17031110501,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,186.5237576793791,0.24061368341047315,0.35328774211314984,7.926754972794578,3139.5436924844726,1.263253,1.263253,0.0,2.526506,0.0,0.0,0.0,2.526506,1.039721,0.187155,0.138889,103.04
1400000US17031110502,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,185.50791771520824,1.8667839130177482,0.29649237977317894,6.738158972958208,3653.680442494615,0.0,20.020667,1.540051,43.121438,0.0,10.780359,6.160205,75.462516,1.21911,0.179944,0.163842,101.0221
1400000US17031120100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.0306893734463,0.8526427477724772,0.5883446062210065,35.82486109145072,1396.3536103976783,0.0,1.792279,0.0,1.433823,0.0,0.0,0.0,5.735291,0.686962,0.231229,0.19247,102.1038
1400000US17031120200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,186.6355343344842,0.4759094569218536,0.5066651835826752,23.400000877852648,1587.9675343342979,0.0,5.428918,0.0,0.0,0.0,2.505654,0.0,15.033927,0.623655,0.249424,0.210648,79.902
1400000US17031120300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,185.68778379162035,0.3622942599703206,0.41749653884231946,14.976588829733354,1285.143173703374,0.0,0.973201,0.973201,0.0,0.0,0.973201,0.0,3.892806,1.098612,0.263258,0.189423,90.777
1400000US17031120400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,185.97469408371177,0.8244567657987697,0.3984952419401894,18.962801534537128,2816.018958558364,0.0,0.0,0.0,0.0,0.0,3.756937,0.0,6.57464,-0.0,0.237421,0.098008,112.3539
1400000US17031130100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.48586032507382,0.30659860562328956,0.3577728118309261,16.589351993865034,632.3137310818917,0.543586,0.543586,0.0,8.697377,0.0,1.087172,0.0,5.979447,0.708347,0.243417,0.324683,71.5632
1400000US17031130200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.01298444546703,1.1113137327063414,0.44026311227299597,21.81915522330269,1382.3363279010473,0.0,0.0,0.0,0.481696,0.0,0.963392,0.0,2.890176,0.636514,0.199638,0.200844,82.3982
1400000US17031130300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.23844272874152,0.42303022034229665,0.299504673946584,10.071608896209261,750.7894714411992,2.773529,1.386764,0.0,1.386764,0.0,2.773529,0.0,12.48088,1.329661,0.234289,0.090796,105.9773
1400000US17031140100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.81026596644924,1.0791614441824149,0.22809434582615362,6.613980126291057,305.86310553347295,0.0,3.539898,0.0,0.0,0.0,0.0,0.0,10.619695,-0.0,0.271309,0.05012,96.3465
1400000US17031140200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.10670740849687,0.7114101148291849,0.22581108876977077,3.7413518160518136,776.5260412235506,0.0,7.60543,0.0,0.0,0.0,5.070287,2.535143,20.281147,1.011404,0.183901,0.083509,96.3884
1400000US17031140301,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.98130793460854,0.1183876850195659,0.20546958974280838,2.223764336281281,1104.5015907743082,0.0,6.092768,0.0,0.0,0.0,6.092768,0.0,12.185537,0.693147,0.217422,0.09136,114.9163
1400000US17031140302,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.32702690285691,0.7927729295957038,0.2875997532250963,8.269206311523362,1026.7479000242345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411265,0.0,0.195731,0.156169,86.2336
1400000US17031140400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,185.2681907674289,0.506484311217199,0.26938843667439,6.6932112420562335,2121.374576612547,0.0,2.539018,0.0,0.0,0.0,3.385358,1.692679,8.463395,1.060857,0.210321,0.165632,98.7663
1400000US17031140500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.7421742071463,0.13054769897407345,0.2323334585461651,4.278763371744229,1595.7596044304782,0.0,2.208378,0.0,0.0,0.0,0.0,0.0,4.416756,-0.0,0.211528,0.111317,100.8497
1400000US17031140601,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.8143261405315,0.10296360465085796,0.24049369056468659,5.996624716112275,1036.1689935589382,0.0,0.0,0.0,0.0,0.0,3.674809,0.0,3.674809,-0.0,0.224046,0.108812,116.1141
1400000US17031140602,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.35742005824636,0.0978348451998983,0.23499767429601162,3.853408855685816,649.7532995979609,0.0,0.0,0.0,0.0,0.0,2.601592,0.0,2.601592,-0.0,0.270101,0.051327,104.4693
1400000US17031140701,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.63183199435548,0.1299688537656362,0.17243496482805026,0.824370844271185,626.811378731512,0.0,21.898322,0.0,35.037315,0.0,17.518657,0.0,43.796643,1.055102,0.187396,0.071691,115.6003
1400000US17031140702,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.42033500347682,0.11448714508336649,0.22937156217575166,3.1287369697764364,313.9018856187017,0.0,11.706997,0.0,0.0,0.0,7.024198,0.0,21.072595,0.661563,0.252178,0.063784,103.3088
1400000US17031140800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.05961390657492,0.45241995561729803,0.2500032171920934,7.52451445100756,381.74822612102804,1.399845,8.399068,0.0,4.199534,0.0,9.798912,0.0,25.197203,1.205698,0.217755,0.095851,108.7278
1400000US17031150200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.28854523088685,0.646312128773912,0.2984024902984342,6.564307903443727,2972.973035597403,0.0,20.350005,6.029631,0.753704,0.0,12.059262,3.014816,61.050015,1.248035,0.182154,0.130092,87.6732
1400000US17031150300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.65714386556837,0.23143169975466454,0.34874767236167853,5.681970783050541,3687.1354772414097,0.0,8.29243,0.0,0.0,0.0,1.507715,2.261572,19.60029,0.831403,0.169274,0.150287,106.5452
1400000US17031150401,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.5908694473841,0.13599995900617293,0.3193049346401474,5.961087912140475,4326.425735279661,0.0,13.549732,0.0,0.0,0.0,6.774866,1.354973,27.099463,0.830524,0.205957,0.184468,84.2415
1400000US17031150402,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.5969846110533,0.09909943339522867,0.31032985663679924,4.981392598590462,4338.100569789562,0.0,7.547079,0.0,0.0,0.0,6.037663,0.0,16.603573,0.686962,0.226836,0.117797,95.6882
1400000US17031150501,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.52721652936447,0.12367592421640572,0.37218403814876977,7.51783418618134,4620.33931564539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555,0.195624,103.269
1400000US17031150502,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.72063033096754,0.1313762096477821,0.34758096975539504,7.4666443004980785,5055.225795627141,0.0,1.460743,0.0,0.0,0.0,7.303716,0.0,14.607433,0.450561,0.220407,0.182378,96.2165
1400000US17031150600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.67597725155818,0.0887161158729765,0.3564654159673938,8.577993941904696,4084.282864335287,1.523947,1.523947,0.0,0.0,1.523947,6.095786,0.0,19.811305,1.153742,0.214416,0.130931,89.1286
1400000US17031150700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.52415993196075,0.11653033782928211,0.29263498663266035,5.1710150488127224,3187.5522231198975,1.509671,0.0,0.0,0.0,0.0,3.019342,0.0,4.529013,0.636514,0.275685,0.130871,73.9574
1400000US17031150800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,186.57073475225758,0.15002859164342142,0.2761545958457173,5.43384927412468,2322.3805808605202,0.0,18.152911,7.563713,0.0,0.0,10.589198,0.0,54.458733,1.032744,0.161774,0.099979,101.0318
1400000US17031151001,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.25342033891536,0.07949673203417446,0.29904953271547746,5.532589390794514,2313.49454672364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23931,0.115154,87.6144
1400000US17031151002,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,186.93674703559165,0.19801936174702378,0.24880312588410766,3.5669820937860117,1640.4165996769202,1.569487,3.138973,0.0,0.0,0.0,3.138973,0.0,9.41692,1.05492,0.270954,0.075192,102.6986
