cb_2020_3,minor_ratio,elderly_ratio,sex_ratio
1400000US09003494500,0.204501,0.152781,87.6929
1400000US09003494600,0.158848,0.234842,108.1668
1400000US09003496100,0.227596,0.13561,90.8974
1400000US09003496200,0.209742,0.210372,78.1227
1400000US09003496300,0.283483,0.144686,68.7554
1400000US09003496400,0.260188,0.174504,99.6523
1400000US09003496500,0.225457,0.134378,91.4939
1400000US09003496600,0.204571,0.273498,73.9103
1400000US09003496700,0.205389,0.075337,93.8699
1400000US09003496800,0.152405,0.200187,81.4164
1400000US09003496900,0.208166,0.117344,83.6187
1400000US09003497000,0.220965,0.180097,90.1229
1400000US09003497100,0.152295,0.234241,104.0123
1400000US09003497200,0.158177,0.357909,59.9714
1400000US09003497300,0.228229,0.218596,89.8134
1400000US09003497400,0.257764,0.201863,118.1344
1400000US09003497500,0.164627,0.257508,96.6102
1400000US09003497600,0.216774,0.148946,86.9751
1400000US09003497700,0.286478,0.200267,86.8082
1400000US09003500100,0.270388,0.092874,95.9173
1400000US09003500200,0.321732,0.08107,131.8898
1400000US09003500300,0.181705,0.248233,108.7674
1400000US09003500400,0.244816,0.111175,79.1538
1400000US09003500500,0.12069,0.162759,118.3735
1400000US09003500900,0.33757,0.100661,46.6816
1400000US09003501200,0.397604,0.087233,65.4895
1400000US09003501300,0.282645,0.052342,86.345
1400000US09003501400,0.164716,0.227723,66.6917
1400000US09003501500,0.257423,0.087176,73.8605
1400000US09003501700,0.38008,0.041786,73.1417
1400000US09003501800,0.355721,0.054337,83.0142
1400000US09003502100,0.044472,0.055694,155.6854
1400000US09003502300,0.274032,0.095968,76.9406
1400000US09003502400,0.316076,0.120744,90.1869
1400000US09003502500,0.263419,0.113817,85.7802
1400000US09003502600,0.235702,0.138153,79.3517
1400000US09003502700,0.135089,0.04346,90.7309
1400000US09003502800,0.263903,0.091338,93.5421
1400000US09003502900,0.279696,0.051631,129.4331
1400000US09003503000,0.257325,0.223516,99.2515
1400000US09003503101,0.315693,0.049701,90.447
1400000US09003503102,0.064793,0.135831,108.1235
1400000US09003503300,0.267735,0.08238,70.8143
1400000US09003503500,0.341818,0.038788,84.3575
1400000US09003503700,0.254586,0.097987,88.4486
1400000US09003503800,0.054745,0.00365,103.2367
1400000US09003503900,0.191812,0.214048,83.3143
1400000US09003504000,0.141294,0.224654,93.9451
1400000US09003504100,0.301498,0.083021,99.7506
1400000US09003504200,0.155106,0.170906,80.3336
1400000US09003504300,0.212467,0.128622,104.8561
1400000US09003504500,0.154762,0.127091,79.6532
1400000US09003504800,0.240906,0.16968,74.8286
1400000US09003504900,0.201587,0.097619,108.7821
1400000US09003510100,0.224239,0.155366,104.9234
1400000US09003510200,0.161753,0.246703,91.3883
1400000US09003510300,0.246636,0.094935,109.2678
1400000US09003510400,0.226167,0.078959,122.6576
1400000US09003510500,0.178937,0.165071,70.7441
1400000US09003510600,0.276468,0.089123,96.1866
1400000US09003510700,0.171272,0.132222,83.76
1400000US09003510800,0.152934,0.164794,84.5622
1400000US09003510900,0.205483,0.171553,112.0898
1400000US09003511000,0.190912,0.166251,94.5553
1400000US09003511100,0.18965,0.205234,109.5502
1400000US09003511200,0.263091,0.094573,104.345
1400000US09003511300,0.275478,0.085926,129.8556
1400000US09003511400,0.149977,0.162437,95.5776
1400000US09003514101,0.186693,0.234496,73.0576
1400000US09003514103,0.206364,0.036591,133.1744
1400000US09003514104,0.191203,0.120287,77.6715
1400000US09003514200,0.17998,0.179654,71.8207
1400000US09003514300,0.192357,0.149809,92.4963
1400000US09003514400,0.18148,0.120289,89.5898
1400000US09003514500,0.225786,0.148046,116.659
1400000US09003514600,0.225464,0.228705,76.5099
1400000US09003514700,0.275115,0.063568,116.8098
1400000US09003514800,0.260758,0.128452,74.0637
1400000US09003514900,0.220065,0.166846,81.409
1400000US09003515000,0.206102,0.16618,86.3884
1400000US09003515101,0.163658,0.255917,102.3539
1400000US09003515102,0.259654,0.129161,90.5487
1400000US09003515200,0.133355,0.26704,87.9332
1400000US09003520100,0.209635,0.189387,112.4212
1400000US09003520201,0.300428,0.100143,116.6255
1400000US09003520202,0.235184,0.176989,83.7175
1400000US09003520301,0.159312,0.214076,98.6067
1400000US09003520302,0.174484,0.24204,80.2249
1400000US09003520400,0.204994,0.227406,91.8673
1400000US09003520501,0.240047,0.21897,92.429
1400000US09003524100,0.216501,0.165958,100.2207
1400000US09003524200,0.150083,0.235694,114.2672
1400000US09003524300,0.090687,0.155161,219.3968
1400000US09003524400,0.367946,0.106457,67.2179
1400000US09003524501,0.214055,0.120245,96.4535
1400000US09003524502,0.169152,0.169152,73.5058
1400000US09003524600,0.253379,0.098711,115.369
1400000US09003524700,0.196543,0.185638,97.9989
1400000US09003980001,,,
1400000US09003980002,,,
1400000US09003980003,,,
1400000US09003980100,0.0,0.026539,
1400000US09007541100,0.190651,0.109074,109.405
1400000US09007541200,0.164265,0.175518,87.6621
1400000US09007541301,0.056662,0.016845,140.3681
1400000US09007541302,0.13843,0.086002,96.1499
1400000US09007541401,0.23058,0.140313,116.8442
1400000US09007541402,0.150164,0.158085,94.9312
1400000US09007541500,0.063911,0.081399,73.7569
1400000US09007541600,0.227053,0.164251,119.5455
1400000US09007541700,0.1045,0.256069,86.6298
1400000US09007542000,0.164036,0.194235,93.4071
1400000US09007542100,0.19028,0.104932,95.7407
1400000US09007542200,0.220024,0.188249,80.5195
1400000US09007550100,0.216572,0.19443,94.9747
1400000US09007550201,0.254298,0.15043,100.8633
1400000US09007550202,0.195439,0.241053,96.8232
1400000US09007560100,0.237752,0.166813,89.0143
1400000US09007560200,0.207709,0.197449,100.4447
1400000US09007570100,0.206815,0.20207,89.3426
1400000US09007570200,0.217649,0.16109,99.1156
1400000US09007570300,0.162707,0.248163,110.3163
1400000US09007580100,0.170286,0.219657,95.1383
1400000US09007585100,0.1694,0.210256,90.6225
1400000US09007590101,0.193683,0.201775,127.6292
1400000US09007590102,0.23161,0.190389,96.6413
1400000US09007595101,0.181675,0.213442,103.1467
1400000US09007595102,0.164865,0.209459,109.7166
1400000US09007600100,0.165679,0.248163,94.1555
1400000US09007610100,0.148515,0.223267,99.0148
1400000US09007610200,0.099232,0.26443,89.9028
1400000US09007610300,0.225349,0.197709,109.3848
1400000US09007610400,0.214942,0.165135,117.7534
1400000US09007620100,0.201747,0.201523,95.4486
1400000US09007630101,0.177693,0.248162,93.2876
1400000US09007630102,0.166167,0.315079,104.6048
1400000US09007640100,0.192645,0.20939,95.3531
1400000US09007670100,0.220181,0.24195,92.7448
1400000US09007670200,0.125751,0.277111,68.3115
1400000US09007680101,0.117665,0.261948,63.2593
1400000US09007680102,0.06147,0.352333,92.4194
1400000US09007680200,0.16871,0.275789,90.6796
1400000US09007990100,,,
1400000US09013526101,0.189039,0.177451,99.807
1400000US09013526102,0.232103,0.16126,110.8491
1400000US09013528100,0.162366,0.166142,90.2994
1400000US09013529100,0.185843,0.202978,92.6887
1400000US09013530100,0.209188,0.176628,88.8795
1400000US09013530200,0.206254,0.090722,80.4503
1400000US09013530301,0.153539,0.137786,89.2902
1400000US09013530302,0.15368,0.2316,109.211
1400000US09013530400,0.142599,0.156524,123.2585
1400000US09013530500,0.217273,0.168485,81.5182
1400000US09013530600,0.204957,0.203383,101.586
1400000US09013533102,0.206766,0.15314,99.4616
1400000US09013533103,0.171099,0.197694,96.2587
1400000US09013533104,0.247387,0.119287,93.3809
1400000US09013535101,0.147367,0.227655,106.1174
1400000US09013535102,0.264941,0.114995,91.4198
1400000US09013535200,0.252105,0.153005,100.3847
1400000US09013538100,0.0,0.062461,
1400000US09013538201,0.201058,0.245421,94.7681
1400000US09013538202,0.26757,0.173633,95.7734
1400000US09013840100,0.12951,0.175289,137.0311
1400000US09013850100,0.237165,0.171857,101.5265
1400000US09013850200,0.170645,0.149546,107.1132
1400000US09013860100,0.149944,0.22251,143.8826
1400000US09013881100,0.074311,0.172293,79.6445
1400000US09013881200,0.011679,0.004732,88.8931
1400000US09013881300,0.057787,0.09242,102.3628
1400000US09013881500,0.228937,0.16814,91.1379
1400000US09013890100,0.218282,0.166798,92.0787
1400000US09013890202,0.163726,0.189098,93.8893
1400000US09013890203,0.157254,0.283499,80.6
1400000US09013890204,0.230007,0.16887,87.9503
1400000US13013180103,0.236602,0.210925,88.7768
1400000US13013180104,0.209591,0.118117,76.0751
1400000US13013180105,0.223359,0.135269,104.383
1400000US13013180106,0.203512,0.160016,104.0717
1400000US13013180107,0.24262,0.110701,115.1861
1400000US13013180108,0.194638,0.100975,113.6905
1400000US13013180203,0.323298,0.079468,85.3695
1400000US13013180204,0.229856,0.10431,76.1276
1400000US13013180205,0.281648,0.119159,96.3303
1400000US13013180206,0.291692,0.12735,86.5385
1400000US13013180301,0.293548,0.081935,99.1008
1400000US13013180302,0.228653,0.178992,84.6306
1400000US13013180303,0.229503,0.178714,92.4283
1400000US13013180401,0.224126,0.141225,99.6545
1400000US13013180402,0.276429,0.12215,101.5518
1400000US13013180501,0.315357,0.063022,113.4805
1400000US13013180502,0.271475,0.107172,106.01
1400000US13013180503,0.3063,0.092458,84.8147
1400000US13015960101,0.244499,0.121638,100.0
1400000US13015960103,0.357063,0.091212,94.4835
1400000US13015960104,0.238288,0.192787,98.1964
1400000US13015960105,0.187277,0.156293,119.039
1400000US13015960201,0.219716,0.109536,80.4651
1400000US13015960202,0.216852,0.372189,113.168
1400000US13015960203,0.216647,0.15392,98.8964
1400000US13015960301,0.288926,0.159078,112.799
1400000US13015960302,0.199745,0.146225,96.3102
1400000US13015960403,0.219069,0.094235,82.0016
1400000US13015960404,0.261746,0.085509,100.9042
1400000US13015960405,0.216362,0.115864,126.9557
1400000US13015960406,0.17734,0.212959,115.7809
1400000US13015960407,0.345112,0.127994,78.6115
1400000US13015960501,0.255442,0.103231,81.0345
1400000US13015960502,0.225769,0.171154,89.781
1400000US13015960601,0.246548,0.161736,81.5252
1400000US13015960602,0.321208,0.093711,83.692
1400000US13015960701,0.28619,0.138513,110.4779
1400000US13015960702,0.169393,0.161759,131.7607
1400000US13015960801,0.232377,0.086108,96.5253
1400000US13015960802,0.231956,0.112893,120.9952
1400000US13015960804,0.251148,0.141504,105.5457
1400000US13015960805,0.150364,0.23257,85.1638
1400000US13015960901,0.267606,0.098592,105.2023
1400000US13015960902,0.235839,0.09595,83.7102
1400000US13015961001,0.253721,0.104185,95.4483
1400000US13015961002,0.178484,0.246027,107.6142
1400000US13035150101,0.149494,0.200048,92.1369
1400000US13035150102,0.169024,0.216925,108.8614
1400000US13035150201,0.272234,0.14939,103.4292
1400000US13035150202,0.213115,0.166803,96.1415
1400000US13035150300,0.195819,0.103436,140.3696
1400000US13045910101,0.270139,0.092112,96.8029
1400000US13045910103,0.242564,0.157757,96.9133
1400000US13045910105,0.304647,0.08625,92.3134
1400000US13045910106,0.321164,0.149741,82.7913
1400000US13045910201,0.227928,0.083381,95.5982
1400000US13045910202,0.229421,0.079559,78.1129
1400000US13045910203,0.224126,0.070618,116.7085
1400000US13045910301,0.291019,0.145351,82.1387
1400000US13045910302,0.195786,0.233813,96.8639
1400000US13045910400,0.197881,0.222222,87.6411
1400000US13045910502,0.311398,0.08029,72.6087
1400000US13045910503,0.270277,0.074811,62.5717
1400000US13045910504,0.11165,0.058508,71.8174
1400000US13045910600,0.208663,0.112077,91.2912
1400000US13045910704,0.23138,0.123768,102.6637
1400000US13045910705,0.223105,0.11401,120.1915
1400000US13045910706,0.300174,0.194128,109.3409
1400000US13045910707,0.287843,0.118981,117.8269
1400000US13045910708,0.201798,0.202048,88.4235
1400000US13045910709,0.228041,0.107747,103.7799
1400000US13045910800,0.228598,0.168416,110.3533
1400000US13045910900,0.259708,0.176207,101.3104
1400000US13045911001,0.229876,0.15657,85.8612
1400000US13045911002,0.111613,0.153871,100.2584
1400000US13045911101,0.20429,0.208901,94.6916
1400000US13045911102,0.294326,0.096067,73.393
1400000US13045911201,0.216163,0.184625,134.5146
1400000US13045911202,0.143716,0.198136,112.6598
1400000US13057090101,0.248665,0.135454,113.2827
1400000US13057090102,0.208646,0.121939,120.3744
1400000US13057090103,0.314912,0.117199,106.3913
1400000US13057090201,0.113885,0.259746,67.6211
1400000US13057090202,0.138509,0.202613,79.2011
1400000US13057090301,0.277924,0.121439,91.3231
1400000US13057090302,0.280802,0.248874,101.9008
1400000US13057090303,0.198234,0.311588,96.773
1400000US13057090401,0.19233,0.133137,109.6043
1400000US13057090402,0.246914,0.144505,96.4612
1400000US13057090503,0.164042,0.152231,87.9934
1400000US13057090504,0.245089,0.13046,99.8095
1400000US13057090505,0.309204,0.150776,103.9224
1400000US13057090506,0.252505,0.136383,120.0384
1400000US13057090507,0.389682,0.088579,108.8076
1400000US13057090603,0.309884,0.086794,81.9017
1400000US13057090604,0.233403,0.177498,139.8994
1400000US13057090605,0.302959,0.098717,132.7239
1400000US13057090606,0.189617,0.118126,116.8893
1400000US13057090703,0.253136,0.177195,72.1633
1400000US13057090704,0.267526,0.092378,78.9371
1400000US13057090705,0.210409,0.26379,108.3411
1400000US13057090706,0.205584,0.184074,98.9712
1400000US13057090707,0.358067,0.020573,82.6087
1400000US13057090708,0.225986,0.061838,118.3163
1400000US13057090709,0.252039,0.10155,66.1247
1400000US13057090710,0.264792,0.084903,110.4411
1400000US13057090805,0.264208,0.203433,114.158
1400000US13057090806,0.218251,0.229951,99.9575
1400000US13057090807,0.314887,0.10406,96.1652
1400000US13057090808,0.254177,0.11711,120.8405
1400000US13057090809,0.173737,0.193461,104.8146
1400000US13057090810,0.281523,0.136275,77.1478
1400000US13057090905,0.154489,0.207933,88.9546
1400000US13057090906,0.291747,0.196486,102.4144
1400000US13057090907,0.249889,0.15502,83.5972
1400000US13057090908,0.250256,0.191664,57.8749
1400000US13057090909,0.246335,0.081887,106.6504
1400000US13057090910,0.260849,0.110002,116.7505
1400000US13057090911,0.211714,0.18957,92.6635
1400000US13057090912,0.208874,0.172289,92.8929
1400000US13057091001,0.188968,0.150199,85.456
1400000US13057091006,0.24211,0.098708,93.5629
1400000US13057091007,0.227169,0.167764,100.5742
1400000US13057091009,0.28062,0.139954,84.2641
1400000US13057091010,0.225776,0.142812,75.542
1400000US13057091011,0.319005,0.062186,100.2184
1400000US13057091012,0.224495,0.177851,102.2063
1400000US13057091013,0.206074,0.114317,97.6844
1400000US13057091014,0.28251,0.093113,93.1729
1400000US13057091101,0.185443,0.137634,110.9948
1400000US13057091104,0.254886,0.089635,92.8789
1400000US13057091105,0.291566,0.076522,105.7066
1400000US13057091106,0.224064,0.107223,109.1142
1400000US13057091107,0.27813,0.094345,86.5447
1400000US13057091108,0.232164,0.076179,104.9566
1400000US13063040202,0.362641,0.073093,91.74
1400000US13063040203,0.233444,0.036052,67.2082
1400000US13063040204,0.279088,0.050545,98.8569
1400000US13063040302,0.314959,0.064959,95.038
1400000US13063040306,0.397536,0.113774,86.8201
1400000US13063040307,0.263829,0.112907,97.7048
1400000US13063040308,0.18574,0.1898,124.5584
1400000US13063040309,0.165026,0.10269,88.6139
1400000US13063040310,0.301307,0.071227,89.466
1400000US13063040407,0.257958,0.130634,95.7627
1400000US13063040409,0.310572,0.085483,100.8466
1400000US13063040410,0.310184,0.095706,83.7655
1400000US13063040414,0.336796,0.090213,98.3731
1400000US13063040416,0.347682,0.139625,83.4937
1400000US13063040417,0.413028,0.025152,62.2421
1400000US13063040418,0.205209,0.122492,65.5594
1400000US13063040419,0.331806,0.102083,84.2375
1400000US13063040420,0.339968,0.092275,137.8802
1400000US13063040421,0.096734,0.222721,79.1064
1400000US13063040422,0.31177,0.011269,112.5998
1400000US13063040423,0.276287,0.038511,95.0211
1400000US13063040424,0.24789,0.006329,86.4918
1400000US13063040425,0.353176,0.10175,62.1838
1400000US13063040426,0.229167,0.098164,72.9994
1400000US13063040427,0.314103,0.049679,89.6657
1400000US13063040509,0.19038,0.183669,79.5902
1400000US13063040510,0.294565,0.043528,66.5516
1400000US13063040512,0.311914,0.106139,92.1014
1400000US13063040513,0.254791,0.142616,80.468
1400000US13063040518,0.33054,0.055701,76.8684
1400000US13063040519,0.253224,0.043575,73.735
1400000US13063040521,0.410321,0.070391,77.6591
1400000US13063040522,0.253609,0.092652,81.7861
1400000US13063040523,0.164606,0.10597,77.381
1400000US13063040525,0.197053,0.126799,88.6231
1400000US13063040527,0.260632,0.092763,82.7727
1400000US13063040528,0.240175,0.080282,69.0517
1400000US13063040529,0.254832,0.072165,91.6049
1400000US13063040530,0.221674,0.108628,67.5229
1400000US13063040531,0.344652,0.00382,86.54
1400000US13063040532,0.183916,0.059328,121.4599
1400000US13063040533,0.227765,0.101411,72.279
1400000US13063040534,0.343349,0.1059,109.6006
1400000US13063040535,0.174385,0.068897,99.6575
1400000US13063040536,0.447039,0.047267,58.986
1400000US13063040537,0.237948,0.067682,100.309
1400000US13063040538,0.39098,0.111373,101.7405
1400000US13063040606,0.267381,0.04441,138.3212
1400000US13063040609,0.288033,0.086625,116.2473
1400000US13063040614,0.149773,0.298755,98.3928
1400000US13063040615,0.294268,0.12436,81.7674
1400000US13063040617,0.375427,0.111775,120.3008
1400000US13063040623,0.308507,0.096503,95.2725
1400000US13063040624,0.232978,0.136174,73.9726
1400000US13063040625,0.35473,0.081081,68.1818
1400000US13063040626,0.268147,0.058005,97.0607
1400000US13063040627,0.212263,0.13129,90.8426
1400000US13063040628,0.191969,0.192673,96.6066
1400000US13063040629,0.312678,0.069711,115.9331
1400000US13063040630,0.251243,0.047108,76.0018
1400000US13063040631,0.249772,0.07683,92.5731
1400000US13063040632,0.252607,0.020859,92.6771
1400000US13063040633,0.311692,0.111512,106.7744
1400000US13063040634,0.390944,0.064021,78.9978
1400000US13063040635,0.141378,0.078263,161.4521
1400000US13063040636,0.262699,0.262917,64.8221
