cb_2020_3,poi_edu,poi_comm,poi_med,poi_trans,poi_pub,poi_food,poi_finance,poi_total_all,poi_diversity
1400000US17031826600,1.322362,0.0,0.0,0.661181,0.0,0.0,0.0,5.95063,0.636514
1400000US17031826700,1.794362,0.0,0.0,1.794362,0.0,0.0,0.0,3.588725,0.693147
1400000US17031826800,0.251784,0.125892,0.0,0.125892,0.0,0.0,0.0,1.007137,1.039721
1400000US17031826901,0.762834,0.0,0.0,0.0,0.0,1.525668,0.0,7.628341,0.636514
1400000US17031826902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.514769,0.0
1400000US17031827000,0.68617,0.0,0.0,0.68617,0.0,0.68617,0.0,2.05851,1.098612
1400000US17031827100,1.861384,0.0,0.0,1.240923,0.0,0.0,0.0,3.722768,0.673012
1400000US17031827200,0.509342,0.0,0.0,0.764013,0.254671,0.0,0.0,2.037368,1.011404
1400000US17031827300,1.838262,0.0,0.0,4.289279,0.0,0.0,0.0,7.965803,0.610864
1400000US17031827400,0.702145,0.0,0.0,1.755362,0.0,0.0,0.0,2.808579,0.59827
1400000US17031827500,0.291164,0.0,0.0,0.873491,0.0,0.0,0.0,0.727909,0.562335
1400000US17031827600,0.88254,0.0,0.0,0.0,0.44127,0.0,0.0,1.765081,0.636514
1400000US17031827700,1.46143,0.0,0.0,2.192144,0.0,0.0,0.0,2.192144,0.673012
1400000US17031827801,1.407624,0.351906,0.351906,0.703812,2.111436,0.0,0.0,8.79765,1.376055
1400000US17031827802,0.544725,0.0,0.0,2.178898,0.0,0.544725,0.0,3.268348,0.867563
1400000US17031827804,1.330293,0.0,0.0,0.0,0.0,0.0,0.0,3.99088,-0.0
1400000US17031827805,0.0,0.0,0.0,0.0,0.0,0.350059,0.0,2.100354,-0.0
1400000US17031827901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US17031827902,0.257159,0.0,0.0,0.0,0.0,0.0,0.0,0.771478,-0.0
1400000US17031828000,0.789019,0.0,0.0,0.0,0.0,0.0,0.0,2.761566,-0.0
1400000US17031828100,1.273795,0.0,0.0,0.0,0.424598,0.0,0.0,2.972188,0.562335
1400000US17031828201,0.276536,0.0,0.276536,0.0,0.553071,0.276536,0.0,2.488821,1.332179
1400000US17031828202,0.830719,0.0,0.0,0.0,0.0,0.0,0.0,2.907515,-0.0
1400000US17031828300,0.085587,0.085587,0.0,0.085587,0.085587,0.171174,0.0,1.112631,1.56071
1400000US17031828401,0.527981,0.0,0.0,2.111925,0.527981,0.0,0.0,2.903897,0.867563
1400000US17031828402,0.518264,0.0,0.259132,0.0,0.0,0.518264,0.0,2.073057,1.05492
1400000US17031828503,0.218434,0.0,0.109217,0.0,0.109217,0.218434,0.0,1.092169,1.329661
1400000US17031828504,0.284007,0.094669,0.0,0.0,0.0,0.094669,0.094669,1.04136,1.242453
1400000US17031828505,0.242197,0.0,0.0,0.0,0.0,0.0,0.0,0.726592,-0.0
1400000US17031828507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439866,0.0
1400000US17031828508,0.145991,0.0,0.0,0.0,0.0,0.0,0.0,0.291981,-0.0
1400000US17031828601,0.342693,0.0,0.0,0.0,0.0,0.0,0.0,1.370774,-0.0
1400000US17031828602,0.428294,0.0,0.0,0.0,0.0,0.0,0.0,2.141468,-0.0
1400000US17031828701,0.294458,0.147229,0.0,0.0,0.0,0.147229,0.0,1.177833,1.039721
1400000US17031828702,0.090687,0.0,0.0,0.0,0.090687,0.0,0.0,0.272062,0.693147
1400000US17031828801,0.46441,0.232205,0.0,0.0,0.0,0.232205,0.0,1.625436,1.039721
1400000US17031828802,0.613597,0.0,0.0,0.0,0.0,0.0,0.0,2.454388,-0.0
1400000US17031828900,0.938844,0.0,0.312948,0.0,0.0,0.0,0.0,1.877689,0.562335
1400000US17031829000,1.300095,0.0,0.0,0.0,0.0,0.0,0.0,2.600191,-0.0
1400000US17031829100,1.147543,0.0,0.0,0.0,0.0,0.0,0.0,2.6776,-0.0
1400000US17031829200,1.89486,0.0,0.0,0.0,0.0,0.378972,0.0,4.168691,0.450561
1400000US17031829301,1.528977,0.0,0.0,0.0,0.0,0.0,0.0,3.057954,-0.0
1400000US17031829302,0.520558,0.0,0.0,0.0,0.0,0.0,0.0,2.082233,-0.0
1400000US17031829401,1.820648,0.0,0.0,0.0,0.0,0.0,0.0,3.641296,-0.0
1400000US17031829402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184125,0.0
1400000US17031829500,0.584648,0.0,0.194883,0.0,0.584648,0.0,0.0,3.118124,1.004242
1400000US17031829600,0.622729,0.622729,0.0,0.0,1.868187,0.0,0.0,3.736374,0.950271
1400000US17031829700,0.216766,0.0,0.0,0.0,0.054191,0.0,0.0,0.867063,0.500402
1400000US17031829800,0.383481,0.383481,0.191741,0.575222,0.383481,0.0,0.0,2.109148,1.557113
1400000US17031829902,0.155926,0.0,0.155926,0.0,0.077963,0.077963,0.0,0.701667,1.329661
1400000US17031829903,0.79333,0.0,0.0,0.0,0.0,0.0,0.0,1.983325,-0.0
1400000US17031829904,0.08959,0.0,0.0,0.0,0.0,0.08959,0.0,0.447948,0.693147
1400000US17031830001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US17031830003,0.093707,0.093707,0.0,0.0,0.0,0.0,0.0,0.468535,0.693147
1400000US17031830004,0.237441,0.0,0.0,0.0,0.118721,0.0,0.0,0.949764,0.636514
1400000US17031830005,0.142708,0.0,0.285416,0.856248,0.142708,0.0,0.0,0.856248,1.0889
1400000US17031830006,0.519782,0.173261,0.0,0.0,0.0,0.346521,0.173261,2.425647,1.277034
1400000US17031830007,0.0,0.0,0.0,0.0,0.262227,0.0,0.0,1.83559,-0.0
1400000US17031830008,0.084513,0.084513,0.0,0.0,0.0,0.0,0.0,0.253538,0.693147
1400000US17031830100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US17031830201,0.689566,0.0,0.0,1.034349,0.0,0.0,0.0,2.41348,0.673012
1400000US17031830202,0.317435,0.0,0.0,0.952305,0.317435,0.0,0.0,1.904611,0.950271
1400000US17031830300,0.872686,0.0,0.0,0.0,0.872686,0.0,0.0,2.618058,0.693147
1400000US17031830400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.663301,0.0
1400000US17031830500,0.261246,0.0,0.0,0.0,0.0,0.0,0.0,1.567477,-0.0
1400000US17031830600,1.511958,4.535874,1.511958,27.215245,0.0,7.55979,0.0,21.167413,1.069
1400000US17031830700,2.320223,4.640447,0.0,17.401675,0.0,9.280893,2.320223,27.84268,1.318695
1400000US17031830800,0.0,5.943024,0.0,20.800585,0.0,47.544194,2.971512,68.344779,0.97467
1400000US17031830900,1.009625,17.163621,0.0,0.0,0.0,19.18287,1.009625,45.433114,0.897876
1400000US17031831000,0.0,49.778132,0.0,0.0,3.555581,28.444647,3.555581,124.445329,0.945457
1400000US17031831100,0.0,6.843279,0.0,1.520729,0.0,9.884736,0.0,19.769473,0.906985
1400000US17031831200,0.0,0.0,0.0,0.0,0.0,1.742002,0.0,5.226007,-0.0
1400000US17031831300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73556,0.0
1400000US17031831400,1.425664,0.0,0.0,21.384966,0.0,0.0,0.0,3.32655,0.233792
1400000US17031831500,1.03876,1.03876,0.0,0.0,0.0,1.03876,0.0,6.232562,1.098612
1400000US17031831600,0.671661,4.029967,0.0,1.343322,0.671661,3.358306,0.0,14.104884,1.362447
1400000US17031831700,1.877934,13.14554,0.0,3.755869,0.0,0.0,1.877934,26.29108,1.033562
1400000US17031831800,1.046717,2.616793,0.0,0.523359,0.0,3.140151,0.0,9.420454,1.19734
1400000US17031831900,3.083374,3.083374,0.0,21.583621,0.0,37.000493,0.0,52.417366,0.975939
1400000US17031832000,0.0,5.967121,0.0,59.671212,0.0,95.473939,5.967121,125.309544,0.925516
1400000US17031832100,0.0,0.0,0.0,22.51299,0.0,9.005196,0.0,27.015588,0.59827
1400000US17031832200,0.0,7.50871,0.0,2.502903,0.0,37.543551,0.0,50.058067,0.63304
1400000US17031832300,0.0,4.977929,0.0,21.156199,0.0,13.689305,0.0,31.112057,0.963028
1400000US17031832400,0.0,12.381946,0.0,3.095486,0.0,21.668405,0.0,37.145838,0.887694
1400000US17031832500,5.384348,13.460871,0.0,0.0,1.346087,39.036525,4.038261,74.034788,1.094436
1400000US17031832600,2.902471,30.475947,2.902471,31.927183,0.0,39.183361,1.451236,84.171664,1.334847
1400000US17031832900,4.943349,0.0,0.0,49.433492,0.0,4.943349,0.0,14.830048,0.566086
1400000US17031833000,0.762117,6.096938,0.0,28.198339,0.0,95.26466,3.048469,119.652414,0.825792
1400000US17031833100,0.0,6.501866,0.0,28.174753,1.083644,31.425686,0.0,50.931284,1.012414
1400000US17031833300,0.0,2.094987,0.0,16.759894,2.094987,14.664907,0.0,27.234827,1.053395
1400000US17031833900,0.0,5.900984,0.0,10.326723,0.0,2.950492,0.0,11.801969,0.983961
1400000US17031834000,0.0,0.0,0.0,16.538613,0.0,0.0,0.0,4.134653,-0.0
1400000US17031834200,2.050357,0.0,0.0,13.327319,0.0,0.0,0.0,5.125892,0.392674
1400000US17031834300,0.523112,0.0,0.0,1.569336,0.0,1.046224,0.0,4.184895,1.011404
1400000US17031834400,1.705047,0.0,0.0,32.395898,0.0,1.705047,0.0,11.935331,0.380506
1400000US17031834500,0.0,2.154555,0.0,4.30911,0.0,2.154555,0.0,17.236439,1.039721
1400000US17031834600,0.0,0.0,0.0,22.404,0.0,0.640114,0.0,1.920343,0.126931
1400000US17031834700,0.0,0.0,1.519778,30.395553,0.0,0.0,0.0,12.158221,0.191444
1400000US17031834800,0.0,1.667039,1.667039,20.004468,0.0,1.667039,0.0,6.668156,0.720125
1400000US17031834900,0.0,0.0,0.0,4.593168,0.0,0.0,0.0,15.310559,-0.0
1400000US17031835000,2.987813,0.0,0.0,0.0,0.0,0.995938,0.0,6.971563,0.562335
1400000US17031835100,1.992074,0.996037,0.0,0.0,0.0,0.0,0.0,5.976221,0.636514
1400000US17031835200,0.0,1.011595,1.011595,0.0,0.0,2.02319,0.0,12.139139,1.039721
1400000US17031835500,0.0,0.0,0.0,29.540029,0.0,1.094075,0.0,3.282225,0.154076
1400000US17031835600,1.089912,1.089912,0.0,52.315791,0.0,1.089912,0.0,5.449562,0.288342
1400000US17031835800,3.515865,0.0,0.0,45.706249,0.0,0.0,0.0,3.515865,0.257319
1400000US17031836000,0.0,0.0,0.0,35.591411,0.0,0.0,0.0,0.0,-0.0
1400000US17031836100,1.162154,1.162154,0.0,29.053855,0.0,2.324308,0.0,17.432313,0.5446
1400000US17031836200,1.228861,2.457721,1.228861,14.746326,0.0,23.34835,3.686582,60.214166,1.257445
1400000US17031836300,0.0,0.0,0.0,43.629066,0.0,0.0,0.0,0.0,-0.0
1400000US17031836400,0.0,0.0,0.0,5.005544,0.0,0.0,0.0,7.508315,-0.0
1400000US17031836500,2.13641,0.0,0.0,8.545639,0.0,0.0,0.0,2.13641,0.500402
1400000US17031836600,0.0,1.576837,0.0,0.0,0.0,0.0,1.576837,6.307348,0.693147
1400000US17031836700,0.0,0.814445,0.0,0.814445,0.0,3.25778,0.0,7.330005,0.867563
1400000US17031836800,0.0,3.741231,0.0,7.482463,0.0,3.741231,0.0,34.918161,1.039721
1400000US17031836900,0.0,0.0,0.0,60.712031,0.0,0.0,0.0,12.142406,-0.0
1400000US17031837000,0.0,2.423984,0.0,31.51179,0.0,0.0,0.0,19.391871,0.257319
1400000US17031837100,1.341616,2.683231,0.0,6.708078,0.0,1.341616,0.0,14.757771,1.14906
1400000US17031837300,2.713719,0.0,2.713719,18.996033,0.0,0.0,0.0,18.996033,0.683739
1400000US17031837400,0.0,0.0,0.0,27.05216,0.0,0.0,0.0,11.83532,-0.0
1400000US17031837800,2.983994,2.983994,0.0,14.919969,0.994665,5.967988,1.989329,17.903963,1.422888
1400000US17031838000,0.0,0.0,0.0,20.434816,0.0,1.857711,0.0,3.715421,0.286836
1400000US17031838100,1.219411,2.438822,0.0,43.898799,0.0,7.316466,0.0,20.729988,0.67014
1400000US17031838200,2.605773,1.737182,0.0,50.378271,0.0,7.817318,0.0,28.663499,0.666071
1400000US17031838300,0.0,2.872474,0.0,2.872474,0.0,14.362368,0.0,34.469684,0.796312
1400000US17031838600,4.060897,0.0,0.0,56.852561,0.0,0.0,0.0,12.182692,0.24493
1400000US17031838700,4.558682,0.0,0.0,33.430332,0.0,0.0,0.0,28.87165,0.366925
1400000US17031838800,0.0,0.055981,0.0,0.167943,0.0,0.0,0.0,0.111962,0.562335
1400000US17031839000,2.058028,18.522253,2.058028,45.27662,0.0,32.928451,0.0,92.611267,1.195098
1400000US17031839100,1.815259,42.658592,6.353407,108.915555,0.90763,177.895407,23.59837,347.622147,1.25291
1400000US17031839200,3.072924,1.536462,0.0,43.02093,0.0,0.0,0.0,10.755232,0.379535
1400000US17031839500,0.0,0.0,0.0,72.480631,3.81477,0.0,0.0,11.44431,0.198515
1400000US17031839600,6.115217,0.0,0.0,61.152168,0.0,0.0,0.0,6.115217,0.304636
1400000US17031839700,1.61711,3.234221,0.0,14.553993,0.0,3.234221,0.0,11.319772,1.028514
1400000US17031839800,3.756927,15.027707,0.0,18.784634,0.0,22.541561,0.0,45.083122,1.251156
1400000US17031839900,0.0,0.867059,0.0,12.138827,0.0,2.601177,0.0,7.803531,0.65467
1400000US17031840000,0.0,0.0,0.0,0.0,0.0,1.756253,0.0,1.756253,-0.0
1400000US17031840100,6.0068,0.0,0.0,0.0,0.0,0.0,0.0,12.013599,-0.0
1400000US17031840200,0.0,2.420267,1.210134,19.362139,0.0,1.210134,0.0,9.681069,0.708347
1400000US17031840300,1.203298,2.406597,0.0,0.0,0.0,2.406597,0.0,6.016492,1.05492
1400000US17031840400,0.0,4.091917,0.0,10.229792,0.0,2.045958,0.0,7.160854,0.900256
1400000US17031840700,5.5399,3.693267,0.0,25.852868,0.0,1.846633,1.846633,16.619701,1.062192
1400000US17031840800,0.0,3.042482,0.0,0.0,0.0,3.042482,0.0,6.084964,0.693147
1400000US17031841000,0.0,1.897171,0.0,37.943428,0.0,6.6401,0.0,12.331614,0.574211
1400000US17031841100,0.894979,24.164425,0.894979,34.90417,1.789957,34.90417,2.684936,92.182808,1.330753
1400000US17031841200,1.598959,6.395835,0.0,46.369804,0.0,7.994794,1.598959,23.984381,0.907781
1400000US17031841300,1.486587,2.973173,0.0,2.973173,0.0,4.45976,0.743293,15.609159,1.466907
1400000US17031841500,0.0,0.0,0.0,20.818635,0.0,0.0,0.0,27.75818,-0.0
1400000US17031841700,0.0,3.74821,0.0,44.978523,0.0,0.0,0.0,11.244631,0.271189
1400000US17031841800,0.0,0.0,0.0,18.863631,0.0,0.0,0.0,4.259529,-0.0
1400000US17031841900,0.0,7.611875,0.0,30.046873,0.400625,9.614999,0.400625,26.441248,0.987248
1400000US17031842000,0.0,3.389756,0.0,25.423169,1.694878,10.169267,3.389756,45.761704,1.175639
1400000US17031842100,2.948923,0.0,0.0,0.0,0.0,0.0,0.0,3.931898,-0.0
1400000US17031842200,0.0,13.494884,0.710257,23.438482,0.0,16.335912,0.710257,46.166707,1.182176
1400000US17031842300,2.296288,5.740719,0.0,17.79623,0.0,10.907367,0.0,21.814733,1.174993
1400000US17031842400,0.503531,3.021186,0.503531,26.687144,0.0,0.0,0.0,6.042372,0.485037
1400000US17031842500,0.0,0.0,0.0,20.459521,0.0,0.0,0.0,0.929978,-0.0
1400000US17031842600,0.0,2.44604,0.0,13.045545,0.0,1.087129,0.0,4.076733,0.649598
1400000US17031842800,0.0,1.978158,0.0,5.934475,0.0,0.659386,0.0,2.637545,0.790268
1400000US17031842900,0.905637,1.358455,0.0,15.848643,0.0,1.811273,0.0,7.697912,0.723633
1400000US17031843000,0.0,0.938209,0.0,31.899094,0.0,0.938209,0.938209,15.011338,0.370479
1400000US17031843100,2.040198,0.0,0.0,21.422079,0.0,0.0,0.0,8.160792,0.295439
1400000US17031843200,0.0,1.434225,0.0,17.92781,0.0,0.358556,0.0,5.736899,0.350127
1400000US17031843300,0.0,0.0,0.0,27.38549,1.711593,0.0,0.0,10.269559,0.223718
1400000US17031843400,0.0,3.047791,0.0,24.382327,0.0,0.0,0.0,10.667268,0.348832
1400000US17031843500,0.0,0.529054,0.529054,0.0,0.0,0.0,0.0,2.645268,0.693147
1400000US17031843600,0.0,4.867424,0.0,53.541659,2.433712,2.433712,0.0,14.602271,0.58928
1400000US17031843700,0.0,2.490019,0.0,0.0,0.830006,4.980038,0.0,14.110109,0.897946
1400000US17031843800,0.0,0.0,0.0,7.636409,0.763641,0.0,0.0,5.345486,0.304636
1400000US17031843900,0.0,0.676528,0.0,41.94472,0.676528,0.0,0.0,12.854027,0.160722
1400000US17031844600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US17031844700,2.488478,0.0,0.0,37.327175,0.0,0.0,0.0,39.815654,0.233792
1400000US17031980000,0.0,6.083398,0.050276,1.206624,0.25138,4.826497,0.854692,20.914822,1.216278
1400000US17031980100,0.67074,5.365921,0.0,4.69518,0.33537,8.048881,0.67074,16.433132,1.359671
1400000US17037000100,0.030174,0.0,0.0,0.0,0.0,0.0,0.0,0.211221,-0.0
1400000US17037000200,0.022294,0.0,0.0,0.0,0.0,0.011147,0.0,0.167201,0.636514
1400000US17037000300,0.003502,0.003502,0.0,0.0,0.007003,0.0,0.003502,0.070035,1.332179
1400000US17037000401,0.020386,0.0,0.0,0.0,0.0,0.0,0.0,0.142703,-0.0
1400000US17037000402,0.022774,0.011387,0.011387,0.011387,0.011387,0.011387,0.0,0.136642,1.747868
1400000US17037000500,0.047985,0.0,0.0,0.19194,0.0,0.0,0.0,0.287909,0.500402
1400000US17037000600,0.842675,0.33707,0.0,2.022421,0.67414,0.33707,0.0,5.730193,1.371522
1400000US17037000700,0.0,0.0,0.246349,1.970788,0.0,0.0,0.0,0.739046,0.348832
1400000US17037000800,0.055304,0.110608,0.055304,1.603811,0.0,0.0,0.0,1.16138,0.49536
1400000US17037000900,0.426887,0.0,0.0,3.415098,0.0,0.0,0.0,3.201654,0.348832
1400000US17037001002,0.0,0.0,0.0,6.655668,0.0,0.578754,0.0,6.366292,0.278769
1400000US17037001003,0.0,0.0,0.0,22.123865,0.0,1.301404,0.0,6.507019,0.214559
1400000US17037001004,0.057942,0.0,0.0,0.173825,0.0,0.0,0.0,0.521476,0.562335
1400000US17037001300,0.405733,0.811466,0.0,6.897458,0.811466,5.274527,0.0,10.549054,1.147304
1400000US17037001400,0.057155,0.028578,0.0,0.200044,0.0,0.0,0.028578,0.200044,1.033562
1400000US17037001500,0.052041,0.02602,0.0,0.130101,0.0,0.104081,0.0,0.338264,1.236685
1400000US17037001600,0.01348,0.0,0.0,0.0,0.0,0.0,0.0,0.094357,-0.0
1400000US17037001700,0.009039,0.0,0.0,0.0,0.004519,0.013558,0.0,0.103948,1.011404
1400000US17037001800,0.005292,0.002646,0.0,0.0,0.002646,0.0,0.0,0.055571,1.039721
1400000US17037001900,0.032875,0.0,0.0,0.0,0.0,0.0,0.0,0.153415,-0.0
1400000US17037002000,0.0,0.101951,0.0,0.0,0.0,0.0,0.0,0.203901,-0.0
1400000US17037002100,0.0,0.138195,0.0,0.0,0.27639,0.967366,0.0,2.349317,0.801819
1400000US17037002200,0.0,2.415121,0.0,26.566326,0.80504,12.880643,0.0,35.421769,0.894028
1400000US17043840000,0.0,0.079581,0.0,0.079581,0.0,0.0,0.0,0.238743,0.693147
1400000US17043840101,0.202098,0.909442,0.0,0.0,0.303147,0.606295,0.404196,3.031473,1.480017
1400000US17043840102,0.537851,2.151403,0.0,0.0,0.0,1.613552,0.0,5.378507,0.974315
1400000US17043840103,0.0,0.147146,0.0,0.294291,0.147146,0.441437,0.0,1.471456,1.277034
1400000US17043840104,0.27905,0.27905,0.0,0.0,0.0,0.0,0.0,1.116199,0.693147
1400000US17043840201,0.453553,0.226776,0.0,0.113388,0.566941,1.133881,0.113388,4.762302,1.483124
1400000US17043840202,0.395652,0.0,0.0,0.0,0.0,0.791304,0.197826,2.176085,0.9557
1400000US17043840303,1.36767,0.0,0.0,0.0,0.683835,0.0,0.0,2.73534,0.636514
1400000US17043840304,1.430447,0.0,0.0,0.0,0.0,0.0,0.0,2.503283,-0.0
1400000US17043840600,0.407823,0.407823,0.0,0.0,0.407823,0.0,0.0,2.85476,1.098612
1400000US17043840703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791472,0.0
1400000US17043840704,0.0,0.0,0.0,0.0,0.29853,0.0,0.0,1.791177,-0.0
1400000US17043840705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822984,0.0
1400000US17043840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313068,0.0
1400000US17043840801,0.0,0.0,0.0,1.10319,0.551595,0.0,0.0,2.757976,0.636514
1400000US17043840802,1.160622,0.0,0.0,1.547495,0.386874,0.386874,0.0,3.481865,1.21489
1400000US17043840901,0.0,0.447372,0.0,0.149124,0.0,0.149124,0.149124,1.491239,1.242453
1400000US17043840904,0.572116,0.190705,0.0,0.0,0.190705,1.525642,0.190705,3.051283,1.215388
1400000US17043840906,0.551888,2.759438,0.0,0.0,0.0,1.103775,0.0,4.966989,0.900256
1400000US17043840907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523321,0.0
1400000US17043840908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461323,0.0
1400000US17043840910,0.390013,0.0,0.0,0.0,0.0,0.0,0.0,0.390013,-0.0
1400000US17043840911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.521096,0.0
1400000US17043841002,0.0,0.0,0.0,0.0,0.0,0.264978,0.0,3.444712,-0.0
1400000US17043841003,0.353544,0.0,0.0,0.353544,0.0,0.0,1.060631,5.656699,0.950271
1400000US17043841004,2.019941,1.211965,0.403988,0.0,1.615953,0.807976,0.403988,14.543574,1.630433
1400000US17043841102,0.221034,0.442068,0.0,0.221034,0.0,1.326204,0.221034,5.304815,1.294545
1400000US17043841103,0.0,0.797522,0.0,0.0,0.0,1.595043,0.0,4.78513,0.636514
1400000US17043841104,0.449133,0.0,0.0,0.0,0.224567,0.449133,0.0,3.593067,1.05492
1400000US17043841108,0.441949,0.0,0.0,0.0,0.0,0.441949,0.0,3.756562,0.693147
1400000US17043841109,0.0,0.0,0.0,0.0,0.0,3.251966,0.0,7.316924,-0.0
1400000US17043841110,1.215901,0.0,0.0,0.0,1.823851,0.0,0.0,9.727207,0.673012
1400000US17043841111,0.453258,0.453258,0.0,0.0,0.0,0.906516,0.453258,4.53258,1.332179
1400000US17043841112,0.0,0.331492,0.0,0.0,0.0,0.0,0.331492,1.325967,0.693147
1400000US17043841113,0.599258,1.198516,0.0,0.0,0.599258,1.198516,1.198516,5.39332,1.559581
1400000US17043841114,0.154863,0.774313,0.0,0.0,0.154863,1.084038,0.154863,3.406978,1.263479
1400000US17043841204,0.0,0.670411,0.0,0.0,0.0,1.005617,0.0,2.346439,0.673012
1400000US17043841205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.630405,0.0
1400000US17043841206,0.0,0.265477,0.0,0.0,0.265477,0.0,0.0,3.185727,0.693147
1400000US17043841207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US17043841208,0.0,0.194457,0.0,0.0,0.0,0.0,0.0,0.777829,-0.0
1400000US17043841209,0.0,0.569755,0.0,0.0,0.0,0.569755,0.0,2.848773,0.693147
1400000US17043841210,0.0,0.0,0.0,0.0,0.598067,0.0,0.0,0.598067,-0.0
1400000US17043841307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385455,0.0
1400000US17043841308,0.0,0.264379,0.0,0.0,0.0,0.105751,0.0,1.797775,0.59827
1400000US17043841310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38191,0.0
1400000US17043841312,0.0,0.0,0.0,0.0,0.099224,0.0,0.0,0.198448,-0.0
1400000US17043841313,0.151084,0.151084,0.0,0.0,0.0,0.151084,0.0,0.755419,1.098612
1400000US17043841314,0.316709,0.0,0.316709,0.0,0.0,0.0,0.0,1.900253,0.693147
1400000US17043841315,0.0,0.0,0.0,0.462793,0.0,0.925585,0.0,3.239548,0.636514
1400000US17043841316,0.0,0.487304,0.243652,0.0,0.243652,1.461911,0.0,4.385733,1.0889
1400000US17043841318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.648489,0.0
1400000US17043841320,0.677607,0.0,0.0,0.0,0.0,0.0,0.0,1.355214,-0.0
1400000US17043841321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.194459,0.0
1400000US17043841322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.015002,0.0
1400000US17043841323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.421151,0.0
1400000US17043841324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US17043841325,0.0,0.0,0.0,0.0,0.390639,0.390639,0.0,1.953197,0.693147
1400000US17043841326,0.0,0.073279,0.146557,0.0,0.0,0.293115,0.0,0.952622,0.9557
1400000US17043841327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289602,0.0
1400000US17043841401,0.0,0.0,0.115018,0.0,0.115018,0.345055,0.115018,1.495236,1.242453
1400000US17043841403,0.0,0.0,0.0,0.369266,0.553899,0.553899,0.0,1.661696,1.082196
1400000US17043841404,0.0,0.664086,0.221362,0.0,0.0,0.885448,0.0,4.648602,0.974315
1400000US17043841501,0.221599,0.073866,0.0,0.0,0.0,0.073866,0.0,1.18186,0.950271
1400000US17043841503,0.0,1.733738,0.0,0.0,0.0,0.0,0.0,3.467476,-0.0
1400000US17043841504,0.706331,0.706331,0.706331,0.706331,2.118994,1.412663,0.706331,9.88864,1.834372
1400000US17043841603,0.0,0.059943,0.0,0.0,0.059943,0.059943,0.059943,2.517624,1.386294
1400000US17043841604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140614,0.0
1400000US17043841605,0.052182,0.052182,0.0,0.0,0.0,0.0,0.0,0.678372,0.693147
1400000US17043841606,0.0,0.0,0.594747,0.0,0.0,0.0,0.594747,3.56848,0.693147
1400000US17043841607,0.278879,0.0,0.0,0.0,0.0,0.0,0.0,1.394393,-0.0
1400000US17043841704,0.0,0.0,0.189473,0.0,0.0,1.136838,0.0,1.515784,0.410116
1400000US17043841705,0.0,0.0,0.0,0.0,0.0,0.240711,0.0,1.684975,-0.0
1400000US17043841706,0.0,0.0,0.0,0.0,0.0,0.244278,0.0,0.977111,-0.0
1400000US17043841707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702673,0.0
1400000US17043841708,0.0,1.296291,0.0,0.0,0.0,1.296291,0.0,5.185162,0.693147
1400000US17043841801,0.0,0.300095,0.0,0.0,0.300095,0.600189,0.0,3.601135,1.039721
1400000US17043841802,0.0,0.0,0.0,0.0,0.0,0.784366,0.0,1.045821,-0.0
1400000US17043841901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US17043841902,0.0,0.787516,0.0,0.0,1.575031,0.0,0.0,4.725094,0.636514
1400000US17043842000,0.0,0.0,0.0,0.0,0.0,0.331835,0.0,0.66367,-0.0
1400000US17043842100,0.256579,0.513159,0.0,0.0,0.0,0.256579,0.0,2.052634,1.039721
1400000US17043842200,0.481306,0.481306,0.0,0.481306,1.925222,0.481306,0.481306,6.256973,1.581094
1400000US17043842300,0.0,0.0,0.546698,0.0,0.0,0.0,0.0,1.640093,-0.0
1400000US17043842400,0.0,1.843496,0.0,0.460874,0.0,0.921748,0.0,3.686991,0.9557
